id,sekai_id,add_times,add_times_limit,add_times_time,duration
"1","1002","6","10","2023/04/01","0"
"2","1002","2","10","2023/04/01 02:00:00","120"
"3","1002","2","10","2023/04/01 04:00:00","120"
"4","1002","2","10","2023/04/01 06:00:00","120"
"5","1002","2","10","2023/04/01 08:00:00","120"
"6","1002","2","10","2023/04/01 10:00:00","120"
"7","1002","2","10","2023/04/01 12:00:00","120"
"8","1002","2","10","2023/04/01 14:00:00","120"
"9","1002","2","10","2023/04/01 16:00:00","120"
"10","1002","2","10","2023/04/01 18:00:00","120"
"11","1002","2","10","2023/04/01 20:00:00","120"
"12","1002","2","10","2023/04/01 22:00:00","120"
