season_id,slot_id,reward_type,reward_id,reward_count,currency_id,price,stock
"1","1","2","21952","1","96001","20000","1"
"1","2","2","21904","1","96001","10000","1"
"1","3","2","41000","1","96001","10000","1"
"1","4","2","31803","5","96001","2000","5"
"1","5","2","31215","5","96001","1500","5"
"1","6","2","31210","5","96001","1500","5"
"1","7","2","31211","5","96001","1500","5"
"1","8","2","90005","5","96001","1250","10"
"1","9","4","140001","10","96001","500","20"
"1","10","2","25001","5","96001","500","10"
"1","11","4","150003","5","96001","100","5"
"1","12","4","150004","5","96001","130","5"
"1","13","4","150005","5","96001","150","5"
"1","14","4","150006","5","96001","180","5"
"1","15","4","150007","5","96001","200","5"
"1","16","4","150008","5","96001","230","5"
"1","17","2","20004","100","96001","500","5"
"1","18","2","22003","100","96001","200","5"
"1","19","2","20004","100","96001","1000","0"
"1","20","2","22003","100","96001","400","0"
"2","21","2","21952","1","96002","20000","1"
"2","22","2","21904","1","96002","10000","1"
"2","23","2","41000","1","96002","10000","1"
"2","24","2","31233","5","96002","1500","5"
"2","25","2","31229","5","96002","1500","5"
"2","26","2","31225","5","96002","1500","5"
"2","27","2","90005","5","96002","1250","10"
"2","28","4","140001","10","96002","500","20"
"2","29","2","25001","5","96002","500","10"
"2","30","4","150003","5","96002","100","5"
"2","31","4","150004","5","96002","130","5"
"2","32","4","150005","5","96002","150","5"
"2","33","4","150006","5","96002","180","5"
"2","34","4","150007","5","96002","200","5"
"2","35","4","150008","5","96002","230","5"
"2","36","2","20004","100","96002","500","5"
"2","37","2","22003","100","96002","200","5"
"2","38","2","20004","100","96002","1000","0"
"2","39","2","22003","100","96002","400","0"
"3","40","2","21952","1","96003","20000","1"
"3","41","2","21905","1","96003","10000","1"
"3","42","2","41000","1","96003","10000","1"
"3","43","2","31805","5","96003","2000","5"
"3","44","2","31240","5","96003","1500","5"
"3","45","2","31238","5","96003","1500","5"
"3","46","2","31236","5","96003","1500","5"
"3","47","2","90005","10","96003","2500","5"
"3","48","4","140001","50","96003","2500","5"
"3","49","2","25001","5","96003","500","5"
"3","50","4","150003","30","96003","500","5"
"3","51","4","150004","30","96003","650","5"
"3","52","4","150005","30","96003","750","5"
"3","53","4","150006","30","96003","900","5"
"3","54","4","150007","30","96003","1000","5"
"3","55","4","150008","30","96003","1150","5"
"3","56","2","20004","500","96003","2500","5"
"3","57","2","22003","500","96003","1000","5"
"3","58","2","20004","100","96003","1000","0"
"3","59","2","22003","100","96003","400","0"
