story_id,story_type,title,sub_title,visible_type,pre_story_id,unlock_quest_id,lock_all_text,can_bookmark,reward_type_1,reward_id_1,reward_value_1,reward_type_2,reward_id_2,reward_value_2,reward_type_3,reward_id_3,reward_value_3,start_time,end_time
"2201101","8","サブストーリーⅠ","裏社会ギルド、裏世界へ","5","2201008","15063001","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2201102","8","サブストーリーⅡ","鍛えろ！　アルターメイデン","5","2201008","15063002","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2201103","8","サブストーリーⅢ","おかしな国の社会科見学","5","2201008","15063003","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2202101","8","サブストーリーⅣ","おしくらプリンセス！","5","2202003","15063005","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2202102","8","サブストーリーⅤ","プリンおばけとお菓子の城","5","2202003","15063006","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2202103","8","サブストーリーⅥ","メイド・イン・ドラゴン","5","2202006","15064001","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2202104","8","サブストーリーⅦ","くらえ！　たい焼きくん","5","2202006","15064002","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2203101","8","サブストーリーⅧ","機械人族とナイトさん","5","2203003","15064004","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2203102","8","サブストーリーⅨ","ふぁんふぁんピクニック♪","5","2203003","15064005","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2203103","8","サブストーリーⅩ","勃発！？いもうと大戦","5","2203006","15065001","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2203104","8","サブストーリーⅩⅠ","モフモフの恋路はいちご味","5","2203006","15065002","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2204101","8","サブストーリーⅩⅡ","魔法少女とキノコの乱","5","2204001","15065004","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2204102","8","サブストーリーⅩⅢ","『裏』のトゥンヌス漁","5","2204002","15065005","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2204103","8","サブストーリーⅩⅣ","きらめく石と商人魂","5","2204005","15066001","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2204104","8","サブストーリーⅩⅤ","プリンセス・バスタイム","5","2204005","15066002","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2204105","8","サブストーリーⅩⅥ","魔改造！　魔物対策講習会","5","2204098","15066004","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2204106","8","サブストーリーⅩⅦ","裏世界に幻の楽譜を求めて","5","2204098","15066005","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2204107","8","サブストーリーⅩⅧ","双子ドラゴンご奉仕デート","5","2204098","15066006","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2205101","8","サブストーリーⅩⅨ","ジオ・テオゴニアの美容法","5","2205003","15067001","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2205102","8","サブストーリーⅩⅩ","ドМとクソガキ","5","2205003","15067002","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2205103","8","サブストーリーⅩⅩⅠ","ジオ・ゲヘナでのママ対決","5","2205099","15067004","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
"2205104","8","サブストーリーⅩⅩⅡ","プリンセス・コンチェルト","5","2205099","15067005","0","1","8","91002","20","0","0","0","0","0","0","2015/04/01 15:00:00","2030/12/17 14:59:59"
