sub_story_id,original_event_id,title,sub_title,is_puzzle_piece,is_last,condition_quest_id,reward_type,reward_id,reward_count
"5110601","10110","オープニング","懐かしき過去の結晶","0","0","10110104","0","0","0"
"5110602","10110","オクトーの追想　その1","リーダーはどっちだ！","1","0","10110104","8","91002","30"
"5110603","10110","オクトーの追想　その2","勝ちたい理由","1","0","10110105","8","91002","30"
"5110604","10110","クリスティーナの追想　その1","聞き上手な誓約女君","1","0","10110108","8","91002","30"
"5110605","10110","ダイゴの追想　その1","秘めたる本当の実力……？","1","0","10110109","8","91002","30"
"5110606","10110","ラビリスタの追想　その1","友と書いてライバルと読む","1","0","10110110","8","91002","30"
"5110607","10110","マサキの追想","悪と正義の高笑い","1","0","10110112","8","91002","30"
"5110608","10110","ラジラジの追想　その1","プリンセスナイトとは","1","0","10110113","8","91002","30"
"5110609","10110","オクトーの追想　その3","まだ見ぬ日々に想い馳せて","1","0","10110114","8","91002","30"
"5111602","10111","ラジラジの追想　その2","跳躍王のお仕置き","1","0","10111103","8","91002","30"
"5111603","10111","クリスティーナの追想　その2","二人なら絶対だって","1","0","10111105","8","91002","30"
"5111604","10111","ダイゴの追想　その2","虎の尾を踏む","1","0","10111108","8","91002","30"
"5111605","10111","ラビリスタの追想　その2","一番怪しい七冠は誰だ","1","0","10111109","8","91002","30"
"5111606","10111","ネネカの追想","簡単すぎる問題","1","0","10111110","8","91002","30"
"5111607","10111","オクトーの追想　その4","魔物使いは語る","1","0","10111113","8","91002","30"
"5111608","10111","オクトーの追想　その5","悪党たちの目指す未来","1","0","10111113","8","91002","30"
"5111609","10111","エンディング","過去を超える思い出を","0","1","0","16","9000222","1"
