1919c26b263c4cd3dee3005b40d5da6da90d7f35d7f85ef5949480125cfed87a,708bbf111f8fb7e968985aecc13bbdbd67501a3b20b0c17ab71c1508a078cfe3,fa745e97df75d6bfaa112648f76a049b74146b217ea3424cad1705eddd450d25,e905314ac67372ed94374b5097cef0a0832019ee8937c996bb9822a89bb8ab64,bd540b4f57e1a89d286a1d71e52eee9ee8a02a7c8046a1264cb6bf30a4109b19,39e11378d2683b0de1b49bd3a233d71503f024ea6ac2133aa113e300fd1ee15e,c786c4922e2d9ced4b184016724dccc1c237b6002222403a8f03d197d2d68bba,1fa454ff889f15b555ef47ed1d4c096e4628cb65b14c955fb2c2dcda8a133acd,8ebe449688b3f25ad5ea360d53de53a08cf60ce8228b8819e0134137d617ce68,9ae8182829a60dceb6777b2068fb23b5290405a7ba0687885fcd4d0dc349b6ea,2fe9c1766ad762582c9e0431cf7b046ed204a7412b8173dd9904ade5c89146b0,3df7fc01be87cc544e1e3e460bdffd31d64b3fb2c5d7b5fc8ca3f9648b254e9f,5c56f8cdc217dcdd52375bfd4fa7906da486dd5b0716da2502d984d06f72badf,8d7136b6f849f51b173516910098b1d1874aa445cae659686e62f5cff819f638,66005ea2d205c0040502a0d60dce4015b8349ba93f0f0103a24c54e72d66d153,d5f89f23b3db508d2c27975cae23e1749b770bfca9e2438168962cf1aca3baf4,1c7eba0954fc3042694f39c6fa6ca1e054f219413ff2cb3abba3da65b1e68457,c1ce91f6fca668411d2b4db33896aedd8a5b719e8e1c96fff3fb0ebc18ba48a8
"8","0","1","0","0","0","0","0","0","50","0","0","91002","1","0","0","10","0"
"8","0","11","0","0","0","0","0","0","10","0","0","91002","2","0","0","100","0"
"8","0","101","0","0","0","0","0","0","5","0","0","91002","3","0","0","200","0"
"8","0","201","0","0","0","0","0","0","3","0","0","91002","4","0","0","500","0"
"8","0","501","0","0","0","0","0","0","2","0","0","91002","5","0","0","1000","0"
"8","0","1001","0","0","0","0","0","0","2","0","0","91002","6","0","0","2000","0"
"8","0","2001","0","0","0","0","0","0","1","0","0","91002","7","0","0","3999","0"
"8","0","4000","0","0","0","0","0","0","50","0","0","91002","8","0","0","4000","0"
"8","0","4100","0","0","0","0","0","0","50","0","0","91002","9","0","0","4100","0"
"8","0","4200","0","0","0","0","0","0","50","0","0","91002","10","0","0","4200","0"
"8","0","4300","0","0","0","0","0","0","50","0","0","91002","11","0","0","4300","0"
"8","0","4400","0","0","0","0","0","0","50","0","0","91002","12","0","0","4400","0"
"8","0","4500","0","0","0","0","0","0","50","0","0","91002","13","0","0","4500","0"
"8","0","4600","0","0","0","0","0","0","50","0","0","91002","14","0","0","4600","0"
"8","0","4700","0","0","0","0","0","0","50","0","0","91002","15","0","0","4700","0"
"8","0","4800","0","0","0","0","0","0","50","0","0","91002","16","0","0","4800","0"
"8","0","4900","0","0","0","0","0","0","50","0","0","91002","17","0","0","4900","0"
"8","0","5000","0","0","0","0","0","0","50","0","0","91002","18","0","0","5000","0"
"8","0","5100","0","0","0","0","0","0","50","0","0","91002","19","0","0","5100","0"
"8","0","5200","0","0","0","0","0","0","50","0","0","91002","20","0","0","5200","0"
"8","0","5300","0","0","0","0","0","0","50","0","0","91002","21","0","0","5300","0"
"8","0","5400","0","0","0","0","0","0","50","0","0","91002","22","0","0","5400","0"
"8","0","5500","0","0","0","0","0","0","50","0","0","91002","23","0","0","5500","0"
"8","0","5600","0","0","0","0","0","0","50","0","0","91002","24","0","0","5600","0"
"8","0","5700","0","0","0","0","0","0","50","0","0","91002","25","0","0","5700","0"
"8","0","5800","0","0","0","0","0","0","50","0","0","91002","26","0","0","5800","0"
"8","0","5900","0","0","0","0","0","0","50","0","0","91002","27","0","0","5900","0"
"8","0","6000","0","0","0","0","0","0","50","0","0","91002","28","0","0","6000","0"
"8","0","6100","0","0","0","0","0","0","50","0","0","91002","29","0","0","6100","0"
"8","0","6200","0","0","0","0","0","0","50","0","0","91002","30","0","0","6200","0"
"8","0","6300","0","0","0","0","0","0","50","0","0","91002","31","0","0","6300","0"
"8","0","6400","0","0","0","0","0","0","50","0","0","91002","32","0","0","6400","0"
"8","0","6500","0","0","0","0","0","0","50","0","0","91002","33","0","0","6500","0"
"8","0","6600","0","0","0","0","0","0","50","0","0","91002","34","0","0","6600","0"
"8","0","6700","0","0","0","0","0","0","50","0","0","91002","35","0","0","6700","0"
"8","0","6800","0","0","0","0","0","0","50","0","0","91002","36","0","0","6800","0"
"8","0","6900","0","0","0","0","0","0","50","0","0","91002","37","0","0","6900","0"
"8","0","7000","0","0","0","0","0","0","50","0","0","91002","38","0","0","7000","0"
"8","0","7100","0","0","0","0","0","0","50","0","0","91002","39","0","0","7100","0"
"8","0","7200","0","0","0","0","0","0","50","0","0","91002","40","0","0","7200","0"
"8","0","7300","0","0","0","0","0","0","50","0","0","91002","41","0","0","7300","0"
"8","0","7400","0","0","0","0","0","0","50","0","0","91002","42","0","0","7400","0"
"8","0","7500","0","0","0","0","0","0","50","0","0","91002","43","0","0","7500","0"
"8","0","7600","0","0","0","0","0","0","50","0","0","91002","44","0","0","7600","0"
"8","0","7700","0","0","0","0","0","0","50","0","0","91002","45","0","0","7700","0"
"8","0","7800","0","0","0","0","0","0","50","0","0","91002","46","0","0","7800","0"
"8","0","7900","0","0","0","0","0","0","50","0","0","91002","47","0","0","7900","0"
"8","0","8000","0","0","0","0","0","0","50","0","0","91002","48","0","0","8000","0"
"8","0","8100","0","0","0","0","0","0","15","0","0","91002","49","0","0","8100","0"
"8","0","8200","0","0","0","0","0","0","15","0","0","91002","50","0","0","8200","0"
"8","0","8300","0","0","0","0","0","0","15","0","0","91002","51","0","0","8300","0"
"8","0","8400","0","0","0","0","0","0","15","0","0","91002","52","0","0","8400","0"
"8","0","8500","0","0","0","0","0","0","15","0","0","91002","53","0","0","8500","0"
"8","0","8600","0","0","0","0","0","0","15","0","0","91002","54","0","0","8600","0"
"8","0","8700","0","0","0","0","0","0","15","0","0","91002","55","0","0","8700","0"
"8","0","8800","0","0","0","0","0","0","15","0","0","91002","56","0","0","8800","0"
"8","0","8900","0","0","0","0","0","0","15","0","0","91002","57","0","0","8900","0"
"8","0","9000","0","0","0","0","0","0","15","0","0","91002","58","0","0","9000","0"
"8","0","9100","0","0","0","0","0","0","15","0","0","91002","59","0","0","9100","0"
"8","0","9200","0","0","0","0","0","0","15","0","0","91002","60","0","0","9200","0"
"8","0","9300","0","0","0","0","0","0","15","0","0","91002","61","0","0","9300","0"
"8","0","9400","0","0","0","0","0","0","15","0","0","91002","62","0","0","9400","0"
"8","0","9500","0","0","0","0","0","0","15","0","0","91002","63","0","0","9500","0"
"8","0","9600","0","0","0","0","0","0","15","0","0","91002","64","0","0","9600","0"
"8","0","9700","0","0","0","0","0","0","15","0","0","91002","65","0","0","9700","0"
"8","0","9800","0","0","0","0","0","0","15","0","0","91002","66","0","0","9800","0"
"8","0","9900","0","0","0","0","0","0","15","0","0","91002","67","0","0","9900","0"
"8","0","10000","0","0","0","0","0","0","15","0","0","91002","68","0","0","10000","0"
"8","0","10100","0","0","0","0","0","0","15","0","0","91002","69","0","0","10100","0"
"8","0","10200","0","0","0","0","0","0","15","0","0","91002","70","0","0","10200","0"
"8","0","10300","0","0","0","0","0","0","15","0","0","91002","71","0","0","10300","0"
"8","0","10400","0","0","0","0","0","0","15","0","0","91002","72","0","0","10400","0"
"8","0","10500","0","0","0","0","0","0","15","0","0","91002","73","0","0","10500","0"
"8","0","10600","0","0","0","0","0","0","15","0","0","91002","74","0","0","10600","0"
"8","0","10700","0","0","0","0","0","0","15","0","0","91002","75","0","0","10700","0"
"8","0","10800","0","0","0","0","0","0","15","0","0","91002","76","0","0","10800","0"
"8","0","10900","0","0","0","0","0","0","15","0","0","91002","77","0","0","10900","0"
"8","0","11000","0","0","0","0","0","0","15","0","0","91002","78","0","0","11000","0"
"8","0","11100","0","0","0","0","0","0","15","0","0","91002","79","0","0","11100","0"
"8","0","11200","0","0","0","0","0","0","15","0","0","91002","80","0","0","11200","0"
"8","0","11300","0","0","0","0","0","0","15","0","0","91002","81","0","0","11300","0"
"8","0","11400","0","0","0","0","0","0","15","0","0","91002","82","0","0","11400","0"
"8","0","11500","0","0","0","0","0","0","15","0","0","91002","83","0","0","11500","0"
"8","0","11600","0","0","0","0","0","0","15","0","0","91002","84","0","0","11600","0"
"8","0","11700","0","0","0","0","0","0","15","0","0","91002","85","0","0","11700","0"
"8","0","11800","0","0","0","0","0","0","15","0","0","91002","86","0","0","11800","0"
"8","0","11900","0","0","0","0","0","0","15","0","0","91002","87","0","0","11900","0"
"8","0","12000","0","0","0","0","0","0","15","0","0","91002","88","0","0","12000","0"
"8","0","12100","0","0","0","0","0","0","15","0","0","91002","89","0","0","12100","0"
"8","0","12200","0","0","0","0","0","0","15","0","0","91002","90","0","0","12200","0"
"8","0","12300","0","0","0","0","0","0","15","0","0","91002","91","0","0","12300","0"
"8","0","12400","0","0","0","0","0","0","15","0","0","91002","92","0","0","12400","0"
"8","0","12500","0","0","0","0","0","0","15","0","0","91002","93","0","0","12500","0"
"8","0","12600","0","0","0","0","0","0","15","0","0","91002","94","0","0","12600","0"
"8","0","12700","0","0","0","0","0","0","15","0","0","91002","95","0","0","12700","0"
"8","0","12800","0","0","0","0","0","0","15","0","0","91002","96","0","0","12800","0"
"8","0","12900","0","0","0","0","0","0","15","0","0","91002","97","0","0","12900","0"
"8","0","13000","0","0","0","0","0","0","15","0","0","91002","98","0","0","13000","0"
"8","0","13100","0","0","0","0","0","0","15","0","0","91002","99","0","0","13100","0"
"8","0","13200","0","0","0","0","0","0","15","0","0","91002","100","0","0","13200","0"
"8","0","13300","0","0","0","0","0","0","15","0","0","91002","101","0","0","13300","0"
"8","0","13400","0","0","0","0","0","0","15","0","0","91002","102","0","0","13400","0"
"8","0","13500","0","0","0","0","0","0","15","0","0","91002","103","0","0","13500","0"
"8","0","13600","0","0","0","0","0","0","15","0","0","91002","104","0","0","13600","0"
"8","0","13700","0","0","0","0","0","0","15","0","0","91002","105","0","0","13700","0"
"8","0","13800","0","0","0","0","0","0","15","0","0","91002","106","0","0","13800","0"
"8","0","13900","0","0","0","0","0","0","15","0","0","91002","107","0","0","13900","0"
"8","0","14000","0","0","0","0","0","0","15","0","0","91002","108","0","0","14000","0"
"8","0","14100","0","0","0","0","0","0","15","0","0","91002","109","0","0","14100","0"
"8","0","14200","0","0","0","0","0","0","15","0","0","91002","110","0","0","14200","0"
"8","0","14300","0","0","0","0","0","0","15","0","0","91002","111","0","0","14300","0"
"8","0","14400","0","0","0","0","0","0","15","0","0","91002","112","0","0","14400","0"
"8","0","14500","0","0","0","0","0","0","15","0","0","91002","113","0","0","14500","0"
"8","0","14600","0","0","0","0","0","0","15","0","0","91002","114","0","0","14600","0"
"8","0","14700","0","0","0","0","0","0","15","0","0","91002","115","0","0","14700","0"
"8","0","14800","0","0","0","0","0","0","15","0","0","91002","116","0","0","14800","0"
"8","0","14900","0","0","0","0","0","0","15","0","0","91002","117","0","0","14900","0"
"8","0","15000","0","0","0","0","0","0","15","0","0","91002","118","0","0","15000","0"
