65172f8fd390b12b43e708a6a043285ae6dd3e409584a56385f6a5f2b19793a0,de1586cdc3322e28de2eedb76faee1cc56aabd7fea1e5ebf481e6557245831f0,8a824040f6493dd7fdbb52b94f0a14e9fed67b2707fe9aca640f97c24813defa,176baa6c51472f6ad13c132e3bf419979c3eb9a20638d85c5a37a10b1951f448,97f50c7636e93dab595ffd252602d729b8faa3cfe3a05b0d13514d99698fb391,9b33d2e4b5f15bfaf9106e3744224e7e0377c629d81589bb4f71eba7f24ac728,ef0129579503c23fb98dbca2f859dbefe725dde37b2e00765d90b96c8cb084c9,fa28750b76ddda787448eddc1d8b315bf203671a93bb4283472baa65ecba01d3,e370f4f9fb3ae0a199b3f00d29bd121dfb719b8d9a750b3d14cf5d53fe2096d5,bd1d0e337a38576e0c37067c76c7012af7d0f1ec4797644000b9e385ed39cf3b,404aaf251bf5a0397ddda655d3ed507483e7b8de94c4b0eb15604372434a0790,2945dc75a77bab8eeb843c0b0e9565c5a4596888d9e3a9f4e0d35a319fe09e98,da6e3e4732e04f3cddbf3d045ef2aba286114a83f94ddc129b2b4280a166b2ea,d620786391efa0adb85bb3c33753aac5ed67101e0e85ab9eaf6eb22da8882f3b,5479aa624a1c2ef9ab0d43688f8ab6358a6097dfff3dafda3e76b0cbbcb74bde
"0","1004110","打倒 1 隻惡代官（NORMAL限定）","99001001","20014","9001","2030/04/01 14:59:59","99001001","0","8006","2019/09/03 16:00:00","1","1","601","660014101"
"0","1004111","打倒 1 隻惡代官（HARD限定）","99001002","20014","9001","2030/04/01 14:59:59","99001002","0","8007","2019/09/03 16:00:00","1","1","601","660014201"
"0","1004112","打倒 1 隻惡代官（VERY HARD限定）","99001003","20014","9001","2030/04/01 14:59:59","99001003","0","8010","2019/09/03 16:00:00","1","1","601","660014301"
"0","1004113","打倒 1 隻惡代官（SPECIAL限定）","99001004","10041","9001","2030/04/01 14:59:59","99001004","0","6011","2019/09/03 16:00:00","1","1","601","610041401"
"0","1005310","打倒 1 隻貝特魯吉烏斯（NORMAL限定）","99001005","10153","9001","2030/04/01 14:59:59","99001005","0","6006","2019/10/01 16:00:00","1","1","601","610153101"
"0","1005311","打倒 1 隻貝特魯吉烏斯（HARD限定）","99001006","10153","9001","2030/04/01 14:59:59","99001006","0","6007","2019/10/01 16:00:00","1","1","601","610153201"
"0","1005312","打倒 1 隻貝特魯吉烏斯（VERY HARD限定）","99001007","10153","9001","2030/04/01 14:59:59","99001007","0","6010","2019/10/01 16:00:00","1","1","601","610153301"
"0","1005313","打倒 1 隻貝特魯吉烏斯（SPECIAL限定）","99001008","10153","9001","2030/04/01 14:59:59","99001008","0","6011","2019/10/01 16:00:00","1","1","601","610153401"
"0","1004310","打倒 1 隻雨神大人（NORMAL限定）","99001009","20015","9001","2030/04/01 14:59:59","99001009","0","8006","2019/11/01 16:00:00","1","1","601","660015101"
"0","1004311","打倒 1 隻雨神大人（HARD限定）","99001010","20015","9001","2030/04/01 14:59:59","99001010","0","8007","2019/11/01 16:00:00","1","1","601","660015201"
"0","1004312","打倒 1 隻雨神大人（VERY HARD限定）","99001011","20015","9001","2030/04/01 14:59:59","99001011","0","8010","2019/11/01 16:00:00","1","1","601","660015301"
"0","1004313","打倒 1 隻雨神大人（SPECIAL限定）","99001012","10043","9001","2030/04/01 14:59:59","99001012","0","6011","2019/11/01 16:00:00","1","1","601","610043401"
"0","1004510","打倒 1 隻奄美魔物（NORMAL限定）","99001017","20016","9001","2030/04/01 14:59:59","99001017","0","8006","2019/12/02 16:00:00","1","1","601","660016101"
"0","1004511","打倒 1 隻奄美魔物（HARD限定）","99001018","20016","9001","2030/04/01 14:59:59","99001018","0","8007","2019/12/02 16:00:00","1","1","601","660016201"
"0","1004512","打倒 1 隻奄美魔物（VERY HARD限定）","99001019","20016","9001","2030/04/01 14:59:59","99001019","0","8010","2019/12/02 16:00:00","1","1","601","660016301"
"0","1004513","打倒 1 隻奄美魔物（SPECIAL限定）","99001020","10045","9001","2030/04/01 14:59:59","99001020","0","6011","2019/12/02 16:00:00","1","1","601","610045401"
"0","14","在香織的靈魂式空手道場累計獲得 300000 分","99001021","10021","0","2030/04/01 14:59:59","99001021","0","6001","2029/12/02 16:00:00","1","1","601","0"
"0","15","在香織的靈魂式空手道場EXTRA一次獲得 70000 分","99001022","10021","0","2030/04/01 14:59:59","99001022","0","6001","2029/12/02 16:00:00","1","1","601","0"
"0","1004710","打倒 1 隻劇毒曼德拉草（NORMAL限定）","99001023","20017","9001","2030/04/01 14:59:59","99001023","0","6006","2020/01/02 16:00:00","1","1","601","660017101"
"0","1004711","打倒 1 隻劇毒曼德拉草（HARD限定）","99001024","20017","9001","2030/04/01 14:59:59","99001024","0","6007","2020/01/02 16:00:00","1","1","601","660017201"
"0","1004712","打倒 1 隻劇毒曼德拉草（VERY HARD限定）","99001025","20017","9001","2030/04/01 14:59:59","99001025","0","6010","2020/01/02 16:00:00","1","1","601","660017301"
"0","1004713","打倒 1 隻劇毒曼德拉草（SPECIAL限定）","99001026","10047","9001","2030/04/01 14:59:59","99001026","0","6011","2020/01/02 16:00:00","1","1","601","610047401"
"0","1004910","打倒 1 隻幻影男爵（NORMAL限定）","99001027","20018","9001","2030/04/01 14:59:59","99001027","0","6006","2020/02/04 16:00:00","1","1","601","660018101"
"0","1004911","打倒 1 隻幻影男爵（HARD限定）","99001028","20018","9001","2030/04/01 14:59:59","99001028","0","6007","2020/02/04 16:00:00","1","1","601","660018201"
"0","1004912","打倒 1 隻幻影男爵（VERY HARD限定）","99001029","20018","9001","2030/04/01 14:59:59","99001029","0","6010","2020/02/04 16:00:00","1","1","601","660018301"
"0","1004913","打倒 1 隻幻影男爵（SPECIAL限定）","99001030","10049","9001","2030/04/01 14:59:59","99001030","0","6011","2020/02/04 16:00:00","1","1","601","610049401"
"0","1005110","打倒 1 隻似龍生物（NORMAL限定）","99001031","20019","9001","2030/04/01 14:59:59","99001031","0","6006","2020/03/02 16:00:00","1","1","601","660019101"
"0","1005111","打倒 1 隻似龍生物（HARD限定）","99001032","20019","9001","2030/04/01 14:59:59","99001032","0","6007","2020/03/02 16:00:00","1","1","601","660019201"
"0","1005112","打倒 1 隻似龍生物（VERY HARD限定）","99001033","20019","9001","2030/04/01 14:59:59","99001033","0","6010","2020/03/02 16:00:00","1","1","601","660019301"
"0","1005113","打倒 1 隻似龍生物（SPECIAL限定）","99001034","10051","9001","2030/04/01 14:59:59","99001034","0","6011","2020/03/02 16:00:00","1","1","601","610051401"
"0","14","龍人們的接龍競賽累計分數超過300000分","99001039","10021","0","2030/04/01 14:59:59","99001039","0","6001","2029/04/01 15:00:00","1","1","601","0"
"0","15","龍人們的接龍競賽的字彙圖鑑收集240個字彙","99001040","10021","0","2030/04/01 14:59:59","99001040","0","6001","2029/04/01 15:00:00","1","1","601","0"
"0","15","龍人們的接龍競賽的字彙圖鑑收集480個字彙","99001041","10021","0","2030/04/01 14:59:59","99001041","0","6001","2029/04/01 15:00:00","1","1","601","0"
"0","1005510","打倒 1 隻復仇者馴鹿（NORMAL限定）","99001042","20020","9001","2030/04/01 14:59:59","99001042","0","6006","2020/04/01 16:00:00","1","1","601","660020101"
"0","1005511","打倒 1 隻復仇者馴鹿（HARD限定）","99001043","20020","9001","2030/04/01 14:59:59","99001043","0","6007","2020/04/01 16:00:00","1","1","601","660020201"
"0","1005512","打倒 1 隻復仇者馴鹿（VERY HARD限定）","99001044","20020","9001","2030/04/01 14:59:59","99001044","0","6010","2020/04/01 16:00:00","1","1","601","660020301"
"0","1005513","打倒 1 隻復仇者馴鹿（SPECIAL限定）","99001045","10055","9001","2030/04/01 14:59:59","99001045","0","6011","2020/04/01 16:00:00","1","1","601","610055401"
"0","1005710","打倒 1 隻山神大人（NORMAL限定）","99001046","20021","9001","2030/04/01 14:59:59","99001046","0","6006","2020/05/05 16:00:00","1","1","601","660021101"
"0","1005711","打倒 1 隻山神大人（HARD限定）","99001047","20021","9001","2030/04/01 14:59:59","99001047","0","6007","2020/05/05 16:00:00","1","1","601","660021201"
"0","1005712","打倒 1 隻山神大人（VERY HARD限定）","99001048","20021","9001","2030/04/01 14:59:59","99001048","0","6010","2020/05/05 16:00:00","1","1","601","660021301"
"0","1005713","打倒 1 隻山神大人（SPECIAL限定）","99001049","10057","9001","2030/04/01 14:59:59","99001049","0","6011","2020/05/05 16:00:00","1","1","601","610057401"
"0","1006010","打倒 1 隻反逆獸（NORMAL限定）","99001051","20022","9001","2030/04/01 14:59:59","99001051","0","6006","2020/06/03 16:00:00","1","1","601","660022101"
"0","1006011","打倒 1 隻反逆獸（HARD限定）","99001052","20022","9001","2030/04/01 14:59:59","99001052","0","6007","2020/06/03 16:00:00","1","1","601","660022201"
"0","1006012","打倒 1 隻反逆獸（VERY HARD限定）","99001053","20022","9001","2030/04/01 14:59:59","99001053","0","6010","2020/06/03 16:00:00","1","1","601","660022301"
"0","1006013","打倒 1 隻反逆獸（SPECIAL限定）","99001054","10060","9001","2030/04/01 14:59:59","99001054","0","6011","2020/06/03 16:00:00","1","1","601","610060401"
"0","1006210","打倒 1 隻喧囂獨角兔（NORMAL限定）","99001055","10062","9001","2030/04/01 14:59:59","99001055","0","6006","2020/09/30 16:00:00","1","1","601","610062101"
"0","1006211","打倒 1 隻喧囂獨角兔（HARD限定）","99001056","10062","9001","2030/04/01 14:59:59","99001056","0","6007","2020/09/30 16:00:00","1","1","601","610062201"
"0","1006212","打倒 1 隻喧囂獨角兔（VERY HARD限定）","99001057","10062","9001","2030/04/01 14:59:59","99001057","0","6010","2020/09/30 16:00:00","1","1","601","610062301"
