6704e61c55fbf71108526a8d2b760a13c7482826e824e9bbf1b36c5c436142ad,5540090209b50ec5a99e167d30ee60682be13ccc1501a4d2e6b19593b247125d,2618e689c1376bbae98ef550f2b38ba53511903ebde86dc965e37bb225ce9d6a,50b50631a65a59d0c7be70a46c06744cdf5ba8de5297cce603e02f8f47b5d052,542c59af915b34b9483a1144bd0fdc5d1d013ac9ee62ec1a252fe666271dfdb8,f7a8e611bdeb99c483c9dfd500b27e4e42e1e8b74a07b31844141e4602066c9e,e8ed29f77c608c7b51e8e12bb135eb53930387a8b6806ec23e87695864971604,fec95d8fa8ebce7470e4b85928be53c052a8457c9469e54421067196da1e3fb7,f84d42f909de35a6f97444f14cacccee87824d117faa6a7176301323bdcba231,e5baf9aa00fd804c25a038b0e23cf5d514d5cab0fd53b2930456dd837b733b68,d1cb5819b2d5770d76fa0947a311342583084a67d7c828874b93281c14ae446d,ecd72adad473295cb780198def7646b1dc3a385a1986b4a8fd831207ccd9ed99,9a36f81415080b4153b6ddcace43732013dfaa24c08074cb16bf79ae27088ff6,ebbb4a17117decd0b59d5aff73a7bee8c20074380ed104a32a750834c4fcf6cc,d736c8f53ee150ab3c8e3d37a8d45da3c0ad3e86d44f13314d38b5bfb0a6f100,557121f3b6a129e5acc3dadee9f342cc08da09c5fa28377af535fa6d8cd5a928,5a83385bd875ea09833b181fb7b2efa733712b8bf1d971e63370114b2aea859b,2df5ed59bdb892dcc062ce71b76b86b428e13ff4545d72d0f90607c62266ff2d,95ff85d0a3e6880eb93d32cb91bf891f5983aec13c7661aac2aca7361fe8d5e1,4465e6e194eecd26be823fb5d5dfc5da15bbea219436373f03855951a234fbab,ba4a3273e639d615297627bba1a334eb8dfe2d85e6d9cc65abd1b74099d3c05c,d3d21e71914f85a36ad02fc318fff3da14604509758521c2ea300789bbdd93a0,ac0eef67ca6e461d2f6ff606a1167c917d55994f73cd887f7af62411918a0102,05de7dca2c62a04d8b67c3d62ad7d22cc15947d8f630bdb4fb776cdf8b805956,44229c1411b96a3635488660c93cbee8fc1f1feccac57f679e6092a6f9f39e63,ff752a28e90625d394d1e5f79d8cf2eb0da342422d3f980d623f2a99f03cdc9c,7686989cc36c76256e9b77fc000d023d4dbac9a5f07ab8d4bd7920697f8cf212,50291bf50df848eb765c7eb066e218906993f018305d18dd89048e1678b50ab4,07b31456aaf258c53a75e1d21a8fb568ce7b7b5fc3d0a62cca1c975b58c9f0d8,e16df08b9571a3bed5a5ff8741f824d1f3e996954647a979c3998229fab6cc36,65dbd02569c8bfecc45a8bb8caef000298186e32641c244bd9e05af46c4f8173,dc986041bb1c1343d8d4d22ff06af1383fab9c6a478f21fce1ce06687f82e824,37fdc71d25f1123ceb6320178482b04c8a604fb9f82ea51a1cf94e27c108528f,83984e083b535de910c267df5e5b065dec035f145f173488ef89279b195a903b,3865daed852710ae9613b6e4c5a77a8229518b232339470eb3939f229425a6f2,dd81eb01fe33801db1ff64d3aa5292873f575aafaf72c5e0b08b754bfad399f5,ac6562a30c755c6ff1a0f7dd56bf69c538ce1e7cae877600eac053f330836862,c27645bcf28dd46909229f7c1df0025cb30b109896207972827f3ef09ad3a4a0,4982599aaf95e1dd6b10f28830e469c9574efeffab2e11a28412a81c85ab5121,dd1001f2199aa1d3e8854f079f4ee4287d7353ac89567fbc8ab13c9e5211d324,d6c44940c832a5c6f4cc1f1679aee7aa922990958e12d5d4c655e8ee718f0e3f
"0","0","0","600110031","0","18","0","620060001","3001","61001004","0","61001005","0","1","1","0","620090001","0","0","61001007","0","0","0","0","0","1","0","3001","258","1","0","0","0","1","0","0","0","30","600000003","36","620130001"
"0","0","0","600110041","0","18","0","620060001","4001","61001004","0","61001005","0","1","1","0","620090001","0","0","61001007","0","0","0","0","0","1","0","4001","258","1","0","0","0","1","0","0","0","30","600000004","36","620130001"
"0","0","0","600110051","0","18","0","620060002","5001","61001004","0","61001005","0","1","1","0","620090002","0","0","61001007","0","0","0","0","0","1","0","5001","268","1","0","0","0","1","0","0","0","30","600000005","36","620130002"
"0","0","0","600110061","0","18","0","620060003","6001","61001004","0","61001005","0","1","1","0","620090003","0","0","61001007","0","0","0","0","0","1","0","6001","273","1","0","0","0","1","0","0","0","30","600000006","36","620130003"
"0","0","0","600110071","0","18","0","620060004","7001","61001004","0","61001005","0","1","1","0","620090004","0","0","61001007","0","0","0","0","0","1","0","7001","281","1","0","0","0","1","0","0","0","30","600000007","36","620130004"
"0","0","0","600110081","0","18","0","620060005","8001","61001004","0","61001005","0","1","1","0","620090005","0","0","61001007","0","0","0","0","0","1","0","8001","288","1","0","0","0","1","0","0","0","30","600000008","36","620130005"
"0","0","0","600110091","0","18","0","620060006","9001","61001004","0","61001005","0","1","1","0","620090006","0","0","61001007","0","0","0","0","0","1","0","9001","298","1","0","0","0","1","0","0","0","30","600000009","36","620130006"
"0","0","0","600110101","0","18","0","620060007","10001","61001004","0","61001005","0","1","1","0","620090007","0","0","61001007","0","0","0","0","0","1","0","10001","309","1","0","0","0","1","0","0","0","30","600000010","36","620130007"
"0","0","0","600110111","0","18","0","620060008","11001","61001004","0","61001005","0","1","1","0","620090008","0","0","61001007","0","0","0","0","0","1","0","11001","313","1","0","0","0","1","0","0","0","30","600000011","36","620130008"
"0","0","0","600110121","0","18","0","620060009","12001","61001004","0","61001005","0","1","1","0","620090009","0","0","61001007","0","0","0","0","0","1","0","12001","321","1","0","0","0","1","0","0","0","30","600000012","36","620130009"
"0","0","0","600110131","0","18","0","620060010","13001","61001004","0","61001005","0","1","1","0","620090010","0","0","61001007","0","0","0","0","0","1","0","13001","326","1","0","0","0","1","0","0","0","30","600000013","36","620130010"
"0","0","0","600110141","0","18","0","620060011","14001","61001004","0","61001005","0","1","1","0","620090011","0","0","61001007","0","0","0","0","0","1","0","14001","336","1","0","0","0","1","0","0","0","30","600000014","36","620130011"
"0","0","0","600110151","0","18","0","620060012","15001","61001004","0","61001005","0","1","1","0","620090012","0","0","61001007","0","0","0","0","0","1","0","15001","341","1","0","0","0","1","0","0","0","30","600000015","36","620130012"
"0","0","0","600110161","0","18","0","620060013","16001","61001004","0","61001005","0","1","1","0","620090013","0","0","61001007","0","0","0","0","0","1","0","16001","351","1","0","0","0","1","0","0","0","30","600000016","36","620130013"
"0","0","0","600110171","0","18","0","620060014","17001","61001004","0","61001005","0","1","1","0","620090014","0","0","61001007","0","0","0","0","0","1","0","17001","356","1","0","0","0","1","0","0","0","30","600000017","36","620130014"
"0","0","0","600110181","0","18","0","620060015","18001","61001004","0","61001005","0","1","1","0","620090015","0","0","61001007","0","0","0","0","0","1","0","18001","366","1","0","0","0","1","0","0","0","30","600000018","36","620130015"
