music_id,list_name,font_size,pre_shop_start,shop_start,shop_end,story_id,cost_item_num,sort,kana,ios_url,android_url,dmm_url
"1","Lost Princess","20","","2018-10-18 15:00:00","","-1","-1","1","Lost Princess","","",""
"2","Connecting Happy!!","17","","2018-10-18 15:00:00","","-1","-1","2","Connecting Happy!!","","",""
"3","踏上旅程","20","","2018-10-18 15:00:00","","-1","1000","3","踏上旅程","","",""
"4","穿過森林的風","20","","2018-10-18 15:00:00","","-1","1000","4","穿過森林的風","","",""
"5","梅莎路提姆","20","","2018-10-18 15:00:00","","-1","1000","5","梅莎路提姆","","",""
"6","初音的禮物大作戰","20","","2018-10-18 15:00:00","","-1","1000","6","初音的禮物大作戰","","",""
"7","席茲","20","","2018-10-18 15:00:00","","-1","1000","7","席茲","","",""
"8","Smiley Contrast","20","","2018-10-18 15:00:00","","-1","1500","8","Smiley Contrast","","",""
"9","牛頭怪","20","","2018-10-18 15:00:00","","-1","1000","9","牛頭怪","","",""
"10","小小甜心大冒險","20","","2018-10-18 15:00:00","","-1","1000","10","小小甜心大冒險","","",""
"11","阿爾瑪","20","","2018-10-18 15:00:00","","-1","1000","11","阿爾瑪","","",""
"12","小小冒險","18","","2018-10-18 15:00:00","","-1","1500","12","小小冒險","","",""
"13","大胃王","20","","2018-10-18 15:00:00","","-1","1000","13","大胃王","","",""
"14","不給布丁就搗蛋！約定的萬聖節派對","20","","2018-10-18 15:00:00","","-1","1000","14","不給布丁就搗蛋！約定的萬聖節派對","","",""
"15","傑克南瓜布丁","17","","2018-10-18 15:00:00","","-1","1000","15","傑克南瓜布丁","","",""
"16","還要！兩人的派～對～夜～","20","","2018-10-18 15:00:00","","-1","1500","16","還要！兩人的派～對～夜～","","",""
"17","閃耀的冰晶","20","","2018-10-18 15:00:00","","-1","1000","17","閃耀的冰晶","","",""
"18","Shining Future","20","","2018-11-19 15:00:00","","3010003","1500","18","Shining Future","","",""
"19","向風起誓","20","","2018-11-19 15:00:00","","3010003","1500","19","向風起誓","","",""
"20","因為想看到你的笑容","18","","2018-11-19 15:00:00","","3010003","1500","20","因為想看到你的笑容","","",""
"21","無法坦率的心！","18","","2018-11-19 15:00:00","","1054007","1500","21","無法坦率的心！","","",""
"22","向詭譎氣氛挺身而出的鬥志","20","","2018-11-19 15:00:00","","-1","1000","22","向詭譎氣氛挺身而出的鬥志","","",""
"23","野豬雙胞胎","20","","2018-11-19 15:00:00","","-1","1000","23","野豬雙胞胎","","",""
"24","吸血鬼獵人with伊莉亞","20","","2018-11-19 15:00:00","","-1","1000","24","吸血鬼獵人with伊莉亞","","",""
"25","加爾格","20","","2018-11-19 15:00:00","","-1","1000","25","加爾格","","",""
"26","Peaceful*沖繩雜炒","20","","2018-11-19 15:00:00","","-1","1500","26","Peaceful*沖繩雜炒","","",""
"27","天蠍毒者","20","","2018-11-19 15:00:00","","-1","1000","27","天蠍毒者","","",""
"28","暮光破壞者","20","","2018-11-19 15:00:00","","-1","1000","28","暮光破壞者","","",""
"29","奧拉姆","20","","2018-11-19 15:00:00","","-1","1000","29","奧拉姆","","",""
"30","最強對吧，對吧？","20","","2018-11-19 15:00:00","","-1","1500","30","最強對吧，對吧？","","",""
"31","冰海之地","20","","2018-11-19 15:00:00","","-1","1000","31","冰海之地","","",""
"32","冰天雪地","20","","2018-12-19 15:00:00","","-1","1000","32","冰天雪地","","",""
"33","涼爽的風","20","","2018-12-19 15:00:00","","-1","1000","33","涼爽的風","","",""
"34","加爾基諾司","20","","2018-12-19 15:00:00","","-1","1000","34","加爾基諾司","","",""
