186fafc36cd5cb75d380f08b4007a3f91c9e5c254e08c13b3612c4c7b29e2a37,980ca839ca05c42eba2f965305c9bb3dce6e6d8a9eb077ef5eea8737288a210f,c28756df532e79cb7b248ad339e14988ae3f10c14ee193cd8c4dcd8c0fdf19f4,2d7be8c2fb402ab144b1259137aa2c119d9601e03e50afe20284f916ca9e1b69,a6349ed6b22f88950206d8c90b9431dd981c7b1a9636b0e357d45b4a32e0a9d0,9de7385f27221cbde1398a0bdfa1ec4f4ffdb2dac2f8b802c207ab72131ccf55,6f681be5f4525bea67c95de9cb61af6779ed91897e71aa89f68c4471ec6edae0,bb2e6be339af1523286a956c254da899994ff7fe6efad934ac9e005b1417c065,fcb65e7d1e481e9ca0a7f92d0d036074b9b30f84a53bf8f58db76e814bed10a6,30bf6af9f7a6c43a6992baba10dbd9a08359cf7cb5c2f217140c033ad2d298fc,a6dc221f97af9dc2172da10da39701be1f5f92c1b6323350beb16f8f13cbac42,4a8338f21cd56ce9b71aebb1767a3bf7eb10d3c4097a411d67e0c309e45a229d,7f4023f223c7f2fd5d3ddf1e471c5b9f98fb6758dd3a23d6b52d3c08823628b1,27798c4fd6c696e27b7664c7f1d42b9e50f569d452a14d1e0d3dfe3cb94e05c5,22a9ca1c24e9b9eab9c6bca555183a5d63d951de754e3c93ba3a1892aa114a75,8e350733c4d6262eee181ca94d7b3f8d00890809a0f99ab09f8b3c68609f280a,c6bfa8f84967e6537e749ce0fb81ba18f5335eb007aa70f45976e73981ef45da,f581e93fb9a4d99698e881b87017456ef3b05fe10967b6cbc9162a362062fd20,872678196fbac93c0932c9cbbeec2e99183f52a3e92bc0f8171d9c3a0dae28b3,a8569edf1cb9ffdb37b264711c53364b1eaa09db02b6c1e9e99fc942648044d5,1cd4552e78e619b603debd01ea0ae9585a6eeb3b925e0bf63bfdfe21bdf81282,0e23bfd4987688c6decfebe0c8348646c30dd64019ae29c24ee8a42072d31fa6,6819bb94f240d22b7b20301533a53b66bfefe023c1423183a8e12c19c97b9e13,3f5473b5c58cade6839b26c0f18b6ea3e6dac12b42b66cd5c8c22735a441cc2e,9b9798ff17d3d1acc7c1d4ef056c212802e7fbff8ccc6cc2c9df652f90c1f979,1a666329c42d13c00ec1053ef9965bc7aaa92782362a40199d84831f4ed36a7c,9fd0e3c58e6f565f6f5632211da3f8ce655fc3439abcc143c27df19a72fa1d98,223f2eb67b6a9dd7861f68d4c8738d1b77f824288a6bcf7ab73100355f2963ab,4feefe9f8a27176023cef6986296b685037c51a20ee69ec42d515f160ebe5d66,087f445a1886cfcc1af2b37da99d6b96c832b97002b4a52946f8ff2044e59242,498dd3a93a6e2ccdd18faa3aeb0fb937da83cda5a01f2fdc16bf0d8dee96eab4,d57b581b30fdad88332c2caf9d812123fd80dde210f958fb4faf8b14fe3c785a,6dc03501bc6504c73b59087ba83fb0bffdf8886e02fd444ba6c011858714c8b8,11cee5bf4400e4e45c8427054712da66b737e949b9a4b7376a75a58e1359f0bc,4d875c20c26bccb3455d5eb84913038bcf94cb377094b5ad791b589867597fe5,adc781178aa0db79323be6c29bfdfb72ef5378f207c803591174a323ae64463c,7e8c1a5cec70aa77613d2f592f08d686cd788f673842e447b73dee7b6d0cf936,9d636a5e3a495a250442feb22ecb46820feb8377b8bc87efba37ab7ce999b5ea,9306508e2252e56d89b99bf165e36e202cc75c9aa19419f5376e85f85ba7ddd9,22f3daa101e5f45b7edf926e2b83f048d8305722ceec216d2be01751ec4b07d5,8746d8dc272f50ee8d78892dd77e8b201dcf361e864a1cd3bddc9c57badb37c9,1bb97a4630d5d95cadb57df329691322196e116f35e278e63f2e0d338012ff17,cf2abbed4b11e928f267191a60977e806d2f1d6919fa64049782e6026cb91309,d24d3693177fe9c93c909ef92a442a9ce37e9ab51b03ff374fba21a98c177fb1
"0","1001102","0","10010105","0","1","1001104","1","0","1.1","0","1","1","0","1","0","10010101","0","0","1001101","1.1","1001105","401010021","1001103","401010011","710011","0","0","1","10010103","401010051","0.03","100000","1001","1","0","401010041","10010104","1","10010102","401010031","1.2","1","0"
"0","1001107","0","10010105","0","2","1001109","1","0","1.7","0","2","1.2","0","1","0","10010101","0","0","1001106","1.5","1001110","401010021","1001108","401010011","710011","0","0","-1","10010103","401010051","0.06","100000","1001","1","0","401010041","10010104","2","10010102","401010031","2","1.2","0"
"0","1002102","0","10020105","0","3","1002104","1","0","1.1","0","1","1","0","1","0","10020101","0","0","1002101","1.1","1002105","401020021","1002103","401020011","710021","0","0","1","10020103","401020051","0.03","100000","1002","1","0","401020041","10020104","1","10020102","401020031","1.2","1","0"
"0","1002107","0","10020105","0","4","1002109","1","0","1.7","0","2","1.2","0","1","0","10020101","0","0","1002106","1.5","1002110","401020071","1002108","401020061","710021","0","0","-1","10020103","401020101","0.06","100000","1002","1","0","401020091","10020104","2","10020102","401020081","2","1.2","0"
"0","1003102","0","10030105","0","5","1003104","1","0","1.1","0","1","1","0","1","0","10030101","0","0","1003101","1.1","1003105","401030021","1003103","401030011","710031","0","0","1","10030103","401030051","0.03","100000","1003","1","0","401030041","10030104","1","10030102","401030031","1.2","1","0"
"0","1003107","0","10030105","0","6","1003109","1","0","1.7","0","2","1.2","0","1","0","10030101","0","0","1003106","1.5","1003110","401030071","1003108","401030061","710031","0","0","-1","10030103","401030101","0.06","100000","1003","1","0","401030091","10030104","2","10030102","401030081","2","1.2","0"
"0","1004102","0","10040105","0","7","1004104","1","0","1.1","0","1","1","0","1","0","10040101","0","0","1004101","1.1","1004105","401040021","1004103","401040011","710041","0","0","1","10040103","401040051","0.03","100000","1004","1","0","401040041","10040104","1","10040102","401040031","1.2","1","0"
"0","1004107","0","10040105","0","8","1004109","1","0","1.7","0","2","1.2","0","1","0","10040101","0","0","1004106","1.5","1004110","401040071","1004108","401040061","710041","0","0","-1","10040103","401040101","0.06","100000","1004","1","0","401040091","10040104","2","10040102","401040081","2","1.2","0"
"0","1004102","0","10050105","0","9","1004104","1","0","1.1","0","1","1","0","1","0","10050101","0","0","1004101","1.1","1004105","401040121","1004103","401040111","710051","0","0","1","10050103","401040151","0.03","100000","1005","1","0","401040141","10050104","1","10050102","401040131","1.2","1","0"
"0","1004107","0","10050105","0","10","1004109","1","0","1.7","0","2","1.2","0","1","0","10050101","0","0","1004106","1.5","1004110","401040171","1004108","401040161","710051","0","0","-1","10050103","401040201","0.06","100000","1005","1","0","401040191","10050104","2","10050102","401040181","2","1.2","0"
"0","1004102","0","10060105","0","11","1004104","1","0","1.3","0","1","1","0","1","0","10060101","0","0","1004101","1.3","1004105","401040221","1004103","401040211","710061","0","0","1","10060103","401040251","0.03","100000","1006","1","0","401040241","10060104","1","10060102","401040231","1.5","1","0"
"0","1004107","0","10060105","0","12","1004109","1","0","1.8","0","2","1.3","0","1","0","10060101","0","0","1004106","1.8","1004110","401040271","1004108","401040261","710061","0","0","-1","10060103","401040301","0.06","100000","1006","1","0","401040291","10060104","2","10060102","401040281","2","1.3","0"
"0","1004102","0","10070105","0","13","1004104","1","0","1.3","0","1","1","0","1","0","10070101","0","0","1004101","1.3","1004105","401040321","1004103","401040311","710071","0","0","1","10070103","401040351","0.03","100000","1007","1","0","401040341","10070104","1","10070102","401040331","1.5","1","0"
"0","1004107","0","10070105","0","14","1004109","1","0","1.8","0","2","1.3","0","1","0","10070101","0","0","1004106","1.8","1004110","401040371","1004108","401040361","710071","0","0","-1","10070103","401040401","0.06","100000","1007","1","0","401040391","10070104","2","10070102","401040381","2","1.3","0"
"0","1004102","0","10080105","0","15","1004104","1","0","1.3","0","1","1","0","1","0","10080101","0","0","1004101","1.3","1004105","401040421","1004103","401040411","710081","0","0","1","10080103","401040451","0.03","100000","1008","1","0","401040441","10080104","1","10080102","401040431","1.5","1","0"
"0","1004107","0","10080105","0","16","1004109","1","0","1.8","0","2","1.3","0","1","0","10080101","0","0","1004106","1.8","1004110","401040471","1004108","401040461","710081","0","0","-1","10080103","401040501","0.06","100000","1008","1","0","401040491","10080104","2","10080102","401040481","2","1.3","0"
"0","1004102","0","10090105","0","17","1004104","1","0","1.3","0","1","1","0","1","0","10090101","0","0","1004101","1.3","1004105","401040521","1004103","401040511","710091","0","0","1","10090103","401040551","0.03","100000","1009","1","0","401040541","10090104","1","10090102","401040531","1.5","1","0"
"0","1004107","0","10090105","0","18","1004109","1","0","1.8","0","2","1.4","0","1","0","10090101","0","0","1004106","1.8","1004110","401040571","1004108","401040561","710091","0","0","5","10090103","401040601","0.06","100000","1009","1","0","401040591","10090104","2","10090102","401040581","2","1.4","0"
"0","1004102","0","10090105","0","19","1004104","1","0","2.5","0","2","2","0","1","0","10090101","0","0","1004101","2.5","1004105","401040621","1004103","401040611","710091","0","0","-1","10090103","401040651","0.06","100000","1009","1","0","401040641","10090104","6","10090102","401040631","3","2","0"
"0","1004107","0","10100105","0","20","1004109","1","0","1.3","0","1","1","0","1","0","10100101","0","0","1004106","1.3","1004110","401011002","1004108","401011001","710101","0","0","3","10100103","401011005","0.03","100000","1010","1","0","401011004","10100104","1","10100102","401011003","1.5","1","0"
"0","1004102","0","10100105","0","21","1004104","1","0","1.8","0","2","1.4","0","1","0","10100101","0","0","1004101","1.8","1004105","401021002","1004103","401021001","710101","0","0","10","10100103","401021005","0.06","100000","1010","1","0","401021004","10100104","4","10100102","401021003","2","1.4","0"
"0","1004107","0","10100105","0","22","1004109","1","0","2.5","0","2","2","0","1","0","10100101","0","0","1004106","2.5","1004110","401031002","1004108","401031001","710101","0","0","-1","10100103","401031005","0.06","100000","1010","1","0","401031004","10100104","11","10100102","401031003","3","2","0"
"0","1004102","0","10110105","0","23","1004104","1","0","1.3","0","1","1","0","2","0","10110101","0","0","1004101","1.3","1004105","401040671","1004103","401040661","710111","0","0","1","10110103","401040701","0.03","100000","1011","1","0","401040691","10110104","1","10110102","401040681","1.5","1","0"
"0","1004107","0","10110105","0","24","1004109","1","0","1.3","0","1","1","0","2","0","10110101","0","0","1004106","1.3","1004110","401040671","1004108","401040661","710111","0","0","3","10110103","401040701","0.03","100000","1011","1","0","401040691","10110104","2","10110102","401040681","1.5","1","0"
"0","1004102","0","10110105","0","25","1004104","2","0","1.8","0","2","1.4","0","5","0","10110101","0","0","1004101","1.8","1004105","401040721","1004103","401040711","710111","0","0","10","10110103","401040751","0.06","100000","1011","1","0","401040741","10110104","4","10110102","401040731","2","1.4","0"
"0","1004107","0","10110105","0","26","1004109","3","0","2.5","0","2","2","0","12","0","10110101","0","0","1004106","2.5","1004110","401040771","1004108","401040761","710111","0","0","-1","10110103","401040801","0.06","100000","1011","1","0","401040791","10110104","11","10110102","401040781","3","2","0"
"0","1004102","0","10120105","0","27","1004104","1","0","1.3","0","1","1","0","2","0","10120101","0","0","1004101","1.3","1004105","401040821","1004103","401040811","710121","0","0","1","10120103","401040851","0.03","100000","1012","1","0","401040841","10120104","1","10120102","401040831","1.5","1","0"
"0","1004107","0","10120105","0","28","1004109","1","0","1.3","0","1","1","0","2","0","10120101","0","0","1004106","1.3","1004110","401040821","1004108","401040811","710121","0","0","3","10120103","401040851","0.03","100000","1012","1","0","401040841","10120104","2","10120102","401040831","1.5","1","0"
"0","1004102","0","10120105","0","29","1004104","2","0","1.8","0","2","1.4","0","5","0","10120101","0","0","1004101","1.8","1004105","401040871","1004103","401040861","710121","0","0","10","10120103","401040901","0.06","100000","1012","1","0","401040891","10120104","4","10120102","401040881","2","1.4","0"
"0","1004107","0","10120105","0","30","1004109","3","0","2.5","0","2","2","0","12","0","10120101","0","0","1004106","2.5","1004110","401040921","1004108","401040911","710121","0","0","-1","10120103","401040951","0.06","100000","1012","1","0","401040941","10120104","11","10120102","401040931","3","2","0"
"0","1004102","0","10130105","0","31","1004104","1","0","1.3","0","1","1","0","2","0","10130101","0","0","1004101","1.3","1004105","401040971","1004103","401040961","710011","0","0","1","10130103","401041001","0.03","100000","1013","1","0","401040991","10130104","1","10130102","401040981","1.5","1","0"
