78a71f5b7816526016ebfd1b46e82187f4503cc032445166c682b5dd76faaac6,854365fcbf528c649416393066c69bae0c5760b3835e4646938e06043c59fdf0,b1e2cac52af8cb9de52827d4e9b15c04ac3afd37cb49e2de39abafd8e2195ca6,fdc6af40f3a01f0fa43abd1920961e8ea53f06a367b6dfb05fcad3bde2372eff,7d29e2a6eee280705970f2f747bb3471cf9a2e6046b9990f5f8bd0da300889dd,f1c8f5a0d3004568e23c0f554a62f9493649f1a71e1fbb3edfde1ee5e5eb554d,12105a8fd166cf207396cff0e371e702065221b00b858854940b2fa39d711729,3eae9483f98d21f39ceacfe18bac6dd81de573685fff22be16bbd7d91261d2e2,f3cef806b66b32eed3af8a8138b645209afacfa1bbb46256c117b08ebab52c61,80fdf456096317463996caf073b5080327d7a7466e5eb31a18213b42d5a82fdb,42b2bf750ac43cd7d93b94fc582b6c39166a5feffd3544c8e15e8cd2f4afd153,99b9ce5bbb3004ba5e471e4e44fdab297ab5d9ffdf8e604cfa32a2a6dcb43fc7,10e4b2331886cd747c4b4d06252459d6a553f0830adb15049fe836002725ab70,1518140f250f708cf3d06442b33a00a64258aad9da159bbc13e8aa1822948a4a,225c8811af3496477c5bf7fb4fb660a4eaed1f3a03ec578885cef605fc3f7460,3a7c4d6d2e896545014bb7e4d8e7856dc5e55729aa74f9c5974d7a7696afd5b7,005edbdee89a3d875f9305068fb3d6c1722e57802b1765a23f84a3968f129e00,4db79116487d13fb79cdba5ce15595d28151da4a090b800fc787953dc48124b9,add9c3a57093fe58ba81e62c07b1231be29ee1f71739d3101e642b919638b4be
"0","過去，一切開端","1","潛入，阿斯特朗　\n七個願望與創世之殘響 序幕","0","0","0","91002","20","0","0","5201000","10201","1","0","0","0","8","1"
"1","殘響：迷宮女王","1","潛入，阿斯特朗　\n七個願望與創世之殘響 第1話（迷宮女王）","0","0","0","91002","20","0","0","5201001","10201","1","0","0","0","8","2"
"1","殘響：誓約女君","1","潛入，阿斯特朗　\n七個願望與創世之殘響 第1話（誓約女君）","0","0","0","91002","20","0","0","5201002","10201","1","0","0","0","8","3"
"1","殘響：跳躍王","1","潛入，阿斯特朗　\n七個願望與創世之殘響 第1話（跳躍王）","0","0","0","91002","20","0","0","5201003","10201","1","0","0","0","8","4"
"0","α Re:load","1","潛入，阿斯特朗　\n七個願望與創世之殘響 第2話","0","0","0","91002","20","0","0","5201004","10201","1","0","0","0","8","5"
"0","原型","1","潛入，阿斯特朗　\n七個願望與創世之殘響 第3話","0","0","0","91002","20","0","0","5201005","10201","1","0","0","0","8","6"
"0","殘響：霸瞳皇帝","1","潛入，阿斯特朗　\n七個願望與創世之殘響 第4話（霸瞳皇帝）","0","0","0","91002","20","0","0","5201006","10201","1","0","0","0","8","7"
"0","殘響：變貌大妃","1","潛入，阿斯特朗　\n七個願望與創世之殘響 第4話（變貌大妃）","0","0","0","91002","20","0","0","5201007","10201","1","0","0","0","8","8"
"0","殘響：嚮導老君","1","潛入，阿斯特朗　\n七個願望與創世之殘響 第4話（嚮導老君）","0","0","0","91002","20","0","0","5201008","10201","1","0","0","0","8","9"
"0","Crowns fusion","1","潛入，阿斯特朗　\n七個願望與創世之殘響 第5話","0","0","0","91002","20","0","0","5201009","10201","1","0","0","0","8","10"
"0","誕生的願望，結下的約定","1","潛入，阿斯特朗　\n七個願望與創世之殘響 終幕","0","0","0","91002","20","0","0","5201010","10201","1","0","0","0","8","11"
"1","殘響消失之時","1","潛入，阿斯特朗　\n七個願望與創世之殘響 終幕","0","0","0","91002","20","0","0","5201011","10201","1","0","0","0","8","12"
"0","活動PV","2","潛入，阿斯特朗　\n七個願望與創世之殘響 ","0","0","0","91002","50","0","0","5201051","10201","0","0","0","0","8","0"
"0","預告","3","潛入，阿斯特朗　\n七個願望與創世之殘響 ","0","0","0","0","0","0","0","5201052","10201","0","0","0","0","0","0"
"0","開場動畫","4","潛入，阿斯特朗　\n七個願望與創世之殘響 ","0","0","0","0","0","0","0","5201053","10201","0","0","0","0","0","0"
"0","七冠專用群組聊天","5","晶的末端裝置 第1話","0","0","0","91002","20","0","0","5201061","10201","0","0","4","0","8","0"
"0","平時的群組聊天","5","晶的末端裝置 第2話","0","0","0","91002","20","0","0","5201062","10201","0","0","4","0","8","0"
"0","七冠會議‧變色龍篇","5","變色龍玩偶 第1話","0","0","0","91002","20","0","0","5201063","10201","0","0","4","0","8","0"
"0","七冠會議‧線上篇","5","線上會議_紀錄 第1話","0","0","0","91002","20","0","0","5201064","10201","0","0","4","0","8","0"
"0","美麗設計","5","怪物設定資料 第1話","0","0","0","91002","20","0","0","5201066","10201","0","0","4","0","8","0"
"0","正常的感性","5","怪物設定資料 第2話","0","0","0","91002","20","0","0","5201074","10201","0","0","4","0","8","0"
"0","會議在跳舞，然而毫無進展","5","企劃資料 第1話","0","0","0","91002","20","0","0","5201075","10201","0","0","4","0","8","0"
"0","失控的創作者魂","5","企劃資料 第2話","0","0","0","91002","20","0","0","5201076","10201","0","0","4","0","8","0"
"0","現士實似似花與蛋糕","5","綜合莓果蛋糕 第1話","0","0","0","91002","20","0","0","5201077","10201","0","0","4","0","8","0"
"0","由此而生的好感度","5","綜合莓果蛋糕 第2話","0","0","0","91002","20","0","0","5201078","10201","0","0","4","0","8","0"
"0","華麗報導","5","訪談新聞_校閱用 第1話","0","0","0","91002","20","0","0","5201079","10201","0","0","4","0","8","0"
"0","華麗報導的背後","5","訪談新聞_校閱用 第2話","0","0","0","91002","20","0","0","5201081","10201","0","0","4","0","8","0"
"0","嚮導老君的憂慮","5","角色服裝設定資料 第1話","0","0","0","91002","20","0","0","5201083","10201","0","0","4","0","8","0"
"0","何以何故獸人族","5","種族設定資料 第1話","0","0","0","91002","20","0","0","5201085","10201","0","0","4","0","8","0"
"0","停止的時間，殘留的思念","5","埋沒在資料裡的照片 第1話","0","0","0","91002","20","0","0","5201087","10201","0","0","4","0","8","0"
"0","前進的時間，刻下的回憶","5","埋沒在資料裡的照片 第2話","0","0","0","91002","20","0","0","5201088","10201","0","0","4","0","8","0"
"0","充滿謎團的序曲","1","Andante‧With‧You　\n祈禱的雙唱響起時 序幕","0","0","0","91002","20","0","0","5202000","10202","1","0","0","0","8","1"
"1","不齊的起音","1","Andante‧With‧You　\n祈禱的雙唱響起時 第1話","0","0","0","91002","20","0","0","5202001","10202","1","0","0","0","8","2"
"1","蕩漾的旋律","1","Andante‧With‧You　\n祈禱的雙唱響起時 第2話","0","0","0","91002","20","0","0","5202002","10202","1","0","0","0","8","3"
"1","相位相合","1","Andante‧With‧You　\n祈禱的雙唱響起時 第3話","0","0","0","91002","20","0","0","5202003","10202","1","0","0","0","8","4"
"0","過去的不協和音","1","Andante‧With‧You　\n祈禱的雙唱響起時 第4話","0","0","0","91002","20","0","0","5202004","10202","1","0","0","0","8","5"
"0","扭曲","1","Andante‧With‧You　\n祈禱的雙唱響起時 第5話","0","0","0","91002","20","0","0","5202005","10202","1","0","0","0","8","6"
"0","祈禱之鎮魂曲","1","Andante‧With‧You　\n祈禱的雙唱響起時 第6話","0","0","0","91002","20","0","0","5202006","10202","1","0","0","0","8","7"
"0","未來是行板節奏","1","Andante‧With‧You　\n祈禱的雙唱響起時 終幕","0","0","0","91002","20","0","0","5202007","10202","1","0","0","0","8","8"
"0","活動PV","2","Andante‧With‧You　\n祈禱的雙唱響起時 ","0","0","0","91002","50","0","0","5202051","10202","0","0","0","0","8","0"
"0","預告","3","Andante‧With‧You　\n祈禱的雙唱響起時 ","0","0","0","0","0","0","0","5202052","10202","0","0","0","0","0","0"
"0","開場動畫","4","Andante‧With‧You　\n祈禱的雙唱響起時 ","0","0","0","0","0","0","0","5202053","10202","0","0","0","0","0","0"
"0","安可曲要輕聲地唱","5","演唱會海報","0","0","0","91002","50","0","0","5202061","10202","0","0","4","0","8","0"
"0","教教我吧，千歌老師！","5","演唱會海報","0","0","0","91002","50","0","0","5202062","10202","0","0","4","0","8","0"
"0","因為想配合你的喜好","5","演唱會海報","0","0","0","91002","50","0","0","5202063","10202","0","0","4","0","8","0"
"0","於是心意相連","5","演唱會海報","0","0","0","91002","50","0","0","5202064","10202","0","0","4","0","8","0"
"0","榮光的日落","1","超鋼少女巨型克蘿茜　\n～大出擊！蘭德索爾爆炸4.1秒前～ 序幕","0","0","0","91002","20","0","0","5203000","10203","1","0","0","0","8","1"
"0","怪獸，來襲","1","超鋼少女巨型克蘿茜　\n～大出擊！蘭德索爾爆炸4.1秒前～ 第1話","0","0","0","91002","20","0","0","5203001","10203","1","0","0","0","8","2"
"0","超鋼少女，屹立於大地","1","超鋼少女巨型克蘿茜　\n～大出擊！蘭德索爾爆炸4.1秒前～ 第2話","0","0","0","91002","20","0","0","5203002","10203","1","0","0","0","8","3"
"0","她的名字是「冥」","1","超鋼少女巨型克蘿茜　\n～大出擊！蘭德索爾爆炸4.1秒前～ 第3話","0","0","0","91002","20","0","0","5203003","10203","1","0","0","0","8","4"
