c5e949dcf54b1abefffdae7340a213904591b70af68cfdd6c612f18f2a337370,8aabe0bad2f4abaa23830750b14c400a7427be76f20bd707e26adf50f698b3f8,26aa2e961bcaa2b41bdca434a4347edfe48366c4ea9212aa5ad9b642f313d27c,e40bb0fed08bc0327721a33c1d011419a34d8833dd1a529b207e707fbdf90c79,f21aa7ae0393ca29f6ed60ae489388171138cf7c13803255c8177e8b56dbd26e,19162dfdb7d5ef11f9f0b06e11d4f3198c9e292aca3d2fe931ea79085232a781,c2b9e62b6848487aefa45b1aff4d241fb9261d39c9081ee4b846b3570954ffd3,d317d0e61dffbda5236b5233fbb07fc27cc6eae7cbeb47954d4aff170a3e0136,2d88f93c11ecd6a0fdefd6168239d9095320f3aa673832acc99cada17810a4b0,6b848f40cb6b065dc90033b362a85f1d27ecaeb9f710901f96b98529e65fd035,9f3f4f2265cad335ea010a2abd4fc49b5e7ec17bb62f207afcc10ed8b2ac1355,30cf936b9dc8b2138f56a554ad09437e8ee1af55a9f0f652c64a0588e1f6e955,35fc7d6b7d1c16a517022c085771b0ed33ead40be06b52988f1a602d60b65def,932927062ba28f2fda3a5512cd79db0680ded182d27a404e6c2c3269e9c8aa78,7b6b0f5e461979fea6a374fd0c815d5b59875ec567b683fbafad836b2c9db60f,c6c7983093e40ae204311155a898f48d46fdb9fe3d19609a1bab197275ef9527,2986a5f10f52f41d493013c5d5bc8f535de7de0b1bad028c5e4ee86228aa1b2b,59ac99db50207d8d6ae9dfc939e84eef2c0025cf9867db730be5ebcacbd5a97f,cba7f616cd10c011e51e5ac4d86d0a58f42e3f6bfb8a1dae9b13eb0fd216b864,6504b02a6fdf1464de016f0660417bc67e25604a1db74c9c368ac7f698182ec1,887206392926e025f68851386440fe9f0c319d10d1b09b4f90ac11ea7a3d79f1,41580320ada12e0dcfa69d0343396f83ae6d3a73fe90d7688ddb65940315931a,f92b5bdb4127c6db59f83b8ac1f20f46d08c4cd56174cfd232fe2fddfe4a1f6f,e37f1c21c4997748eab9e48a7697dc7219b53f161b94c20b1a34ccea34e3b36c,06469c6ad221e92768d2669534c8bd513ddd413639abf29212cdb6de8018fef4,2617d38125721f3f2e8bbce2e9c19fd158370bb47ec73fa9ac1775dffef7d2c1
"0","105630104","105630103","","0","0","0","0","0","105630102","1","0","90","","105630101","103171","0","bgm_MC022","0","150630011","bgm_MC022","105630105","","","0","15063001"
"0","105630204","105630203","","0","0","0","0","0","105630202","1","0","90","","105630201","103171","0","bgm_MC022","0","150630021","bgm_MC022","105630205","","","0","15063002"
"0","105630304","105630303","","0","0","0","0","0","105630302","1","0","90","","105630301","103201","0","bgm_MC022","0","150630031","bgm_MC022","105630305","","","0","15063003"
"0","105630404","105630403","","0","0","0","0","0","105630402","1","0","90","","105630401","103201","0","bgm_MC022","0","150630041","bgm_MC022","105630405","","","0","15063004"
"0","105630504","105630503","","0","0","0","0","0","105630502","1","0","90","","105630501","103171","0","bgm_MC022","0","150630051","bgm_MC022","105630505","","","0","15063005"
"0","105630604","105630603","","0","0","0","0","0","105630602","1","0","90","","105630601","103201","0","bgm_MC022","0","150630061","bgm_MC022","105630605","","","0","15063006"
"0","105630704","105630703","","0","0","0","0","0","105630702","1","0","90","","105630701","103201","0","bgm_MC022","0","150630071","bgm_MC022","105630705","","","0","15063007"
"0","105640104","105640103","","0","0","0","0","0","105640102","1","0","90","","105640101","103201","0","bgm_MC022","0","150640011","bgm_MC022","105640105","","","0","15064001"
"0","105640204","105640203","","0","0","0","0","0","105640202","1","0","90","","105640201","103171","0","bgm_MC022","0","150640021","bgm_MC022","105640205","","","0","15064002"
"0","0","0","","0","0","0","0","0","105640302","1","0","90","","105640301","103171","0","bgm_MC022","0","150640031","bgm_MC022","0","","","0","15064003"
"0","105640405","105640403","","0","0","0","0","0","105640402","1","0","90","","105640401","103171","0","bgm_MC022","0","150640041","bgm_MC022","105640404","","","0","15064004"
"0","105640504","105640503","","0","0","0","0","0","105640502","1","0","90","","105640501","103171","0","bgm_MC022","0","150640051","bgm_MC022","105640505","","","0","15064005"
"0","0","105640602","","0","0","0","0","0","105640601","1","0","90","","105640603","103201","0","bgm_MC022","0","150640061","bgm_MC022","0","","","0","15064006"
"0","105650104","105650103","","0","0","0","0","0","105650102","1","0","90","","105650101","103171","0","bgm_MC022","0","150650011","bgm_MC022","105650105","","","0","15065001"
"0","105650204","105650203","","0","0","0","0","0","105650202","1","0","90","","105650201","103171","0","bgm_MC022","0","150650021","bgm_MC022","105650205","","","0","15065002"
"0","105650304","105650303","","0","0","0","0","0","105650302","1","0","90","","105650301","103171","0","bgm_MC022","0","150650031","bgm_MC022","105650305","","","0","15065003"
"0","105650404","105650403","","0","0","0","0","0","105650402","1","0","90","","105650401","103171","0","bgm_MC022","0","150650041","bgm_MC022","105650405","","","0","15065004"
"0","105650504","105650503","","0","0","0","0","0","105650502","1","0","90","","105650501","103171","0","bgm_MC022","0","150650051","bgm_MC022","105650505","","","0","15065005"
"0","0","0","","0","0","0","0","0","105650601","1","0","90","","105650602","103201","0","bgm_MC022","0","150650061","bgm_MC022","0","","","0","15065006"
"0","105660104","105660103","","0","0","0","0","0","105660102","1","0","90","","105660101","103171","0","bgm_MC022","0","150660011","bgm_MC022","105660105","","","0","15066001"
"0","105660204","105660203","","0","0","0","0","0","105660202","1","0","90","","105660201","103171","0","bgm_MC022","0","150660021","bgm_MC022","105660205","","","0","15066002"
"0","0","0","","0","0","0","9066158","0","0","1","9066157","90","","105660301","103201","0","bgm_MC081_Fubuki","0","150660031","bgm_MC081","0","","","0","15066003"
"0","105660404","105660403","","0","0","0","0","0","105660402","1","0","90","","105660401","103171","0","bgm_MC022","0","150660041","bgm_MC022","105660405","","","0","15066004"
"0","105660504","105660503","","0","0","0","0","0","105660502","1","0","90","","105660501","103171","0","bgm_MC022","0","150660051","bgm_MC022","105660505","","","0","15066005"
"0","105660604","105660603","","0","0","0","0","0","105660602","1","0","90","","105660601","103171","0","bgm_MC022","0","150660061","bgm_MC022","105660605","","","0","15066006"
"0","0","105660703","","0","0","0","0","0","105660702","1","0","90","","105660701","103201","0","bgm_MC022","0","150660071","bgm_MC022","0","","","0","15066007"
"0","105670104","105670103","","0","0","0","0","0","105670102","1","0","90","","105670101","103331","0","bgm_MC086","0","150670011","bgm_MC086","105670105","","","0","15067001"
"0","105670204","105670203","","0","0","0","0","0","105670202","1","0","90","","105670201","103331","0","bgm_MC086","0","150670021","bgm_MC086","105670205","","","0","15067002"
"0","0","0","","0","0","0","9067158","0","0","1","9067157","90","","105670301","103361","0","bgm_MC081_Wakana","0","150670031","bgm_MC081","0","","","0","15067003"
"0","105670404","105670403","","0","0","0","0","0","105670402","1","0","90","","105670401","103331","0","bgm_MC086","0","150670041","bgm_MC086","105670405","","","0","15067004"
"0","105670504","105670503","","0","0","0","0","0","105670502","1","0","90","","105670501","103331","0","bgm_MC086","0","150670051","bgm_MC086","105670505","","","0","15067005"
"0","0","0","","0","0","0","0","0","105670601","1","0","90","","105670602","103331","0","bgm_MC086","0","150670061","bgm_MC086","0","","","0","15067006"
"0","105680104","105680103","","0","0","0","0","0","105680102","1","0","90","","105680101","103331","0","bgm_MC086","0","150680011","bgm_MC086","105680105","","","0","15068001"
"0","105680204","105680203","","0","0","0","0","0","105680202","1","0","90","","105680201","103331","0","bgm_MC086","0","150680021","bgm_MC086","105680205","","","0","15068002"
"0","0","0","","0","0","0","9068158","0","0","1","9068157","90","","105680301","103361","0","bgm_MC081_Yamato","0","150680031","bgm_MC081","0","","","0","15068003"
"0","105680404","105680403","","0","0","0","0","0","105680402","1","0","90","","105680401","103331","0","bgm_MC086","0","150680041","bgm_MC086","105680405","","","0","15068004"
"0","105680504","105680503","","0","0","0","0","0","105680502","1","0","90","","105680501","103361","0","bgm_MC086","0","150680051","bgm_MC086","105680505","","","0","15068005"
"0","105680604","105680603","","0","0","0","0","0","105680602","1","0","90","","105680601","103361","0","bgm_MC086","0","150680061","bgm_MC086","0","","","0","15068006"
"0","105690104","105690103","","0","0","0","0","0","105690102","1","0","90","","105690101","103331","0","bgm_MC086","0","150690011","bgm_MC086","105690105","","","0","15069001"
