cf90fa91ecacf6c92739d451e1763a202b2bc4f375fba0bf1f7083966dfa3a1c,45da2a7121f62da75ca2fc3e23b30b9ac0bb29414c716854b2ed45fb69463cc9,8abd6e1e5cb60966b8a33f757f121a7c4284ae002571daa752187021f282a128,09c660a5bb857e12373112c399290e0ebd07aeb560bd6e5dca12c7abd97cca32,6bf9f697aa7937572bbd80928a437804c05e0afb718e156ef4034b138fa62773,196632d6621155d49b75ed912a751bb4d989059ff35188a7d7b221fdc15e9c7e,0270f02e180d8a9052f4ec9324b5d3826fb9c7e608998f1c72343e807197b006,745e413163ee7fc3a51a14bfe408ec32f79aab6c50e0be85111ce942cc667e08,5274d8d45f4b80491b6e8b62d794a817d3267927c23b3eb9bec11a84adaf82e1,3d871ea5939c0c2fa3d1667fe6fa91f11c52232680c843d2bfbe3a60af829294
"0","101","3","5000000","0","0","2","111","25101","0"
"0","201","3","5000000","0","0","2","211","25101","0"
"0","301","2","5500000","0","0","2","311","25101","0"
"0","401","2","5500000","0","0","2","411","25101","0"
"0","501","3","6000000","0","0","2","511","25101","0"
"0","601","2","6000000","0","0","2","611","25101","0"
"0","701","2","6500000","0","0","2","711","25101","0"
"0","801","2","6500000","0","0","2","811","25101","0"
"0","901","3","7000000","0","0","2","911","25101","0"
"0","1001","2","7000000","0","0","2","1011","25101","0"
"0","1101","2","7500000","0","1112","2","1111","25101","0"
"0","1201","2","7500000","0","1212","2","1211","25101","0"
"0","1301","3","8000000","0","0","2","1311","25101","0"
"0","1401","2","8000000","0","0","2","1411","25101","0"
"0","1501","2","8500000","0","0","2","1511","25101","0"
"0","1601","2","8500000","0","0","2","1611","25101","0"
"0","1701","3","9000000","0","0","2","1711","25101","0"
"0","1801","2","9000000","0","1812","2","1811","25101","0"
"0","1901","2","9500000","0","0","2","1911","25101","0"
"0","2001","2","9500000","0","0","2","2011","25101","0"
"0","2101","3","10000000","0","0","2","2111","25101","0"
"0","2201","2","10000000","0","0","2","2211","25101","0"
"0","2301","2","10500000","0","0","2","2311","25101","0"
"0","2401","2","10500000","0","0","2","2411","25101","0"
"0","2501","3","11000000","0","0","2","2511","25101","0"
"0","2601","2","11000000","0","2612","2","2611","25101","0"
"0","2701","2","11500000","0","2712","2","2711","25101","0"
"0","2801","2","11500000","0","2812","2","2811","25101","0"
"0","2901","3","12000000","0","0","2","2911","25101","0"
"0","3001","2","12000000","0","3012","2","3011","25101","0"
"0","3101","2","12500000","0","0","2","3111","25101","0"
"0","3201","2","12500000","0","0","2","3211","25101","0"
"0","3301","3","13000000","0","0","2","3311","25101","0"
"0","3401","3","13000000","0","0","2","3411","25101","0"
"0","3501","3","13500000","0","0","2","3511","25101","0"
"0","3601","3","13500000","0","0","2","3611","25101","0"
"0","3701","3","13500000","0","0","2","3711","25101","0"
"0","3801","3","14000000","0","3812","2","3811","25101","0"
"0","3901","3","14000000","0","0","2","3911","25101","0"
"0","4001","3","14000000","0","0","2","4011","25101","0"
"0","4101","3","14500000","0","0","2","4111","25101","0"
"0","4201","3","14500000","0","4212","2","4211","25101","0"
"0","4301","3","14500000","0","0","2","4311","25101","0"
"0","4401","3","15000000","0","0","2","4411","25101","0"
"0","4501","3","15000000","0","0","2","4511","25101","0"
"0","4601","3","15000000","0","0","2","4611","25101","0"
"0","4701","3","15500000","0","0","2","4711","25101","0"
"0","4801","3","15500000","0","0","2","4811","25101","0"
"0","4901","3","15500000","0","0","2","4911","25101","0"
"0","5001","3","16000000","0","0","2","5011","25101","0"
"0","5101","3","16000000","0","0","2","5111","25101","0"
"0","5201","3","16000000","0","0","2","5211","25101","0"
"0","5301","3","16500000","0","0","2","5311","25101","0"
"0","5401","3","16500000","0","5412","2","5411","25101","0"
"0","5501","3","16500000","0","0","2","5511","25101","0"
"0","5601","3","17000000","0","0","2","5611","25101","0"
"0","5701","3","17000000","0","0","2","5711","25101","0"
"0","5801","3","17000000","0","0","2","5811","25101","0"
"0","5901","3","17500000","0","0","2","5911","25101","0"
"0","6001","3","17500000","0","0","2","6011","25101","0"
"0","6101","3","17500000","0","0","2","6111","25101","0"
"0","6201","3","18000000","0","6212","2","6211","25101","0"
"0","6301","3","18000000","0","0","2","6311","25101","0"
"0","6401","3","18000000","0","0","2","6411","25101","0"
"0","6501","3","18500000","0","0","2","6511","25101","0"
"0","6601","3","18500000","0","0","2","6611","25101","0"
"0","6701","3","18500000","0","6712","2","6711","25101","0"
"0","6801","3","18500000","0","0","2","6811","25101","0"
"0","6901","3","19000000","0","0","2","6911","25101","0"
"0","7001","3","19000000","0","0","2","7011","25101","0"
"0","7101","3","19000000","0","0","2","7111","25101","0"
"0","7201","3","19000000","0","0","2","7211","25101","0"
"0","7301","3","19500000","0","0","2","7311","25101","0"
"0","7401","3","19500000","0","0","2","7411","25101","0"
"0","7501","3","19500000","0","0","2","7511","25101","0"
"0","7601","3","19500000","0","7612","2","7611","25101","0"
"0","7701","3","20000000","0","0","2","7711","25101","0"
"0","7801","3","20000000","0","0","2","7811","25101","0"
"0","7901","3","20000000","0","0","2","7911","25101","0"
"0","8001","3","20000000","0","0","2","8011","25101","0"
"0","8101","3","20000000","0","8112","2","8111","25101","0"
"0","8201","3","20000000","0","0","2","8211","25101","0"
"0","8301","3","20000000","0","8312","2","8311","25101","0"
"0","8401","3","20000000","0","0","2","8411","25101","0"
"0","8501","3","20000000","0","0","2","8511","25101","0"
"0","8601","3","20000000","0","0","2","8611","25101","0"
"0","8701","3","20000000","0","0","2","8711","25101","0"
"0","8801","3","20000000","0","0","2","8811","25101","0"
"0","8901","3","20000000","0","0","2","8911","25101","0"
"0","9001","3","20000000","0","0","2","9011","25101","0"
"0","9101","3","20000000","0","0","2","9111","25101","0"
"0","9201","3","20000000","0","9212","2","9211","25101","0"
"0","9301","3","20000000","0","0","2","9311","25101","0"
"0","9401","3","20000000","0","0","2","9411","25101","0"
"0","9501","3","20000000","0","0","2","9511","25101","0"
"0","9601","3","20000000","0","0","2","9611","25101","0"
"0","9701","3","20000000","0","0","2","9711","25101","0"
"0","9801","3","20000000","0","0","2","9811","25101","0"
"0","9901","3","20000000","0","0","2","9911","25101","0"
"0","10001","3","20000000","0","0","2","10011","25101","0"
"0","10101","3","20000000","0","0","2","10111","25101","0"
"0","10201","3","20000000","0","0","2","10211","25101","0"
"0","10301","3","20000000","0","10312","2","10311","25101","0"
"0","10401","3","20000000","0","0","2","10411","25101","0"
"0","10501","3","20000000","0","0","2","10511","25101","0"
"0","10601","3","20000000","0","0","2","10611","25101","0"
"0","10701","3","20000000","0","0","2","10711","25101","0"
"0","10801","3","20000000","0","0","2","10811","25101","0"
"0","10901","3","20000000","0","0","2","10911","25101","0"
"0","11001","3","20000000","0","0","2","11011","25101","0"
"0","11101","3","20000000","0","0","2","11111","25101","0"
"0","11201","3","20000000","0","0","2","11211","25101","0"
"0","11301","3","20000000","0","0","2","11311","25101","0"
"0","11401","3","20000000","0","0","2","11411","25101","0"
"0","11501","3","20000000","0","0","2","11511","25101","0"
"0","11601","3","20000000","0","0","2","11611","25101","0"
"0","11701","3","20000000","0","0","2","11711","25101","0"
"0","11801","3","20000000","0","0","2","11811","25101","0"
"0","11901","3","20000000","0","11912","2","11911","25101","0"
"0","12001","3","20000000","0","0","2","12011","25101","0"
"0","12101","3","20000000","0","0","2","12111","25101","0"
"0","12201","3","20000000","0","0","2","12211","25101","0"
"0","12301","3","20000000","0","0","2","12311","25101","0"
"0","12401","3","20000000","0","0","2","12411","25101","0"
"0","12501","3","20000000","0","0","2","12511","25101","0"
"0","12601","3","20000000","0","0","2","12611","25101","0"
