3d7d8985405e88e6b781bebf5427ae4341a2d4c5134abf9d8fd54be1c5213032,afff1122885596ae1b89268dbf6d0ff73e6e6a190adf4aaa904fa4f7c81f081c,6c63ad4f82b771350a2f07e2debb4b7ce1cb0f0933978a9bc72ff2f9e1268dca,92ee0b3cc0fa20d53724978218bbc55b34f758e3ffb2386870a1ea0d6b868e78,a09032f25816e6ca29485456dd31b016b9d5102f166f7eb3579af26ff21459c5,37b53ba28d1c795639dd2342f23d9ae7a73193540d2cb3a663b516bd1e0405a1,f069a2d30d7f7ab309c62e450ced716489096a5d8483ea9ea3969ad51baf8f5c,f7aa12c070e666ca24136488aa9eb03d1313448d8ce7d4ba99ff00012ad383eb,7be52620cc655de193d916b87df26ea85d645cf8dae6425f263ac1daf076fa73,b575861a357c462883da24a74b3d432408462bc850e3f43fb6db2e243d13cbf9,48ea1e187e4a2b05da6d0df2cfda73a13b54af68b6fe8a3c20d13a8c9276a0e8,edff4e73c50b6ad945bb633a7c707b12ac3d5554ee6ba3de43f69d58513aab67,720f6a64cbbddbb0edca5ed685de90ebf195bad4c524ee8bc77689c109f66429,0ec8dd65183cce3075fa5ba3e3648aa93e04f3720f1d5a5035ac286378625e1e,5c566a3cf7f69f6fd6ee4951da0b3423683ac5871d8bd0ca9d800f9040bbf66b,bdce682d89c24dc8ef14de8690118aae5d5d147a698ab1664e09870b0855619d,5397746d533b65e638b87c999ed453e59e336d42228efabf03e95a20cdff1db3,20f925bd4e604edc76302388eac1181b4a1641cf4906ea047f9c23cfe748d378,16a10b096a67ebce55bd606d31ad15298639ec68617e22475924c80aa1047f35,86ae5ac46c140dc3669e6392a65a1c3b045d51df30abb49e476b44b503ad4561,ad94f92c820e2eed4abe8f81f2d38f9d361175df81291e87b8d29bddf8937c2a,75ef1ae14310b1a4f111db7d5cec29f4f3d3f05a9b4ececb66cddf9dd81dcf92,ec9f7d16d0e02d6697a9f15d916fbd35a26cff1058e480e8e7104977d95c41f7,4390433fa879246e7b81deeb6c052c2388aaeb58ad74bee6a7c8e481d8160888,2b528e203e38a6581af8b6d1768e3f053b734ddfbb607535a80f04aae0971682,519940724055f7535dcfdb71f4df416f6908d26e46a0d2f7ba8d7d538def3a2d,7687547e87f379502e50720464fffe275763f2f3700700b609a13cccc4de7cc2,54a0b1de6783035500bd7431e2c28a75dc0bba5f2202f00d87d5819affb2ab66
"0","0","1","有困難的時候就互相幫助幫助","2099/12/17 14:59:59","20","8","0","0","2030/12/17 14:59:59","0","1001","0","100101","0","1001001","1","0","日和 第1話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","打勾勾的誓言","2099/12/17 14:59:59","20","8","1001001","2","2030/12/17 14:59:59","0","1001","0","100101","0","1001002","1","0","日和 第2話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","為笑容許下心願","2099/12/17 14:59:59","20","8","1001002","3","2030/12/17 14:59:59","0","1001","0","100101","0","1001003","1","0","日和 第3話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","走散的貓耳女孩","2099/12/17 14:59:59","50","8","1001003","4","2030/12/17 14:59:59","0","1001","0","100101","0","1001004","1","0","日和 第4話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","尾巴是犯規的？","2099/12/17 14:59:59","20","8","1001004","5","2030/12/17 14:59:59","0","1001","0","100101","0","1001005","1","0","日和 第5話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","想休息卻無法休息！","2099/12/17 14:59:59","20","8","1001005","6","2030/12/17 14:59:59","0","1001","0","100101","0","1001006","1","0","日和 第6話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","贈勝利予你","2099/12/17 14:59:59","20","8","1001006","7","2030/12/17 14:59:59","0","1001","0","100101","0","1001007","1","0","日和 第7話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","明明想為你聲援的","2099/12/17 14:59:59","50","8","1001007","8","2030/12/17 14:59:59","0","1001","0","100101","0","1001008","1","0","日和 第8話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","雀躍的祕密","2030/12/17 14:59:59","50","8","1001008","9","2030/12/17 14:59:59","0","1001","0","100101","0","1001009","1","0","日和 第9話","0","0","0","2030/12/17 14:59:59","0","0","0","2020/07/02 16:00:00","91002"
"0","0","1","該被幫助的壞人","2030/12/17 14:59:59","50","8","1001009","10","2030/12/17 14:59:59","0","1001","0","100101","0","1001010","1","0","日和 第10話","0","0","0","2030/12/17 14:59:59","0","0","0","2020/07/02 16:00:00","91002"
"0","0","1","流浪貓的回憶","2030/12/17 14:59:59","50","8","1001010","11","2030/12/17 14:59:59","0","1001","0","100101","0","1001011","1","0","日和 第11話","0","0","0","2030/12/17 14:59:59","0","0","0","2020/07/02 16:00:00","91002"
"0","0","1","心跳加速的力量","2030/12/17 14:59:59","50","8","1001011","12","2030/12/17 14:59:59","0","1001","0","100101","0","1001012","1","0","日和 第12話","0","0","0","2030/12/17 14:59:59","0","0","0","2020/07/02 16:00:00","91002"
"0","0","1","這次一定要","2099/12/17 14:59:59","20","8","0","0","2030/12/17 14:59:59","0","1002","0","100201","0","1002001","1","0","優衣 第1話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","Lunch・With・Me─！","2099/12/17 14:59:59","20","8","1002001","2","2030/12/17 14:59:59","0","1002","0","100201","0","1002002","1","0","優衣 第2話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","美味料理的吃法","2099/12/17 14:59:59","20","8","1002002","3","2030/12/17 14:59:59","0","1002","0","100201","0","1002003","1","0","優衣 第3話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","想傳達給身旁的你","2099/12/17 14:59:59","50","8","1002003","4","2030/12/17 14:59:59","0","1002","0","100201","0","1002004","1","0","優衣 第4話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","一點一滴的在往前……","2099/12/17 14:59:59","20","8","1002004","5","2030/12/17 14:59:59","0","1002","0","100201","0","1002005","1","0","優衣 第5話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","想知道你真正的心意","2099/12/17 14:59:59","20","8","1002005","6","2030/12/17 14:59:59","0","1002","0","100201","0","1002006","1","0","優衣 第6話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","可靠的魔法？","2099/12/17 14:59:59","20","8","1002006","7","2030/12/17 14:59:59","0","1002","0","100201","0","1002007","1","0","優衣 第7話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","不可思議的咒語","2099/12/17 14:59:59","50","8","1002007","8","2030/12/17 14:59:59","0","1002","0","100201","0","1002008","1","0","優衣 第8話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","記下那無人知曉的心情","2030/12/17 14:59:59","50","8","1002008","9","2030/12/17 14:59:59","0","1002","0","100201","0","1002009","1","0","優衣 第9話","0","0","0","2030/12/17 14:59:59","0","0","0","2020/07/02 16:00:00","91002"
"0","0","1","信任終將迎向光明","2030/12/17 14:59:59","50","8","1002009","10","2030/12/17 14:59:59","0","1002","0","100201","0","1002010","1","0","優衣 第10話","0","0","0","2030/12/17 14:59:59","0","0","0","2020/07/02 16:00:00","91002"
"0","0","1","總有一天會察覺的心意","2030/12/17 14:59:59","50","8","1002010","11","2030/12/17 14:59:59","0","1002","0","100201","0","1002011","1","0","優衣 第11話","0","0","0","2030/12/17 14:59:59","0","0","0","2020/07/02 16:00:00","91002"
"0","0","1","獻給想保護之人的力量","2030/12/17 14:59:59","50","8","1002011","12","2030/12/17 14:59:59","0","1002","0","100201","0","1002012","1","0","優衣 第12話","0","0","0","2030/12/17 14:59:59","0","0","0","2020/07/02 16:00:00","91002"
"0","0","1","強心指導員","2099/12/17 14:59:59","20","8","0","0","2030/12/17 14:59:59","0","1003","0","100301","0","1003001","1","0","怜 第1話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","為了某天能相互支持","2099/12/17 14:59:59","20","8","1003001","2","2030/12/17 14:59:59","0","1003","0","100301","0","1003002","1","0","怜 第2話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","只屬兩人的約定","2099/12/17 14:59:59","20","8","1003002","3","2030/12/17 14:59:59","0","1003","0","100301","0","1003003","1","0","怜 第3話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","毫無虛假的笑容","2099/12/17 14:59:59","50","8","1003003","4","2030/12/17 14:59:59","0","1003","0","100301","0","1003004","1","0","怜 第4話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","海岸邊的休憩","2099/12/17 14:59:59","20","8","1003004","5","2030/12/17 14:59:59","0","1003","0","100301","0","1003005","1","0","怜 第5話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","軟弱的理由從何而來？","2099/12/17 14:59:59","20","8","1003005","6","2030/12/17 14:59:59","0","1003","0","100301","0","1003006","1","0","怜 第6話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","期限是日落之前","2099/12/17 14:59:59","20","8","1003006","7","2030/12/17 14:59:59","0","1003","0","100301","0","1003007","1","0","怜 第7話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","將悍馬馴服","2099/12/17 14:59:59","50","8","1003007","8","2030/12/17 14:59:59","0","1003","0","100301","0","1003008","1","0","怜 第8話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","能順利釣到嗎？","2030/12/17 14:59:59","50","8","1003008","9","2030/12/17 14:59:59","0","1003","0","100301","0","1003009","1","0","怜 第9話","0","0","0","2030/12/17 14:59:59","0","0","0","2020/07/02 16:00:00","91002"
"0","0","1","若有能以劍拯救的事物","2030/12/17 14:59:59","50","8","1003009","10","2030/12/17 14:59:59","0","1003","0","100301","0","1003010","1","0","怜 第10話","0","0","0","2030/12/17 14:59:59","0","0","0","2020/07/02 16:00:00","91002"
"0","0","1","目標是那片大海","2030/12/17 14:59:59","50","8","1003010","11","2030/12/17 14:59:59","0","1003","0","100301","0","1003011","1","0","怜 第11話","0","0","0","2030/12/17 14:59:59","0","0","0","2020/07/02 16:00:00","91002"
"0","0","1","必須相信之事","2030/12/17 14:59:59","50","8","1003011","12","2030/12/17 14:59:59","0","1003","0","100301","0","1003012","1","0","怜 第12話","0","0","0","2030/12/17 14:59:59","0","0","0","2020/07/02 16:00:00","91002"
"0","0","1","最喜歡惡作劇的孩子登場！","2099/12/17 14:59:59","20","8","0","0","2030/12/17 14:59:59","0","1004","0","100401","0","1004001","1","0","禊 第1話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","禊之終極陷阱！","2099/12/17 14:59:59","20","8","1004001","2","2030/12/17 14:59:59","0","1004","0","100401","0","1004002","1","0","禊 第2話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","給哥哥的惡作劇特訓！","2099/12/17 14:59:59","20","8","1004002","3","2030/12/17 14:59:59","0","1004","0","100401","0","1004003","1","0","禊 第3話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","懷舊點心店派對！","2099/12/17 14:59:59","50","8","1004003","4","2030/12/17 14:59:59","0","1004","0","100401","0","1004004","1","0","禊 第4話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","禊探險隊出發！","2099/12/17 14:59:59","20","8","1004004","5","2030/12/17 14:59:59","0","1004","0","100401","0","1004005","1","0","禊 第5話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
"0","0","1","藏寶地圖瀰漫著「危險」的香味！","2099/12/17 14:59:59","20","8","1004005","6","2030/12/17 14:59:59","0","1004","0","100401","0","1004006","1","0","禊 第6話","0","0","0","2030/12/17 14:59:59","0","0","0","2015/04/01 15:00:00","91002"
