92a15180beb0a5f22152c21cb3432c84dfa7e694c0e48fbc3a2f30ee73126bf3,e0f71684b99392969120692e434270885f8939e57126f731558350adaf74c6d2,e8bc544d10603c31c6f70e91d3ff5c3daa0f69a0efb0676acceb1a14f6f72e75,0917d21237e486316d7ac8cee02a3fdf66838196ccd1d5eb9a172553f68f51e7,21a7cd8c7e19e79b809e3b9041e7166dbffae4b08124e6db6a952ff33e9a293d,7c7578fa032c9a6d0123959949fb15181ac41c03d64c50d97bb6984954a47524,03e1280af350b40ead8e30636eb86e340ac8ef5263948bc38b61d73d003b59ee,f502b64c2dd33c19aedbd5f76eec714b49a254c9a4f961808580576973ed86f5,451b3e4e873e315aac5000432fc68ff601e069ede329c133363ce5cadfcdd112,4736e5e46794d78f642a87952ec403a2997fa21fc274a975515cc008f33b9fec,2190ae66de334bb0b3ba393df86d8c28f65c525169cfbbe31fb7990070f81448,877945c6d8722a3a9b5b3dc543740f3239a937830d091180a1a762124ccfd206,644584c947bbd559cad8a262b869133a3c3a4b8343f3d31fca16a200e3acaa23,ff12442fa545e67b5274dba9e4adef9d6635eb5c3d972e1c74d23f4951253929,691b7dbffb4dc2b2bb1b78cd7d60c949d76dea4780331b846fb513da486666ba,1e4293ad0b2cf72ebdfe74169caf304975ba87b77ff1ead0d5516f7d26810d60,f40cc19ac4a8ea4df8c0eab55062c925a3a63e117ae8e0ccc98de9a29a080efd,664e972153d60a693819ba44e943fa494aa2ed1d97c4293a249cad73d40ab164,9a2ba7e02ea9b326033c401bc29865b71dbcf6a7fd422be0c153f5110bff8716,22596f2f361c561f82edacaa557fb120c9a82ec0eeb94726fb7be161ae769734
"0","0","0","0","100","100000001","0","0","100000001","512000021","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","100","100000002","100000001","0","100000001","512000022","0","0","0","0","100000002","0","0","0","0","0"
"0","0","0","0","100","101000001","101010101","255","101010101","110010011","11999091","0","0","0","0","0","0","0","0","11001011"
"0","0","0","0","100","101000002","101010102","255","101010101","110010012","11999092","0","0","0","0","0","0","0","0","11001012"
"0","0","0","0","100","101000003","101010103","255","101010104","110010013","11999093","0","11999101","0","101010102","0","0","0","0","11001013"
"0","0","0","0","100","101000004","101010203","261","101010203","110010021","11999091","0","0","0","0","0","0","0","0","11001021"
"0","0","0","0","100","101000005","101010201","261","101010201","110010022","11999092","0","0","0","101010202","0","0","0","0","11001022"
"0","0","0","0","100","101000006","101010203","261","101010202","110010023","11999093","0","11999102","101010202","101010203","0","0","0","0","11001023"
"0","0","0","0","100","101000007","101010302","266","101010302","110010031","11999091","0","0","0","0","0","0","0","0","11001031"
"0","0","0","0","100","101000008","101010301","266","101010301","110010032","11999092","0","0","0","101010302","0","0","0","0","11001032"
"0","0","0","0","100","101000009","101010303","266","101010304","110010033","11999093","0","11999103","0","101010303","0","0","0","0","11001033"
"0","0","0","0","100","101000010","101010402","270","101010404","110010041","11999091","0","0","0","0","0","0","0","0","11001041"
"0","0","0","0","100","101000011","101010403","270","101010402","110010042","11999092","0","0","0","0","0","0","0","0","11001042"
"0","0","0","0","100","101000012","101010403","270","101010404","110010043","11999093","0","11999101","0","101010402","0","0","0","0","11001043"
"0","0","0","0","100","101000013","101010504","270","101010504","110010051","11999091","0","0","0","0","0","0","0","0","11001051"
"0","0","0","0","100","101000014","101010503","270","101010501","110010052","11999092","0","0","0","101010502","0","0","0","0","11001052"
"0","0","0","0","100","101000015","101010504","270","101010503","110010053","11999093","0","11999102","101010505","101010504","0","0","0","0","11001053"
"0","0","0","0","100","101000016","101010602","276","101010604","110010061","11999091","0","0","0","0","0","0","0","0","11001061"
"0","0","0","0","100","101000017","101010606","276","101010604","110010062","11999092","0","0","0","101010602","0","0","0","0","11001062"
"0","0","0","0","100","101000018","101010605","276","101010606","110010063","11999093","0","11999103","0","101010601","0","0","0","0","11001063"
"0","0","0","0","100","101000019","101010702","281","101010702","110010071","11999091","0","0","0","101010703","0","0","0","0","11001071"
"0","0","0","0","100","101000020","101010705","281","101010702","110010072","11999092","0","0","0","101010701","0","0","0","0","11001072"
"0","0","0","0","100","101000021","101010705","281","101010706","110010073","11999093","0","11999101","101010704","101010705","0","0","0","0","11001073"
"0","0","0","0","100","101000022","101010801","281","101010801","110010081","11999091","0","0","0","101010804","0","0","0","0","11001081"
"0","0","0","0","100","101000023","101010801","281","101010802","110010082","11999092","0","0","0","101010803","0","0","0","0","11001082"
"0","0","0","0","100","101000024","101010804","281","101010805","110010083","11999093","0","11999102","0","101010804","0","0","0","0","11001083"
"0","0","0","0","100","101000025","101010902","285","101010904","110010091","11999091","0","0","0","101010901","0","0","0","0","11001091"
"0","0","0","0","100","101000026","101010903","285","101010902","110010092","11999092","0","0","0","101010901","0","0","0","0","11001092"
"0","0","0","0","100","101000027","101010905","285","101010906","110010093","11999093","0","11999103","101010904","101010902","0","0","0","0","11001093"
"0","0","0","0","100","101000028","101011006","291","101011006","110010101","11999091","0","11999093","0","101011003","0","0","0","0","11001101"
"0","0","0","0","100","101000029","101011004","291","101011004","110010102","11999092","0","11999101","0","101011008","0","0","0","0","11001102"
"0","0","0","0","100","101000030","0","291","101011001","110010103","0","0","0","0","0","0","0","0","0","11001103"
"0","0","0","0","100","101000031","101020102","296","101020101","110020011","11999091","0","0","0","101020102","0","0","0","0","11002011"
"0","0","0","0","100","101000032","101020104","296","101020103","110020012","11999092","0","0","0","0","0","0","0","0","11002012"
"0","0","0","0","100","101000033","101020101","296","101020105","110020013","11999093","0","11999102","0","101020106","0","0","0","0","11002013"
"0","0","0","0","100","101000034","101020202","300","101020201","110020021","11999091","0","0","0","0","0","0","0","0","11002021"
"0","0","0","0","100","101000035","101020203","300","101020203","110020022","11999092","0","0","0","101020204","0","0","0","0","11002022"
"0","0","0","0","100","101000036","101020205","300","101020202","110020023","11999093","0","11999103","0","101020206","0","0","0","0","11002023"
"0","0","0","0","100","101000037","101020303","306","101020301","110020031","11999091","0","0","0","0","0","0","0","0","11002031"
"0","0","0","0","100","101000038","101020305","306","101020304","110020032","11999092","0","0","0","101020302","0","0","0","0","11002032"
"0","0","0","0","100","101000039","101020304","306","101020305","110020033","11999093","0","11999101","101020303","101020304","0","0","0","0","11002033"
