077768ab91fb161fa8f4d0b16623741b523e96e3c27b22ddfefd51e2fdff83e9,39078dc06953473953e22f9dc0cee174a16556fc46bf898c92b799780cf07475,3d3d9cb92aa7f4d87ab00f6a6de1dedde51d0a44b0ed93ebcf01b94d93edd346,ac4233bba46a9b565cb8c44e1bce2f3b56ae8749ab14447e9f3c0bfa7558e4ac,67e36492fcb665e594a5159c33983aca86d6129195154cba9de1d8ec572ad4b1,090c28f6bc88aeb30f565003b859ef43ae5b860e599da20997fb00f42e955fc5,fe33c67ef4a304abaa58f027ff8e440252bc3bb55b77062ae86d8bb17cbf9e33,c482e0aa49584fb33b5fa618ca665099ee7c41655f48d069af74a17e720044f5,2a1b579c2b7876228d2b00bc7cb4bfc1953aaf9a9985db751c86ff86f3880195,a14cb344151fa5e819ad84e63d5d44bfc1c2c94c54f2adfab4793970eede635c,b3f7201ae28bcdf7071a605e1c6a654d5157fbc0b54f53999e8658d3b643c1b3,ccec5d1a6eba641c83ed483b2627a5920d6334a38a0e5ec9cbef48b33c080c8c,6af0d83e98e543dcaeb4794d79f3c8dc19f33c00de90fdb7f4cc2615f37513a0,de8f441e95fc7f2c3b36d8de3e931fbabf0cf0e5c06b4fc5dbc1d6a50678b011,eb25253951c798df96d55fec006c86b41b8e8d006555bd7739b4a455a8727072,a12a2e57f5aea582592b300b855612113398a299a8ca4d5b488235456fc7fde7,2a505b39bd92aaad6ab93fcddedafb5ce16ecd2199637c24c1d7a48b6168f5cb,6922c29725d2920ca722f77893d0f7f0030a53363ef42c03b82010a774921b16,03a42607c7092f2899d56241b1f834538fb1b3a1da40318c01e52cde8b27cfa9,e1dab5dc79aa495640bd5ee960fd472fb81755455806793cda95cb67fbaf3962,88723f62d026400a09c7939948594e205557d9f55a648032cb1514db8ac35944,2eb2777af017d641d2ff6bb4a50ed9bba4f57aab01838132c3a0aa74799fc643,9c562d621fd54c8d6b96cce6343479ec14e96c51427f39b59cb5ddc8fd30cb07,2f5d3f818c81723fba804f2e3f026e5d29b47848f073e4c1c099156d0b805b8d,3b0d9411ceb31261759605379ffa84313010a1f822f0009370b101fac7476dd0,885d8ae671b1dea48aa4f86daa15a1d5f2c2b99c511072f6c01e61f5189b3800,fd4b3072dcdf5363eef82ab4441baf24442240c6197d6a8fdd2d67597c4ab4e7,0fd495c28265761c576f90216df0ab11665350d27e9c605e17a43053d6109a3e,015b665293da3f2320e44cbf376d57baeff79f12cb2ce64ad81aa5743f6499c7,51b9df6d5173d96f55023ca935f18eda3a05929799c7f9855a25ab5e3440ec49,607f6935b3a81f78d2aead3ca842d6e3ae97d79a7ae6b89912b49efdf7e40dea,c67ef0f4532989c1fff63a019b96633d50a260f43a95dc460dcadf42d6aae0aa,01f63a8509c4221000af67f95e945cb62789a389885ac5ed39410199e47a56f3,0932da51c05927b90e9b5c5faa27c1a1387f1e47926f64d90a40ad33fc9eb700,64fc5381614bc8a918c2cedbffd64c57c1d77f4ed28689fb703442eb3bca8dc1,bd74be7e519297b857e49166efdcf3af1c37db7a219efae8b266d89d0070ca69,3df94151b1b420fe5bf82d5fb41470f3f5b12de03b5a9366b68230a596f747ea,1d52e095aac5df1283f9a8b6c3ce125d5bd9672389ef5c6561085464c75c5481,8e1eca8396b8335494a3e9b0ac10c0dffc5fc9cbe07fffd2b088ce37fda4bf10,432597e888bd996875ad9b422bb459f0defab0afc907d101af398b7be7c63595,567c559f05d623d3b67f9bc9cf42102cee51b7f063ae817199a0a348af65c4e9,ee35fa469501fdd560fbef4cc2149dd36e38904703cfddf2be9ca248a3acd042,4909ad53e99e28aa157a3a5d29d86c06fa5be6f0c0782d96dd164989877321be
"10001","120","10001101","bgm_M41","0","0","100020","0","1","100016","2018/09/19 15:59:59","100014","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100015","1","90","0","bgm_M41","8","塔爾格姆地區 1-1","610001101","8","100014","610001121","0","0","bgm_M41","0","-50","0","-820","0","10001101","0","bgm_M41","0","8","1"
"10001","120","10001102","bgm_M41","0","0","100020","0","1","100016","2018/09/19 15:59:59","100014","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100015","1","90","0","bgm_M41","8","塔爾格姆地區 1-2","610001102","8","100014","610001121","0","0","bgm_M41","0","-140","0","-710","0","10001101","0","bgm_M41","0","8","2"
"10001","120","10001103","bgm_M41","0","0","100030","0","1","100093","2018/09/19 15:59:59","100091","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100092","1","90","0","bgm_M41","8","塔爾格姆地區 1-3","610001103","8","100091","610001121","0","0","bgm_M41","0","0","0","-620","0","10001101","0","bgm_M41","0","8","3"
"10001","120","10001104","bgm_M41","0","0","100040","0","1","100043","2018/09/19 15:59:59","100041","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100042","1","90","0","bgm_M41","8","塔爾格姆地區 1-4","610001104","8","100041","610001121","0","0","bgm_M41","0","-90","0","-500","0","10001101","0","bgm_M41","0","8","4"
"10001","120","10001105","bgm_M41","0","0","100030","0","1","100093","2018/09/19 15:59:59","100091","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100092","1","90","0","bgm_M41","8","塔爾格姆地區 1-5","610001105","8","100091","610001121","0","0","bgm_M41","0","45","0","-425","0","10001101","0","bgm_M41","0","8","5"
"10001","135","10001106","bgm_M41","0","0","100010","0","1","100063","2018/09/19 15:59:59","100061","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100062","1","90","0","bgm_M41","9","塔爾格姆地區 1-6","610001106","9","100061","610001121","0","0","bgm_M41","0","0","0","-280","0","10001101","0","bgm_M41","0","9","6"
"10001","135","10001107","bgm_M41","0","0","100050","0","1","100023","2018/09/19 15:59:59","100021","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100022","1","90","0","bgm_M41","9","塔爾格姆地區 1-7","610001107","9","100021","610001122","0","0","bgm_M41","0","-160","0","-220","0","10001101","0","bgm_M41","0","9","7"
"10001","135","10001108","bgm_M41","0","0","100040","0","1","100043","2018/09/19 15:59:59","100041","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100042","1","90","0","bgm_M41","9","塔爾格姆地區 1-8","610001108","9","100041","610001121","0","0","bgm_M41","0","-10","0","-100","0","10001101","0","bgm_M41","0","9","8"
"10001","135","10001109","bgm_M41","0","0","100020","0","1","100016","2018/09/19 15:59:59","100014","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100015","1","90","0","bgm_M41","9","塔爾格姆地區 1-9","610001109","9","100014","610001121","0","0","bgm_M41","0","30","0","30","0","10001101","0","bgm_M41","0","9","9"
"10001","135","10001110","bgm_M41","0","0","100030","0","1","100093","2018/09/19 15:59:59","100091","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100092","1","90","0","bgm_M41","9","塔爾格姆地區 1-10","610001110","9","100091","610001121","0","0","bgm_M41","0","-80","0","140","0","10001101","0","bgm_M41","0","9","10"
"10001","150","10001111","bgm_M41","0","0","100070","0","1","100103","2018/09/19 15:59:59","100101","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100102","1","90","0","bgm_M41","10","塔爾格姆地區 1-11","610001111","10","100101","610001121","0","0","bgm_M41","0","-20","0","260","0","10001101","0","bgm_M41","0","10","11"
"10001","150","10001112","bgm_M41","0","0","100010","0","1","100063","2018/09/19 15:59:59","100061","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100062","1","90","0","bgm_M41","10","塔爾格姆地區 1-12","610001112","10","100061","610001121","0","0","bgm_M41","0","-130","0","380","0","10001101","0","bgm_M41","0","10","12"
"10001","150","10001113","bgm_M41","0","0","100040","0","1","100043","2018/09/19 15:59:59","100041","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100042","1","90","0","bgm_M41","10","塔爾格姆地區 1-13","610001113","10","100041","610001121","0","0","bgm_M41","0","20","0","470","0","10001101","0","bgm_M41","0","10","13"
"10001","150","10001114","bgm_M41","0","0","100030","0","1","100093","2018/09/19 15:59:59","100091","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100092","1","90","0","bgm_M41","10","塔爾格姆地區 1-14","610001114","10","100091","610001121","0","0","bgm_M41","0","-120","0","570","0","10001101","0","bgm_M41","0","10","14"
"10001","150","10001115","bgm_M41","0","0","100030","0","1","100093","2018/09/19 15:59:59","100091","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100092","1","90","0","bgm_M41","10","塔爾格姆地區 1-15","610001115","10","100091","610001123","0","0","bgm_M41","0","-10","0","680","0","10001101","0","bgm_M41","0","10","15"
"10001","240","10001201","bgm_M41","1","0","100020","0","2","100369","2018/09/19 15:59:59","100367","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100368","1","90","0","bgm_M41","16","塔爾格姆地區 1-1","610001116","16","100367","610001121","28","31012","bgm_M41","0","-40","2","-450","0","10001201","0","bgm_M41","3","16","16"
"10001","240","10001202","bgm_M41","1","0","100060","0","2","100773","2018/09/19 15:59:59","100771","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100772","1","90","0","bgm_M41","16","塔爾格姆地區 1-2","610001117","16","100771","610001121","28","31038","bgm_M41","0","-120","2","-250","0","10001201","0","bgm_M41","3","16","17"
"10001","270","10001203","bgm_M41","1","0","100090","0","2","100453","2018/09/19 15:59:59","100451","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100452","1","90","0","bgm_M41","18","塔爾格姆地區 1-3","610001118","18","100451","610001121","29","31012","bgm_M41","0","-20","2","-50","0","10001201","0","bgm_M41","3","18","18"
"10001","270","10001204","bgm_M41","1","0","100070","0","2","100733","2018/09/19 15:59:59","100731","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100732","1","90","0","bgm_M41","18","塔爾格姆地區 1-4","610001119","18","100731","610001121","29","31038","bgm_M41","0","70","2","170","0","10001201","0","bgm_M41","3","18","19"
"10001","300","10001205","bgm_M41","1","0","100030","0","2","100383","2018/09/19 15:59:59","100381","bgm_M41","0","bgm_M41","0","2018/08/28 16:00:00","0","100382","1","90","0","bgm_M41","20","塔爾格姆地區 1-5","610001120","20","100381","610001121","30","31012","bgm_M41","0","-120","2","330","0","10001201","0","bgm_M41","3","20","20"
"10002","120","10002101","bgm_M41","0","0","100010","0","1","100063","2018/10/28 15:59:59","100061","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","100062","1","90","0","bgm_M41","8","馬席納地區 1-1","610002101","8","100061","610002121","0","0","bgm_M41","0","-120","0","-820","0","10002101","0","bgm_M41","0","8","1"
"10002","120","10002102","bgm_M41","0","0","100020","0","1","100016","2018/10/28 15:59:59","100014","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","100015","1","90","0","bgm_M41","8","馬席納地區 1-2","610002102","8","100014","610002121","0","0","bgm_M41","0","20","0","-710","0","10002101","0","bgm_M41","0","8","2"
"10002","120","10002103","bgm_M41","0","0","100010","0","1","100063","2018/10/28 15:59:59","100061","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","100062","1","90","0","bgm_M41","8","馬席納地區 1-3","610002103","8","100061","610002121","0","0","bgm_M41","0","-120","0","-580","0","10002101","0","bgm_M41","0","8","3"
"10002","120","10002104","bgm_M41","0","0","100020","0","1","100016","2018/10/28 15:59:59","100014","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","100015","1","90","0","bgm_M41","8","馬席納地區 1-4","610002104","8","100014","610002121","0","0","bgm_M41","0","50","0","-510","0","10002101","0","bgm_M41","0","8","4"
"10002","120","10002105","bgm_M41","0","0","100040","0","1","100043","2018/10/28 15:59:59","100041","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","100042","1","90","0","bgm_M41","8","馬席納地區 1-5","610002105","8","100041","610002121","0","0","bgm_M41","0","-60","0","-430","0","10002101","0","bgm_M41","0","8","5"
"10002","135","10002106","bgm_M41","0","0","100050","0","1","100023","2018/10/28 15:59:59","100021","bgm_M41","0","bgm_M41","0","2018/10/03 16:00:00","0","100022","1","90","0","bgm_M41","9","馬席納地區 1-6","610002106","9","100021","610002121","0","0","bgm_M41","0","-150","0","-340","0","10002101","0","bgm_M41","0","9","6"
