6a4ce1fb117a2cc84ccf3f09e7013d6462bc647e48d6b0c41a8193123fbca334,972cd398215c85635d1d8a59fb49f7fc0818283c44688413cca1fe35e75f9507,b96f0b320cc0fbf281959e2adaa2fc8d8bd8c0c63b9d32a26c5b75310681b7a9,6602ac3620ea2753c2b088e9ec2835269cfd898fd10ff20ec639dfc09bbe09f5,3c07a3c9310b0018ddd85f9a0673a17d57ee36eef44a18183e09554f25797b05,d7a3b0368c251f08731068ff9986b5f6dda6b438c10932954047d5153a97d192,828a68e24e29e58acfbd1977cc86247fcde504f94ad4f05ef589baa243d0bc64,91643010afa57b93cf69b4829f9090ee5a339efc92a9c410536fb848575c4ba9,2712111744b7c240bfbb20d6dd89d0de5ead6806bd2dd9698ddbc2193998dea0,b4d3ad47d07f08d4822aa01da1ad7b15e09b238927bcc9e37d427feee1db9753,7e8b7b3a877edde4c82692388ff511238038f7f5763aad91b96f27b8f6103e01,ab83045dfd3374bf266c74865bca8e0e47dde60ab0ad41d058344c1763b9a587,e084a3c5ae973f8d457287b8ad94e6f5703ac392e8037ac684031e2d8d85fd19,2431da94631ca42e084e41173764167de85a831a00f0cdd558078ebdf3e6fbc5,9e978744b5a56ee5ca1b69494400605e7cac5ef212ec0fa0a3941bd69f08a20e,92362927c9baa5273a0af3c312b86e1981a165f3d12125cfe9bec0bfd22a0fb6,76964f9d612624821817414706786c240c8cfd49421ad940da1d0afe79da4986,72561874c3644b36e56e79627c076dd97f7c2fc4b375b11457c9253569e76ed4,98edd80aaf90caa481f22692145108bd1059be27064d52729630e69f8bc6bb6c,6d504f4a76e3a51a967f5ee60d7fc35c67e9aac3efede26787bb743c004b6e11,f85a8768cc6f5bd955845f4689298fc6028c1a7466a64a60746ecdfd5b1f48e6,8e47fde432bb83e0f700c8f9acb086cae6195ec6f160e39f5a7bc293d2567ff0,9a0a17b9acc1e7ddcf70b1e5e247a921c43d804f0c65dbc8ce81c9981b811d8b,d0531ac72af397f8425383e981483328eda1e2e8243bf8d9900c8fcadd7ece4a,396ff717b68c3a27b4843e0db6bd934dc2d04648e3c941d83b00d9ea3bdea337,be0812f66cacc9235da5e1c1c1db72f8c17c2d966fcd57afc235fc11cebb4013,dcf1e7ede1c55ba6b2152ea7c5db79f2aa1259cba36358a1498f34519207e89a,1a9f541709e6dd9c52993c432f3955e9bf9658438ce00e7465f4bdaa722fb57d,9abb0b554d16e76a87905b57e7ece8fbea89151d475d9c122be6158c02f9ba05,96a1623e44ce9e8b1d8a8e717919ae28d24439b7a7c91cb60ce1f82fc02cc702,652f82de13c8d794473d877aaf5270ce3cc7e00be5c44bf0c2cde30bda6d0fcb,4c6ecd0013b24a4015d124fb31cd7352ec36db5bf3a98d7da8b715a74c13fb16,e703181ffa4c03f028838086305e7e43df42e012fd97bfcc8539c9dd54496aca,242f0d23330cbeead4014416f8411e0a5e536378c481aa53142f67d935a84d63,12e1013b056a16c2bb37ecda8fd9dfa5c8e20a532d9cd993993a46ac9679aad6,7ab7bbeca1e81572e15b3c949b5fe4c9b80af1704a73cfe27cfcc84d5f1053d8,6f8f063565e2bcc4d99cf2bcb8a5e9c702111490679d9b29014c3d4e4bd1424f,0824f7c5b2e8574b315ef9b1efc940cfd23dd6b28f14c977ad1ad462005fd289,fcbea1149369b837309550dbeb7e4c7f7a46315488191a719c081d906bf3fefe,e7a05a4b3160c4dc0078c51fde410702a0aff9fd847f65d33cb5f219ef95a464,5f3f620f987371199cd00fd0cdcfe7eef2c2d22c9f6be9180ba110a8d782851c,ad8dbfb8738fe48a2610a97774d5c896cadca5fdf2d62175e79c3e79fc17cb6a
"0","140000","30","0.7","0.7","0","101182","100000","40001","-1","72010070","90005","-335","0","94002","333","1","0.7","0","-1","300","1","0","720100701","0","bgm_M126","90","0","70","-20","0","1","1","0","0","0.7","0","91002","2200101","0","166","-168"
"0","140000","30","0.7","0.7","0","101312","100000","40001","-1","72020110","90005","-335","0","94002","333","1","0.7","0","-1","300","0.7","0","720201101","0","bgm_M126","90","0","110","-20","0","2","1","0","0","0.7","0","91002","2200102","0","166","-168"
"0","140000","30","0.7","0.7","0","101322","100000","40001","-1","72030130","90005","-335","0","94002","333","1","0.7","0","-1","300","0.8","0","720301301","0","bgm_M126","90","0","130","0","0","3","1","0","0","0.7","0","91002","2200103","0","166","-168"
"0","140000","30","0.7","0.7","0","101372","100000","40001","-1","72040150","90005","-335","0","94002","333","1","0.7","0","-1","300","0.7","0","720401501","0","bgm_M126","90","0","150","-20","0","4","1","0","0","0.7","0","91002","2200104","0","166","-168"
"0","140000","30","0.7","0.7","0","101492","100000","40001","-1","72050170","90005","-335","0","94002","333","1","0.7","0","-1","300","1.1","0","720501701","0","bgm_M126","90","0","170","10","0","5","1","0","0","0.7","0","91002","2200105","0","166","-168"
"0","140000","30","0.7","0.7","0","101502","100000","40001","-1","72060190","90005","-335","0","94002","333","1","0.7","0","-1","300","1","0","720601901","0","bgm_M126","90","0","190","10","0","6","1","0","0","0.7","0","91002","2200106","0","166","-168"
"0","140000","30","0.7","0.7","0","101512","200000","40001","-1","72070210","90005","-335","0","94002","333","1","0.7","0","-1","300","1","0","720702101","0","bgm_M126","90","0","210","10","0","7","1","0","0","0.7","0","91002","2200107","0","166","-168"
"0","140000","30","0.7","0.7","0","101522","200000","40001","-1","72080230","90005","-301","0","94002","0","1","0.7","0","99","300","0.7","0","720802301","0","bgm_M126","90","0","230","-10","0","8","1","0","0","0","0","91002","2200108","0","299","-101"
"0","140000","30","0.7","0.7","0","101722","200000","40001","-1","72090250","90005","-301","0","94002","0","1","0.7","0","99","300","1.1","0","720902501","0","bgm_M126","90","0","250","-10","0","9","1","0","0","0","0","91002","2200109","0","299","-101"
"0","140000","30","0.7","0.7","0","101812","300000","40001","-1","72100270","90005","-335","0","94002","333","1","0.7","0","-1","300","0.9","0","721002701","0","bgm_M126","90","0","270","10","0","10","1","0","0","0.7","0","91002","2200110","0","166","-168"
"0","140000","30","0.7","0.7","0","101892","300000","40001","-1","72110290","90005","-335","0","94002","333","1","0.7","0","-1","300","0.9","0","721102901","0","bgm_M126","90","0","290","10","0","11","1","0","0","0.7","0","91002","2200111","0","166","-168"
"0","140000","30","0.7","0.7","0","101902","300000","40001","-1","72120310","90005","-335","0","94002","333","1","0.75","0","-1","300","0.7","0","721203101","0","bgm_M126","90","0","310","10","0","12","1","0","0","0.7","0","91002","2200112","0","166","-168"
"0","140000","30","0.7","0.7","0","101912","300000","40001","-1","72130330","90005","-335","0","94002","333","1","0.7","0","-1","300","0.9","0","721303301","0","bgm_M126","90","0","330","10","0","13","1","0","0","0.7","0","91002","2200113","0","166","-168"
"0","140000","30","0.7","0.7","0","102142","300000","40001","-1","72140350","90005","-335","0","94002","333","1","0.7","0","-1","300","0.9","0","721403501","0","bgm_M126","90","0","350","10","0","14","1","0","0","0.7","0","91002","2200114","0","166","-168"
"0","140000","30","0.7","0.7","0","102152","400000","40001","-1","72150360","90005","-335","0","94002","333","1","0.7","0","-1","300","0.9","0","721503601","0","bgm_M126","90","0","360","-40","0","15","1","0","0","0.7","0","91002","2200115","0","166","-168"
