c6b850fd0dae1b2d596a202ebe775db3905f5f08234d794331f8d6b0b1a2ca6c,5f4f717fa102459c32c81b01eeba036b1596c3095f227e67e851fcd727e25d2f,4428c4f1eb86a9cba00fb32c9c536345c21629749899498ab78a0993f0bfb054,395c83e8ca8879fe48a01ae73fa0202ace81986177fab19199e9cfcedb6b9736,bd6abb7845f9238fd7a9098a38a38d6ca15b637fe749395f753a541964223d63,23f37d5a6b818732c4d8fb94db344865b112fa5580bdcbf9395905d4356938d9,9352555b494e4977ab2c0c67e0f775e7b36ac1f0d97fde8d34473602f5bda48d,72b63298b5f667714727e0ce4b305a26e32f1c0ccee762f03069783577bbe388,db8f7f173f7e980df3cd7d9fae68ac769a9e19de3451c50704093ec73d4ef6a2,0740b352c714693227065fd28837047e1da4cb8118cc817ea395ee261cc9ed28,6056ade36896b8139c4a2f23e82c97301e5c1dd5a9fc9024026ce646fd0c9881,c56000ca9c11a5ab3fc61b44aed93e87dd67f4b7aeea7549704ccfcd529fab58,7ea6007a779877f1fd593fe1eb704247da284fd5c4ac2b8697acf6d52b5d5202,b566e71ebf7da2490b6fa3b2e136d89d4fb5d6b970fa7266431e404548aa912d
"0","-1","1","0","0","2000","1","103","1","2018/08/27 15:59:59","0","34","2018/08/20 16:00:00","30"
"0","-1","1","0","0","2000","2","103","1","2018/08/27 15:59:59","0","44","2018/08/20 16:00:00","40"
"0","-1","1","0","0","2000","3","104","1","2018/09/03 15:59:59","0","45","2018/08/27 16:00:00","40"
"0","-1","1","0","0","2000","4","101","1","2018/09/10 15:59:59","0","31","2018/09/05 16:00:00","30"
"0","-1","1","0","0","2000","5","101","1","2018/09/10 15:59:59","0","41","2018/09/05 16:00:00","40"
"0","-1","1","0","0","2000","6","102","1","2018/09/14 15:59:59","0","32","2018/09/10 16:00:00","30"
"0","-1","1","0","0","2000","7","102","1","2018/09/14 15:59:59","0","42","2018/09/10 16:00:00","40"
"0","-1","1","0","0","2000","8","103","1","2018/09/21 15:59:59","0","34","2018/09/14 16:00:00","30"
"0","-1","1","0","0","2000","9","103","1","2018/09/21 15:59:59","0","44","2018/09/14 16:00:00","40"
"0","-1","1","0","0","2000","10","104","1","2018/10/01 04:59:59","0","45","2018/09/21 16:00:00","40"
"0","-1","1","0","0","2000","11","103","1","2018/10/11 04:59:59","0","34","2018/10/01 05:00:00","30"
"0","-1","1","0","0","2000","12","103","1","2018/10/11 04:59:59","0","44","2018/10/01 05:00:00","40"
"0","-1","1","0","0","2000","13","104","1","2018/10/22 04:59:59","0","45","2018/10/11 05:00:00","40"
"0","-1","1","0","0","2000","14","101","1","2018/10/27 04:59:59","0","31","2018/10/22 05:00:00","30"
"0","-1","1","0","0","2000","15","101","1","2018/10/27 04:59:59","0","41","2018/10/22 05:00:00","40"
"0","-1","1","0","0","2000","16","102","1","2018/11/01 04:59:59","0","32","2018/10/27 05:00:00","30"
"0","-1","1","0","0","2000","17","102","1","2018/11/01 04:59:59","0","42","2018/10/27 05:00:00","40"
"0","-1","1","0","0","2000","18","103","1","2018/11/10 04:59:59","0","34","2018/11/01 05:00:00","30"
"0","-1","1","0","0","2000","19","103","1","2018/11/10 04:59:59","0","44","2018/11/01 05:00:00","40"
"0","-1","1","0","0","2000","20","104","1","2018/11/20 04:59:59","0","45","2018/11/10 05:00:00","40"
"0","-1","1","0","0","2000","21","101","1","2018/11/26 04:59:59","0","31","2018/11/20 05:00:00","30"
"0","-1","1","0","0","2000","22","101","1","2018/11/26 04:59:59","0","41","2018/11/20 05:00:00","40"
"0","-1","1","0","0","2000","23","102","1","2018/11/30 04:59:59","0","32","2018/11/26 05:00:00","30"
"0","-1","1","0","0","2000","24","102","1","2018/11/30 04:59:59","0","42","2018/11/26 05:00:00","40"
"0","-1","1","0","0","2000","25","103","1","2018/12/11 04:59:59","0","34","2018/12/01 05:00:00","30"
"0","-1","1","0","0","2000","26","103","1","2018/12/11 04:59:59","0","44","2018/12/01 05:00:00","40"
"0","-1","1","0","0","2000","27","104","1","2018/12/21 04:59:59","0","45","2018/12/11 05:00:00","40"
"0","-1","1","0","0","2000","28","101","1","2018/12/26 04:59:59","0","31","2018/12/21 05:00:00","30"
"0","-1","1","0","0","2000","29","101","1","2018/12/26 04:59:59","0","41","2018/12/21 05:00:00","40"
"0","-1","1","0","0","2000","30","102","1","2018/12/31 04:59:59","0","32","2018/12/26 05:00:00","30"
"0","-1","1","0","0","2000","31","102","1","2018/12/31 04:59:59","0","42","2018/12/26 05:00:00","40"
"0","-1","1","0","0","2000","32","103","1","2019/01/11 04:59:59","0","34","2018/12/31 05:00:00","30"
"0","-1","1","0","0","2000","33","103","1","2019/01/11 04:59:59","0","44","2018/12/31 05:00:00","40"
"0","-1","1","0","0","2000","34","104","1","2019/01/22 04:59:59","0","45","2019/01/11 05:00:00","40"
"0","-1","1","0","0","2000","35","101","1","2019/01/27 04:59:59","0","31","2019/01/22 05:00:00","30"
"0","-1","1","0","0","2000","36","101","1","2019/01/27 04:59:59","0","41","2019/01/22 05:00:00","40"
"0","-1","1","0","0","2000","37","102","1","2019/02/01 04:59:59","0","32","2019/01/27 05:00:00","30"
"0","-1","1","0","0","2000","38","102","1","2019/02/01 04:59:59","0","42","2019/01/27 05:00:00","40"
"0","-1","1","0","0","3000","39","103","1","2019/02/10 04:59:59","0","34","2019/02/01 05:00:00","30"
"0","-1","1","0","0","3000","40","103","1","2019/02/10 04:59:59","0","44","2019/02/01 05:00:00","40"
"0","-1","1","0","0","2000","41","104","1","2019/02/19 04:59:59","0","45","2019/02/10 05:00:00","40"
"0","-1","1","0","0","3000","42","101","1","2019/02/24 04:59:59","0","31","2019/02/19 05:00:00","30"
"0","-1","1","0","0","3000","43","101","1","2019/02/24 04:59:59","0","41","2019/02/19 05:00:00","40"
"0","-1","1","0","0","3000","44","102","1","2019/03/01 04:59:59","0","32","2019/02/24 05:00:00","30"
"0","-1","1","0","0","3000","45","102","1","2019/03/01 04:59:59","0","42","2019/02/24 05:00:00","40"
"0","-1","1","0","0","2000","46","103","1","2019/03/11 04:59:59","0","34","2019/03/01 05:00:00","30"
"0","-1","1","0","0","2000","47","103","1","2019/03/11 04:59:59","0","44","2019/03/01 05:00:00","40"
"0","-1","1","0","0","1500","48","6004","1","2019/03/25 15:59:59","0","151","2019/03/06 16:00:00","80"
"0","-1","1","0","0","1500","49","6005","1","2019/03/25 15:59:59","0","152","2019/03/06 16:00:00","80"
"0","-1","1","0","0","2000","50","104","1","2019/03/22 04:59:59","0","45","2019/03/11 05:00:00","40"
"0","-1","1","0","0","2000","51","101","1","2019/03/27 04:59:59","0","31","2019/03/22 05:00:00","30"
"0","-1","1","0","0","2000","52","101","1","2019/03/27 04:59:59","0","41","2019/03/22 05:00:00","40"
"0","-1","1","0","0","2000","53","102","1","2019/04/01 04:59:59","0","32","2019/03/27 05:00:00","30"
"0","-1","1","0","0","2000","54","102","1","2019/04/01 04:59:59","0","42","2019/03/27 05:00:00","40"
"0","-1","1","0","0","2000","55","103","1","2019/04/11 04:59:59","0","34","2019/04/01 05:00:00","30"
"0","-1","1","0","0","2000","56","103","1","2019/04/11 04:59:59","0","44","2019/04/01 05:00:00","40"
"0","-1","1","0","0","1500","57","6004","1","2019/04/17 15:59:59","0","151","2019/04/03 16:00:00","80"
"0","-1","1","0","0","1500","58","6005","1","2019/04/17 15:59:59","0","152","2019/04/03 16:00:00","80"
"0","-1","1","0","0","2000","59","104","1","2019/04/21 04:59:59","0","45","2019/04/11 05:00:00","40"
"0","-1","1","0","0","2000","60","101","1","2019/04/26 04:59:59","0","31","2019/04/21 05:00:00","30"
"0","-1","1","0","0","2000","61","101","1","2019/04/26 04:59:59","0","41","2019/04/21 05:00:00","40"
"0","-1","1","0","0","2000","62","102","1","2019/05/01 04:59:59","0","32","2019/04/26 05:00:00","30"
"0","-1","1","0","0","2000","63","102","1","2019/05/01 04:59:59","0","42","2019/04/26 05:00:00","40"
"0","-1","1","0","0","2000","64","103","1","2019/05/11 04:59:59","0","34","2019/05/01 05:00:00","30"
"0","-1","1","0","0","2000","65","103","1","2019/05/11 04:59:59","0","44","2019/05/01 05:00:00","40"
"0","-1","1","0","0","1500","66","6004","1","2019/05/16 15:59:59","0","151","2019/05/02 16:00:00","80"
"0","-1","1","0","0","1500","67","6005","1","2019/05/16 15:59:59","0","152","2019/05/02 16:00:00","80"
"0","-1","1","0","0","2000","68","104","1","2019/05/21 04:59:59","0","45","2019/05/11 05:00:00","40"
"0","-1","1","0","0","2000","69","101","1","2019/05/27 04:59:59","0","31","2019/05/21 05:00:00","30"
"0","-1","1","0","0","2000","70","101","1","2019/05/27 04:59:59","0","41","2019/05/21 05:00:00","40"
"0","-1","1","0","0","2000","71","102","1","2019/06/01 04:59:59","0","32","2019/05/27 05:00:00","30"
"0","-1","1","0","0","2000","72","102","1","2019/06/01 04:59:59","0","42","2019/05/27 05:00:00","40"
"0","-1","1","0","0","2000","73","103","1","2019/06/13 04:59:59","0","34","2019/06/01 05:00:00","30"
"0","-1","1","0","0","2000","74","103","1","2019/06/13 04:59:59","0","44","2019/06/01 05:00:00","40"
"0","-1","1","0","0","1500","75","6004","1","2019/06/17 15:59:59","0","151","2019/06/03 16:00:00","80"
"0","-1","1","0","0","1500","76","6005","1","2019/06/17 15:59:59","0","152","2019/06/03 16:00:00","80"
"0","-1","1","0","0","2000","77","104","1","2019/06/23 04:59:59","0","45","2019/06/13 05:00:00","40"
"0","-1","1","0","0","2000","78","101","1","2019/06/25 04:59:59","0","31","2019/06/13 05:00:00","30"
"0","-1","1","0","0","2000","79","101","1","2019/06/25 04:59:59","0","41","2019/06/13 05:00:00","40"
"0","-1","1","0","0","2000","80","102","1","2019/07/01 04:59:59","0","32","2019/06/25 05:00:00","30"
"0","-1","1","0","0","2000","81","102","1","2019/07/01 04:59:59","0","42","2019/06/25 05:00:00","40"
"0","-1","1","0","0","2000","82","103","1","2019/07/13 04:59:59","0","34","2019/07/01 05:00:00","30"
"0","-1","1","0","0","2000","83","103","1","2019/07/13 04:59:59","0","44","2019/07/01 05:00:00","40"
"0","-1","1","0","0","1500","84","6004","1","2019/07/15 15:59:59","0","151","2019/07/01 16:00:00","80"
"0","-1","1","0","0","1500","85","6005","1","2019/07/15 15:59:59","0","152","2019/07/01 16:00:00","80"
"0","-1","1","0","0","2000","86","104","1","2019/07/22 04:59:59","0","45","2019/07/08 05:00:00","40"
"0","-1","1","0","0","2000","87","101","1","2019/07/26 04:59:59","0","31","2019/07/13 05:00:00","30"
"0","-1","1","0","0","2000","88","101","1","2019/07/26 04:59:59","0","41","2019/07/13 05:00:00","40"
"0","-1","1","0","0","1500","89","6004","1","2019/07/31 15:59:59","0","151","2019/07/17 16:00:00","80"
"0","-1","1","0","0","1500","90","6005","1","2019/07/31 15:59:59","0","152","2019/07/17 16:00:00","80"
"0","-1","1","0","0","2000","91","109","1","2019/07/27 04:59:59","0","37","2019/07/22 05:00:00","30"
"0","-1","1","0","0","2000","92","102","1","2019/08/01 04:59:59","0","32","2019/07/26 05:00:00","30"
"0","-1","1","0","0","2000","93","102","1","2019/08/01 04:59:59","0","42","2019/07/26 05:00:00","40"
"0","-1","1","0","0","3000","94","103","1","2019/08/14 04:59:59","0","34","2019/08/01 05:00:00","30"
"0","-1","1","0","0","3000","95","103","1","2019/08/14 04:59:59","0","44","2019/08/01 05:00:00","40"
"0","-1","1","0","0","1500","96","6004","1","2019/08/15 15:59:59","0","151","2019/08/01 16:00:00","80"
"0","-1","1","0","0","1500","97","6005","1","2019/08/15 15:59:59","0","152","2019/08/01 16:00:00","80"
"0","-1","1","0","0","2000","98","104","1","2019/08/22 04:59:59","0","45","2019/08/08 05:00:00","40"
"0","-1","1","0","0","3000","99","101","1","2019/08/26 04:59:59","0","31","2019/08/14 05:00:00","30"
"0","-1","1","0","0","3000","100","101","1","2019/08/26 04:59:59","0","41","2019/08/14 05:00:00","40"
"0","-1","1","0","0","2000","101","109","1","2019/08/27 04:59:59","0","37","2019/08/22 05:00:00","30"
"0","-1","1","0","0","3000","102","102","1","2019/09/01 04:59:59","0","32","2019/08/26 05:00:00","30"
"0","-1","1","0","0","3000","103","102","1","2019/09/01 04:59:59","0","42","2019/08/26 05:00:00","40"
"0","-1","1","0","0","2000","104","103","1","2019/09/13 04:59:59","0","34","2019/09/01 05:00:00","30"
"0","-1","1","0","0","2000","105","103","1","2019/09/13 04:59:59","0","44","2019/09/01 05:00:00","40"
"0","-1","1","0","0","1500","106","6004","1","2019/09/18 15:59:59","0","151","2019/09/03 16:00:00","80"
"0","-1","1","0","0","1500","107","6005","1","2019/09/18 15:59:59","0","152","2019/09/03 16:00:00","80"
