b2912c15115f54a6d55ed37b045de39ff78036125986e12a1df5d6ee445420e8,fb438eb955f3e5610583d89bcfe642b0f4db920cf448aeb058efb079cb8b4b0b,72590f8e88b25dc5cb61a1dcc51d34a1c0b3b19fb452d99f6417d11af8b9ff58,7cba87a98a12e0e14b02583c68080485a22c86807ec7e1975fb8963a3b6e5053,00011f3502b003463cafe73d15397be87ccc59c7cefed2abc96676bc8a94d441,c0c1f9db0313fa2134ee5e82172520018ef0913eada666db43d158f7d4a8dc85,bc8908a6703bb3e5edf5a18426dc4451b4990311d2afe7db4d469c5b820ee737,80d479d8e24502c48bb6db13395e515855acd64a2e34fc8826a04faa7b234fb0,0983df77d819c1eb1bc273f1fdbddbc1c4547f807203cd686fc9087bb41a0b5c,61cf646a77e7022015c4cc7ded1498157034189fd87d78b202729f1947dce099,24f8b1303ef07046ed8eac20e8b0887611ffe330de1115e21879e81ff5050a02,0a3ac40e7d032df462ddfb12b02f0dbb61db84d8137f0537313763f135ace7d1,f183ba556d1ab8b7b6e1b6c28f2ccc9cc759c9ede9607c60a82e23c42c2cbf14,fdef0cd8102102554db0fc4c5009e5a9741edb5d60b60e463b60b8f5b40067d3,b9898ee7cd371bc2ac3dd040546f15299da66bf4f865e2d267b83dcf920eedd2,d8f4214691a7181c574e05c4a8537b69399b11ac301ebab05b99098353059aa6,4c3656649ad377bfa3408d93bdad63117bfc95b0013af4300d761b0ff0d88d6f,19e6e85532bf42c52577a59440436960b15b1fb91bd82650314a6750254327ae,e6d6387ba59f0d7b2f53c921041150086d921e28f1728da96a2a18159404332c,46fd5d9af1eeedf20382d8f25a2e3f57ba86f687ead030d6ed0f11dc1308e9f8,9cf46b5bb2ebc442be244f40c026b153a92aebf380bd95efd64b66c654aff9ea,79672e065517144b5e52eef0c332efa15e3d79279656a31094cd8cf44c53a257,49da09d43bd54d6a9bbce95cec2e2be84e8dc5cefbb5a201fb841f7c5fbde5f2,adc93ab7622ff291d0803ee1c2fc188475391875912da848e94aea67a506187c,e0b6d79589304c882532e98176d39ad4f1a533b4829d573a4df0df714dd6b81c,e1011793df16b9ab001c163f373325810994e5d34c077a9d085717db84e3fe0d
"-1","0","0.8","-379","188","bgm_MC131","0","0","0.8","25021","70001","0.8","0","0","0","100198","-190","0","100198","99010","92407010","bgm_MC131","0.8","0.8","377","0"
"-1","0","0.8","-379","188","bgm_MC131","0","0","0.8","25021","70001","0.8","0","0","0","100198","-190","0","100198","99010","92407020","bgm_MC131","0.8","0.8","377","0"
"-1","0","0.8","-379","188","bgm_MC131","0","0","0.8","25021","70001","0.8","0","0","0","100198","-190","0","100198","99010","92407030","bgm_MC131","0.8","0.8","377","0"
"-1","0","0.8","-379","188","bgm_MC132","0","0","0.8","25021","70001","0.8","0","0","0","101822","-190","0","101822","99010","92408010","bgm_MC132","0.8","0.8","377","0"
"-1","0","0.8","-379","188","bgm_MC132","0","0","0.8","25021","70001","0.8","0","0","0","101822","-190","0","101822","99010","92408020","bgm_MC132","0.8","0.8","377","0"
"-1","0","0.8","-379","188","bgm_MC132","0","0","0.8","25021","70001","0.8","0","0","0","101822","-190","0","101822","99010","92408030","bgm_MC132","0.8","0.8","377","0"
"-1","0","0.8","-379","188","bgm_MC135","0","0","0.8","25021","70003","0.8","0","0","0","101191","-190","0","101191","99010","92409010","bgm_MC135","0.8","0.8","377","0"
"-1","0","0.8","-379","188","bgm_MC135","0","0","0.8","25021","70003","0.8","0","0","0","101191","-190","0","101191","99010","92409020","bgm_MC135","0.8","0.8","377","0"
"-1","0","0.8","-379","188","bgm_MC135","0","0","0.8","25021","70003","0.8","0","0","0","101191","-190","0","101191","99010","92409030","bgm_MC135","0.8","0.8","377","0"
"-1","0","0.8","-379","188","bgm_MC134","0","0","0.8","25021","70004","0.8","0","0","0","103013","-190","0","103013","99010","92410010","bgm_MC134","0.8","0.8","377","0"
"-1","0","0.8","-379","188","bgm_MC134","0","0","0.8","25021","70004","0.8","0","0","0","103013","-190","0","103013","99010","92410020","bgm_MC134","0.8","0.8","377","0"
"-1","0","0.8","-379","188","bgm_MC134","0","0","0.8","25021","70004","0.8","0","0","0","103013","-190","0","103013","99010","92410030","bgm_MC134","0.8","0.8","377","0"
"-1","0","0.8","-379","188","bgm_MC131","0","0","0.8","25021","70005","0.8","0","0","0","100198","-190","0","100198","99010","92411010","bgm_MC131","0.8","0.8","377","0"
"-1","0","0.8","-379","188","bgm_MC131","0","0","0.8","25021","70005","0.8","0","0","0","100198","-190","0","100198","99010","92411020","bgm_MC131","0.8","0.8","377","0"
"-1","0","0.8","-379","188","bgm_MC131","0","0","0.8","25021","70005","0.8","0","0","0","100198","-190","0","100198","99010","92411030","bgm_MC131","0.8","0.8","377","0"
