322fd499f5f4fdee5b080877fd09ae21bdcd9880c404387c5a95c4c10039d3d8,80ff9e9024c2cc852b8694ed5b6e2f27d3f6a6ff18d7f8c5bcfe7febb6bae44b,3b138a9764129d3b07b9a4256492a690dc4363df89d7fccc5affd898054bbcef,2c53199c42bf74b5d6762fec458e5e47023af7b836e04fdfd3030b2a9e87b861,3d60ecdc4e95f9998527936ddb932b8ef991fecab3589c7c3b638f023786ef07,483f08716063c38cc483641ec48f0a2049292cf3e61ebaa585596127342c06ca,ca03485097c2d645149396ee21f77019bcdf3b7e63c525fa090301746eea7058,fa3d5b76a7b1bb575a22302a315c49051d3c4c0a5551633f8ce274bfbe1dd9c7,4d7cbce2f828c7547787bddfb2baf539a672960e77e560de7aba0306e2cbb876,9716f3f1b45450eafb80f98d676b31af4b634736294f3dddd67d85748f24261f,8ef059ee607f5f731cc0f5670f6f6f7cc979a762842f7d52f0beb083b1d62bde,8ef9c92656daccde87dacec9161175238c72dfd3559d4fb634171d57b6d1579b,b4bfd63c0168884a36a26c0f2003ff179725b0e061d7198eb0bd130249d7bca8,239c186487227d787d2a2ecec67d1298d6146b035308ef2252875ed10ba2e393,a3b6201118c14c4840c189223e095c3f9c3a3bd75e97011e7b8ce487ab5d41e1,172f3982d665389abecc3f06732cabae2581b0dfdf63f3da95ce7815db04bc7c
"0","0","0","0","0","0","0","0","0","0","0","0","25201","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","25202","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","25301","0","0","0"
"0","0","202","0","0","0","0","0","0","0","0","0","31001","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","12015001","31002","12006001","0","12002002"
"0","0","0","0","0","0","0","0","0","0","0","0","31003","12008001","0","12002001"
"0","0","202","0","0","0","0","0","0","0","0","0","31004","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31005","0","0","0"
"0","0","204","0","0","0","0","0","0","0","0","0","31006","0","0","0"
"0","0","203","0","0","0","0","0","0","0","0","0","31007","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31008","12013002","0","12008002"
"0","0","203","0","0","0","0","0","0","0","0","0","31009","0","0","0"
"0","0","204","0","0","0","0","0","0","0","0","0","31010","0","0","0"
"0","0","202","0","0","0","0","0","0","0","0","0","31011","0","0","0"
"0","0","203","0","0","0","0","0","0","0","0","0","31012","0","0","0"
"0","0","204","0","0","0","0","0","0","0","0","0","31015","0","0","0"
"0","0","203","0","0","0","0","0","0","0","0","0","31016","0","0","0"
"0","0","203","0","0","0","0","0","0","0","0","0","31017","0","0","0"
"0","0","205","0","0","0","0","0","0","0","0","0","31018","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","12015002","31020","12009002","0","12003003"
"0","0","0","0","0","0","0","0","0","0","0","12014001","31021","12005001","0","12001002"
"0","0","205","0","0","0","0","0","0","0","0","0","31022","0","0","0"
"0","0","202","0","0","0","0","0","0","0","0","0","31023","0","0","0"
"0","0","205","0","0","0","0","0","0","0","0","0","31025","0","0","0"
"0","0","204","0","0","0","0","0","0","0","0","0","31026","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","12017002","31027","12011002","0","12007002"
"0","0","0","0","0","0","0","0","0","0","0","0","31028","12009003","0","12002003"
"0","0","204","0","0","0","0","0","0","0","0","0","31029","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31030","12010003","0","12004003"
"0","0","0","0","0","0","0","0","0","0","0","0","31031","12014002","0","12007003"
"0","0","0","0","0","0","0","0","0","0","0","0","31032","12012003","0","12008003"
"0","0","0","0","0","0","0","0","0","0","0","0","31033","12012001","0","12006002"
"0","0","204","0","0","0","0","0","0","0","0","0","31034","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31036","0","0","12016003"
"0","0","0","0","0","0","0","0","0","0","0","0","31037","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31038","12012002","0","12005003"
"0","0","0","0","0","0","0","0","0","0","0","12016001","31040","12009001","0","12001003"
"0","0","205","0","0","0","0","0","0","0","0","0","31042","0","0","0"
"0","0","205","0","0","0","0","0","0","0","0","0","31043","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31044","0","0","12017003"
"0","0","204","0","0","0","0","0","0","0","0","0","31045","0","0","0"
"0","0","202","0","0","0","0","0","0","0","0","0","31046","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31047","0","0","12014003"
"0","0","0","0","0","0","0","0","0","0","0","12016002","31048","12010002","0","12005002"
"0","0","0","0","0","0","0","0","0","0","0","0","31049","12011003","0","12006003"
"0","0","0","0","0","0","0","0","0","0","0","0","31050","12010001","0","12004002"
"0","0","204","0","0","0","0","0","0","0","0","0","31051","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31052","12011001","0","12003002"
"0","0","202","0","0","0","0","0","0","0","0","0","31053","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31054","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31057","0","0","12013003"
"0","0","0","0","0","0","0","0","0","0","0","12017001","31058","12007001","0","12003001"
"0","0","0","0","0","0","0","0","0","0","0","12013001","31059","12004001","0","12001001"
"0","0","204","0","0","0","0","0","0","0","0","0","31060","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31063","0","0","12015003"
"0","0","0","0","0","0","0","0","0","0","0","0","31075","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31076","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31077","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31078","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31079","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31080","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31081","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","31082","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","11001010","101011","11001005","11002001","11001001"
"0","0","0","0","0","0","0","0","0","0","0","0","101071","11002007","0","11001006"
"0","0","0","0","0","0","0","0","0","0","0","0","101101","11001008","0","11001004"
"0","0","0","0","0","0","0","0","0","0","0","0","101131","11002008","0","11001009"
"0","0","0","0","0","0","0","0","0","0","0","12001001","101161","11001005","0","11001003"
"0","0","0","0","0","0","0","0","0","0","0","0","101191","11002001","0","11001007"
"0","0","0","0","0","0","0","0","0","0","0","11002002","101251","11001007","11002006","11001002"
"12001002","0","0","0","0","0","0","0","0","0","0","11002005","101281","11001008","12001001","11001001"
"0","0","0","0","0","0","0","0","0","0","0","0","101371","11002002","0","11001004"
"0","0","0","0","0","0","0","0","0","0","0","11002003","101401","11001010","0","11001006"
"12001003","0","0","0","0","0","0","0","0","0","0","11002007","101431","11001006","12001001","11001003"
"0","0","0","0","0","0","0","0","0","0","0","11002004","101521","11001005","0","11001002"
"12001002","0","0","0","0","0","0","0","0","0","0","11001009","101551","11001004","11002003","11001002"
"12003001","0","0","0","0","0","0","0","0","0","0","11002006","101581","11002004","12001002","11001001"
"0","0","0","0","0","0","0","0","0","0","0","11002005","101611","11001007","11002008","11001003"
"0","0","0","0","0","0","0","0","0","0","0","11003003","102011","11002010","12002001","11002001"
"0","0","0","0","0","0","0","0","0","0","0","12003001","102013","11004003","0","11003005"
"0","0","0","0","0","0","0","0","0","0","0","0","102014","11004002","0","11003006"
"0","0","0","0","0","0","0","0","0","0","0","12004003","102041","11004003","0","11003007"
"0","0","0","0","0","0","0","0","0","0","0","12002003","102071","11003001","0","11002006"
"0","0","0","0","0","0","0","0","0","0","0","0","102101","11004001","0","11003006"
"0","0","0","0","0","0","0","0","0","0","0","12001003","102131","11004001","0","11003005"
"0","0","0","0","0","0","0","0","0","0","0","12004001","102162","11003007","0","11002003"
"0","0","0","0","0","0","0","0","0","0","0","12003002","102163","11004004","0","11003003"
"0","0","0","0","0","0","0","0","0","0","0","0","102191","11003004","0","11002005"
"0","0","0","0","0","0","0","0","0","0","0","12003003","102192","11004002","0","11003004"
"0","0","0","0","0","0","0","0","0","0","0","11003005","102221","11002012","0","11002004"
"0","0","0","0","0","0","0","0","0","0","0","0","102222","11004002","0","11003004"
"0","0","0","0","0","0","0","0","0","0","0","12002002","102251","11003002","0","11002002"
"0","0","0","0","0","0","0","0","0","0","0","0","102252","11004001","0","11003003"
"0","0","0","0","0","0","0","0","0","0","0","0","102281","11003010","0","11002008"
"0","0","0","0","0","0","0","0","0","0","0","0","102282","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","102311","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","102312","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","102341","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","102342","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","102371","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","102372","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","102401","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","102431","0","0","0"
