0c9f31f816c03f16339693b2ff33b0089185faea1cdfa41fb84c12544c58cff7,74b41dd4feb0947bb9e656f975c2f051bcb1427f946ccc7675176e04a1fdcb91,c27cb048fb1c77e4f1fb8bf3931e0eeb18ef7cc8855281a311eb4630e9696472,cd3d3eae25db836ed8ea7e45f167db6c63315e1acaeae497e40ae50f84727d6f,4ac0870afb4d7e065808eb8991ea52927389e77e3f96bedc657972cee859100f,26b457651ab826f8a06e35be825f9629056e0d5da2cb2d793f4fea975eddaf30,db929c579fb8a5812b2817466126060d44dd82e095ef92d44f3a80825917f0f5,6f73dc4248872ea377d2e679aa1a89cb139dbef019006ea2f2be5bc68825dc5e,2b33172769c4710e8ca7daf84b26a7c720c5edc7bb9d4b072bd1e1a8bad7a8ad,41456bbc3ecbb3de1d5f235137c632980afb8a9b718391fbfcf3b05cdcbfa5ad,38e5c9282e93b848c5fefd7af6907e8970d0fca3e5f3c21dd155778dfebf4bad,b1535b6e022a52f2f65d0d254d707b5e8949d1398f9b115dc558e5768b1c459a,cb32d9e16ff5136899b7a8169358485b375a4a421d03e5c7dadf1456fa9bd861,f5cf7ebec4d191a55d48372645e090abfe2008db5f51c8268f026e6463fc4059,028370c4e5ba755ef1193845f676742d61ef0e34b1a739c4e7f566428a0d38ac,21e1e1e7a799d6e472185e7a1c882176f18263ca73fd0534c2edb83627ff8ee3,0ce22a561207e83913ea347c8cf535896606c4990c3fcee41e355f174b9d9145,f6671f58eb7c4fa9e488d69d8bfa07ac6b0c783bce07ce95a5e5c60467783f74,b924b1e784293f1349b02c621eac3ea7bcc371279c3c00131d4815d8df2a351e,122c5cb5b8bbd121a6a5c4048295c5e4b801c5bd0eede15fed9b2040efe4eabd,805faa30355a3895489a0c3e3f6f1f2080c06b60a8e7a6111533013d39559af2,fe65276d4b1bde3f6387439c10a4337add49e9673900b6683de42227d723da41,54ac5dd29d50be0c91d9ba24da3b2a9d45aba00c9364a5e53ea12079e2c7da37,50374ccf8c9806667838b3266caa7466e28a77460d1aca85944b4325c6b78332,31b9103377972cd2bea3760376a4753f22571450c6699ca1b63ceca47bf8a982,59e456201a4b26896c91be7adbf886b0bb359d916310b1b7291eeee870ced8d9,6ade9abfd1fef1ea72d64eca712dce2a22eb93c876e93ca02129b51f2623997a,02ea39a59498bc75bf1000764e6d2d25ad0a706f85b3a5678f2fc7d7d9b3fdc9,3a184a0ae6797a77f53d1578bac99343193c6970e39f38ee65273cb107e196d3,f070a35e14586018e3a6e65207a45ea9f6e35022f55df00fd1febfc43179b9cc,66682d52c7b1c70076773f140916fea9908328af1bc20125e7607113110e253d,fd566fcacb6289234ffa7ce476bf0634ae4ae13773ef1c5697b17d4a9c2c2a33,7e57c8f19fbf96d9f576035328db631954dd928c8f78a478807befe93a51ce0d,dd951270d672ab7ef3dbc69d1ddd0ff636da97e64a6b7bc755be73631465e0ea,2df1adbcdad80dc53bbe5ad220694339b572855ef01b2896f12fbad569e4d3ba,1b51c59b857a27dafb42600efc85923477cbd764653779a61b2a4b29cdd03989,73e7927f536bf179ea000ff234b2cf28ae3c3536e72ef410e550b21c64d6d1ea,03345c86181a19b4c9075af9344b3b4c31fbb5d875f0b7f53e7d32c32e879115,f7b8b60f82e9866a9e9b1c3b3fdb9761d4fc288afdec336af046f717bf5d8376,97276de35b3f7f238b554ce7ecdb6def4efb948b9f4e9b90b8c9b16784bc7194,713f3c1480a1f248dd2c9801cc38ba42e299dd29a8947f9355f64098820e36c4,5b57770fb855ee7363e725da196735e7bd5d0975e207ef907fd434b4b0d518ac
"0","0","1","0","1","0","10","30","0","0","0","1150","0","0","0","0","71","0","21","1","0","71","日和的闇影","0","0","0","0","31","600101","0","10","51","200000001","71","11536","71","710000101","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","0","0","792","0","0","71","0","52","1","0","71","搗蛋惡魔","0","0","0","0","35","203200","0","10","51","200000001","71","13553","71","710000102","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","0","0","600","0","0","71","0","48","1","0","71","洞窟蝙蝠","0","0","0","0","35","202500","0","10","51","200000001","71","11969","71","710000103","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1047","0","0","0","0","71","0","57","1","0","71","魔像","0","0","0","0","300","201200","0","10","51","200000001","71","12917","71","710000104","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","729","0","0","0","0","71","0","35","1","0","71","狗頭人","0","0","0","0","40","201100","0","10","51","200000001","71","10383","71","710000105","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1150","0","0","0","0","72","0","20","1","0","72","怜的闇影","0","0","0","0","32","600301","0","10","52","200000001","72","13844","72","710000201","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","897","0","0","0","0","72","0","31","1","0","72","堅果射手","0","0","0","0","40","203700","0","10","52","200000001","72","16614","72","710000202","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","673","0","0","0","0","72","0","35","1","0","72","鑽頭鼴鼠","0","0","0","0","48","203500","0","10","52","200000001","72","17787","72","710000203","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1310","0","0","0","0","72","0","35","1","0","72","獸人","0","0","0","0","48","203800","0","10","52","200000001","72","25070","72","710000204","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","0","0","973","0","0","72","0","44","1","0","72","岩窟蝸牛","0","0","0","0","31","202600","0","10","52","200000001","72","14842","72","710000205","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1169","0","0","0","0","73","0","21","1","0","73","胡桃的闇影","0","0","0","0","34","602101","0","10","53","200000001","73","14709","73","710000301","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","853","0","0","0","0","73","0","40","1","0","73","哥布林護衛","0","0","0","0","300","203300","0","10","53","200000001","73","8081","73","710000302","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1193","0","0","0","0","73","0","35","1","0","73","岩石蜥蜴","0","0","0","0","53","202901","0","10","53","200000001","73","20072","73","710000303","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1125","0","0","0","0","73","0","53","1","0","73","寄居蟹騎士","0","0","0","0","66","202700","0","10","53","200000001","73","16153","73","710000304","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","0","0","856","0","0","73","0","49","1","0","73","幼年巨蜥","0","0","0","0","36","203100","0","10","53","200000001","73","14384","73","710000305","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1169","0","0","0","0","74","0","22","1","0","74","禊的闇影","0","0","0","0","33","600401","0","10","54","200000001","74","14709","74","710000401","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1246","0","0","0","0","74","0","58","1","0","74","魔像","0","0","0","0","300","201200","0","10","54","200000001","74","18818","74","710000402","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","816","0","0","0","0","74","0","36","1","0","74","擲岩猴","0","0","0","0","40","200100","0","10","54","200000001","74","12818","74","710000403","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","0","0","926","0","0","74","0","49","1","0","74","翼耳兔","0","0","0","0","36","202200","0","10","54","200000001","74","18979","74","710000404","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","0","0","926","0","0","74","0","49","1","0","74","怨火之顱","0","0","0","0","36","201000","0","10","54","200000001","74","18979","74","710000405","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","0","0","1090","0","0","75","0","36","1","0","75","美咲的闇影","0","0","0","0","22","605001","0","10","55","200000001","75","11681","75","710000501","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1328","0","0","0","0","75","0","36","1","0","75","岩石蜥蜴","0","0","0","0","54","202901","0","10","55","200000001","75","21344","75","710000502","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","0","0","866","0","0","75","0","49","1","0","75","幼年巨蜥","0","0","0","0","36","203100","0","10","55","200000001","75","18407","75","710000503","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","2608","0","0","0","0","75","0","70","1","0","75","叢林護衛","0","0","0","0","400","203301","0","10","55","200000001","75","27466","75","710000504","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","0","0","766","0","0","75","0","45","1","0","75","惡魔寶寶","0","0","0","0","32","204400","0","10","55","200000001","75","14514","75","710000505","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1069","0","0","0","0","0","0","25","1","0","0","莉瑪的闇影","0","0","0","0","47","605201","0","10","56","200000001","76","20765","76","710000601","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","0","0","1232","0","0","76","0","36","1","0","76","優衣的闇影","0","0","0","0","20","600201","0","10","56","200000001","76","11032","76","710000602","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1508","0","0","0","0","76","0","36","1","0","76","狂野角鹿","0","0","0","0","45","200500","0","10","56","200000001","76","24716","76","710000603","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","0","0","1016","0","0","76","0","49","1","0","76","洞窟蝙蝠","0","0","0","0","36","202500","0","10","56","200000001","76","18407","76","710000604","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","984","0","0","0","0","76","0","36","1","0","76","鑽頭鼴鼠","0","0","0","0","50","203500","0","10","56","200000001","76","20462","76","710000605","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1188","0","0","0","0","77","0","25","1","0","77","優花梨的闇影","0","0","0","0","36","603401","0","10","57","200000001","77","13015","77","710000701","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","0","0","1200","0","0","77","0","38","1","0","77","依里的闇影","0","0","0","0","24","602201","0","10","57","200000001","77","12330","77","710000702","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1400","0","0","0","0","77","0","54","1","0","77","寄居蟹騎士","0","0","0","0","66","202700","0","10","57","200000001","77","18360","77","710000703","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1010","0","0","0","0","77","0","36","1","0","77","擲岩猴","0","0","0","0","41","200100","0","10","57","200000001","77","14066","77","710000704","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1010","0","0","0","0","77","0","36","1","0","77","鑽頭鼴鼠","0","0","0","0","50","203500","0","10","57","200000001","77","20858","77","710000705","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","0","0","1382","0","0","78","0","42","1","0","78","鈴莓的闇影","0","0","0","0","23","602501","0","10","58","200000001","78","12870","78","710000801","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1444","0","0","0","0","78","0","24","1","0","78","碧的闇影","0","0","0","0","39","604001","0","10","58","200000001","78","12113","78","710000802","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","1095","0","0","0","0","78","0","60","1","0","78","哥布林護衛","0","0","0","0","300","203300","0","10","58","200000001","78","11681","78","710000803","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","0","0","931","0","0","78","0","49","1","0","78","洞窟蝙蝠","0","0","0","0","36","202500","0","10","58","200000001","78","18803","78","710000804","0","0","1","0","0"
"0","0","1","0","1","0","10","30","0","0","0","0","0","1214","0","0","78","0","37","1","0","78","木靈","0","0","0","0","38","200700","0","10","58","200000001","78","13273","78","710000805","0","0","1","0","0"
