fc0738b3c05d18741eb9cfd000139faa60714e7973ddae0b390fcb5b03236d82,d19ad64bb2588451db0a2ff207a6c9edc12ca33bfaf9cb7ea814da6be397fbb2,7c5dd24110ef88945e23c37f26c26d5fb1a46c0986ab862f685ef408168fab12,6172aef1d7b86d10df44f345e01885c52dbb029b6ae60decb550f100f1ffac48,c4cd9da3e8adb0718f9137b5ab8b5587243c8f731acc866d6de4a686fd1b9edf,66f6f202db5d7725e330d2448d13fc90cb032b6c8b4e02e1f86d3193dae424e7,80f039c87c6e0ad2a53785373f824fc8e11e9266b463611996b1b9b555581942,34aa04af01ab791ef5e6f5031c11929f1cde6999645e0b43ff792f47cc54933c,4ca01ca00063dfe9b68190e3e0597a31f4cead2bd5d6a207fb5294c140085ea4,2f978c21d65ae941d3b191ce0b985952008179cc245f5d014a0f222a6045c66c,ddf3ba80ffb01b6c3667507b7f417257c85d9338bef57aabede1fbbea759e8ce,32024661f0a63fa0f40e78b9e801fe0b70efa3e7fef65997b514dd06c871e47a,cd487ac36395909493abe9d6bbf7a084974a40df58c2c09ea88aa0ff7377d290,0c03311cfa41d555841f4a553094f933e820a8c9dc13dabf9c390f2afc38f6f6,e004f7bf6ee3e98f3ef3062e47d9d60deecc3daac6b26c478dfb65816e8c8b8c,2ee937fbf0b5de36ff603951fc506b4b0e9166fe4912895ed546bb7ce6daa9ab,b960b9c6fde5be9fa5a889e992c6cbf80882eec7ac0b12840a1838bc8723c0fa,832bb3c4e949379fadfcbc503a656132c4576cb52b7d97b35555792d1b7d6772,a6925cff03fa5b5fc9137242e625c97e634982eff9219bb110882622a74aad7a,16cd19ad93e58748ccbfc654d5b25ea9a4c7b3a873ba4efb2e2ecf9d9d41e1d4,0e53723dcdf10ab6fef90e4ad21f21c3db559a4352dfec6e8a49bb4832b54b40,b7602638612f9d2ba572f9e2f3221054079316ea5943be20143feeadc628b6ad,99c5f71e4b5f2cbaa0c83814a932de4f019be9c4050ed4fe61b7e543845cb03c,3003165a09e25f61564918a7932af4969b2bdfbee44ae1fc32af286e25b7f641,478deba2d9597bbb3048e9b051197df2859d7d2325d13823208a6082b0ad9904,b601bf1f2feaa678f327925be937ffc011c62ee9f77751a616b7ac067decb586,7e6d3314b4a51c142366730163fb5e671cfe14bb18ecdedc2bae422adfefac60,2f5e39c37f5ce702b22b91d7d2c65b0a08a8a6314afc5e1e605b4300aadc29ee,1a3159d11b1a63faed22e9b57f3d6eab55580010cd12130fac7e8a6b1a175416,e6ca86bb8ae07e2e0a0ebb5d65331ee4e6857240cfd529e3abb7b5a003075f4e,ced0f3ba5c7c0a2a69d8ba589c2063ea29970ad6ceb0918c435d05dae2eca719,6ad2da9699948891c98832ad40f709563763b2c6a0d6ae4196c5a105eb20b266,52a57319cda7e94cb624d72dedb6f5fc6e2b019581783e9b08f2368ad6f13a90,0461437e204b664a83828756016e900d91041a1093c5ebe7371bb39ce9a27b3e,a47981a20a8b8cd703715bdd4fb8e085d3fdfb30db18f117fe4645a6dd22c3a2,496f1898aa485b7f24a9ab72b412fdd2d3fdf3e19ac81d99201d541c01837c99
"0","10","376","5","日和的解放冒險","100101","0.8","90","222001001","0.8","0","151","-188","2200001","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.8","-1","0","115106","115556","102011","0.8","220011001","100","0","5","1"
"0","10","376","5","優衣的解放冒險","100201","0.8","90","222001002","0.8","0","151","-188","2200002","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.8","-1","0","125256","115586","102011","0.8","220021001","100","0","5","1"
"0","10","376","5","怜的解放冒險","100301","0.8","90","222001003","0.8","0","151","-188","2200003","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.8","-1","0","125016","115556","102011","0.8","220031001","100","0","5","1"
"0","10","376","5","禊的解放冒險","100401","0.8","90","222001004","0.8","0","187","-188","2200004","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.8","-1","0","116133","126103","102011","0.6","220041001","100","0","5","1"
"0","10","376","5","茉莉的解放冒險","100501","0.8","90","222001005","0.8","0","274","-188","2200005","bgm_M259","188","0","50","20004","0","0.6","-376","0","91002","0.8","-1","0","119432","129312","102011","0.8","220051001","100","0","5","1"
"0","10","376","5","茜里的解放冒險","100601","0.8","90","222001006","0.6","0","181","-188","2200006","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.6","-1","0","116582","116612","102011","0.8","220061001","100","0","5","1"
"0","10","376","5","宮子的解放冒險","100701","0.8","90","222001007","0.8","0","232","-188","2200007","bgm_M259","188","0","50","20004","0","0.6","-376","0","91002","0.8","-1","0","118012","128162","102011","0.8","220071001","100","0","5","1"
"0","10","376","5","雪的解放冒險","100801","0.8","90","222001008","0.8","0","268","-188","2200008","bgm_M259","188","0","50","20004","0","0.6","-376","0","91002","0.8","-1","0","119012","119252","102011","0.8","220081001","100","0","5","1"
"0","10","376","5","杏奈的解放冒險","100901","0.8","90","222001009","0.6","0","262","-188","2200009","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.8","-1","0","119551","119611","102011","0.8","220091001","100","0","5","1"
"0","10","376","5","真步的解放冒險","101001","0.8","90","222001010","0.8","0","148","-188","2200010","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.8","-1","0","125463","125256","102011","0.8","220101001","100","0","5","1"
"0","10","376","5","璃乃的解放冒險","101101","0.8","90","222001011","0.8","0","136","-188","2200011","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.8","-1","0","125134","115554","102011","0.8","220111001","100","0","5","1"
"0","10","376","5","初音的解放冒險","101201","0.8","90","222001012","0.8","0","154","-188","2200012","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.8","-1","0","125226","115616","102011","0.8","220121001","100","0","5","1"
"0","10","376","5","七七香的解放冒險","101301","0.8","90","222001013","0.6","0","208","-188","2200013","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.8","-1","0","117552","117612","102011","0.8","220131001","100","0","5","1"
"0","10","376","5","霞的解放冒險","101401","0.8","90","222001014","0.8","0","280","-188","2200014","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.8","-1","0","119553","119613","102011","0.8","220141001","100","0","5","1"
"0","10","376","5","美里的解放冒險","101501","0.8","90","222001015","0.8","0","235","-188","2200015","bgm_M259","188","0","50","20004","0","0.6","-376","0","91002","0.8","-1","0","118552","118582","102011","0.8","220151001","100","0","5","1"
"0","10","376","5","鈴奈的解放冒險","101601","0.8","90","222001016","0.8","0","178","-188","2200016","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.8","-1","0","116072","116042","102011","0.8","220161001","100","0","5","1"
"0","10","376","5","香織的解放冒險","101701","0.8","90","222001017","0.8","0","199","-188","2200017","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.6","-1","0","117581","117551","102011","0.8","220171001","100","0","5","1"
"0","10","376","5","伊緒的解放冒險","101801","0.8","90","222001018","0.8","0","142","-188","2200018","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.8","-1","0","115225","115615","102011","0.8","220181001","100","0","5","1"
"0","10","376","5","美美的解放冒險","102001","0.8","90","222001020","0.8","0","187","-188","2200020","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.8","-1","0","116043","126013","102011","0.8","220201001","100","0","5","1"
"0","10","376","5","胡桃的解放冒險","102101","0.8","90","222001021","0.8","0","196","-188","2200021","bgm_M259","188","0","50","20004","0","0.8","-376","0","91002","0.6","-1","0","127101","117191","102011","0.8","220211001","100","0","5","1"
