fdb2f5217449d13256d3b83ddcfcc9ea56120d85e33561ef8dec8d5ee7f2fcf9,e7206354fa20ce989622763f1eeeb82f95dc7891224f2fadbce13c545cd55781,98cf9bc13fc28be5afcfdf879b553b78fa6623f90fb4b0801b7fe2b5c61b2d9a,8bcbc6905ce35fdbb18bc7b5921fe4a2aebb49b922ba2c0689901f845bdc3847,be52c0cb68b438b2d848cbc923b6d5d955775d715a367f679983c2480905cb14,c644e39ed597db74ee90b73ccf9d2f91c409eadc015ecfc7c3ee51f64009900e,1569ab4c060f971963132d59f7ebd6f05a2abc4700c72b8fab800d4b32c2935b,ee285083a57e999e15b94b88a7ee24c83b2abe5d66a68d5e272529212cfc4bb0,99590296cfbb2ac0cb631aa712c2d355dfe034c09fbbe15338387f417e01a01b,ce46ab531952b1e967f5007379df9f7226cf8110f39f2da71d2fd4e512b34620,394b673783a07e1148456fdd2aa4b5c1dd70c3192669136eb40c9cd6272ff6a9,08ad3f926a1f16effd6ff8ee24e51468adabdab5a900d0c93b8a0973a55434ee,c905e656557417ddb1ab147a484ce9d7063fa648420fa1e697f97ffd5a12a224,ec3b11b535f1af2107f3a0bbd85b357ce90b3b4f8ff4e74a26e565b3f0cda27a,122b3a1305f52ff33a1dd50678cf4773689e054d784a6ebc93c56ade21ef2918,dd4c83ca0e2e7e59b4b8e560effcff704d137497b702e3b459fc538a13472c75,65c32ec7d6d7f916e9db3356a9cfc16b788cfea65a1668314ef1797d3be3cf05,0d0bc7cda259c5c724f75b0015cdf758a52ec9caa5a1ae3e879676c9d814e166
"0","0","0","0","500","91002","8","0","0","10","0","0","0","1","1","0","0","0"
"0","0","0","0","50","91002","8","0","0","100","0","0","0","11","2","0","0","0"
"0","0","0","0","30","91002","8","0","0","200","0","0","0","101","3","0","0","0"
"0","0","0","0","10","91002","8","0","0","500","0","0","0","201","4","0","0","0"
"0","0","0","0","5","91002","8","0","0","1000","0","0","0","501","5","0","0","0"
"0","0","0","0","3","91002","8","0","0","2000","0","0","0","1001","6","0","0","0"
"0","0","0","0","2","91002","8","0","0","4000","0","0","0","2001","7","0","0","0"
"0","0","0","0","1","91002","8","0","0","7999","0","0","0","4001","8","0","0","0"
"0","0","0","0","30","91002","8","0","0","8000","0","0","0","8000","9","0","0","0"
"0","0","0","0","30","91002","8","0","0","8100","0","0","0","8100","10","0","0","0"
"0","0","0","0","30","91002","8","0","0","8200","0","0","0","8200","11","0","0","0"
"0","0","0","0","30","91002","8","0","0","8300","0","0","0","8300","12","0","0","0"
"0","0","0","0","30","91002","8","0","0","8400","0","0","0","8400","13","0","0","0"
"0","0","0","0","30","91002","8","0","0","8500","0","0","0","8500","14","0","0","0"
"0","0","0","0","30","91002","8","0","0","8600","0","0","0","8600","15","0","0","0"
"0","0","0","0","30","91002","8","0","0","8700","0","0","0","8700","16","0","0","0"
"0","0","0","0","30","91002","8","0","0","8800","0","0","0","8800","17","0","0","0"
"0","0","0","0","30","91002","8","0","0","8900","0","0","0","8900","18","0","0","0"
"0","0","0","0","30","91002","8","0","0","9000","0","0","0","9000","19","0","0","0"
"0","0","0","0","30","91002","8","0","0","9100","0","0","0","9100","20","0","0","0"
"0","0","0","0","30","91002","8","0","0","9200","0","0","0","9200","21","0","0","0"
"0","0","0","0","30","91002","8","0","0","9300","0","0","0","9300","22","0","0","0"
"0","0","0","0","30","91002","8","0","0","9400","0","0","0","9400","23","0","0","0"
"0","0","0","0","30","91002","8","0","0","9500","0","0","0","9500","24","0","0","0"
"0","0","0","0","30","91002","8","0","0","9600","0","0","0","9600","25","0","0","0"
"0","0","0","0","30","91002","8","0","0","9700","0","0","0","9700","26","0","0","0"
"0","0","0","0","30","91002","8","0","0","9800","0","0","0","9800","27","0","0","0"
"0","0","0","0","30","91002","8","0","0","9900","0","0","0","9900","28","0","0","0"
"0","0","0","0","30","91002","8","0","0","10000","0","0","0","10000","29","0","0","0"
"0","0","0","0","30","91002","8","0","0","10100","0","0","0","10100","30","0","0","0"
"0","0","0","0","30","91002","8","0","0","10200","0","0","0","10200","31","0","0","0"
"0","0","0","0","30","91002","8","0","0","10300","0","0","0","10300","32","0","0","0"
"0","0","0","0","30","91002","8","0","0","10400","0","0","0","10400","33","0","0","0"
"0","0","0","0","30","91002","8","0","0","10500","0","0","0","10500","34","0","0","0"
"0","0","0","0","30","91002","8","0","0","10600","0","0","0","10600","35","0","0","0"
"0","0","0","0","30","91002","8","0","0","10700","0","0","0","10700","36","0","0","0"
"0","0","0","0","30","91002","8","0","0","10800","0","0","0","10800","37","0","0","0"
"0","0","0","0","30","91002","8","0","0","10900","0","0","0","10900","38","0","0","0"
"0","0","0","0","30","91002","8","0","0","11000","0","0","0","11000","39","0","0","0"
"0","0","0","0","30","91002","8","0","0","11100","0","0","0","11100","40","0","0","0"
"0","0","0","0","30","91002","8","0","0","11200","0","0","0","11200","41","0","0","0"
"0","0","0","0","30","91002","8","0","0","11300","0","0","0","11300","42","0","0","0"
"0","0","0","0","30","91002","8","0","0","11400","0","0","0","11400","43","0","0","0"
"0","0","0","0","30","91002","8","0","0","11500","0","0","0","11500","44","0","0","0"
"0","0","0","0","30","91002","8","0","0","11600","0","0","0","11600","45","0","0","0"
"0","0","0","0","30","91002","8","0","0","11700","0","0","0","11700","46","0","0","0"
"0","0","0","0","30","91002","8","0","0","11800","0","0","0","11800","47","0","0","0"
"0","0","0","0","30","91002","8","0","0","11900","0","0","0","11900","48","0","0","0"
"0","0","0","0","30","91002","8","0","0","12000","0","0","0","12000","49","0","0","0"
"0","0","0","0","30","91002","8","0","0","12100","0","0","0","12100","50","0","0","0"
"0","0","0","0","30","91002","8","0","0","12200","0","0","0","12200","51","0","0","0"
"0","0","0","0","30","91002","8","0","0","12300","0","0","0","12300","52","0","0","0"
"0","0","0","0","30","91002","8","0","0","12400","0","0","0","12400","53","0","0","0"
"0","0","0","0","30","91002","8","0","0","12500","0","0","0","12500","54","0","0","0"
"0","0","0","0","30","91002","8","0","0","12600","0","0","0","12600","55","0","0","0"
"0","0","0","0","30","91002","8","0","0","12700","0","0","0","12700","56","0","0","0"
"0","0","0","0","30","91002","8","0","0","12800","0","0","0","12800","57","0","0","0"
"0","0","0","0","30","91002","8","0","0","12900","0","0","0","12900","58","0","0","0"
"0","0","0","0","30","91002","8","0","0","13000","0","0","0","13000","59","0","0","0"
"0","0","0","0","30","91002","8","0","0","13100","0","0","0","13100","60","0","0","0"
"0","0","0","0","30","91002","8","0","0","13200","0","0","0","13200","61","0","0","0"
"0","0","0","0","30","91002","8","0","0","13300","0","0","0","13300","62","0","0","0"
"0","0","0","0","30","91002","8","0","0","13400","0","0","0","13400","63","0","0","0"
"0","0","0","0","30","91002","8","0","0","13500","0","0","0","13500","64","0","0","0"
"0","0","0","0","30","91002","8","0","0","13600","0","0","0","13600","65","0","0","0"
"0","0","0","0","30","91002","8","0","0","13700","0","0","0","13700","66","0","0","0"
"0","0","0","0","30","91002","8","0","0","13800","0","0","0","13800","67","0","0","0"
"0","0","0","0","30","91002","8","0","0","13900","0","0","0","13900","68","0","0","0"
"0","0","0","0","30","91002","8","0","0","14000","0","0","0","14000","69","0","0","0"
"0","0","0","0","30","91002","8","0","0","14100","0","0","0","14100","70","0","0","0"
"0","0","0","0","30","91002","8","0","0","14200","0","0","0","14200","71","0","0","0"
"0","0","0","0","30","91002","8","0","0","14300","0","0","0","14300","72","0","0","0"
"0","0","0","0","30","91002","8","0","0","14400","0","0","0","14400","73","0","0","0"
"0","0","0","0","30","91002","8","0","0","14500","0","0","0","14500","74","0","0","0"
"0","0","0","0","30","91002","8","0","0","14600","0","0","0","14600","75","0","0","0"
"0","0","0","0","30","91002","8","0","0","14700","0","0","0","14700","76","0","0","0"
"0","0","0","0","30","91002","8","0","0","14800","0","0","0","14800","77","0","0","0"
"0","0","0","0","30","91002","8","0","0","14900","0","0","0","14900","78","0","0","0"
"0","0","0","0","30","91002","8","0","0","15000","0","0","0","15000","79","0","0","0"
