fd706cdb143476380b07b46f9b3ffc4e6b2bcbc198cf0fb4c383f3015a641b52,90748a89f1b35146560df59d6858594b0a3f5624b15a321d16473207433b033d,32d9f120488ba47691548a843199e1ba8ca8d6bbc5d47d2e45c929d5ea9c3f57,27935259abc6816a9c977aa16e88bc7bfd0ab626eab320fd1e138c0a69187989,5dab1f8c5aa85e0bd6d3082e1232bcd69323be9c6bbd7bb9d34824608d393d2b,d15b0b764472985d3e3284bdea8a61de13da51d25a7821ef8d5d3324f55875e6,4035de223fe9aab7df93421c03478121be15b802febe9912908647edebd1cec5,0e06ea59f7cf997fe054b4b768a6a83dcb193a3a811566880d34fbd64681a87c,9bc60072944f28b28be4d2957e9f791fcec01e60edadb6a8c647154ad96d534f,f00df618bbb17e0deff509fd80fb13184d7f278ec47b655187bca8f80c45ae93,d55c2b4cc20ab1e267949893eeb0121a0e9900af56b08a9ec3886b69fd6b0bd5,834b165a6b7462b70abf346d45ad32c91e19d37f203a83c51142ecf5239158aa,070efcf43a6fa035717921a45ce53842246405130cedaa853f4b452b74b7abba,5de69fcbe9d268f83af899a1ba1cde499ed7a530c72713ddc2cadf6826393d14,cfefcc63d8d7dcc71b8dd2ec7a3b3dc6edf23d08b5f7bc129398801a46048aa8,bb2c74ee24aa33cdfe2aa6bedebe2070ccc60040356363db567ed2951170391e,fe5aac1608c51b27f1c0eec51e591f492752ba2f93dfc81fbe142c4f0954d25d,9a09635a1827ab39b36d7d9b93081cd4f19d6115496dd2aa1981d7e03ab8bcd8,0215ef7a767c6370630a66d6b670acf5ba9b5f7327cd29da61908d6b2962f70e,19dee38782de3c594f1d8bc1df50f84835f2ec13658064062a76d09ceb2670f3,65ccfb87081d5066501f7021b131815f4a17594c9948f69c50668b4d33ee0652,289cc6c313c169686a5ea2045d648f868505e22ed1bf15945398487eb1156374,515dccc5598eb5b5811df82ae0323342fe6ad9a15d08534effe5ed4215cc184e,38a33ff9f49c636c172918c31ebb91eabd2b13a6d9b669c7dbeb309da5f912ee,b9d849b44511a5c763ceb46efd643bf7fc22fe4a609a601069d8770efd987bbf,a41ede32ae252f164f767f747e3e4b1fa7d67854773810b4e5040e6b05900db2
"0","105630101","105630102","0","0","150630011","0","0","0","bgm_MC022","0","","","0","90","0","105630105","","105630104","15063001","105630103","bgm_MC022","1","103171","","0"
"0","105630201","105630202","0","0","150630021","0","0","0","bgm_MC022","0","","","0","90","0","105630205","","105630204","15063002","105630203","bgm_MC022","1","103171","","0"
"0","105630301","105630302","0","0","150630031","0","0","0","bgm_MC022","0","","","0","90","0","105630305","","105630304","15063003","105630303","bgm_MC022","1","103201","","0"
"0","105630401","105630402","0","0","150630041","0","0","0","bgm_MC022","0","","","0","90","0","105630405","","105630404","15063004","105630403","bgm_MC022","1","103201","","0"
"0","105630501","105630502","0","0","150630051","0","0","0","bgm_MC022","0","","","0","90","0","105630505","","105630504","15063005","105630503","bgm_MC022","1","103171","","0"
"0","105630601","105630602","0","0","150630061","0","0","0","bgm_MC022","0","","","0","90","0","105630605","","105630604","15063006","105630603","bgm_MC022","1","103201","","0"
"0","105630701","105630702","0","0","150630071","0","0","0","bgm_MC022","0","","","0","90","0","105630705","","105630704","15063007","105630703","bgm_MC022","1","103201","","0"
"0","105640101","105640102","0","0","150640011","0","0","0","bgm_MC022","0","","","0","90","0","105640105","","105640104","15064001","105640103","bgm_MC022","1","103201","","0"
"0","105640201","105640202","0","0","150640021","0","0","0","bgm_MC022","0","","","0","90","0","105640205","","105640204","15064002","105640203","bgm_MC022","1","103171","","0"
"0","105640301","105640302","0","0","150640031","0","0","0","bgm_MC022","0","","","0","90","0","0","","0","15064003","0","bgm_MC022","1","103171","","0"
"0","105640401","105640402","0","0","150640041","0","0","0","bgm_MC022","0","","","0","90","0","105640404","","105640405","15064004","105640403","bgm_MC022","1","103171","","0"
"0","105640501","105640502","0","0","150640051","0","0","0","bgm_MC022","0","","","0","90","0","105640505","","105640504","15064005","105640503","bgm_MC022","1","103171","","0"
"0","105640603","105640601","0","0","150640061","0","0","0","bgm_MC022","0","","","0","90","0","0","","0","15064006","105640602","bgm_MC022","1","103201","","0"
"0","105650101","105650102","0","0","150650011","0","0","0","bgm_MC022","0","","","0","90","0","105650105","","105650104","15065001","105650103","bgm_MC022","1","103171","","0"
"0","105650201","105650202","0","0","150650021","0","0","0","bgm_MC022","0","","","0","90","0","105650205","","105650204","15065002","105650203","bgm_MC022","1","103171","","0"
"0","105650301","105650302","0","0","150650031","0","0","0","bgm_MC022","0","","","0","90","0","105650305","","105650304","15065003","105650303","bgm_MC022","1","103171","","0"
"0","105650401","105650402","0","0","150650041","0","0","0","bgm_MC022","0","","","0","90","0","105650405","","105650404","15065004","105650403","bgm_MC022","1","103171","","0"
"0","105650501","105650502","0","0","150650051","0","0","0","bgm_MC022","0","","","0","90","0","105650505","","105650504","15065005","105650503","bgm_MC022","1","103171","","0"
"0","105650602","105650601","0","0","150650061","0","0","0","bgm_MC022","0","","","0","90","0","0","","0","15065006","0","bgm_MC022","1","103201","","0"
"0","105660101","105660102","0","0","150660011","0","0","0","bgm_MC022","0","","","0","90","0","105660105","","105660104","15066001","105660103","bgm_MC022","1","103171","","0"
"0","105660201","105660202","0","0","150660021","0","0","0","bgm_MC022","0","","","0","90","0","105660205","","105660204","15066002","105660203","bgm_MC022","1","103171","","0"
"0","105660301","0","0","9066157","150660031","0","9066158","0","bgm_MC081_Fubuki","0","","","0","90","0","0","","0","15066003","0","bgm_MC081","1","103201","","0"
"0","105660401","105660402","0","0","150660041","0","0","0","bgm_MC022","0","","","0","90","0","105660405","","105660404","15066004","105660403","bgm_MC022","1","103171","","0"
"0","105660501","105660502","0","0","150660051","0","0","0","bgm_MC022","0","","","0","90","0","105660505","","105660504","15066005","105660503","bgm_MC022","1","103171","","0"
"0","105660601","105660602","0","0","150660061","0","0","0","bgm_MC022","0","","","0","90","0","105660605","","105660604","15066006","105660603","bgm_MC022","1","103171","","0"
"0","105660701","105660702","0","0","150660071","0","0","0","bgm_MC022","0","","","0","90","0","0","","0","15066007","105660703","bgm_MC022","1","103201","","0"
"0","105670101","105670102","0","0","150670011","0","0","0","bgm_MC086","0","","","0","90","0","105670105","","105670104","15067001","105670103","bgm_MC086","1","103331","","0"
"0","105670201","105670202","0","0","150670021","0","0","0","bgm_MC086","0","","","0","90","0","105670205","","105670204","15067002","105670203","bgm_MC086","1","103331","","0"
"0","105670301","0","0","9067157","150670031","0","9067158","0","bgm_MC081_Wakana","0","","","0","90","0","0","","0","15067003","0","bgm_MC081","1","103361","","0"
"0","105670401","105670402","0","0","150670041","0","0","0","bgm_MC086","0","","","0","90","0","105670405","","105670404","15067004","105670403","bgm_MC086","1","103331","","0"
"0","105670501","105670502","0","0","150670051","0","0","0","bgm_MC086","0","","","0","90","0","105670505","","105670504","15067005","105670503","bgm_MC086","1","103331","","0"
"0","105670602","105670601","0","0","150670061","0","0","0","bgm_MC086","0","","","0","90","0","0","","0","15067006","0","bgm_MC086","1","103331","","0"
"0","105680101","105680102","0","0","150680011","0","0","0","bgm_MC086","0","","","0","90","0","105680105","","105680104","15068001","105680103","bgm_MC086","1","103331","","0"
"0","105680201","105680202","0","0","150680021","0","0","0","bgm_MC086","0","","","0","90","0","105680205","","105680204","15068002","105680203","bgm_MC086","1","103331","","0"
"0","105680301","0","0","9068157","150680031","0","9068158","0","bgm_MC081_Yamato","0","","","0","90","0","0","","0","15068003","0","bgm_MC081","1","103361","","0"
"0","105680401","105680402","0","0","150680041","0","0","0","bgm_MC086","0","","","0","90","0","105680405","","105680404","15068004","105680403","bgm_MC086","1","103331","","0"
"0","105680501","105680502","0","0","150680051","0","0","0","bgm_MC086","0","","","0","90","0","105680505","","105680504","15068005","105680503","bgm_MC086","1","103361","","0"
"0","105680601","105680602","0","0","150680061","0","0","0","bgm_MC086","0","","","0","90","0","0","","105680604","15068006","105680603","bgm_MC086","1","103361","","0"
"0","105690101","105690102","0","0","150690011","0","0","0","bgm_MC086","0","","","0","90","0","105690105","","105690104","15069001","105690103","bgm_MC086","1","103331","","0"
"0","105690201","105690202","0","0","150690021","0","0","0","bgm_MC086","0","","","0","90","0","105690205","","105690204","15069002","105690203","bgm_MC086","1","103361","","0"
"0","105690301","105690302","0","0","150690031","0","0","0","bgm_MC086","0","","","0","90","0","0","","0","15069003","105690303","bgm_MC086","1","103361","","0"
"0","105690401","105690402","0","0","150690041","0","0","0","bgm_MC086","0","","","0","90","0","105690405","","105690404","15069004","105690403","bgm_MC086","1","103361","","0"
"0","105690501","105690502","0","0","150690051","0","0","0","bgm_MC086","0","","","0","90","0","105690505","","105690504","15069005","105690503","bgm_MC086","1","103331","","0"
"0","105690601","105690602","0","0","150690061","0","0","0","bgm_MC086","0","","","0","90","0","0","","105690604","15069006","105690603","bgm_MC086","1","103331","","0"
"0","105700101","105700102","0","0","150700011","0","0","0","bgm_MC086","0","","","0","90","0","105700105","","105700104","15070001","105700103","bgm_MC086","1","103361","","0"
"0","105700201","105700202","0","0","150700021","0","0","0","bgm_MC086","0","","","0","90","0","105700205","","105700204","15070002","105700203","bgm_MC086","1","103361","","0"
"0","105700301","105700302","0","0","150700031","0","0","0","bgm_MC086","0","","","0","90","0","0","","0","15070003","105700303","bgm_MC086","1","103331","","0"
"0","105700401","105700402","0","0","150700041","0","0","0","bgm_MC086","0","","","0","90","0","105700405","","105700404","15070004","105700403","bgm_MC086","1","103331","","0"
"0","105700501","105700502","0","0","150700051","0","0","0","bgm_MC086","0","","","0","90","0","105700505","","105700504","15070005","105700503","bgm_MC086","1","103331","","0"
"0","105700601","105700602","0","0","150700061","0","0","0","bgm_MC086","0","","","0","90","0","0","","105700604","15070006","105700603","bgm_MC086","1","103331","","0"
