5c84421c4d6c817b220727f34e69d811139114a112a5e882ace377eb96915b99,94017c4df335189cb11e89b138f466f38b51f2b9893010e6d7525ad1060bda6d,bd04651720b6a1fac2f574e3d35df3c21299e236366b79337e106ee82b8d0c86,78aa79efdbafcfa9411d0f3324b0c184956ac0e849d1fca585f110bf9ebd4dda,55690993a7fc9736f9f85448c7b1bd462cb3bd249a7214b889eb5ce5a52c1ace,00acd1641d60a3a5d6af6abbbdec4f660253c1d11f2941c1b788b87404c9be26,0344893b41b23dd4e5cf4613e5a1b04fc7985ea57b9c65c525e245d436cfea30,a22432a79483dee137e9e7db52432400ff3b59c820ff4f91474be8d702f2fb19,c6eb48259d2bb92536bb5f2991aeaddffa4d8d34990b561ce258f41e2e1464e2,078f2c815663aef8a8543d90f311f64a89805edcf0acdb9bf784cc99574c8c11,06b291087cdac8419a92344967fe7ba56a3721874113ce3b3c56e8bd20acd7c0,9447dec0c43f7d5b69f501002cafb0804ddf60bcedc33e7285e12ea02e445a15,1fc1ba29adfab7c99299a87c1be343f9d8835e5bbf0fb32217d78cc80ade7afe,e61e4292ba167176b4120fdf35b9980a833e695e93bfef8cfd0a7d16ff3fc2a5,34524f49437a516a5b07758a793d77fe6519c73288420396895553c16b1f95ab
"0","0","0","0","0","0","110690103","1","101691001","0","0","0","0","101691011","0"
"0","0","0","0","0","0","110700103","1","101701001","0","0","0","0","101701011","0"
"0","0","0","0","0","0","110710103","1","101711001","0","0","0","0","101711011","0"
"0","0","0","0","0","0","110720103","1","101721001","0","0","0","0","101721011","0"
"0","0","0","0","0","0","110730103","1","101731001","0","0","0","0","101731011","0"
"0","0","0","0","0","0","110740103","1","101741001","0","0","0","0","101741011","0"
"0","0","0","0","0","0","110750103","1","101751001","0","0","0","0","101751011","0"
"0","0","0","0","0","0","110760103","1","101761001","0","0","0","0","101761011","0"
"0","0","0","0","0","0","110770103","1","101771001","0","0","0","0","101771011","0"
"0","0","0","0","0","0","610132007","1","102311001","0","0","61013201","0","610132504","16"
"0","0","0","0","0","0","610132008","1","102311002","0","0","61013201","0","610132504","16"
"0","0","0","0","0","0","610132009","1","102311003","0","0","61013201","0","610132504","16"
"0","0","0","0","0","0","610134007","1","102312001","0","0","61013401","0","610134504","16"
"0","0","0","0","0","0","610134008","1","102312002","0","0","61013401","0","610134504","16"
"0","0","0","0","0","0","610134009","1","102312003","0","0","61013401","0","610134504","16"
"0","0","0","0","0","0","610136004","1","102401001","0","0","61013601","0","610136404","16"
"0","0","0","0","0","0","610136005","1","102401002","0","0","61013601","0","610136405","16"
"0","0","0","0","0","0","610136006","1","102401003","0","0","61013601","0","610136406","16"
"0","0","0","0","0","0","610136007","1","102401004","0","0","61013601","0","610136504","16"
"0","0","0","0","0","0","610136008","1","102401005","0","0","61013601","0","610136505","16"
"0","0","0","0","0","0","610136009","1","102401006","0","0","61013601","0","610136506","16"
"0","0","0","0","0","0","610137007","1","102401007","0","0","61013601","0","610137504","16"
"0","0","0","0","0","0","610137008","1","102401008","0","0","61013601","0","610137504","16"
"0","0","0","0","0","0","610137009","1","102401009","0","0","61013601","0","610137504","16"
"0","0","0","0","0","0","610140007","1","102402001","0","0","61014001","0","610140504","16"
"0","0","0","0","0","0","610140008","1","102402002","0","0","61014001","0","610140504","16"
"0","0","0","0","0","0","610140009","1","102402003","0","0","61014001","0","610140504","16"
"0","0","0","0","0","0","610142004","1","102403001","0","0","61014201","0","610142404","16"
"0","0","0","0","0","0","610142005","1","102403002","0","0","61014201","0","610142405","16"
"0","0","0","0","0","0","610142006","1","102403003","0","0","61014201","0","610142406","16"
"0","0","0","0","0","0","610142007","1","102403004","0","0","61014201","0","610142504","16"
"0","0","0","0","0","0","610142008","1","102403005","0","0","61014201","0","610142505","16"
"0","0","0","0","0","0","610142009","1","102403006","0","0","61014201","0","610142506","16"
"0","0","0","0","0","0","610144004","1","102404001","0","0","61014401","0","610144404","16"
"0","0","0","0","0","0","610144005","1","102404002","0","0","61014401","0","610144405","16"
"0","0","0","0","0","0","610144006","1","102404003","0","0","61014401","0","610144406","16"
"0","0","0","0","0","0","610144007","1","102404004","0","0","61014401","0","610144504","16"
"0","0","0","0","0","0","610144008","1","102404005","0","0","61014401","0","610144505","16"
"0","0","0","0","0","0","610144009","1","102404006","0","0","61014401","0","610144506","16"
"0","0","0","0","0","0","610146004","1","102405001","0","0","61014601","0","610146404","16"
"0","0","0","0","0","0","610146005","1","102405002","0","0","61014601","0","610146405","16"
"0","0","0","0","0","0","610146006","1","102405003","0","0","61014601","0","610146406","16"
"0","0","0","0","0","0","610146007","1","102405004","0","0","61014601","0","610146504","16"
"0","0","0","0","0","0","610146008","1","102405005","0","0","61014601","0","610146505","16"
"0","0","0","0","0","0","610146009","1","102405006","0","0","61014601","0","610146506","16"
"0","0","0","0","0","0","610148004","1","102406001","0","0","61014801","0","610148404","16"
"0","0","0","0","0","0","610148005","1","102406002","0","0","61014801","0","610148405","16"
"0","0","0","0","0","0","610148006","1","102406003","0","0","61014801","0","610148406","16"
"0","0","0","0","0","0","610148007","1","102406004","0","0","61014801","0","610148504","16"
"0","0","0","0","0","0","610148008","1","102406005","0","0","61014801","0","610148505","16"
"0","0","0","0","0","0","610148009","1","102406006","0","0","61014801","0","610148506","16"
"0","0","0","0","0","0","610150004","4","102407001","0","0","61015001","0","610150404","16"
"0","0","0","0","0","0","610150005","4","102407002","0","0","61015001","0","610150405","16"
"0","0","0","0","0","0","610150006","4","102407003","0","0","61015001","0","610150406","16"
"0","0","0","0","0","0","610150007","4","102407004","0","0","61015001","0","610150504","16"
"0","0","0","0","0","0","610150008","4","102407005","0","0","61015001","0","610150505","16"
"0","0","0","0","0","0","610150009","4","102407006","0","0","61015001","0","610150506","16"
"0","0","0","0","0","0","610152004","4","102408001","0","0","61015201","0","610152404","16"
"0","0","0","0","0","0","610152005","4","102408002","0","0","61015201","0","610152405","16"
"0","0","0","0","0","0","610152006","4","102408003","0","0","61015201","0","610152406","16"
"0","0","0","0","0","0","610152007","4","102408004","0","0","61015201","0","610152504","16"
"0","0","0","0","0","0","610152008","4","102408005","0","0","61015201","0","610152505","16"
"0","0","0","0","0","0","610152009","4","102408006","0","0","61015201","0","610152506","16"
"0","0","0","0","0","0","610154004","4","102409001","0","0","61015401","0","610154404","16"
"0","0","0","0","0","0","610154005","4","102409002","0","0","61015401","0","610154405","16"
"0","0","0","0","0","0","610154006","4","102409003","0","0","61015401","0","610154406","16"
"0","0","0","0","0","0","610154007","4","102409004","0","0","61015401","0","610154504","16"
"0","0","0","0","0","0","610154008","4","102409005","0","0","61015401","0","610154505","16"
"0","0","0","0","0","0","610154009","4","102409006","0","0","61015401","0","610154506","16"
"0","0","0","0","0","0","610156004","4","102410001","0","0","61015501","0","610156404","16"
"0","0","0","0","0","0","610156005","4","102410002","0","0","61015501","0","610156405","16"
"0","0","0","0","0","0","610156006","4","102410003","0","0","61015501","0","610156406","16"
"0","0","0","0","0","0","610156007","4","102410004","0","0","61015501","0","610156504","16"
"0","0","0","0","0","0","610156008","4","102410005","0","0","61015501","0","610156505","16"
"0","0","0","0","0","0","610156009","4","102410006","0","0","61015501","0","610156506","16"
"0","0","0","0","0","0","610158004","4","102411001","0","0","61015801","0","610158404","16"
"0","0","0","0","0","0","610158005","4","102411002","0","0","61015801","0","610158405","16"
"0","0","0","0","0","0","610158006","4","102411003","0","0","61015801","0","610158406","16"
"0","0","0","0","0","0","610158007","4","102411004","0","0","61015801","0","610158504","16"
"0","0","0","0","0","0","610158008","4","102411005","0","0","61015801","0","610158505","16"
"0","0","0","0","0","0","610158009","4","102411006","0","0","61015801","0","610158506","16"
"0","0","0","0","0","0","610160004","4","102412001","0","0","61016001","0","610160404","16"
"0","0","0","0","0","0","610160005","4","102412002","0","0","61016001","0","610160405","16"
"0","0","0","0","0","0","610160006","4","102412003","0","0","61016001","0","610160406","16"
"0","0","0","0","0","0","610160007","4","102412004","0","0","61016001","0","610160504","16"
"0","0","0","0","0","0","610160008","4","102412005","0","0","61016001","0","610160505","16"
"0","0","0","0","0","0","610160009","4","102412006","0","0","61016001","0","610160506","16"
"0","0","0","0","0","0","610201101","4","102501001","0","0","61016201","0","610201102","57"
"0","0","0","0","0","0","610201102","4","102501002","0","0","61016201","0","610201204","58"
"0","0","0","0","0","0","610201103","4","102501003","0","0","61016201","0","610201205","58"
"0","0","0","0","0","0","610201104","4","102501004","0","0","61016201","0","610201206","58"
"0","0","0","0","0","0","610201105","4","102501005","0","0","61016201","0","610201304","58"
"0","0","0","0","0","0","610201106","4","102501006","0","0","61016201","0","610201305","58"
"0","0","0","0","0","0","610201107","4","102501007","0","0","61016201","0","610201306","58"
"0","0","0","0","0","0","610201151","4","102501011","0","0","61016201","0","610201152","57"
"0","0","0","0","0","0","610201152","4","102501012","0","0","61016201","0","610201254","58"
"0","0","0","0","0","0","610201153","4","102501013","0","0","61016201","0","610201255","58"
"0","0","0","0","0","0","610201154","4","102501014","0","0","61016201","0","610201256","58"
"0","0","0","0","0","0","610201155","4","102501015","0","0","61016201","0","610201354","58"
"0","0","0","0","0","0","610201156","4","102501016","0","0","61016201","0","610201355","58"
"0","0","0","0","0","0","610201157","4","102501017","0","0","61016201","0","610201356","58"
"0","0","0","0","0","0","610202101","4","102502001","0","0","61016401","0","610202102","57"
"0","0","0","0","0","0","610202102","4","102502002","0","0","61016401","0","610202204","58"
"0","0","0","0","0","0","610202103","4","102502003","0","0","61016401","0","610202205","58"
"0","0","0","0","0","0","610202104","4","102502004","0","0","61016401","0","610202206","58"
"0","0","0","0","0","0","610202105","4","102502005","0","0","61016401","0","610202304","58"
"0","0","0","0","0","0","610202106","4","102502006","0","0","61016401","0","610202305","58"
"0","0","0","0","0","0","610202107","4","102502007","0","0","61016401","0","610202306","58"
"0","0","0","0","0","0","610203101","4","102503001","0","0","61016601","0","610203102","57"
"0","0","0","0","0","0","610203102","4","102503002","0","0","61016601","0","610203204","58"
"0","0","0","0","0","0","610203103","4","102503003","0","0","61016601","0","610203205","58"
"0","0","0","0","0","0","610203104","4","102503004","0","0","61016601","0","610203206","58"
"0","0","0","0","0","0","610203105","4","102503005","0","0","61016601","0","610203304","58"
"0","0","0","0","0","0","610203106","4","102503006","0","0","61016601","0","610203305","58"
"0","0","0","0","0","0","610203107","4","102503007","0","0","61016601","0","610203306","58"
"0","0","0","0","0","0","610204101","4","102504001","0","0","61016801","0","610204102","57"
"0","0","0","0","0","0","610204102","4","102504002","0","0","61016801","0","610204204","58"
"0","0","0","0","0","0","610204103","4","102504003","0","0","61016801","0","610204205","58"
"0","0","0","0","0","0","610204104","4","102504004","0","0","61016801","0","610204206","58"
"0","0","0","0","0","0","610204105","4","102504005","0","0","61016801","0","610204304","58"
"0","0","0","0","0","0","610204106","4","102504006","0","0","61016801","0","610204305","58"
"0","0","0","0","0","0","610204107","4","102504007","0","0","61016801","0","610204306","58"
"0","0","0","0","0","0","610205101","4","102505001","0","0","61017001","0","610205102","57"
"0","0","0","0","0","0","610205102","4","102505002","0","0","61017001","0","610205204","58"
"0","0","0","0","0","0","610205103","1","102505003","0","0","61017001","0","610205205","58"
"0","0","0","0","0","0","610205104","4","102505004","0","0","61017001","0","610205206","58"
"0","0","0","0","0","0","610205105","4","102505005","0","0","61017001","0","610205304","58"
"0","0","0","0","0","0","610205106","1","102505006","0","0","61017001","0","610205305","58"
"0","0","0","0","0","0","610205107","4","102505007","0","0","61017001","0","610205306","58"
"0","0","0","0","0","0","610206101","4","102506001","0","0","61017201","0","610206102","57"
"0","0","0","0","0","0","610206102","4","102506002","0","0","61017201","0","610206204","58"
"0","0","0","0","0","0","610206103","4","102506003","0","0","61017201","0","610206205","58"
"0","0","0","0","0","0","610206104","4","102506004","0","0","61017201","0","610206206","58"
"0","0","0","0","0","0","610206105","4","102506005","0","0","61017201","0","610206304","58"
"0","0","0","0","0","0","610206106","4","102506006","0","0","61017201","0","610206305","58"
"0","0","0","0","0","0","610206107","4","102506007","0","0","61017201","0","610206306","58"
"0","0","0","0","0","0","610207101","4","102507001","0","0","61017401","0","610207102","57"
"0","0","0","0","0","0","610207102","4","102507002","0","0","61017401","0","610207204","58"
"0","0","0","0","0","0","610207103","4","102507003","0","0","61017401","0","610207205","58"
"0","0","0","0","0","0","610207104","4","102507004","0","0","61017401","0","610207206","58"
"0","0","0","0","0","0","610207105","4","102507005","0","0","61017401","0","610207304","58"
"0","0","0","0","0","0","610207106","4","102507006","0","0","61017401","0","610207305","58"
"0","0","0","0","0","0","610207107","4","102507007","0","0","61017401","0","610207306","58"
"0","0","0","0","0","0","610208101","1","102508001","0","0","61017601","0","610208102","57"
"0","0","0","0","0","0","610208102","4","102508002","0","0","61017601","0","610208204","58"
"0","0","0","0","0","0","610208103","4","102508003","0","0","61017601","0","610208205","58"
"0","0","0","0","0","0","610208104","1","102508004","0","0","61017601","0","610208206","58"
"0","0","0","0","0","0","610208105","4","102508005","0","0","61017601","0","610208304","58"
"0","0","0","0","0","0","610208106","4","102508006","0","0","61017601","0","610208305","58"
"0","0","0","0","0","0","610208107","1","102508007","0","0","61017601","0","610208306","58"
"0","0","0","0","0","0","610209101","4","102509001","0","0","61017801","0","610209102","57"
"0","0","0","0","0","0","610209102","4","102509002","0","0","61017801","0","610209204","58"
"0","0","0","0","0","0","610209103","4","102509003","0","0","61017801","0","610209205","58"
"0","0","0","0","0","0","610209104","4","102509004","0","0","61017801","0","610209206","58"
"0","0","0","0","0","0","610209105","4","102509005","0","0","61017801","0","610209304","58"
"0","0","0","0","0","0","610209106","4","102509006","0","0","61017801","0","610209305","58"
"0","0","0","0","0","0","610209107","4","102509007","0","0","61017801","0","610209306","58"
"0","0","0","0","0","0","610210101","4","102510001","0","0","61018001","0","610210102","57"
"0","0","0","0","0","0","610210102","4","102510002","0","0","61018001","0","610210204","58"
"0","0","0","0","0","0","610210103","4","102510003","0","0","61018001","0","610210205","58"
"0","0","0","0","0","0","610210104","4","102510004","0","0","61018001","0","610210206","58"
"0","0","0","0","0","0","610210105","4","102510005","0","0","61018001","0","610210304","58"
"0","0","0","0","0","0","610210106","4","102510006","0","0","61018001","0","610210305","58"
"0","0","0","0","0","0","610210107","4","102510007","0","0","61018001","0","610210306","58"
"0","0","0","0","0","0","120690033","1","102691001","0","0","0","0","102690311","0"
"0","0","0","0","0","0","120700033","1","102701001","0","0","0","0","102700311","0"
"0","0","0","0","0","0","120710033","1","102711001","0","0","0","0","102710311","0"
"0","0","0","0","0","0","120720033","1","102721001","0","0","0","0","102720311","0"
"0","0","0","0","0","0","120730033","1","102731001","0","0","0","0","102730311","0"
"0","0","0","0","0","0","120740033","1","102741001","0","0","0","0","102740311","0"
"0","0","0","0","0","0","120760033","1","102761001","0","0","0","0","102760311","0"
"0","0","0","0","0","0","120770033","1","102771001","0","0","0","0","102770311","0"
"0","0","0","0","0","0","150780021","1","390078001","0","0","0","0","105780202","39"
"0","0","0","0","0","0","150780041","1","390078002","0","0","0","0","105780402","39"
"0","0","0","0","0","0","401705101","1","401705101","0","0","0","0","401705112","9"
"0","0","0","0","0","0","401705102","1","401705102","0","0","0","0","401705113","9"
"0","0","0","0","0","0","401705105","1","401705105","0","0","0","0","401705114","9"
"0","0","0","0","0","0","401705106","1","401705106","0","0","0","0","401705115","9"
"0","0","0","0","0","0","401705107","1","401705107","0","0","0","0","401705116","9"
"0","0","0","0","0","0","401705201","1","401705201","0","0","0","0","401705212","9"
"0","0","0","0","0","0","401705202","1","401705202","0","0","0","0","401705213","9"
"0","0","0","0","0","0","401705205","1","401705205","0","0","0","0","401705214","9"
"0","0","0","0","0","0","401705206","1","401705206","0","0","0","0","401705215","9"
"0","0","0","0","0","0","401705207","1","401705207","0","0","0","0","401705216","9"
"0","0","0","0","0","0","401705301","1","401705301","0","0","0","0","401705312","9"
"0","0","0","0","0","0","401705302","1","401705302","0","0","0","0","401705313","9"
"0","0","0","0","0","0","401705305","1","401705305","0","0","0","0","401705314","9"
"0","0","0","0","0","0","401705306","1","401705306","0","0","0","0","401705315","9"
"0","0","0","0","0","0","401705307","1","401705307","0","0","0","0","401705316","9"
"0","0","0","0","0","0","401705401","1","401705401","0","0","0","0","401705412","9"
"0","0","0","0","0","0","401705402","1","401705402","0","0","0","0","401705413","9"
"0","0","0","0","0","0","401705405","1","401705405","0","0","0","0","401705414","9"
"0","0","0","0","0","0","401705406","1","401705406","0","0","0","0","401705415","9"
"0","0","0","0","0","0","401705407","1","401705407","0","0","0","0","401705416","9"
"0","0","0","0","0","0","401705501","1","401705501","0","0","0","0","401705512","9"
"0","0","0","0","0","0","401705502","1","401705502","0","0","0","0","401705513","9"
"0","0","0","0","0","0","401705505","1","401705505","0","0","0","0","401705514","9"
"0","0","0","0","0","0","401705506","1","401705506","0","0","0","0","401705515","9"
"0","0","0","0","0","0","401705507","1","401705507","0","0","0","0","401705516","9"
"0","0","0","0","0","0","401705601","1","401705601","0","0","0","0","401705612","9"
"0","0","0","0","0","0","401705602","1","401705602","0","0","0","0","401705613","9"
"0","0","0","0","0","0","401705605","1","401705605","0","0","0","0","401705614","9"
"0","0","0","0","0","0","401705606","1","401705606","0","0","0","0","401705615","9"
"0","0","0","0","0","0","401705607","1","401705607","0","0","0","0","401705616","9"
"0","0","0","0","0","0","401705701","1","401705701","0","0","0","0","401705712","9"
"0","0","0","0","0","0","401705702","1","401705702","0","0","0","0","401705713","9"
"0","0","0","0","0","0","401705705","1","401705705","0","0","0","0","401705714","9"
"0","0","0","0","0","0","401705706","1","401705706","0","0","0","0","401705715","9"
"0","0","0","0","0","0","401705707","1","401705707","0","0","0","0","401705716","9"
"0","0","0","0","0","0","401706101","1","401706101","0","0","0","0","401706109","9"
"0","0","0","0","0","0","401706102","1","401706102","0","0","0","0","401706110","9"
"0","0","0","0","0","0","401706103","1","401706103","0","0","0","0","401706111","9"
"0","0","0","0","0","0","401706104","1","401706104","0","0","0","0","401706112","9"
"0","0","0","0","0","0","401706108","1","401706108","0","0","0","0","401706113","9"
"0","0","0","0","0","0","401706201","1","401706201","0","0","0","0","401706209","9"
"0","0","0","0","0","0","401706202","1","401706202","0","0","0","0","401706210","9"
"0","0","0","0","0","0","401706203","1","401706203","0","0","0","0","401706211","9"
"0","0","0","0","0","0","401706204","1","401706204","0","0","0","0","401706212","9"
"0","0","0","0","0","0","401706208","1","401706208","0","0","0","0","401706213","9"
"0","0","0","0","0","0","401706301","1","401706301","0","0","0","0","401706309","9"
"0","0","0","0","0","0","401706302","1","401706302","0","0","0","0","401706310","9"
"0","0","0","0","0","0","401706303","1","401706303","0","0","0","0","401706311","9"
"0","0","0","0","0","0","401706304","1","401706304","0","0","0","0","401706312","9"
"0","0","0","0","0","0","401706308","1","401706308","0","0","0","0","401706313","9"
"0","0","0","0","0","0","401706401","1","401706401","0","0","0","0","401706409","9"
"0","0","0","0","0","0","401706402","1","401706402","0","0","0","0","401706410","9"
"0","0","0","0","0","0","401706403","1","401706403","0","0","0","0","401706411","9"
"0","0","0","0","0","0","401706404","1","401706404","0","0","0","0","401706412","9"
"0","0","0","0","0","0","401706408","1","401706408","0","0","0","0","401706413","9"
"0","0","0","0","0","0","401706501","1","401706501","0","0","0","0","401706509","9"
"0","0","0","0","0","0","401706502","1","401706502","0","0","0","0","401706510","9"
"0","0","0","0","0","0","401706503","1","401706503","0","0","0","0","401706511","9"
"0","0","0","0","0","0","401706504","1","401706504","0","0","0","0","401706512","9"
"0","0","0","0","0","0","401706508","1","401706508","0","0","0","0","401706513","9"
"0","0","0","0","0","0","401706601","1","401706601","0","0","0","0","401706609","9"
"0","0","0","0","0","0","401706602","1","401706602","0","0","0","0","401706610","9"
"0","0","0","0","0","0","401706603","1","401706603","0","0","0","0","401706611","9"
"0","0","0","0","0","0","401706604","1","401706604","0","0","0","0","401706612","9"
"0","0","0","0","0","0","401706608","1","401706608","0","0","0","0","401706613","9"
"0","0","0","0","0","0","401706701","1","401706701","0","0","0","0","401706709","9"
"0","0","0","0","0","0","401706702","1","401706702","0","0","0","0","401706710","9"
"0","0","0","0","0","0","401706703","1","401706703","0","0","0","0","401706711","9"
"0","0","0","0","0","0","401706704","1","401706704","0","0","0","0","401706712","9"
