87b2a5bc06ea0c801edc27f3f108d191bb0d76446987b5b3ba97017b98ad9b1e,26ef31653242010d5a05e66e0bf7038e094fd2eb72c4790f791d2ad2b4851954,b7daf4a4d59b298d7f4d3b65d30eb198a2eee816d6075dbcecd393f660b8599b,d06d263b84253a1c8702cb9fe2ed10e98ed8bfd7142147f23ff1343d2fe237c7,2b63fc78ccbcf7c103b4a4807778561df1da829dc532aded282dfb9199860294,fb0b7f98f5c3ee5223eec491f9bc8a3e797f495e9cb0c57f8f7cc993fa4f4bfc,c2316125b37ce76328e489efec59cbcba0c857907618a18bd991e02b5b8e55ed,5743dc3faa476eb33c69049a0d835b709cf8ccb8d9fc7a265c5f475ae1142aa2,50b3dbd1d822ef464f69be8911d20d53cfaa3124dc9bd3736b430a669de99b4a,3bac8cdd8cbb631e5945028326a46e9ed14470b40d572d4a58834b7b3ca6c8f3,10d0078a7f91daef2c896d9abaa3fb15facca4e843182cfc23e562c0ce757a0b,0c68da8f8d271d916732803ef382c6991cc04bac153284950b943e5247f98199,2fe8e5a5ab97012c7362b8fd6376751b33d8f6e80d474e5649ce39631a70df2f,850fd9f58e365713ae7f30b920f657f440eb6264f12348cb634dd18e65f17bef,0eb4d217305bbbaf40d776826c979f58bd3b3749082b6f228ed7f8ccc5595db0,c819954169d2158ce31ae999ec36a84426ed1e1776badf351701a8373af59dc8,504d548d355a0bf867816984a603462cd83138c3f1b826a52aea5a564d53b044,ea234002b2ddc293f8306b12d3cc1670cbe6b78ebef35437d2f5427df7cf7e55,27d6592ca2231cfaee9a0cf23242fb253605f0946200eb0ebab095e52e8b6358,54249fc0317ae4c3423f14452213a7ed4c8c2557f90ee986f2c470a5e39a6282,3fc66d772c0032f995fa72e99b03a0333b762b098cebf9f02e608d216f162d70,d5229e661aea897067ff13f1d0cc59a12766df0c783e1bad54d859d49ec095f3,4672e112e1bda28ad35beea02c7d29f0396271e04b1582aeea09b5974343009d,ebb4f773ccbebf69ed2fbd961a276b249758fc8b7f4ef2b42f75dd225b117344,27e6c00c48600f3e6b4dc005ec9d4150ced21419ade9f85e5e7ab076d6ee6ed6,2bcc5e7e64557bf5b56f8219cc5ee6221a0aa5b9ee6ad136c200d87d09cae0e7,4bd66df44ffae06efd2e27c63f0f6a4bfa936cd35fadff63858782c07b3f4e47,a6caa48a3687382c59cf2348c544403e211f761bd66e0ad683477528739fc3b5,42fb947e0de61814b553a2e0e1c87040a25508e37d9f6838b0423a97756a272b,87361f394e49adbd1a7de4f14271ea0479ed930e82987d123748c2ee1da9a28e,31fb6a9dac706af896dbf7ddc154e1d99cdd051c4782bfbdc1b51f084a2e8d05,2cea445648fc408122b5e5b714ccf23d3aa531fb174d58a08e43a39767496f4e,16e7791808af4b4ee64450e3178d003503a0cffd6ee81fe8769935b0b8c36673
"0","0","0","0","0","0","0","1001501","0","0","0","0","1001001","0","1001511","1001011","1001002","0","0","0","0","0","1001012","0","0","0","0","0","0","1001003","100101","0","0"
"0","0","0","0","0","0","0","1002501","0","0","0","0","1002001","0","1002511","1002011","1002002","0","0","0","0","0","1002012","0","0","0","0","0","0","1002003","100201","0","0"
"0","0","0","0","0","0","0","1003501","0","0","0","0","1003001","0","1003511","1003011","1003002","0","0","0","0","0","1003012","0","0","0","0","0","0","1003003","100301","0","0"
"0","0","0","0","0","0","0","1004501","0","0","0","0","1004001","0","1004511","1004011","1004002","0","0","0","0","0","1004012","0","0","0","0","0","0","1004003","100401","0","0"
"0","0","0","0","0","0","0","1005501","0","0","0","0","1005001","0","1005511","1005011","1005002","0","0","0","0","0","1005012","0","0","0","0","0","0","1005003","100501","0","0"
"0","0","0","0","0","0","0","1006501","0","0","0","0","1006001","0","1006511","1006011","1006002","0","0","0","0","0","1006012","0","0","0","0","0","0","1006003","100601","0","0"
"0","0","0","0","0","0","0","1007501","0","0","0","0","1007001","0","1007511","1007011","1007002","0","0","0","0","0","1007012","0","0","0","0","0","0","1007003","100701","0","0"
"0","0","0","0","0","0","0","1008501","0","0","0","0","1008001","0","1008511","1008011","1008002","0","0","0","0","0","1008012","0","0","0","0","0","0","1008003","100801","0","0"
"0","0","0","0","0","0","0","1009501","0","0","0","0","1009001","0","1009511","1009011","1009002","0","0","0","0","0","1009012","0","0","0","0","0","0","1009003","100901","0","0"
"0","0","0","0","0","0","0","1010501","0","0","0","0","1010001","0","1010511","1010011","1010002","0","0","0","0","0","1010012","0","0","0","0","0","0","1010003","101001","0","0"
"0","0","0","0","0","1011013","0","1011501","0","0","0","0","1011001","0","1011511","1011011","1011002","0","0","0","0","0","1011012","0","0","0","0","0","0","1011003","101101","0","0"
"0","0","0","0","0","0","0","1012501","0","0","0","0","1012001","0","1012511","1012011","1012002","0","0","0","0","0","1012012","0","0","0","0","0","0","1012003","101201","0","0"
"0","0","0","0","0","1013013","0","1013501","0","0","0","0","1013001","0","1013511","1013011","1013002","0","0","0","0","0","1013012","0","0","0","0","0","0","1013003","101301","0","0"
"0","0","0","0","0","0","0","1014501","0","0","0","0","1014001","0","1014511","1014011","1014002","0","0","0","0","0","1014012","0","0","0","0","0","0","1014003","101401","0","0"
"0","0","0","0","0","0","0","1015501","0","0","0","0","1015001","0","1015511","1015011","1015002","0","0","0","0","0","1015012","0","0","0","0","0","0","1015003","101501","0","0"
"0","0","0","0","0","1016013","0","1016501","0","0","0","0","1016001","0","1016511","1016011","1016002","0","0","0","0","0","1016012","0","0","0","0","0","0","1016003","101601","0","0"
