b2fb8dfeda471547b4cbe5675fdb6b07006dbe64b4ce144761678b3d230c9a9a,12f28302208fa4b6a673dce45649c357c607b1d22da555d2b768595a87d070e0,aecb27f7ce206e3321aed7aebcbd5a8354c598669c0ffe6e2d1687353c34719f,ea6ea1a2e623b8e2cd01debc007514e84c0f586d651f82b10da8234f6992747a,1ee3b1867e43832368129036f8df4f3dd28d8d1e07654b7c953afcd0194b8c3f,f31506558e7ad2273d5f081dc1620fe2bf2b745d80b366586181dc8bf5cfe920,545e467391c41669575da3317edbd88668388f4d885360c95b9254b687dde8e5,9266ec2e2be2b355d508528b9bbafd57e4097fa430e7de8cc76c6911be334079,080061230dbb858f10fc69f2afd22ae09a45e107cb433f6012a7bb7c6f440c52,3e9e546d6407c3eb707f29c89347f60efef3a70647122326992238fa4e2ccaa0,12a0b4ae6ceb3e56cd90f5eb2abe730706f6e0c805a674f1ef4b5a088b40632a,57a7dad2f3730e0c5910b69036ff9a273b4869114d2ce1fbfae213e3fefa1b4f,0729a9d60c0bc4c57137137839e47b0369fd38b80ee2a9100302c96c34dc3f0d,1e2e4d9e292a9780cd341a7485778fa22ac58dfe891b571bbfa7d7ca02e34231,1e6d5fde56f05d31be3ace8c57b270adeac6bf52ae5a6031e7d0ba6076f6df03,b5a6f9605447088c35f02a50e85d9be90fd04c7975c17fd495bf2524108ddd2b,67748767cccbd6449f71856fde0fe3d40cd5ff78b03913594ec201df02a93f3d,fe8befc21e08983eb8ea04bed74d662662c2203012a4e37dbb72659fa786dc9d,d7cb7c651d6ffaea1b1023d37a4e4e8ab0f6e91d3ff5fb24c26f7c9322daf759,a23dcf2f6ccb58e9de03d41e2fc0a9e6ff84aa338f838c00dbc19ed5c2c254c0,6a2e40b5dda375dcfbe2752808e11614b72944388e0cb4f2e44555359f229125,10650521231c899d7bc5f112bbb780550c662ca3a6246c7530c78e13707e20c9,2137ace9ba8427bb5a39cff1f533fdcbaf23622a0c860839681c8216a2ed7199,1cdd45abdf76078c7175890245a73f4f10f5d712197e891c603bb0f7a1d1b165,2832831770c204d445760a18b88cf5e98c0c01f9876dea983bbba3f292779ba3,82af7fdfd1be9ba3252429f164412282bb847a425c7f6f077f0bbafc9865279b,283da63ded267e7c86b8e0a8bab792a392e14c96e07bad70f227eb66d005caa2,92116138785370bacaad484070afa4fb268aa50cc6b189c1d6054b26a3169897,2457e8c8145c3051b3287bb2c7f4dacc3545e93892ff5cec6ffcf74060d1c3b7,6c48f6cf421401bd36d1c00f88534659aff20049c320d0e2ecfc8f86733ab618,bebfc2fe983fec57ff674bd1ea5ad846a357150dc73ddfea0f3b3bd62ce997b2,7b0b35a7abee176fbb2f50ae95c7a291f7e90dbd95ba8bcc83baf28897dba107,125b3fe1340fba572d082353b0a08438f373ad2d7f1a7791d4bf43eb5b36c8b8,f33d3b50aceedcddc13eff032bcec6d2e38546d0b302c034c190641353d45ddb,02c6482f7733a1b50137e189f2372c7c18f8ae1a971ca92cb917af8abbfee540,e8dcc8605875890a1238f55f674a0ebbfc16ef50835bd865732d023ad9e21540,6f105709c8a897c0b35866a94dc94b58038c9b9e960ed6c8fe11c158b7481511,2751bb5ba7c4a4f2b92924a6b0e8bd2203577cdda70ac9316b1b359982db4912,7bb3522804c497013fd85ae702cf97f9fa95be074e8b3b5a72ece61ceb4f08a3,91a74ac7a5322a3da75306fe5c2d884c2a07becf7da783395159409936e394f9,0be828fcf1800ed9e0f1b088635c9ee3f36a9caf46067cf91263f317fda2b863
"0","3001","3001","600000003","0","0","620060001","61001005","1","0","0","61001007","0","18","1","0","1","620090001","30","61001004","0","36","1","1","0","0","0","0","0","0","600110031","0","0","0","0","0","0","0","0","258","620130001"
"0","4001","4001","600000004","0","0","620060001","61001005","1","0","0","61001007","0","18","1","0","1","620090001","30","61001004","0","36","1","1","0","0","0","0","0","0","600110041","0","0","0","0","0","0","0","0","258","620130001"
"0","5001","5001","600000005","0","0","620060002","61001005","1","0","0","61001007","0","18","1","0","1","620090002","30","61001004","0","36","1","1","0","0","0","0","0","0","600110051","0","0","0","0","0","0","0","0","268","620130002"
"0","6001","6001","600000006","0","0","620060003","61001005","1","0","0","61001007","0","18","1","0","1","620090003","30","61001004","0","36","1","1","0","0","0","0","0","0","600110061","0","0","0","0","0","0","0","0","273","620130003"
"0","7001","7001","600000007","0","0","620060004","61001005","1","0","0","61001007","0","18","1","0","1","620090004","30","61001004","0","36","1","1","0","0","0","0","0","0","600110071","0","0","0","0","0","0","0","0","281","620130004"
"0","8001","8001","600000008","0","0","620060005","61001005","1","0","0","61001007","0","18","1","0","1","620090005","30","61001004","0","36","1","1","0","0","0","0","0","0","600110081","0","0","0","0","0","0","0","0","288","620130005"
"0","9001","9001","600000009","0","0","620060006","61001005","1","0","0","61001007","0","18","1","0","1","620090006","30","61001004","0","36","1","1","0","0","0","0","0","0","600110091","0","0","0","0","0","0","0","0","298","620130006"
"0","10001","10001","600000010","0","0","620060007","61001005","1","0","0","61001007","0","18","1","0","1","620090007","30","61001004","0","36","1","1","0","0","0","0","0","0","600110101","0","0","0","0","0","0","0","0","309","620130007"
"0","11001","11001","600000011","0","0","620060008","61001005","1","0","0","61001007","0","18","1","0","1","620090008","30","61001004","0","36","1","1","0","0","0","0","0","0","600110111","0","0","0","0","0","0","0","0","313","620130008"
"0","12001","12001","600000012","0","0","620060009","61001005","1","0","0","61001007","0","18","1","0","1","620090009","30","61001004","0","36","1","1","0","0","0","0","0","0","600110121","0","0","0","0","0","0","0","0","321","620130009"
"0","13001","13001","600000013","0","0","620060010","61001005","1","0","0","61001007","0","18","1","0","1","620090010","30","61001004","0","36","1","1","0","0","0","0","0","0","600110131","0","0","0","0","0","0","0","0","326","620130010"
"0","14001","14001","600000014","0","0","620060011","61001005","1","0","0","61001007","0","18","1","0","1","620090011","30","61001004","0","36","1","1","0","0","0","0","0","0","600110141","0","0","0","0","0","0","0","0","336","620130011"
"0","15001","15001","600000015","0","0","620060012","61001005","1","0","0","61001007","0","18","1","0","1","620090012","30","61001004","0","36","1","1","0","0","0","0","0","0","600110151","0","0","0","0","0","0","0","0","341","620130012"
"0","16001","16001","600000016","0","0","620060013","61001005","1","0","0","61001007","0","18","1","0","1","620090013","30","61001004","0","36","1","1","0","0","0","0","0","0","600110161","0","0","0","0","0","0","0","0","351","620130013"
"0","17001","17001","600000017","0","0","620060014","61001005","1","0","0","61001007","0","18","1","0","1","620090014","30","61001004","0","36","1","1","0","0","0","0","0","0","600110171","0","0","0","0","0","0","0","0","356","620130014"
"0","18001","18001","600000018","0","0","620060015","61001005","1","0","0","61001007","0","18","1","0","1","620090015","30","61001004","0","36","1","1","0","0","0","0","0","0","600110181","0","0","0","0","0","0","0","0","366","620130015"
"0","19001","19001","600000019","0","0","620060016","61001005","1","0","0","61001007","0","18","1","0","1","620090016","30","61001004","0","36","1","1","0","0","0","0","0","0","600110191","0","0","0","0","0","0","0","0","371","620130016"
"0","20001","20001","600000020","0","0","620060017","61001005","1","0","0","61001007","0","18","1","0","1","620090017","30","61001004","0","36","1","1","0","0","0","0","0","0","600110201","0","0","0","0","0","0","0","0","375","620130017"
"0","21001","21001","600000021","0","0","620060018","61001005","1","0","0","61001007","0","18","1","0","1","620090018","30","61001004","0","36","1","1","0","0","0","0","0","0","600110211","0","0","0","0","0","0","0","0","381","620130018"
"0","22001","22001","600000022","0","0","620060019","61001005","1","0","0","61001007","0","18","1","0","1","620090019","30","61001004","0","36","1","1","0","0","0","0","0","0","600110221","0","0","0","0","0","0","0","0","386","620130019"
"0","23001","23001","600000023","0","0","620060020","61001005","1","0","0","61001007","0","18","1","0","1","620090020","30","61001004","0","36","1","1","0","0","0","0","0","0","600110231","0","0","0","0","0","0","0","0","390","620130020"
"0","24001","24001","600000024","0","0","620060021","61001005","1","0","0","61001007","0","18","1","0","1","620090021","30","61001004","0","36","1","1","0","0","0","0","0","0","600110241","0","0","0","0","0","0","0","0","396","620130021"
"0","25001","25001","600000025","0","0","620060022","61001005","1","0","0","61001007","0","18","1","0","1","620090022","30","61001004","0","36","1","1","0","0","0","0","0","0","600110251","0","0","0","0","0","0","0","0","401","620130022"
"0","26001","26001","600000026","0","0","620060023","61001005","1","0","0","61001007","0","18","1","0","1","620090023","30","61001004","0","36","1","1","0","0","0","0","0","0","600110261","0","0","0","0","0","0","0","0","405","620130023"
"0","27001","27001","600000027","0","0","620060024","61001005","1","0","0","61001007","0","18","1","0","1","620090024","30","61001004","0","36","1","1","0","0","0","0","0","0","600110271","0","0","0","0","0","0","0","0","411","620130024"
"0","28001","28001","600000028","0","0","620060025","61001005","1","0","0","61001007","0","18","1","0","1","620090025","30","61001004","0","36","1","1","0","0","0","0","0","0","600110281","0","0","0","0","0","0","0","0","417","620130025"
"0","29001","29001","600000029","0","0","620060026","61001005","1","0","0","61001007","0","18","1","0","1","620090026","30","61001004","0","36","1","1","0","0","0","0","0","0","600110291","0","0","0","0","0","0","0","0","422","620130026"
"0","30001","30001","600000030","0","0","620060027","61001005","1","0","0","61001007","0","18","1","0","1","620090027","30","61001004","0","36","1","1","0","0","0","0","0","0","600110301","0","0","0","0","0","0","0","0","427","620130027"
"0","31001","31001","600000031","0","0","620060028","61001005","1","0","0","61001007","0","18","1","0","1","620090028","30","61001004","0","36","1","1","0","0","0","0","0","0","600110311","0","0","0","0","0","0","0","0","433","620130028"
"0","32001","32001","600000032","0","0","620060029","61001005","1","0","0","61001007","0","18","1","0","1","620090029","30","61001004","0","36","1","1","0","0","0","0","0","0","600110321","0","0","0","0","0","0","0","0","442","620130029"
"0","33001","33001","600000033","0","0","620060030","61001005","1","0","0","61001007","0","18","1","0","1","620090030","30","61001004","0","36","1","1","0","0","0","0","0","0","600110331","0","0","0","0","0","0","0","0","455","620130030"
