8d48614d6b3d4bb594d1e7dd7b9317bc2409f1a7557c4f5016f9434dbae9e326,26953683d66b0e0b38934149e06e1a3d4134b6625aa27d165eeb154f71f95563,b610149091595ed13cf3b7c75c12f35e0f0eba6173595cf7f1c0fe82da15c758,ae51653a7463f2a2a8da79e1dc620636c95dcd893cca14889d4cc549f950fc38,287864d7c5922207f28d758c5cbdbf4a472357b501267366080832b23104a4ac,3323225570eb6b773d988c6855b54858ab0cae2b3ae1699178a2e2d8c0807eab,c163c41b18dd0107c4ffd0165b5f23d2f122bdc8b54e486ea3d2c8fd71bad701,0072c6eef772a0e8049ad643fcee24bd453b44c9ff38cc6bd430a77912b1be20,6af94fa22c30edd5bd94f6e1a18a6eda053185089b74edb5065f6d85e0508439,50eb97e57e8d5b4573e01298bd755a585a9b33391ad00e9641f2380072960c87
"0","0","25101","5000000","111","0","0","101","3","2"
"0","0","25101","5000000","211","0","0","201","3","2"
"0","0","25101","5500000","311","0","0","301","2","2"
"0","0","25101","5500000","411","0","0","401","2","2"
"0","0","25101","6000000","511","0","0","501","3","2"
"0","0","25101","6000000","611","0","0","601","2","2"
"0","0","25101","6500000","711","0","0","701","2","2"
"0","0","25101","6500000","811","0","0","801","2","2"
"0","0","25101","7000000","911","0","0","901","3","2"
"0","0","25101","7000000","1011","0","0","1001","2","2"
"0","0","25101","7500000","1111","0","1112","1101","2","2"
"0","0","25101","7500000","1211","0","1212","1201","2","2"
"0","0","25101","8000000","1311","0","0","1301","3","2"
"0","0","25101","8000000","1411","0","0","1401","2","2"
"0","0","25101","8500000","1511","0","0","1501","2","2"
"0","0","25101","8500000","1611","0","0","1601","2","2"
"0","0","25101","9000000","1711","0","0","1701","3","2"
"0","0","25101","9000000","1811","0","1812","1801","2","2"
"0","0","25101","9500000","1911","0","0","1901","2","2"
"0","0","25101","9500000","2011","0","0","2001","2","2"
"0","0","25101","10000000","2111","0","0","2101","3","2"
"0","0","25101","10000000","2211","0","0","2201","2","2"
"0","0","25101","10500000","2311","0","0","2301","2","2"
"0","0","25101","10500000","2411","0","0","2401","2","2"
"0","0","25101","11000000","2511","0","0","2501","3","2"
"0","0","25101","11000000","2611","0","2612","2601","2","2"
"0","0","25101","11500000","2711","0","2712","2701","2","2"
"0","0","25101","11500000","2811","0","2812","2801","2","2"
"0","0","25101","12000000","2911","0","0","2901","3","2"
"0","0","25101","12000000","3011","0","3012","3001","2","2"
"0","0","25101","12500000","3111","0","0","3101","2","2"
"0","0","25101","12500000","3211","0","0","3201","2","2"
"0","0","25101","13000000","3311","0","0","3301","3","2"
"0","0","25101","13000000","3411","0","0","3401","3","2"
"0","0","25101","13500000","3511","0","0","3501","3","2"
"0","0","25101","13500000","3611","0","0","3601","3","2"
"0","0","25101","13500000","3711","0","0","3701","3","2"
"0","0","25101","14000000","3811","0","3812","3801","3","2"
"0","0","25101","14000000","3911","0","0","3901","3","2"
"0","0","25101","14000000","4011","0","0","4001","3","2"
"0","0","25101","14500000","4111","0","0","4101","3","2"
"0","0","25101","14500000","4211","0","4212","4201","3","2"
"0","0","25101","14500000","4311","0","0","4301","3","2"
"0","0","25101","15000000","4411","0","0","4401","3","2"
"0","0","25101","15000000","4511","0","0","4501","3","2"
"0","0","25101","15000000","4611","0","0","4601","3","2"
"0","0","25101","15500000","4711","0","0","4701","3","2"
"0","0","25101","15500000","4811","0","0","4801","3","2"
"0","0","25101","15500000","4911","0","0","4901","3","2"
"0","0","25101","16000000","5011","0","0","5001","3","2"
"0","0","25101","16000000","5111","0","0","5101","3","2"
"0","0","25101","16000000","5211","0","0","5201","3","2"
"0","0","25101","16500000","5311","0","0","5301","3","2"
"0","0","25101","16500000","5411","0","5412","5401","3","2"
"0","0","25101","16500000","5511","0","0","5501","3","2"
"0","0","25101","17000000","5611","0","0","5601","3","2"
"0","0","25101","17000000","5711","0","0","5701","3","2"
"0","0","25101","17000000","5811","0","0","5801","3","2"
"0","0","25101","17500000","5911","0","0","5901","3","2"
"0","0","25101","17500000","6011","0","0","6001","3","2"
"0","0","25101","17500000","6111","0","0","6101","3","2"
"0","0","25101","18000000","6211","0","6212","6201","3","2"
"0","0","25101","18000000","6311","0","0","6301","3","2"
"0","0","25101","18000000","6411","0","0","6401","3","2"
"0","0","25101","18500000","6511","0","0","6501","3","2"
"0","0","25101","18500000","6611","0","0","6601","3","2"
"0","0","25101","18500000","6711","0","6712","6701","3","2"
"0","0","25101","18500000","6811","0","0","6801","3","2"
"0","0","25101","19000000","6911","0","0","6901","3","2"
"0","0","25101","19000000","7011","0","0","7001","3","2"
"0","0","25101","19000000","7111","0","0","7101","3","2"
"0","0","25101","19000000","7211","0","0","7201","3","2"
"0","0","25101","19500000","7311","0","0","7301","3","2"
"0","0","25101","19500000","7411","0","0","7401","3","2"
"0","0","25101","19500000","7511","0","0","7501","3","2"
"0","0","25101","19500000","7611","0","7612","7601","3","2"
"0","0","25101","20000000","7711","0","0","7701","3","2"
"0","0","25101","20000000","7811","0","0","7801","3","2"
"0","0","25101","20000000","7911","0","0","7901","3","2"
"0","0","25101","20000000","8011","0","0","8001","3","2"
"0","0","25101","20000000","8111","0","8112","8101","3","2"
"0","0","25101","20000000","8211","0","0","8201","3","2"
"0","0","25101","20000000","8311","0","8312","8301","3","2"
"0","0","25101","20000000","8411","0","0","8401","3","2"
"0","0","25101","20000000","8511","0","0","8501","3","2"
"0","0","25101","20000000","8611","0","0","8601","3","2"
"0","0","25101","20000000","8711","0","0","8701","3","2"
"0","0","25101","20000000","8811","0","0","8801","3","2"
"0","0","25101","20000000","8911","0","0","8901","3","2"
"0","0","25101","20000000","9011","0","0","9001","3","2"
"0","0","25101","20000000","9111","0","0","9101","3","2"
"0","0","25101","20000000","9211","0","9212","9201","3","2"
"0","0","25101","20000000","9311","0","0","9301","3","2"
"0","0","25101","20000000","9411","0","0","9401","3","2"
"0","0","25101","20000000","9511","0","0","9501","3","2"
