726e8e0bc7860e5afc9011a75dab8fdbc04420a41854bd6e83e3e669cec126b8,fd4acbfec313267946f77987209fe2c0fc5397e7156f87fe7af4b54748f903cd,5b19178b0296b35ff6494698a39fcc859c22277d008172021bc8ad36a12e1f2b,9b42eae86204154174b0b9f09afde20bff92221a9397270552ebf46df5d25ed4,3441420e4110f95ece955a86f01beee9dad6401915954666efec086fa884d81c,55dd8fe0ff1b5f8a31f1925109bcbc3e7de9f489b6db77991db58c6235f8ab3c,8822f1c02c10fe8086f96b2548648b1edb0e583e9aecc1150b2e05e55e09316a,b804c605c2d0e7c68849c5fa084c2112942b387c1cd4ad3bb142a63f782f7f6c,c659efc3a22b40bbd28616962fbd68c113dced96781547c2e8588fcbd50fd6da,e113b216afd56c6b101b5e5bb8e541213e8c7c107cb23ea7c4b8bbc1d2d903e7
"0","2","500000","220","111","0","0","0","25021","101"
"0","2","500000","220","121","0","0","0","25021","102"
"0","2","500000","220","131","0","0","0","25021","103"
"0","2","500000","220","141","0","0","0","25021","104"
"0","2","500000","220","151","0","0","0","25021","105"
"0","2","500000","220","211","0","0","0","25021","201"
"0","2","500000","220","221","0","0","0","25021","202"
"0","2","500000","220","231","0","0","0","25021","203"
"0","2","500000","220","241","0","0","0","25021","204"
"0","2","500000","220","251","0","0","0","25021","205"
"0","2","500000","220","311","0","0","0","25021","301"
"0","2","500000","220","321","0","0","0","25021","302"
"0","2","500000","220","331","0","0","0","25021","303"
"0","2","500000","220","341","0","0","0","25021","304"
"0","2","500000","220","351","0","0","0","25021","305"
"0","2","500000","220","411","0","0","0","25021","401"
"0","2","500000","220","421","0","0","0","25021","402"
"0","2","500000","220","431","0","0","0","25021","403"
"0","2","500000","220","441","0","0","0","25021","404"
"0","2","500000","220","451","0","0","0","25021","405"
"0","2","500000","220","511","0","0","0","25021","501"
"0","2","500000","220","521","0","0","0","25021","502"
"0","2","500000","220","531","0","0","0","25021","503"
"0","2","500000","220","541","0","0","0","25021","504"
"0","2","500000","220","551","0","0","0","25021","505"
"0","2","500000","220","611","0","0","0","25021","601"
"0","2","500000","220","621","0","0","0","25021","602"
"0","2","500000","220","631","0","0","0","25021","603"
"0","2","500000","220","641","0","0","0","25021","604"
"0","2","500000","220","651","0","0","0","25021","605"
"0","2","500000","220","711","0","0","0","25021","701"
"0","2","500000","220","721","0","0","0","25021","702"
"0","2","500000","220","731","0","0","0","25021","703"
"0","2","500000","220","741","0","0","0","25021","704"
"0","2","500000","220","751","0","0","0","25021","705"
"0","2","500000","1100","811","0","0","0","25021","801"
"0","2","500000","220","911","0","0","0","25021","901"
"0","2","500000","220","921","0","0","0","25021","902"
"0","2","500000","220","931","0","0","0","25021","903"
"0","2","500000","220","941","0","0","0","25021","904"
"0","2","500000","220","951","0","0","0","25021","905"
"0","2","500000","1100","1011","0","0","0","25021","1001"
"0","2","500000","220","1111","0","0","0","25021","1101"
"0","2","500000","220","1121","0","0","0","25021","1102"
"0","2","500000","220","1131","0","0","0","25021","1103"
"0","2","500000","220","1141","0","0","0","25021","1104"
"0","2","500000","220","1151","0","0","0","25021","1105"
"0","2","500000","220","1211","0","0","0","25021","1201"
"0","2","500000","220","1221","0","0","0","25021","1202"
"0","2","500000","220","1231","0","0","0","25021","1203"
"0","2","500000","220","1241","0","0","0","25021","1204"
"0","2","500000","220","1251","0","0","0","25021","1205"
"0","2","500000","220","1311","0","0","0","25021","1301"
"0","2","500000","220","1321","0","0","0","25021","1302"
"0","2","500000","220","1331","0","0","0","25021","1303"
"0","2","500000","220","1341","0","0","0","25021","1304"
"0","2","500000","220","1351","0","0","0","25021","1305"
"0","2","500000","220","1411","0","0","0","25021","1401"
"0","2","500000","220","1421","0","0","0","25021","1402"
"0","2","500000","220","1431","0","0","0","25021","1403"
"0","2","500000","220","1441","0","0","0","25021","1404"
"0","2","500000","220","1451","0","0","0","25021","1405"
"0","2","500000","220","1511","0","0","0","25021","1501"
"0","2","500000","220","1521","0","0","0","25021","1502"
"0","2","500000","220","1531","0","0","0","25021","1503"
"0","2","500000","220","1541","0","0","0","25021","1504"
"0","2","500000","220","1551","0","0","0","25021","1505"
"0","2","500000","1100","1611","0","0","0","25021","1601"
"0","2","500000","1100","1711","0","0","0","25021","1701"
"0","2","500000","220","1811","0","0","0","25021","1801"
"0","2","500000","220","1821","0","0","0","25021","1802"
"0","2","500000","220","1831","0","0","0","25021","1803"
"0","2","500000","220","1841","0","0","0","25021","1804"
"0","2","500000","220","1851","0","0","0","25021","1805"
"0","2","500000","220","1911","0","0","0","25021","1901"
"0","2","500000","220","1921","0","0","0","25021","1902"
"0","2","500000","220","1931","0","0","0","25021","1903"
"0","2","500000","220","1941","0","0","0","25021","1904"
"0","2","500000","220","1951","0","0","0","25021","1905"
"0","2","500000","220","2011","0","0","0","25021","2001"
"0","2","500000","220","2021","0","0","0","25021","2002"
"0","2","500000","220","2031","0","0","0","25021","2003"
"0","2","500000","220","2041","0","0","0","25021","2004"
"0","2","500000","220","2051","0","0","0","25021","2005"
"0","2","500000","1100","2111","0","0","0","25021","2101"
"0","2","500000","220","2211","0","0","0","25021","2201"
"0","2","500000","220","2221","0","0","0","25021","2202"
"0","2","500000","220","2231","0","0","0","25021","2203"
"0","2","500000","220","2241","0","0","0","25021","2204"
"0","2","500000","220","2251","0","0","0","25021","2205"
"0","2","500000","220","2311","0","0","0","25021","2301"
"0","2","500000","220","2321","0","0","0","25021","2302"
"0","2","500000","220","2331","0","0","0","25021","2303"
"0","2","500000","220","2341","0","0","0","25021","2304"
"0","2","500000","220","2351","0","0","0","25021","2305"
"0","2","500000","220","2411","0","0","0","25021","2401"
"0","2","500000","220","2421","0","0","0","25021","2402"
"0","2","500000","220","2431","0","0","0","25021","2403"
"0","2","500000","220","2441","0","0","0","25021","2404"
"0","2","500000","220","2451","0","0","0","25021","2405"
"0","2","500000","220","2511","0","0","0","25021","2501"
"0","2","500000","220","2521","0","0","0","25021","2502"
"0","2","500000","220","2531","0","0","0","25021","2503"
"0","2","500000","220","2541","0","0","0","25021","2504"
"0","2","500000","220","2551","0","0","0","25021","2505"
"0","2","510000","470","2611","0","0","0","25021","2601"
"0","2","510000","470","2621","0","0","0","25021","2602"
"0","2","510000","470","2631","0","0","0","25021","2603"
"0","2","510000","280","2711","0","0","0","25021","2701"
"0","2","510000","280","2721","0","0","0","25021","2702"
"0","2","510000","280","2731","0","0","0","25021","2703"
"0","2","510000","280","2741","0","0","0","25021","2704"
"0","2","510000","280","2751","0","0","0","25021","2705"
"0","2","510000","280","2811","0","0","0","25021","2801"
"0","2","510000","280","2821","0","0","0","25021","2802"
"0","2","510000","280","2831","0","0","0","25021","2803"
"0","2","510000","280","2841","0","0","0","25021","2804"
"0","2","510000","280","2851","0","0","0","25021","2805"
"0","2","510000","280","2911","0","0","0","25021","2901"
"0","2","510000","280","2921","0","0","0","25021","2902"
"0","2","510000","280","2931","0","0","0","25021","2903"
"0","2","510000","280","2941","0","0","0","25021","2904"
"0","2","510000","280","2951","0","0","0","25021","2905"
"0","2","510000","280","3011","0","0","0","25021","3001"
"0","2","510000","280","3021","0","0","0","25021","3002"
"0","2","510000","280","3031","0","0","0","25021","3003"
"0","2","510000","280","3041","0","0","0","25021","3004"
"0","2","510000","280","3051","0","0","0","25021","3005"
"0","2","510000","280","3111","0","0","0","25021","3101"
"0","2","510000","280","3121","0","0","0","25021","3102"
"0","2","510000","280","3131","0","0","0","25021","3103"
"0","2","510000","280","3141","0","0","0","25021","3104"
"0","2","510000","280","3151","0","0","0","25021","3105"
"0","2","510000","280","3211","0","0","0","25021","3201"
"0","2","510000","280","3221","0","0","0","25021","3202"
"0","2","510000","280","3231","0","0","0","25021","3203"
"0","2","510000","280","3241","0","0","0","25021","3204"
"0","2","510000","280","3251","0","0","0","25021","3205"
"0","2","510000","280","3311","0","0","0","25021","3301"
"0","2","510000","280","3321","0","0","0","25021","3302"
"0","2","510000","280","3331","0","0","0","25021","3303"
"0","2","510000","280","3341","0","0","0","25021","3304"
"0","2","510000","280","3351","0","0","0","25021","3305"
"0","2","510000","280","3411","0","0","0","25021","3401"
"0","2","510000","280","3421","0","0","0","25021","3402"
"0","2","510000","280","3431","0","0","0","25021","3403"
"0","2","510000","280","3441","0","0","0","25021","3404"
"0","2","510000","280","3451","0","0","0","25021","3405"
"0","2","510000","280","3511","0","0","0","25021","3501"
"0","2","510000","280","3521","0","0","0","25021","3502"
"0","2","510000","280","3531","0","0","0","25021","3503"
