ced3ff2865fe6c52156c1bc7aa650f0f6fbe4d8597cf2382cc3cdc602a77a006,2fbfbe7da31be7f13afadeb554a7aa96a3c4c86f17935c9d7c4f360b3e7dd80d,0a402a4f4d2b084863eaa97f853456a89b23bb6512169b66da78226264344bb6,b164d613336b82afc69f1e587f3d52ad781cc55782d22ff8e15e20ff69f97799,055922e0d5d07292fb6131bd3743f2bb779bdc33a626bba0ead90de74dad00dd,a8002a1a555f3c132bce92d5207e346fd1f0dbe77a437916f5a8f2772dc9e1dc,91815e4855e0e4fe3c20dca9c246952651cb16da5a5a9b1749ad0c418609f6c3,6e5126dc204a33b7ca68832e366f93f14c3df72447deedfe0f33cde103ee8b5e,a057006125c80add37e14687b9157ff42cefef8ae8284930ea79717fefe4b9db,cffc73377dfac584b90ca346e6e140d942fa2cf1a8e2a9aff29f99bf707aaf23,3f5a035fd5ebddbaa861a86a5da039b319e968b6bb6c5829887b69c72998bba8,5243f69ce53fc5aea251da9810f2cdf3968cb450910173bb4f67bb968b0f2741,5155c5adc88da9fab88575c98cecaf4a8fc286ec5c74d12f8689684819f29d0c,bcd833da42475f1aacdc14aefb6137e6b06d39956f216c57b066ff37123365c4,d63410fc531c6858dc5fcf983567220ad9db2d90505e1c12cd8f485dff728b64,50e477a2720675e5b3cd11099453e99fa1ecf2395c5b416da39a6f484f413a50,4c9c059da8cb7eba234e45123039bf6b2610cf53a0767e37a18439758b43d433,7c0b5906e38589d104302d8cebc0336d08ee9e516a96ae97c22d01a4ae22b4b9,ff4079cc567979195792e3ac37326afa903794bc85ada47e276f806ef535d2d8,d2ceaeac36a1eba504a49a55778c84439bb8eeca031e3a271780fb9f603d57f9,87444eae589681bede5279a9c663acd0f36d2ec9b41cb3bb77464ee3b9f7a8d5,b8a8abd6ad2001fbbad13a92109f37ef521446d30989ffb2bb4b59164d0bf7fe,d9f16e4afdd740c36c87deec82f1e2c72df50cd60573269261cd7273b2b01b0f,673f3cce148e85be17529265e3471a290e39811146d081e889dd8c2efa4e28a6,e1423d06700d408891ab956ea5e12b39d7cd6510f61ba079aacce8f70f601cd9,983e548f26d4132c14d63620bf4df9882ec164ce33ac993798af2cf3a43ac04f,65c06d026dd9730df351ed1a3c029a4f9cc72ffb5069c3ecbc773fbaa7c8be0e,df1fa3ac5209dec2167790bb983e31cd6c7f49874776a301a11a74b2ca82ea0d,1419f40411c8d28cc4b99a06a6d607a5afbd7720c9669f7b16fb026256b30957,dd7c91b1c452e28df7a5db5e71e771914d433aefffbee5ad3b805717b951bf65,dbafc1f526ce01722ecbb102c76b190a0ab4ca665ac33349bcc2666a58609dfe,267b7e861dbad04a36e3d1ca06d15d0ccfdcc229586289bf3ab6274c3f7e5e7b,7a001df8ab7332406b2e05f49a40e671fb1782beada6f44e2c40860c3e4dc1e6,a8429b1f29bcb7a272b9aa56fa4a82de011a025e9541027b67335a093ba60293,4b9a32c08d030864ad1f2a0059b656aaac53713fa1e152bd0e552301d242ac04,e1d0bd31aef9e62416682a83015c352fdfe79b9bb0f123c5366cc448c13d15af,4282cbf4bc042b0d67524b73a61d6f3edd12dd1d4a32552ef9fa17ae7fffa241,86e1732f754b9a453ec378c1b595fe1c1ba4c7ce9e1fa8119df00a86b649a18c,56fe44df135f6ef7e41f98c84c0a130574f8639f66a016643b29a43291e622d8,ba87eabe2c45117165e5cec03471970744e47ce378029e7912d3d14a7a8c5253,a9b226f0a3eac434035d514dc8b0f711494f23385c0797f9a77e608d665665c1
"0","0","0","0","0","600000001","18","1","0","1001","1","0","61001005","36","620090001","0","0","0","258","30","620060001","600110011","0","0","1001","0","0","0","1","0","0","620130001","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000002","18","1","0","2001","1","0","61001005","36","620090001","0","0","0","258","30","620060001","600110021","0","0","2001","0","0","0","1","0","0","620130001","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000003","18","1","0","3001","1","0","61001005","36","620090001","0","0","0","258","30","620060001","600110031","0","0","3001","0","0","0","1","0","0","620130001","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000004","18","1","0","4001","1","0","61001005","36","620090001","0","0","0","258","30","620060001","600110041","0","0","4001","0","0","0","1","0","0","620130001","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000005","18","1","0","5001","1","0","61001005","36","620090002","0","0","0","268","30","620060002","600110051","0","0","5001","0","0","0","1","0","0","620130002","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000006","18","1","0","6001","1","0","61001005","36","620090003","0","0","0","273","30","620060003","600110061","0","0","6001","0","0","0","1","0","0","620130003","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000007","18","1","0","7001","1","0","61001005","36","620090004","0","0","0","281","30","620060004","600110071","0","0","7001","0","0","0","1","0","0","620130004","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000008","18","1","0","8001","1","0","61001005","36","620090005","0","0","0","288","30","620060005","600110081","0","0","8001","0","0","0","1","0","0","620130005","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000009","18","1","0","9001","1","0","61001005","36","620090006","0","0","0","298","30","620060006","600110091","0","0","9001","0","0","0","1","0","0","620130006","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000010","18","1","0","10001","1","0","61001005","36","620090007","0","0","0","309","30","620060007","600110101","0","0","10001","0","0","0","1","0","0","620130007","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000011","18","1","0","11001","1","0","61001005","36","620090008","0","0","0","313","30","620060008","600110111","0","0","11001","0","0","0","1","0","0","620130008","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000012","18","1","0","12001","1","0","61001005","36","620090009","0","0","0","321","30","620060009","600110121","0","0","12001","0","0","0","1","0","0","620130009","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000013","18","1","0","13001","1","0","61001005","36","620090010","0","0","0","326","30","620060010","600110131","0","0","13001","0","0","0","1","0","0","620130010","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000014","18","1","0","14001","1","0","61001005","36","620090011","0","0","0","336","30","620060011","600110141","0","0","14001","0","0","0","1","0","0","620130011","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000015","18","1","0","15001","1","0","61001005","36","620090012","0","0","0","341","30","620060012","600110151","0","0","15001","0","0","0","1","0","0","620130012","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000016","18","1","0","16001","1","0","61001005","36","620090013","0","0","0","351","30","620060013","600110161","0","0","16001","0","0","0","1","0","0","620130013","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000017","18","1","0","17001","1","0","61001005","36","620090014","0","0","0","356","30","620060014","600110171","0","0","17001","0","0","0","1","0","0","620130014","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000018","18","1","0","18001","1","0","61001005","36","620090015","0","0","0","366","30","620060015","600110181","0","0","18001","0","0","0","1","0","0","620130015","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000019","18","1","0","19001","1","0","61001005","36","620090016","0","0","0","371","30","620060016","600110191","0","0","19001","0","0","0","1","0","0","620130016","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000020","18","1","0","20001","1","0","61001005","36","620090017","0","0","0","375","30","620060017","600110201","0","0","20001","0","0","0","1","0","0","620130017","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000021","18","1","0","21001","1","0","61001005","36","620090018","0","0","0","381","30","620060018","600110211","0","0","21001","0","0","0","1","0","0","620130018","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000022","18","1","0","22001","1","0","61001005","36","620090019","0","0","0","386","30","620060019","600110221","0","0","22001","0","0","0","1","0","0","620130019","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000023","18","1","0","23001","1","0","61001005","36","620090020","0","0","0","390","30","620060020","600110231","0","0","23001","0","0","0","1","0","0","620130020","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000024","18","1","0","24001","1","0","61001005","36","620090021","0","0","0","396","30","620060021","600110241","0","0","24001","0","0","0","1","0","0","620130021","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000025","18","1","0","25001","1","0","61001005","36","620090022","0","0","0","401","30","620060022","600110251","0","0","25001","0","0","0","1","0","0","620130022","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000026","18","1","0","26001","1","0","61001005","36","620090023","0","0","0","405","30","620060023","600110261","0","0","26001","0","0","0","1","0","0","620130023","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000027","18","1","0","27001","1","0","61001005","36","620090024","0","0","0","411","30","620060024","600110271","0","0","27001","0","0","0","1","0","0","620130024","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000028","18","1","0","28001","1","0","61001005","36","620090025","0","0","0","417","30","620060025","600110281","0","0","28001","0","0","0","1","0","0","620130025","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000029","18","1","0","29001","1","0","61001005","36","620090026","0","0","0","422","30","620060026","600110291","0","0","29001","0","0","0","1","0","0","620130026","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000030","18","1","0","30001","1","0","61001005","36","620090027","0","0","0","427","30","620060027","600110301","0","0","30001","0","0","0","1","0","0","620130027","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000031","18","1","0","31001","1","0","61001005","36","620090028","0","0","0","433","30","620060028","600110311","0","0","31001","0","0","0","1","0","0","620130028","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000032","18","1","0","32001","1","0","61001005","36","620090029","0","0","0","442","30","620060029","600110321","0","0","32001","0","0","0","1","0","0","620130029","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000033","18","1","0","33001","1","0","61001005","36","620090030","0","0","0","455","30","620060030","600110331","0","0","33001","0","0","0","1","0","0","620130030","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000034","18","1","0","34001","1","0","61001005","36","620090031","0","0","0","460","30","620060031","600110341","0","0","34001","0","0","0","1","0","0","620130031","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000035","18","1","0","35001","1","0","61001005","36","620090032","0","0","0","464","30","620060032","600110351","0","0","35001","0","0","0","1","0","0","620130032","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000036","18","1","0","36001","1","0","61001005","36","620090033","0","0","0","476","30","620060033","600110361","0","0","36001","0","0","0","1","0","0","620130033","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000037","18","1","0","37001","1","0","61001005","36","620090034","0","0","0","482","30","620060034","600110371","0","0","37001","0","0","0","1","0","0","620130034","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000038","18","1","0","38001","1","0","61001005","36","620090035","0","0","0","492","30","620060035","600110381","0","0","38001","0","0","0","1","0","0","620130035","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000039","18","1","0","39001","1","0","61001005","36","620090036","0","0","0","500","30","620060036","600110391","0","0","39001","0","0","0","1","0","0","620130036","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000040","18","1","0","40001","1","0","61001005","36","620090037","0","0","0","514","30","620060037","600110401","0","0","40001","0","0","0","1","0","0","620130037","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000041","18","1","0","41001","1","0","61001005","36","620090038","0","0","0","518","30","620060038","600110411","0","0","41001","0","0","0","1","0","0","620130038","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000042","18","1","0","42001","1","0","61001005","36","620090039","0","0","0","523","30","620060039","600110421","0","0","42001","0","0","0","1","0","0","620130039","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000043","18","1","0","43001","1","0","61001005","36","620090040","0","0","0","538","30","620060040","600110431","0","0","43001","0","0","0","1","0","0","620130040","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000044","18","1","0","44001","1","0","61001005","36","620090041","0","0","0","551","30","620060041","600110441","0","0","44001","0","0","0","1","0","0","620130041","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000045","18","1","0","45001","1","0","61001005","36","620090042","0","0","0","565","30","620060042","600110451","0","0","45001","0","0","0","1","0","0","620130042","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000046","18","1","0","46001","1","0","61001005","36","620090043","0","0","0","574","30","620060043","600110461","0","0","46001","0","0","0","1","0","0","620130043","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000047","18","1","0","47001","1","0","61001005","36","620090044","0","0","0","577","30","620060044","600110471","0","0","47001","0","0","0","1","0","0","620130044","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000048","18","1","0","48001","1","0","61001005","36","620090045","0","0","0","587","30","620060045","600110481","0","0","48001","0","0","0","1","0","0","620130045","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000049","18","1","0","49001","1","0","61001005","36","620090046","0","0","0","598","30","620060046","600110491","0","0","49001","0","0","0","1","0","0","620130046","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000050","18","1","0","50001","1","0","61001005","36","620090047","0","0","0","614","30","620060047","600110501","0","0","50001","0","0","0","1","0","0","620130047","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000051","18","1","0","51001","1","0","61001005","36","620090048","0","0","0","621","30","620060048","600110511","0","0","51001","0","0","0","1","0","0","620130048","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000052","18","1","0","52001","1","0","61001005","36","620090049","0","0","0","629","30","620060049","600110521","0","0","52001","0","0","0","1","0","0","620130049","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000053","18","1","0","53001","1","0","61001005","36","620090050","0","0","0","640","30","620060050","600110531","0","0","53001","0","0","0","1","0","0","620130050","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000054","18","1","0","54001","1","0","61001005","36","620090051","0","0","0","647","30","620060051","600110541","0","0","54001","0","0","0","1","0","0","620130051","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000055","18","1","0","55001","1","0","61001005","36","620090052","0","0","0","652","30","620060052","600110551","0","0","55001","0","0","0","1","0","0","620130052","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000056","18","1","0","56001","1","0","61001005","36","620090053","0","0","0","659","30","620060053","600110561","0","0","56001","0","0","0","1","0","0","620130053","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000057","18","1","0","57001","1","0","61001005","36","620090054","0","0","0","662","30","620060054","600110571","0","0","57001","0","0","0","1","0","0","620130054","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000058","18","1","0","58001","1","0","61001005","36","620090055","0","0","0","667","30","620060055","600110581","0","0","58001","0","0","0","1","0","0","620130055","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000059","18","1","0","59001","1","0","61001005","36","620090056","0","0","0","679","30","620060056","600110591","0","0","59001","0","0","0","1","0","0","620130056","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000060","18","1","0","60001","1","0","61001005","36","620090057","0","0","0","683","30","620060057","600110601","0","0","60001","0","0","0","1","0","0","620130057","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000061","18","1","0","61001","1","0","61001005","36","620090058","0","0","0","692","30","620060058","600110611","0","0","61001","0","0","0","1","0","0","620130058","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000062","18","1","0","62001","1","0","61001005","36","620090059","0","0","0","698","30","620060059","600110621","0","0","62001","0","0","0","1","0","0","620130059","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000063","18","1","0","63001","1","0","61001005","36","620090060","0","0","0","703","30","620060060","600110631","0","0","63001","0","0","0","1","0","0","620130060","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000064","18","1","0","64001","1","0","61001005","36","620090061","0","0","0","713","30","620060061","600110641","0","0","64001","0","0","0","1","0","0","620130061","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000065","18","1","0","65001","1","0","61001005","36","620090062","0","0","0","722","30","620060062","600110651","0","0","65001","0","0","0","1","0","0","620130062","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000066","18","1","0","66001","1","0","61001005","36","620090063","0","0","0","733","30","620060063","600110661","0","0","66001","0","0","0","1","0","0","620130063","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000067","18","1","0","67001","1","0","61001005","36","620090064","0","0","0","741","30","620060064","600110671","0","0","67001","0","0","0","1","0","0","620130064","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000068","18","1","0","68001","1","0","61001005","36","620090065","0","0","0","750","30","620060065","600110681","0","0","68001","0","0","0","1","0","0","620130065","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000069","18","1","0","69001","1","0","61001005","36","620090066","0","0","0","762","30","620060066","600110691","0","0","69001","0","0","0","1","0","0","620130066","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000070","18","1","0","70001","1","0","61001005","36","620090067","0","0","0","774","30","620060067","600110701","0","0","70001","0","0","0","1","0","0","620130067","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000071","18","1","0","71001","1","0","61001005","36","620090068","0","0","0","783","30","620060068","600110711","0","0","71001","0","0","0","1","0","0","620130068","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000072","18","1","0","1001","1","0","61001005","36","620300001","0","0","0","258","30","620090101","600110011","0","0","1001","0","0","0","1","0","0","620110001","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000073","18","1","0","2001","1","0","61001005","36","620300001","0","0","0","258","30","620090101","600110021","0","0","2001","0","0","0","1","0","0","620110001","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000074","18","1","0","3001","1","0","61001005","36","620300001","0","0","0","258","30","620090101","600110031","0","0","3001","0","0","0","1","0","0","620110001","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000075","18","1","0","4001","1","0","61001005","36","620300001","0","0","0","258","30","620090101","600110041","0","0","4001","0","0","0","1","0","0","620110001","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000076","18","1","0","5001","1","0","61001005","36","620300002","0","0","0","268","30","620090102","600110051","0","0","5001","0","0","0","1","0","0","620110002","0","0","61001004","0","61001007","1","0","0","1"
"0","0","0","0","0","600000077","18","1","0","6001","1","0","61001005","36","620300003","0","0","0","273","30","620090103","600110061","0","0","6001","0","0","0","1","0","0","620110003","0","0","61001004","0","61001007","1","0","0","1"
