308bc132cd96dd96117de16354f8d31335384bc4dca40fed71c1e7717f7620dd,ba4cecaf968301dc056596dae3efc2cd794261a56079e487e24de4d315d05474,ebb3c2756dcf8b6e9568c5929bbfdee4611e85100b73e1041fa616e97b601735,58fff43bedb976022bf494c78a2d4ea8d7b21636660258c60da8892ada8a2091,af849e338fbc94d2e5ce6b969d3cd255226d3003c8e649e74c0a19497e003146,2dcf9e5471ef0e69ece661b2586742cf3a6250ce14d3170aa583af8a39c90801,41c2f7126d6bb301f02fc9af493f64e8eb1498ea482edda44e203e612d352b07,e9ec356653995a829ae74ec4b1d3a4fcd2b5bb54d421c2cf21e93030194e0f36,99e828c44ca4a2768afcef98dde41eb3a1b8f15dc1e28bd5c2b61594e7ce7205,8070f1ff473971d549d3606a9349d877d07109b85e3da65b0238e89b73407231,2f3f049604e0655898a29ba1ee7f13d84b2936cfedf4fe3f69fa3cb77b3f76b2,1f400e599cd7b0f18c1d320a2d56e308cd035c7d1ccc6624890f0addd71ec376,77362e3af4c6597fd409f54c8941e3f7f0dc86e662e11f77d071e0cedc7298c3,76b05cf7cb812b929426a9e38d808d720415aac3aa3c176df0eca8b163f1b5c1
"2018/08/27 15:59:59","1","103","1","34","1","30","2018/08/20 16:00:00","0","2000","-1","0","0","0"
"2018/08/27 15:59:59","2","103","1","44","1","40","2018/08/20 16:00:00","0","2000","-1","0","0","0"
"2018/09/03 15:59:59","3","104","1","45","1","40","2018/08/27 16:00:00","0","2000","-1","0","0","0"
"2018/09/10 15:59:59","4","101","1","31","1","30","2018/09/05 16:00:00","0","2000","-1","0","0","0"
"2018/09/10 15:59:59","5","101","1","41","1","40","2018/09/05 16:00:00","0","2000","-1","0","0","0"
"2018/09/14 15:59:59","6","102","1","32","1","30","2018/09/10 16:00:00","0","2000","-1","0","0","0"
"2018/09/14 15:59:59","7","102","1","42","1","40","2018/09/10 16:00:00","0","2000","-1","0","0","0"
"2018/09/21 15:59:59","8","103","1","34","1","30","2018/09/14 16:00:00","0","2000","-1","0","0","0"
"2018/09/21 15:59:59","9","103","1","44","1","40","2018/09/14 16:00:00","0","2000","-1","0","0","0"
"2018/10/01 04:59:59","10","104","1","45","1","40","2018/09/21 16:00:00","0","2000","-1","0","0","0"
"2018/10/11 04:59:59","11","103","1","34","1","30","2018/10/01 05:00:00","0","2000","-1","0","0","0"
"2018/10/11 04:59:59","12","103","1","44","1","40","2018/10/01 05:00:00","0","2000","-1","0","0","0"
"2018/10/22 04:59:59","13","104","1","45","1","40","2018/10/11 05:00:00","0","2000","-1","0","0","0"
"2018/10/27 04:59:59","14","101","1","31","1","30","2018/10/22 05:00:00","0","2000","-1","0","0","0"
"2018/10/27 04:59:59","15","101","1","41","1","40","2018/10/22 05:00:00","0","2000","-1","0","0","0"
"2018/11/01 04:59:59","16","102","1","32","1","30","2018/10/27 05:00:00","0","2000","-1","0","0","0"
"2018/11/01 04:59:59","17","102","1","42","1","40","2018/10/27 05:00:00","0","2000","-1","0","0","0"
"2018/11/10 04:59:59","18","103","1","34","1","30","2018/11/01 05:00:00","0","2000","-1","0","0","0"
"2018/11/10 04:59:59","19","103","1","44","1","40","2018/11/01 05:00:00","0","2000","-1","0","0","0"
"2018/11/20 04:59:59","20","104","1","45","1","40","2018/11/10 05:00:00","0","2000","-1","0","0","0"
"2018/11/26 04:59:59","21","101","1","31","1","30","2018/11/20 05:00:00","0","2000","-1","0","0","0"
"2018/11/26 04:59:59","22","101","1","41","1","40","2018/11/20 05:00:00","0","2000","-1","0","0","0"
"2018/11/30 04:59:59","23","102","1","32","1","30","2018/11/26 05:00:00","0","2000","-1","0","0","0"
"2018/11/30 04:59:59","24","102","1","42","1","40","2018/11/26 05:00:00","0","2000","-1","0","0","0"
"2018/12/11 04:59:59","25","103","1","34","1","30","2018/12/01 05:00:00","0","2000","-1","0","0","0"
"2018/12/11 04:59:59","26","103","1","44","1","40","2018/12/01 05:00:00","0","2000","-1","0","0","0"
"2018/12/21 04:59:59","27","104","1","45","1","40","2018/12/11 05:00:00","0","2000","-1","0","0","0"
"2018/12/26 04:59:59","28","101","1","31","1","30","2018/12/21 05:00:00","0","2000","-1","0","0","0"
"2018/12/26 04:59:59","29","101","1","41","1","40","2018/12/21 05:00:00","0","2000","-1","0","0","0"
"2018/12/31 04:59:59","30","102","1","32","1","30","2018/12/26 05:00:00","0","2000","-1","0","0","0"
"2018/12/31 04:59:59","31","102","1","42","1","40","2018/12/26 05:00:00","0","2000","-1","0","0","0"
"2019/01/11 04:59:59","32","103","1","34","1","30","2018/12/31 05:00:00","0","2000","-1","0","0","0"
"2019/01/11 04:59:59","33","103","1","44","1","40","2018/12/31 05:00:00","0","2000","-1","0","0","0"
"2019/01/22 04:59:59","34","104","1","45","1","40","2019/01/11 05:00:00","0","2000","-1","0","0","0"
"2019/01/27 04:59:59","35","101","1","31","1","30","2019/01/22 05:00:00","0","2000","-1","0","0","0"
"2019/01/27 04:59:59","36","101","1","41","1","40","2019/01/22 05:00:00","0","2000","-1","0","0","0"
"2019/02/01 04:59:59","37","102","1","32","1","30","2019/01/27 05:00:00","0","2000","-1","0","0","0"
"2019/02/01 04:59:59","38","102","1","42","1","40","2019/01/27 05:00:00","0","2000","-1","0","0","0"
"2019/02/10 04:59:59","39","103","1","34","1","30","2019/02/01 05:00:00","0","3000","-1","0","0","0"
"2019/02/10 04:59:59","40","103","1","44","1","40","2019/02/01 05:00:00","0","3000","-1","0","0","0"
"2019/02/19 04:59:59","41","104","1","45","1","40","2019/02/10 05:00:00","0","2000","-1","0","0","0"
"2019/02/24 04:59:59","42","101","1","31","1","30","2019/02/19 05:00:00","0","3000","-1","0","0","0"
"2019/02/24 04:59:59","43","101","1","41","1","40","2019/02/19 05:00:00","0","3000","-1","0","0","0"
"2019/03/01 04:59:59","44","102","1","32","1","30","2019/02/24 05:00:00","0","3000","-1","0","0","0"
"2019/03/01 04:59:59","45","102","1","42","1","40","2019/02/24 05:00:00","0","3000","-1","0","0","0"
"2019/03/11 04:59:59","46","103","1","34","1","30","2019/03/01 05:00:00","0","2000","-1","0","0","0"
"2019/03/11 04:59:59","47","103","1","44","1","40","2019/03/01 05:00:00","0","2000","-1","0","0","0"
"2019/03/25 15:59:59","48","6004","1","151","1","80","2019/03/06 16:00:00","0","1500","-1","0","0","0"
"2019/03/25 15:59:59","49","6005","1","152","1","80","2019/03/06 16:00:00","0","1500","-1","0","0","0"
"2019/03/22 04:59:59","50","104","1","45","1","40","2019/03/11 05:00:00","0","2000","-1","0","0","0"
"2019/03/27 04:59:59","51","101","1","31","1","30","2019/03/22 05:00:00","0","2000","-1","0","0","0"
"2019/03/27 04:59:59","52","101","1","41","1","40","2019/03/22 05:00:00","0","2000","-1","0","0","0"
"2019/04/01 04:59:59","53","102","1","32","1","30","2019/03/27 05:00:00","0","2000","-1","0","0","0"
"2019/04/01 04:59:59","54","102","1","42","1","40","2019/03/27 05:00:00","0","2000","-1","0","0","0"
"2019/04/11 04:59:59","55","103","1","34","1","30","2019/04/01 05:00:00","0","2000","-1","0","0","0"
"2019/04/11 04:59:59","56","103","1","44","1","40","2019/04/01 05:00:00","0","2000","-1","0","0","0"
"2019/04/17 15:59:59","57","6004","1","151","1","80","2019/04/03 16:00:00","0","1500","-1","0","0","0"
"2019/04/17 15:59:59","58","6005","1","152","1","80","2019/04/03 16:00:00","0","1500","-1","0","0","0"
"2019/04/21 04:59:59","59","104","1","45","1","40","2019/04/11 05:00:00","0","2000","-1","0","0","0"
"2019/04/26 04:59:59","60","101","1","31","1","30","2019/04/21 05:00:00","0","2000","-1","0","0","0"
"2019/04/26 04:59:59","61","101","1","41","1","40","2019/04/21 05:00:00","0","2000","-1","0","0","0"
"2019/05/01 04:59:59","62","102","1","32","1","30","2019/04/26 05:00:00","0","2000","-1","0","0","0"
"2019/05/01 04:59:59","63","102","1","42","1","40","2019/04/26 05:00:00","0","2000","-1","0","0","0"
"2019/05/11 04:59:59","64","103","1","34","1","30","2019/05/01 05:00:00","0","2000","-1","0","0","0"
"2019/05/11 04:59:59","65","103","1","44","1","40","2019/05/01 05:00:00","0","2000","-1","0","0","0"
"2019/05/16 15:59:59","66","6004","1","151","1","80","2019/05/02 16:00:00","0","1500","-1","0","0","0"
"2019/05/16 15:59:59","67","6005","1","152","1","80","2019/05/02 16:00:00","0","1500","-1","0","0","0"
"2019/05/21 04:59:59","68","104","1","45","1","40","2019/05/11 05:00:00","0","2000","-1","0","0","0"
"2019/05/27 04:59:59","69","101","1","31","1","30","2019/05/21 05:00:00","0","2000","-1","0","0","0"
"2019/05/27 04:59:59","70","101","1","41","1","40","2019/05/21 05:00:00","0","2000","-1","0","0","0"
"2019/06/01 04:59:59","71","102","1","32","1","30","2019/05/27 05:00:00","0","2000","-1","0","0","0"
"2019/06/01 04:59:59","72","102","1","42","1","40","2019/05/27 05:00:00","0","2000","-1","0","0","0"
"2019/06/13 04:59:59","73","103","1","34","1","30","2019/06/01 05:00:00","0","2000","-1","0","0","0"
"2019/06/13 04:59:59","74","103","1","44","1","40","2019/06/01 05:00:00","0","2000","-1","0","0","0"
"2019/06/17 15:59:59","75","6004","1","151","1","80","2019/06/03 16:00:00","0","1500","-1","0","0","0"
"2019/06/17 15:59:59","76","6005","1","152","1","80","2019/06/03 16:00:00","0","1500","-1","0","0","0"
"2019/06/23 04:59:59","77","104","1","45","1","40","2019/06/13 05:00:00","0","2000","-1","0","0","0"
"2019/06/25 04:59:59","78","101","1","31","1","30","2019/06/13 05:00:00","0","2000","-1","0","0","0"
"2019/06/25 04:59:59","79","101","1","41","1","40","2019/06/13 05:00:00","0","2000","-1","0","0","0"
"2019/07/01 04:59:59","80","102","1","32","1","30","2019/06/25 05:00:00","0","2000","-1","0","0","0"
"2019/07/01 04:59:59","81","102","1","42","1","40","2019/06/25 05:00:00","0","2000","-1","0","0","0"
"2019/07/13 04:59:59","82","103","1","34","1","30","2019/07/01 05:00:00","0","2000","-1","0","0","0"
"2019/07/13 04:59:59","83","103","1","44","1","40","2019/07/01 05:00:00","0","2000","-1","0","0","0"
"2019/07/15 15:59:59","84","6004","1","151","1","80","2019/07/01 16:00:00","0","1500","-1","0","0","0"
"2019/07/15 15:59:59","85","6005","1","152","1","80","2019/07/01 16:00:00","0","1500","-1","0","0","0"
"2019/07/22 04:59:59","86","104","1","45","1","40","2019/07/08 05:00:00","0","2000","-1","0","0","0"
"2019/07/26 04:59:59","87","101","1","31","1","30","2019/07/13 05:00:00","0","2000","-1","0","0","0"
"2019/07/26 04:59:59","88","101","1","41","1","40","2019/07/13 05:00:00","0","2000","-1","0","0","0"
"2019/07/31 15:59:59","89","6004","1","151","1","80","2019/07/17 16:00:00","0","1500","-1","0","0","0"
"2019/07/31 15:59:59","90","6005","1","152","1","80","2019/07/17 16:00:00","0","1500","-1","0","0","0"
"2019/07/27 04:59:59","91","109","1","37","1","30","2019/07/22 05:00:00","0","2000","-1","0","0","0"
"2019/08/01 04:59:59","92","102","1","32","1","30","2019/07/26 05:00:00","0","2000","-1","0","0","0"
"2019/08/01 04:59:59","93","102","1","42","1","40","2019/07/26 05:00:00","0","2000","-1","0","0","0"
"2019/08/14 04:59:59","94","103","1","34","1","30","2019/08/01 05:00:00","0","3000","-1","0","0","0"
"2019/08/14 04:59:59","95","103","1","44","1","40","2019/08/01 05:00:00","0","3000","-1","0","0","0"
"2019/08/15 15:59:59","96","6004","1","151","1","80","2019/08/01 16:00:00","0","1500","-1","0","0","0"
"2019/08/15 15:59:59","97","6005","1","152","1","80","2019/08/01 16:00:00","0","1500","-1","0","0","0"
"2019/08/22 04:59:59","98","104","1","45","1","40","2019/08/08 05:00:00","0","2000","-1","0","0","0"
"2019/08/26 04:59:59","99","101","1","31","1","30","2019/08/14 05:00:00","0","3000","-1","0","0","0"
"2019/08/26 04:59:59","100","101","1","41","1","40","2019/08/14 05:00:00","0","3000","-1","0","0","0"
"2019/08/27 04:59:59","101","109","1","37","1","30","2019/08/22 05:00:00","0","2000","-1","0","0","0"
"2019/09/01 04:59:59","102","102","1","32","1","30","2019/08/26 05:00:00","0","3000","-1","0","0","0"
"2019/09/01 04:59:59","103","102","1","42","1","40","2019/08/26 05:00:00","0","3000","-1","0","0","0"
"2019/09/13 04:59:59","104","103","1","34","1","30","2019/09/01 05:00:00","0","2000","-1","0","0","0"
"2019/09/13 04:59:59","105","103","1","44","1","40","2019/09/01 05:00:00","0","2000","-1","0","0","0"
"2019/09/18 15:59:59","106","6004","1","151","1","80","2019/09/03 16:00:00","0","1500","-1","0","0","0"
"2019/09/18 15:59:59","107","6005","1","152","1","80","2019/09/03 16:00:00","0","1500","-1","0","0","0"
"2019/09/20 04:59:59","108","104","1","45","1","40","2019/09/05 05:00:00","0","2000","-1","0","0","0"
"2019/09/26 04:59:59","109","101","1","31","1","30","2019/09/13 05:00:00","0","2000","-1","0","0","0"
"2019/09/26 04:59:59","110","101","1","41","1","40","2019/09/13 05:00:00","0","2000","-1","0","0","0"
"2019/09/26 04:59:59","111","103","1","34","1","30","2019/09/20 05:00:00","0","2000","-1","0","0","0"
"2019/09/26 04:59:59","112","103","1","44","1","40","2019/09/20 05:00:00","0","2000","-1","0","0","0"
"2019/10/01 04:59:59","113","109","1","37","1","30","2019/09/26 05:00:00","0","2000","-1","0","0","0"
"2019/10/01 04:59:59","114","102","1","32","1","30","2019/09/26 05:00:00","0","2000","-1","0","0","0"
"2019/10/01 04:59:59","115","102","1","42","1","40","2019/09/26 05:00:00","0","2000","-1","0","0","0"
"2019/10/13 04:59:59","116","103","1","34","1","30","2019/10/01 05:00:00","0","2000","-1","0","0","0"
"2019/10/13 04:59:59","117","103","1","44","1","40","2019/10/01 05:00:00","0","2000","-1","0","0","0"
"2019/10/15 15:59:59","118","6004","1","151","1","80","2019/10/01 16:00:00","0","1500","-1","0","0","0"
"2019/10/15 15:59:59","119","6005","1","152","1","80","2019/10/01 16:00:00","0","1500","-1","0","0","0"
"2019/10/20 04:59:59","120","104","1","45","1","40","2019/10/07 05:00:00","0","2000","-1","0","0","0"
"2019/10/26 04:59:59","121","101","1","31","1","30","2019/10/13 05:00:00","0","2000","-1","0","0","0"
"2019/10/26 04:59:59","122","101","1","41","1","40","2019/10/13 05:00:00","0","2000","-1","0","0","0"
"2019/10/24 15:59:59","123","7004","1","251","1","80","2019/10/17 16:00:00","0","1500","-1","0","0","0"
"2019/10/24 15:59:59","124","7005","1","252","1","80","2019/10/17 16:00:00","0","1500","-1","0","0","0"
"2019/10/27 04:59:59","125","109","1","37","1","30","2019/10/22 05:00:00","0","2000","-1","0","0","0"
"2019/11/01 04:59:59","126","102","1","32","1","30","2019/10/26 05:00:00","0","2000","-1","0","0","0"
