cf39c11c0de9515148cd16c336a298191d2d4a49ea2b84e4e1699565bcaf3883,bccccc434b2e9b1db031bc372ff79ec5563f3e4f8e983e3a704abd02f4902cd6,d85b98b1aea5ebe5a32131825184685c1c3092caaba2c939fca4fb803240be6a,3d4694ba7476980f1096965d306508015e63f1d681c06fe52c7f0e2093eedfbd,56cc6526c08d370a20d941d34d4b212171ab4eb50eeefd9a8d30c86cd1a732d5,76f793e24ac81860648b1223f880cfd9a398beaf201cc4d37bfa6801c0cfff75,163a1ad63ed9423db4b0a8f68d7ef6b1592a961a48cc6ab4d22d7a8ae2afd192,58798a0a68cdaf6b135d406364f74d88c1b851187dd193719738080449f0ceb2,379916c61bccfe6f5efae67f8055b6a8e92c81fa4b3a72989570f29d03bacdc0,f271e5da3231d85809a40f6b86263b27e959d655d0081c5b0538dfd923e01fe0,ec4510be0d28f545aec8abab72adef84efc41cdefbd388ea2bec980dc626bacb,ac2b769024e909105b76ac8a5e8d4c9d132cc6e9f73a072890a9cdd62074ad6b,ff0a0fb9e0e91c14332cd8bd72054d04d8173db395314454499993e90420db64,4a54e1fdfe0a132756cc315346cc154c7b1076d0c24496f23dd385db5856b903
"0","34","1","0","103","2000","0","0","-1","1","2018/08/20 16:00:00","1","30","2018/08/27 15:59:59"
"0","44","2","0","103","2000","0","0","-1","1","2018/08/20 16:00:00","1","40","2018/08/27 15:59:59"
"0","45","3","0","104","2000","0","0","-1","1","2018/08/27 16:00:00","1","40","2018/09/03 15:59:59"
"0","31","4","0","101","2000","0","0","-1","1","2018/09/05 16:00:00","1","30","2018/09/10 15:59:59"
"0","41","5","0","101","2000","0","0","-1","1","2018/09/05 16:00:00","1","40","2018/09/10 15:59:59"
"0","32","6","0","102","2000","0","0","-1","1","2018/09/10 16:00:00","1","30","2018/09/14 15:59:59"
"0","42","7","0","102","2000","0","0","-1","1","2018/09/10 16:00:00","1","40","2018/09/14 15:59:59"
"0","34","8","0","103","2000","0","0","-1","1","2018/09/14 16:00:00","1","30","2018/09/21 15:59:59"
"0","44","9","0","103","2000","0","0","-1","1","2018/09/14 16:00:00","1","40","2018/09/21 15:59:59"
"0","45","10","0","104","2000","0","0","-1","1","2018/09/21 16:00:00","1","40","2018/10/01 04:59:59"
"0","34","11","0","103","2000","0","0","-1","1","2018/10/01 05:00:00","1","30","2018/10/11 04:59:59"
"0","44","12","0","103","2000","0","0","-1","1","2018/10/01 05:00:00","1","40","2018/10/11 04:59:59"
"0","45","13","0","104","2000","0","0","-1","1","2018/10/11 05:00:00","1","40","2018/10/22 04:59:59"
"0","31","14","0","101","2000","0","0","-1","1","2018/10/22 05:00:00","1","30","2018/10/27 04:59:59"
"0","41","15","0","101","2000","0","0","-1","1","2018/10/22 05:00:00","1","40","2018/10/27 04:59:59"
"0","32","16","0","102","2000","0","0","-1","1","2018/10/27 05:00:00","1","30","2018/11/01 04:59:59"
"0","42","17","0","102","2000","0","0","-1","1","2018/10/27 05:00:00","1","40","2018/11/01 04:59:59"
"0","34","18","0","103","2000","0","0","-1","1","2018/11/01 05:00:00","1","30","2018/11/10 04:59:59"
"0","44","19","0","103","2000","0","0","-1","1","2018/11/01 05:00:00","1","40","2018/11/10 04:59:59"
"0","45","20","0","104","2000","0","0","-1","1","2018/11/10 05:00:00","1","40","2018/11/20 04:59:59"
"0","31","21","0","101","2000","0","0","-1","1","2018/11/20 05:00:00","1","30","2018/11/26 04:59:59"
"0","41","22","0","101","2000","0","0","-1","1","2018/11/20 05:00:00","1","40","2018/11/26 04:59:59"
"0","32","23","0","102","2000","0","0","-1","1","2018/11/26 05:00:00","1","30","2018/11/30 04:59:59"
"0","42","24","0","102","2000","0","0","-1","1","2018/11/26 05:00:00","1","40","2018/11/30 04:59:59"
"0","34","25","0","103","2000","0","0","-1","1","2018/12/01 05:00:00","1","30","2018/12/11 04:59:59"
"0","44","26","0","103","2000","0","0","-1","1","2018/12/01 05:00:00","1","40","2018/12/11 04:59:59"
"0","45","27","0","104","2000","0","0","-1","1","2018/12/11 05:00:00","1","40","2018/12/21 04:59:59"
"0","31","28","0","101","2000","0","0","-1","1","2018/12/21 05:00:00","1","30","2018/12/26 04:59:59"
"0","41","29","0","101","2000","0","0","-1","1","2018/12/21 05:00:00","1","40","2018/12/26 04:59:59"
"0","32","30","0","102","2000","0","0","-1","1","2018/12/26 05:00:00","1","30","2018/12/31 04:59:59"
"0","42","31","0","102","2000","0","0","-1","1","2018/12/26 05:00:00","1","40","2018/12/31 04:59:59"
"0","34","32","0","103","2000","0","0","-1","1","2018/12/31 05:00:00","1","30","2019/01/11 04:59:59"
"0","44","33","0","103","2000","0","0","-1","1","2018/12/31 05:00:00","1","40","2019/01/11 04:59:59"
"0","45","34","0","104","2000","0","0","-1","1","2019/01/11 05:00:00","1","40","2019/01/22 04:59:59"
"0","31","35","0","101","2000","0","0","-1","1","2019/01/22 05:00:00","1","30","2019/01/27 04:59:59"
"0","41","36","0","101","2000","0","0","-1","1","2019/01/22 05:00:00","1","40","2019/01/27 04:59:59"
"0","32","37","0","102","2000","0","0","-1","1","2019/01/27 05:00:00","1","30","2019/02/01 04:59:59"
"0","42","38","0","102","2000","0","0","-1","1","2019/01/27 05:00:00","1","40","2019/02/01 04:59:59"
"0","34","39","0","103","3000","0","0","-1","1","2019/02/01 05:00:00","1","30","2019/02/10 04:59:59"
"0","44","40","0","103","3000","0","0","-1","1","2019/02/01 05:00:00","1","40","2019/02/10 04:59:59"
"0","45","41","0","104","2000","0","0","-1","1","2019/02/10 05:00:00","1","40","2019/02/19 04:59:59"
"0","31","42","0","101","3000","0","0","-1","1","2019/02/19 05:00:00","1","30","2019/02/24 04:59:59"
"0","41","43","0","101","3000","0","0","-1","1","2019/02/19 05:00:00","1","40","2019/02/24 04:59:59"
"0","32","44","0","102","3000","0","0","-1","1","2019/02/24 05:00:00","1","30","2019/03/01 04:59:59"
"0","42","45","0","102","3000","0","0","-1","1","2019/02/24 05:00:00","1","40","2019/03/01 04:59:59"
"0","34","46","0","103","2000","0","0","-1","1","2019/03/01 05:00:00","1","30","2019/03/11 04:59:59"
"0","44","47","0","103","2000","0","0","-1","1","2019/03/01 05:00:00","1","40","2019/03/11 04:59:59"
"0","151","48","0","6004","1500","0","0","-1","1","2019/03/06 16:00:00","1","80","2019/03/25 15:59:59"
"0","152","49","0","6005","1500","0","0","-1","1","2019/03/06 16:00:00","1","80","2019/03/25 15:59:59"
"0","45","50","0","104","2000","0","0","-1","1","2019/03/11 05:00:00","1","40","2019/03/22 04:59:59"
"0","31","51","0","101","2000","0","0","-1","1","2019/03/22 05:00:00","1","30","2019/03/27 04:59:59"
"0","41","52","0","101","2000","0","0","-1","1","2019/03/22 05:00:00","1","40","2019/03/27 04:59:59"
"0","32","53","0","102","2000","0","0","-1","1","2019/03/27 05:00:00","1","30","2019/04/01 04:59:59"
"0","42","54","0","102","2000","0","0","-1","1","2019/03/27 05:00:00","1","40","2019/04/01 04:59:59"
"0","34","55","0","103","2000","0","0","-1","1","2019/04/01 05:00:00","1","30","2019/04/11 04:59:59"
"0","44","56","0","103","2000","0","0","-1","1","2019/04/01 05:00:00","1","40","2019/04/11 04:59:59"
"0","151","57","0","6004","1500","0","0","-1","1","2019/04/03 16:00:00","1","80","2019/04/17 15:59:59"
"0","152","58","0","6005","1500","0","0","-1","1","2019/04/03 16:00:00","1","80","2019/04/17 15:59:59"
"0","45","59","0","104","2000","0","0","-1","1","2019/04/11 05:00:00","1","40","2019/04/21 04:59:59"
"0","31","60","0","101","2000","0","0","-1","1","2019/04/21 05:00:00","1","30","2019/04/26 04:59:59"
"0","41","61","0","101","2000","0","0","-1","1","2019/04/21 05:00:00","1","40","2019/04/26 04:59:59"
"0","32","62","0","102","2000","0","0","-1","1","2019/04/26 05:00:00","1","30","2019/05/01 04:59:59"
"0","42","63","0","102","2000","0","0","-1","1","2019/04/26 05:00:00","1","40","2019/05/01 04:59:59"
"0","34","64","0","103","2000","0","0","-1","1","2019/05/01 05:00:00","1","30","2019/05/11 04:59:59"
"0","44","65","0","103","2000","0","0","-1","1","2019/05/01 05:00:00","1","40","2019/05/11 04:59:59"
"0","151","66","0","6004","1500","0","0","-1","1","2019/05/02 16:00:00","1","80","2019/05/16 15:59:59"
"0","152","67","0","6005","1500","0","0","-1","1","2019/05/02 16:00:00","1","80","2019/05/16 15:59:59"
"0","45","68","0","104","2000","0","0","-1","1","2019/05/11 05:00:00","1","40","2019/05/21 04:59:59"
"0","31","69","0","101","2000","0","0","-1","1","2019/05/21 05:00:00","1","30","2019/05/27 04:59:59"
"0","41","70","0","101","2000","0","0","-1","1","2019/05/21 05:00:00","1","40","2019/05/27 04:59:59"
"0","32","71","0","102","2000","0","0","-1","1","2019/05/27 05:00:00","1","30","2019/06/01 04:59:59"
"0","42","72","0","102","2000","0","0","-1","1","2019/05/27 05:00:00","1","40","2019/06/01 04:59:59"
"0","34","73","0","103","2000","0","0","-1","1","2019/06/01 05:00:00","1","30","2019/06/13 04:59:59"
"0","44","74","0","103","2000","0","0","-1","1","2019/06/01 05:00:00","1","40","2019/06/13 04:59:59"
"0","151","75","0","6004","1500","0","0","-1","1","2019/06/03 16:00:00","1","80","2019/06/17 15:59:59"
"0","152","76","0","6005","1500","0","0","-1","1","2019/06/03 16:00:00","1","80","2019/06/17 15:59:59"
"0","45","77","0","104","2000","0","0","-1","1","2019/06/13 05:00:00","1","40","2019/06/23 04:59:59"
"0","31","78","0","101","2000","0","0","-1","1","2019/06/13 05:00:00","1","30","2019/06/25 04:59:59"
"0","41","79","0","101","2000","0","0","-1","1","2019/06/13 05:00:00","1","40","2019/06/25 04:59:59"
"0","32","80","0","102","2000","0","0","-1","1","2019/06/25 05:00:00","1","30","2019/07/01 04:59:59"
"0","42","81","0","102","2000","0","0","-1","1","2019/06/25 05:00:00","1","40","2019/07/01 04:59:59"
"0","34","82","0","103","2000","0","0","-1","1","2019/07/01 05:00:00","1","30","2019/07/13 04:59:59"
"0","44","83","0","103","2000","0","0","-1","1","2019/07/01 05:00:00","1","40","2019/07/13 04:59:59"
"0","151","84","0","6004","1500","0","0","-1","1","2019/07/01 16:00:00","1","80","2019/07/15 15:59:59"
"0","152","85","0","6005","1500","0","0","-1","1","2019/07/01 16:00:00","1","80","2019/07/15 15:59:59"
"0","45","86","0","104","2000","0","0","-1","1","2019/07/08 05:00:00","1","40","2019/07/22 04:59:59"
"0","31","87","0","101","2000","0","0","-1","1","2019/07/13 05:00:00","1","30","2019/07/26 04:59:59"
"0","41","88","0","101","2000","0","0","-1","1","2019/07/13 05:00:00","1","40","2019/07/26 04:59:59"
"0","151","89","0","6004","1500","0","0","-1","1","2019/07/17 16:00:00","1","80","2019/07/31 15:59:59"
"0","152","90","0","6005","1500","0","0","-1","1","2019/07/17 16:00:00","1","80","2019/07/31 15:59:59"
"0","37","91","0","109","2000","0","0","-1","1","2019/07/22 05:00:00","1","30","2019/07/27 04:59:59"
"0","32","92","0","102","2000","0","0","-1","1","2019/07/26 05:00:00","1","30","2019/08/01 04:59:59"
"0","42","93","0","102","2000","0","0","-1","1","2019/07/26 05:00:00","1","40","2019/08/01 04:59:59"
"0","34","94","0","103","3000","0","0","-1","1","2019/08/01 05:00:00","1","30","2019/08/14 04:59:59"
"0","44","95","0","103","3000","0","0","-1","1","2019/08/01 05:00:00","1","40","2019/08/14 04:59:59"
"0","151","96","0","6004","1500","0","0","-1","1","2019/08/01 16:00:00","1","80","2019/08/15 15:59:59"
"0","152","97","0","6005","1500","0","0","-1","1","2019/08/01 16:00:00","1","80","2019/08/15 15:59:59"
"0","45","98","0","104","2000","0","0","-1","1","2019/08/08 05:00:00","1","40","2019/08/22 04:59:59"
"0","31","99","0","101","3000","0","0","-1","1","2019/08/14 05:00:00","1","30","2019/08/26 04:59:59"
"0","41","100","0","101","3000","0","0","-1","1","2019/08/14 05:00:00","1","40","2019/08/26 04:59:59"
"0","37","101","0","109","2000","0","0","-1","1","2019/08/22 05:00:00","1","30","2019/08/27 04:59:59"
"0","32","102","0","102","3000","0","0","-1","1","2019/08/26 05:00:00","1","30","2019/09/01 04:59:59"
"0","42","103","0","102","3000","0","0","-1","1","2019/08/26 05:00:00","1","40","2019/09/01 04:59:59"
"0","34","104","0","103","2000","0","0","-1","1","2019/09/01 05:00:00","1","30","2019/09/13 04:59:59"
"0","44","105","0","103","2000","0","0","-1","1","2019/09/01 05:00:00","1","40","2019/09/13 04:59:59"
"0","151","106","0","6004","1500","0","0","-1","1","2019/09/03 16:00:00","1","80","2019/09/18 15:59:59"
"0","152","107","0","6005","1500","0","0","-1","1","2019/09/03 16:00:00","1","80","2019/09/18 15:59:59"
"0","45","108","0","104","2000","0","0","-1","1","2019/09/05 05:00:00","1","40","2019/09/20 04:59:59"
"0","31","109","0","101","2000","0","0","-1","1","2019/09/13 05:00:00","1","30","2019/09/26 04:59:59"
"0","41","110","0","101","2000","0","0","-1","1","2019/09/13 05:00:00","1","40","2019/09/26 04:59:59"
"0","34","111","0","103","2000","0","0","-1","1","2019/09/20 05:00:00","1","30","2019/09/26 04:59:59"
"0","44","112","0","103","2000","0","0","-1","1","2019/09/20 05:00:00","1","40","2019/09/26 04:59:59"
"0","37","113","0","109","2000","0","0","-1","1","2019/09/26 05:00:00","1","30","2019/10/01 04:59:59"
"0","32","114","0","102","2000","0","0","-1","1","2019/09/26 05:00:00","1","30","2019/10/01 04:59:59"
"0","42","115","0","102","2000","0","0","-1","1","2019/09/26 05:00:00","1","40","2019/10/01 04:59:59"
"0","34","116","0","103","2000","0","0","-1","1","2019/10/01 05:00:00","1","30","2019/10/13 04:59:59"
"0","44","117","0","103","2000","0","0","-1","1","2019/10/01 05:00:00","1","40","2019/10/13 04:59:59"
"0","151","118","0","6004","1500","0","0","-1","1","2019/10/01 16:00:00","1","80","2019/10/15 15:59:59"
"0","152","119","0","6005","1500","0","0","-1","1","2019/10/01 16:00:00","1","80","2019/10/15 15:59:59"
"0","45","120","0","104","2000","0","0","-1","1","2019/10/07 05:00:00","1","40","2019/10/20 04:59:59"
"0","31","121","0","101","2000","0","0","-1","1","2019/10/13 05:00:00","1","30","2019/10/26 04:59:59"
"0","41","122","0","101","2000","0","0","-1","1","2019/10/13 05:00:00","1","40","2019/10/26 04:59:59"
"0","251","123","0","7004","1500","0","0","-1","1","2019/10/17 16:00:00","1","80","2019/10/24 15:59:59"
