f00239d92750fa102682cb67cb4011ee6096a9f279216ab7adbb57ee0c61a66e,5291d83a5fac41bce1d3e4abc829d7300f9fc557c375089f912cb502ba3fd9cd,5c5e8388fa600fc67719c2cf42c96d50b973dba55f5ba634b8238e410d71940f,b2ec97c96e2511902f89273c2df4772f2991512e3bf039cba25ce57d5c5821ba,6ab00f65ed39feb0f1d923d09d012dee3d5c4b638813842d8bf63dd436faefbe,f938d51a254cdb0e525bc31866461050df1292ad99c6fc82fcb73de776a3a759,57bb88c53ce5f45a51f860f9ee58ed048b6f08a28803211ea6bb92ddf77d2ea4,5e26ebe526bf2d32831340c4601a419f2f486a97157a1feea9913707f886d18d,73afae07d11d8eff340b0b71a35e0ea9f94057712624cc1183afd3ce4824439a,69403144bc351c0f68bd3fb7dcfa9f74b9769d7acd108ac7372002dc32fbbe5e,6d8634bd14cee6aa626b4e742845151538e8663dd61ddefee8a4ceb9743151c6,2872377a02763e73b8d12bd769e62bc09d5b726fea36a1370a06b2e0c9620890,9019b17bb622b0f85ff078a39954115eb098bec2edd05d1db1f51e8f1d476b44,d888e1bc79b3e7237babdbcf2bdf4cc87d97c416c272c5aef6fe563feab03aeb,8f9d059392b48bcdf8104d374c3d2108071874ee7cd31d2960c8dbf45fe5c9b9,cd5b635740804940cd1f085bdd40ad90dddccb1979ae387128a110ae641825f8,a84061de44496793834a1ecbef75522996689fcda9c02a5ebcac5768fc9b7609,464114215f0cb3c5c9afe3bb3cce313f50eeb382a1761776f6ceae77fe1c2d38,998c980a2f2e04e70580a7b3b640325db24013c3f8fe483eaa7a9a2e9ce1ff3f,0321e607f00cc88ec637213294fb712fd00ff8e957b7963239554a45e908208f,2db7c5f634c70be3ea4aa11c3795c851bd243ceb5c5122b7126a121fd5345a1c,9355476d48b83d4c4a53de234372502304061eb6ea7f85c15c7b1a57c7d4992b,842157b88f5d675fe7288846f1f7ab930e4b5cab5f8281fb3e8b211a83d0c02f,edfe61baf6c336dd6f064cf343bfddce5fe08f37da7668b9902cc0402f5e7d7c,dd82ea374a805cc029356515d1fc254b8ed8e3c719dd76447e020bdcac7b24b1,2e9f2a3042edf0047c404889e9bcaf7ffec260e640d683ddbf90963d4b962781,99e397c9504b932ba52cd2cdf39567ab927d900e25a858677fb226dfa6e01399,f50afb25d0b01dec1ebd89c71b63c55bbd779f66696fa71caf34beb73293029d,5c8da3fa9000a72a673cc85ea0483e6d472a9a25360715961040cc0ffbf515ee,a25606aaaa4fd76a333219dcc0205092c12f76204507d5a6b69c59a240718d09,b9fe962ed419c0188c3afa964987ffb789fa59c26ab00cf495561b5c41cc6b01,bced7b12914c1ea44ac6742c3cfaac74ad8516d2b9c645fc9121b262a22f3088,346a4ea7d96b405e53e832621443987205d4293eea97b996463bab884d13139b,68583f96c11ede56b49d6176a2d09384e23dd8d9cb6f2ad7e0b05b49482a6fee,316302846e0936f376889766a9a358f437b4b64b3adb616d84291e3adeb70302,236cef0c295c2f888acd89b39a58b69310b8af184ddfed55e4c1f2b58863b418,b7c79403f4ba65d9bff84726bfbf033611d4900c15b77f011a41765b16b86559,c7b7bc060b8547b441aefb863f05599d8b1f7a33fb9d46a9553ce06ab4a0cc42,5ae6537f0d9cbd0ee8a5eba20f76e0c12a4cf64f6359f3bdfb7621cf9f94a196,6e17838709d719b1d13262dd64e5623de9e6129b7b1cfabd7406d03d4d708714,2f3c672065ae2055bb8c3bf0d3a9e38fe852db3f8c26a2cd7f7002f02d85e791,6e90c9396e8df0c8ae16e9853661284e0b8556582090e4b6f77f04f849c91f94
"","一般轉蛋","0","1000","10001","0","10001","0","0","0","0","0","0","0","0","取得道具獎勵或記憶碎片吧！","0","10","0","2018/08/08 15:59:59","","0","0","0","0","0","10001","","","3","10001","0","1","0","1","0","0","0","","0","0","2015/04/01 15:00:00"
"","一般轉蛋","0","1000","10002","0","10001","0","0","0","0","0","0","0","0","取得道具獎勵或記憶碎片吧！","0","10","0","2018/08/20 15:59:59","","0","0","0","0","0","10001","","","3","10002","0","1","0","1","0","0","0","","0","0","2018/08/08 16:00:00"
"","一般轉蛋","0","1000","10003","0","10001","0","0","0","0","0","0","0","0","取得道具獎勵或記憶碎片吧！","0","10","0","2018/08/31 15:59:59","","0","0","0","0","0","10001","","","3","10003","0","1","0","1","0","0","0","","0","0","2018/08/20 16:00:00"
"","一般轉蛋","0","1000","10004","0","10001","0","0","0","0","0","0","0","0","取得道具獎勵或記憶碎片吧！","0","10","0","2018/09/14 15:59:59","","0","0","0","0","0","10001","","","3","10004","0","1","0","1","0","0","0","","0","0","2018/08/31 16:00:00"
"","一般轉蛋","0","1000","10005","0","10001","0","0","0","0","0","0","0","0","取得道具獎勵或記憶碎片吧！","0","10","0","2018/09/21 15:59:59","","0","0","0","0","0","10001","","","3","10005","0","1","0","1","0","0","0","","0","0","2018/09/14 16:00:00"
"","一般轉蛋","0","1000","10006","0","10001","0","0","0","0","0","0","0","0","取得道具獎勵或記憶碎片吧！","0","10","0","2018/10/09 15:59:59","","0","0","0","0","0","10001","","","3","10006","0","1","0","1","0","0","0","","0","0","2018/09/21 16:00:00"
"","一般轉蛋","0","1000","10007","0","10001","0","0","0","0","0","0","0","0","取得道具獎勵或記憶碎片吧！","0","10","0","2018/10/22 15:59:59","","0","0","0","0","0","10001","","","3","10007","0","1","0","1","0","0","0","","0","0","2018/10/09 16:00:00"
"","一般轉蛋","0","1000","10008","0","10001","0","0","0","0","0","0","0","0","取得道具獎勵或記憶碎片吧！","0","10","0","2018/11/08 15:59:59","","0","0","0","0","0","10001","","","3","10008","0","1","0","1","0","0","0","","0","0","2018/10/22 16:00:00"
"","一般轉蛋","0","1000","10009","0","10001","0","0","0","0","0","0","0","0","取得道具獎勵或記憶碎片吧！","0","10","0","2018/11/15 15:59:59","","0","0","0","0","0","10001","","","3","10009","0","1","0","1","0","0","0","","0","0","2018/11/08 16:00:00"
"","一般轉蛋","0","1000","10010","0","10001","0","0","0","0","0","0","0","0","取得道具獎勵或記憶碎片吧！","0","10","0","2018/11/30 15:59:59","","0","0","0","0","0","10001","","","3","10010","0","1","0","1","0","0","0","","0","0","2018/11/15 16:00:00"
"","一般轉蛋","0","1000","10011","0","10001","0","0","0","0","0","0","0","0","取得道具獎勵或記憶碎片吧！","0","10","0","2018/12/13 15:59:59","","0","0","0","0","0","10001","","","3","10011","0","1","0","1","0","0","0","","0","0","2018/11/30 16:00:00"
"","一般轉蛋","0","1000","10012","0","10001","0","0","0","0","0","0","0","0","取得道具獎勵或記憶碎片吧！","0","10","0","2018/12/27 15:59:59","","0","0","0","0","0","10001","","","3","10012","0","1","0","1","0","0","0","","0","0","2018/12/13 16:00:00"
"","一般轉蛋","0","1000","10013","0","10001","0","0","0","0","0","0","0","0","取得道具獎勵或記憶碎片吧！","0","10","0","2019/01/09 15:59:59","","0","0","0","0","0","10001","","","3","10013","0","1","0","1","0","0","0","","0","0","2018/12/27 16:00:00"
