164715c2c76bde1bc9be2f0d04c90449dda4bd3f8ad1551759fbf5d2974d69ad,cc2414924d7dc475fe79bac6f8ac3e45fce4d57f15750209942b0fe91622009c,a534014236109411db684f2f1ef66a8733dd8c635605c21727995d0f65033d48,41022ca3dc6e5513931a1dae476e40266936620e9486f156b5bca3489ca05add,0314585dad03d3dd64659d029f082b0bbf2efcda1d4d54e133feb56ca00072b1,022580a1a8f7deeccd052f0d6fd9653bddf73c2992178342b373e6cbe468fd58,93b32b1246c780cb14c58631640b1d99784b4d0838da2cdd0c0b025d94f64c20,a129265e6e031afd4896783724abd949de7121f375cc44ceafba7bef09f200cd,5bec5f36536e73c790241f2fedc70ae5c36885316e634c07c285ae41c950f5ea,d2385e5757856da25901fa7a49f44afa35f72df0dd2b4dd8e67d15487e87f0d4,a5c07481536f624c68b431216bd9a2bb0ab11ff55df6284cf1da161859211e28,dcc6111028a9571321119f439064b86429ed8929c97887fa2079c188bccc5c05,6ea6d9ac7046157c1d23c86151896ada269363030999b8d8ffbf52778ed8b39d,3e3295e96724c8b392cf28e4fd3a306848b905ba25245392b48a2481d559401c,0540542a7da12d3a3cfbcbe17061557500429eca0e1819523caa6352b226e910,0ce3ee6478013be59d548b960a61e2fd007b34b724ead43245a35241e7d71edd,85fbd93c03702d165ca0a3754c6d8e7ae4a2ed93372148c91a5ab46e65a7b718,d40f878caf966eaffa211048a922bf75fb97b5f1727844effd6e993679129613,65bfccc199b9234f8827ba797ee86000a1b22be51fa9a6114efc9898e5a08c48,ea9b1b29de433cae556a56954f0f3b37e9916328d85b8abf30e149ac26e61517,19e0900e0ed4cfd1555c3fa4d6949ce7d6d44d79fe9207080c2b8ad2b61efc14,c498b70147852badba031a6870eeb10a1b82e76b59f70b0bf5e6cc38d00a7461,83fcad71a5d4789a642f7a1702286fd33cff3894853f58c8c4a378752b54690d,704de89c30ab2932db8f9d5adb5e0a79b48780c2701450affb84875cf48e7ffa,975ba23e62e2b63f273bae145b6665163a10397fa2f33c941382c3057815ad7f,6ab928e42ebad9e176e55bef1a1bef78ead98dae9964feaf49705c2f55afae0f
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70001","-190","0","-379","bgm_MC131","0.8","92407010","0.8","100198","0","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70001","-190","0","-379","bgm_MC131","0.8","92407020","0.8","100198","0","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70001","-190","0","-379","bgm_MC131","0.8","92407030","0.8","100198","0","0","0","0","-1","0"
"25021","0","0","101822","377","0.8","188","bgm_MC132","0.8","99010","0.8","70001","-190","0","-379","bgm_MC132","0.8","92408010","0.8","101822","0","0","0","0","-1","0"
"25021","0","0","101822","377","0.8","188","bgm_MC132","0.8","99010","0.8","70001","-190","0","-379","bgm_MC132","0.8","92408020","0.8","101822","0","0","0","0","-1","0"
"25021","0","0","101822","377","0.8","188","bgm_MC132","0.8","99010","0.8","70001","-190","0","-379","bgm_MC132","0.8","92408030","0.8","101822","0","0","0","0","-1","0"
"25021","0","0","101191","377","0.8","188","bgm_MC135","0.8","99010","0.8","70003","-190","0","-379","bgm_MC135","0.8","92409010","0.8","101191","0","0","0","0","-1","0"
"25021","0","0","101191","377","0.8","188","bgm_MC135","0.8","99010","0.8","70003","-190","0","-379","bgm_MC135","0.8","92409020","0.8","101191","0","0","0","0","-1","0"
"25021","0","0","101191","377","0.8","188","bgm_MC135","0.8","99010","0.8","70003","-190","0","-379","bgm_MC135","0.8","92409030","0.8","101191","0","0","0","0","-1","0"
"25021","0","0","103013","377","0.8","188","bgm_MC134","0.8","99010","0.8","70004","-190","0","-379","bgm_MC134","0.8","92410010","0.8","103013","0","0","0","0","-1","0"
"25021","0","0","103013","377","0.8","188","bgm_MC134","0.8","99010","0.8","70004","-190","0","-379","bgm_MC134","0.8","92410020","0.8","103013","0","0","0","0","-1","0"
"25021","0","0","103013","377","0.8","188","bgm_MC134","0.8","99010","0.8","70004","-190","0","-379","bgm_MC134","0.8","92410030","0.8","103013","0","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70005","-190","0","-379","bgm_MC131","0.8","92411010","0.8","100198","0","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70005","-190","0","-379","bgm_MC131","0.8","92411020","0.8","100198","0","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70005","-190","0","-379","bgm_MC131","0.8","92411030","0.8","100198","0","0","0","0","-1","0"
"25021","0","0","101621","377","0.8","188","bgm_MC133","0.8","99010","0.8","70006","-190","0","-379","bgm_MC133","0.8","92412010","0.8","101621","0","0","0","0","-1","0"
"25021","0","0","101621","377","0.8","188","bgm_MC133","0.8","99010","0.8","70006","-190","0","-379","bgm_MC133","0.8","92412020","0.8","101621","0","0","0","0","-1","0"
"25021","0","0","101621","377","0.8","188","bgm_MC133","0.8","99010","0.8","70006","-190","0","-379","bgm_MC133","0.8","92412030","0.8","101621","0","0","0","0","-1","0"
"25021","0","0","101822","377","0.8","188","bgm_MC132","0.8","99010","0.8","70008","-190","0","-379","bgm_MC132","0.8","92414010","0.8","101822","0","0","0","0","-1","0"
"25021","0","0","101822","377","0.8","188","bgm_MC132","0.8","99010","0.8","70008","-190","0","-379","bgm_MC132","0.8","92414020","0.8","101822","0","0","0","0","-1","0"
"25021","0","0","101822","377","0.8","188","bgm_MC132","0.8","99010","0.8","70008","-190","0","-379","bgm_MC132","0.8","92414030","0.8","101822","0","0","0","0","-1","0"
"25021","0","0","101623","377","0.8","188","bgm_MC133","0.8","99010","0.8","70009","-190","0","-379","bgm_MC133","0.8","92415010","0.8","101623","0","0","0","0","-1","0"
"25021","0","0","101623","377","0.8","188","bgm_MC133","0.8","99010","0.8","70009","-190","0","-379","bgm_MC133","0.8","92415020","0.8","101623","0","0","0","0","-1","0"
"25021","0","0","101623","377","0.8","188","bgm_MC133","0.8","99010","0.8","70009","-190","0","-379","bgm_MC133","0.8","92415030","0.8","101623","0","0","0","0","-1","0"
"25021","0","0","103013","377","0.8","188","bgm_MC134","0.8","99010","0.8","70010","-190","0","-379","bgm_MC134","0.8","92416010","0.8","103013","0","0","0","0","-1","0"
"25021","0","0","103013","377","0.8","188","bgm_MC134","0.8","99010","0.8","70010","-190","0","-379","bgm_MC134","0.8","92416020","0.8","103013","0","0","0","0","-1","0"
"25021","0","0","103013","377","0.8","188","bgm_MC134","0.8","99010","0.8","70010","-190","0","-379","bgm_MC134","0.8","92416030","0.8","103013","0","0","0","0","-1","0"
"25021","0","0","101191","377","0.8","188","bgm_MC135","0.8","99010","0.8","70011","-190","0","-379","bgm_MC135","0.8","92417010","0.8","101191","0","0","0","0","-1","0"
"25021","0","0","101191","377","0.8","188","bgm_MC135","0.8","99010","0.8","70011","-190","0","-379","bgm_MC135","0.8","92417020","0.8","101191","0","0","0","0","-1","0"
"25021","0","0","101191","377","0.8","188","bgm_MC135","0.8","99010","0.8","70011","-190","0","-379","bgm_MC135","0.8","92417030","0.8","101191","0","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70012","-190","0","-379","bgm_MC131","0.8","92418010","0.8","100198","0","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70012","-190","0","-379","bgm_MC131","0.8","92418020","0.8","100198","0","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70012","-190","0","-379","bgm_MC131","0.8","92418030","0.8","100198","0","0","0","0","-1","0"
"25021","0","0","101623","377","0.8","188","bgm_MC133","0.8","99010","0.8","70013","-190","0","-379","bgm_MC133","0.8","92419010","0.8","101623","0","0","0","0","-1","0"
"25021","0","0","101623","377","0.8","188","bgm_MC133","0.8","99010","0.8","70013","-190","0","-379","bgm_MC133","0.8","92419020","0.8","101623","0","0","0","0","-1","0"
"25021","0","0","101623","377","0.8","188","bgm_MC133","0.8","99010","0.8","70013","-190","0","-379","bgm_MC133","0.8","92419030","0.8","101623","0","0","0","0","-1","0"
"25021","0","0","103013","377","0.8","188","bgm_MC134","0.8","99010","0.8","70014","-190","0","-379","bgm_MC134","0.8","92420010","0.8","103013","0","0","0","0","-1","0"
"25021","0","0","103013","377","0.8","188","bgm_MC134","0.8","99010","0.8","70014","-190","0","-379","bgm_MC134","0.8","92420020","0.8","103013","0","0","0","0","-1","0"
"25021","0","0","103013","377","0.8","188","bgm_MC134","0.8","99010","0.8","70014","-190","0","-379","bgm_MC134","0.8","92420030","0.8","103013","0","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70015","-190","0","-379","bgm_MC131","0.8","92421010","0.8","100198","0","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70015","-190","0","-379","bgm_MC131","0.8","92421020","0.8","100198","0","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70015","-190","0","-379","bgm_MC131","0.8","92421030","0.8","100198","0","0","0","0","-1","0"
"25021","0","0","101822","377","0.8","188","bgm_MC132","0.8","99010","0.8","70016","-190","0","-379","bgm_MC132","0.8","92422010","0.8","101822","0","0","0","0","-1","0"
"25021","0","0","101822","377","0.8","188","bgm_MC132","0.8","99010","0.8","70016","-190","0","-379","bgm_MC132","0.8","92422020","0.8","101822","0","0","0","0","-1","0"
"25021","0","0","101822","377","0.8","188","bgm_MC132","0.8","99010","0.8","70016","-190","0","-379","bgm_MC132","0.8","92422030","0.8","101822","0","0","0","0","-1","0"
"25021","0","0","103013","377","0.8","188","bgm_MC134","0.8","99010","0.8","70017","-190","0","-379","bgm_MC134","0.8","92423010","0.8","103013","0","0","0","0","-1","0"
"25021","0","0","103013","377","0.8","188","bgm_MC134","0.8","99010","0.8","70017","-190","0","-379","bgm_MC134","0.8","92423020","0.8","103013","0","0","0","0","-1","0"
"25021","0","0","103013","377","0.8","188","bgm_MC134","0.8","99010","0.8","70017","-190","0","-379","bgm_MC134","0.8","92423030","0.8","103013","0","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70018","-190","0","-379","bgm_MC131","0.8","92424010","0.8","100198","0","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70018","-190","0","-379","bgm_MC131","0.8","92424020","0.8","100198","0","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70018","-190","0","-379","bgm_MC131","0.8","92424030","0.8","100198","0","0","0","0","-1","0"
"25021","0","0","101623","377","0.8","188","bgm_MC133","0.8","99010","0.8","70019","-190","0","-379","bgm_MC133","0.8","92425010","0.8","101623","0","0","0","0","-1","0"
"25021","0","0","101623","377","0.8","188","bgm_MC133","0.8","99010","0.8","70019","-190","0","-379","bgm_MC133","0.8","92425020","0.8","101623","0","0","0","0","-1","0"
"25021","0","0","101623","377","0.8","188","bgm_MC133","0.8","99010","0.8","70019","-190","0","-379","bgm_MC133","0.8","92425030","0.8","101623","0","0","0","0","-1","0"
"25021","0","0","101822","377","0.8","188","bgm_MC132","0.8","99010","0.8","70020","-190","0","-379","bgm_MC132","0.8","92426010","0.8","101822","0","0","0","0","-1","0"
"25021","0","0","101822","377","0.8","188","bgm_MC132","0.8","99010","0.8","70020","-190","0","-379","bgm_MC132","0.8","92426020","0.8","101822","0","0","0","0","-1","0"
"25021","0","0","101822","377","0.8","188","bgm_MC132","0.8","99010","0.8","70020","-190","0","-379","bgm_MC132","0.8","92426030","0.8","101822","0","0","0","0","-1","0"
"25021","0","0","101191","377","0.8","188","bgm_MC135","0.8","99010","0.8","70021","-190","0","-379","bgm_MC135","0.8","92427010","0.8","101191","99019","0","0","0","-1","0"
"25021","0","0","101191","377","0.8","188","bgm_MC135","0.8","99010","0.8","70021","-190","0","-379","bgm_MC135","0.8","92427020","0.8","101191","99019","0","0","0","-1","0"
"25021","0","0","101191","377","0.8","188","bgm_MC135","0.8","99010","0.8","70021","-190","0","-379","bgm_MC135","0.8","92427030","0.8","101191","99019","0","0","0","-1","0"
"25021","0","0","101822","377","0.8","188","bgm_MC132","0.8","99010","0.8","70022","-190","0","-379","bgm_MC132","0.8","92428010","0.8","101822","99019","0","0","0","-1","0"
"25021","0","0","101822","377","0.8","188","bgm_MC132","0.8","99010","0.8","70022","-190","0","-379","bgm_MC132","0.8","92428020","0.8","101822","99019","0","0","0","-1","0"
"25021","0","0","101822","377","0.8","188","bgm_MC132","0.8","99010","0.8","70022","-190","0","-379","bgm_MC132","0.8","92428030","0.8","101822","99019","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70023","-190","0","-379","bgm_MC131","0.8","92429010","0.8","100198","99019","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70023","-190","0","-379","bgm_MC131","0.8","92429020","0.8","100198","99019","0","0","0","-1","0"
"25021","0","0","100198","377","0.8","188","bgm_MC131","0.8","99010","0.8","70023","-190","0","-379","bgm_MC131","0.8","92429030","0.8","100198","99019","0","0","0","-1","0"
"25021","0","0","101191","377","0.8","188","bgm_MC135","0.8","99010","0.8","70007","-190","0","-379","bgm_MC135","0.8","92501010","0.8","101191","0","0","0","0","-1","0"
"25021","0","0","101191","377","0.8","188","bgm_MC135","0.8","99010","0.8","70007","-190","0","-379","bgm_MC135","0.8","92501020","0.8","101191","0","0","0","0","-1","0"
"25021","0","0","101191","377","0.8","188","bgm_MC135","0.8","99010","0.8","70007","-190","0","-379","bgm_MC135","0.8","92501030","0.8","101191","0","0","0","0","-1","0"
