89463f917cf8e7f58829c58388f110f41f9b7c0addc4242689a1c9c886b9a714,68e1b2801ef95ffe7ada7d03a16095fb0c36107ae53fdf022894ac481a8e066d,f97308c6bb8a73fa9a4ebf986696660628f6aa94ba4bf2edf3c4918666238f87,37f56332265248496f8ce1d4c2902f4dda328b1fae4a23ee42728cd722379dc6,bfe8c143637ec673b03989cb59c47dff110890d1fe202961ecabaff862f5f491,36553042f8e7feae905a0359832b2412713b6dcfd133ff71b2067d0e5c03132a,828a7a2289e1ccd1745442f593557fb3a922bd0c845099023bebbdbac223bc4b,049a4ad402b8505ac2c89cd0344ea94991133e80f9b8a94692f1718660b13445,e9ba18b7cb9212f2d0e9fff52fd0c8d9d90721e15f66915f41524724f96ddd25,8b0d550bb8ce23da3a8dc401d1807876e58f2efb3db05f76cb7885518a24fdc9,40b20d7b798f8d3e8188ef25ccb5eb3e2b3ac779d184224523635327795dbe1e,6264bd00a171bdbfbb9e8ea15560e7bb0f799be97492f6e0385d6132ef2664a8,6e4b96f2490f2a1f5206833f54737b3e7521e9a5aeb2b79a1d3b35ec4362c62f,b1256bb4ccd12ee873f9ff1ba7ac2cc7cf75fd4f255c19b17c329f0ff5425848,83979f81ce7503d341420333fe1d7f92991cf4f9496b278614c1803ed970d2a1,7adfe6a842847404f5087004d4d75fc8fc72f8453a5bbf79da19f2d28e3e7142,8f8ec056032b656680a65cf51f083bf542d6a16e9ceaaa8b2c4910b78cfc1590,cfbca3a0431cdf50cd6c6ea400f900c5a9cecdbf7eac2cd1dc3c5ec77c37eb3b,8056d99cc110ef3964e1f1901fc6c1b3cb7aa0615e6c39b8e1ee9053b5bdefb3,2e7fcaa2f4d3387398e3ad6e35b6c019b3de4d19f72782d72585f05759c2b520,f21e1961f55ac8b4811c4e3457c5ffc529dce9cd6d5bef9a64457369f71c67ff,004511d88214e05a4a4425f0d500e2e6338e9ff2ff564a3dae30a59fc98d3285,20b47b5b66df01a5869cea34264398df1e0926d098cb5b84df616ca45478ed97,5b684548012014f169120b80250ad6c3603a498ef51592c2f17522ca53926298,a5437b67475fc8419f99788fea0d2dc9be485b9403c282dd4daa192104016a98,2380789329b1832a813a2598d2829dc9368eb913130578fce72ee06e23184483
"0","0","2030/12/17 14:59:59","810010011","10","0","紅焰的深域1-1","90","10","381001001","81001001","0","182100","10","0","25","25011","281001001","2024/06/14 16:00:00","0","215","25021","100160","81001","181001001","10"
"0","200","2030/12/17 14:59:59","810010021","10","0","紅焰的深域1-2","90","10","381001002","81001002","0","182100","10","0","100","25011","281001002","2024/06/14 16:00:00","0","215","25021","100160","81001","181001002","10"
"0","400","2030/12/17 14:59:59","810010031","10","0","紅焰的深域1-3","90","10","381001003","81001003","0","182100","10","0","175","25011","281001003","2024/06/14 16:00:00","0","215","25021","100160","81001","181001003","10"
"0","550","2030/12/17 14:59:59","810010041","10","0","紅焰的深域1-4","90","10","381001004","81001004","0","182100","10","0","50","25011","281001004","2024/06/14 16:00:00","0","215","25021","100160","81001","181001004","10"
"0","750","2030/12/17 14:59:59","810010051","10","0","紅焰的深域1-5","90","10","381001005","81001005","0","182100","10","0","125","25011","281001005","2024/06/14 16:00:00","0","215","25021","100160","81001","181001005","10"
"0","950","2030/12/17 14:59:59","810010061","10","0","紅焰的深域1-6","90","10","381001006","81001006","0","182100","10","0","200","25011","281001006","2024/06/14 16:00:00","0","215","25021","100170","81001","181001006","10"
"0","1100","2030/12/17 14:59:59","810010071","10","0","紅焰的深域1-7","90","10","381001007","81001007","0","182100","10","0","25","25011","281001007","2024/06/14 16:00:00","0","215","25021","100160","81001","181001007","10"
"0","1300","2030/12/17 14:59:59","810010081","10","0","紅焰的深域1-8","90","10","381001008","81001008","0","182100","10","0","100","25011","281001008","2024/06/14 16:00:00","0","215","25021","100160","81001","181001008","10"
"0","1500","2030/12/17 14:59:59","810010091","10","0","紅焰的深域1-9","90","10","381001009","81001009","0","182100","10","0","175","25011","281001009","2024/06/14 16:00:00","0","215","25021","100160","81001","181001009","10"
"0","1750","2030/12/17 14:59:59","810010101","10","0","紅焰的深域1-10","90","10","381001010","81001010","0","182100","10","0","50","25011","281001010","2024/06/14 16:00:00","0","215","25021","81001","81001","181001010","10"
"0","2000","2030/12/17 14:59:59","810010111","20","0","紅焰的深域2-1","90","10","381001011","81001011","0","182100","10","0","25","25011","281001011","2024/06/14 16:00:00","0","215","25021","100160","81001","181001011","10"
"0","2200","2030/12/17 14:59:59","810010121","20","0","紅焰的深域2-2","90","10","381001012","81001012","0","182100","10","0","100","25011","281001012","2024/06/14 16:00:00","0","215","25021","100160","81001","181001012","10"
"0","2400","2030/12/17 14:59:59","810010131","20","0","紅焰的深域2-3","90","10","381001013","81001013","0","182100","10","0","175","25011","281001013","2024/06/14 16:00:00","0","215","25021","100160","81001","181001013","10"
"0","2550","2030/12/17 14:59:59","810010141","20","0","紅焰的深域2-4","90","10","381001014","81001014","0","182100","10","0","50","25011","281001014","2024/06/14 16:00:00","0","215","25021","100160","81001","181001014","10"
"0","2750","2030/12/17 14:59:59","810010151","20","0","紅焰的深域2-5","90","10","381001015","81001015","0","182100","10","0","125","25011","281001015","2024/06/14 16:00:00","0","215","25021","100160","81001","181001015","10"
"0","2950","2030/12/17 14:59:59","810010161","20","0","紅焰的深域2-6","90","10","381001016","81001016","0","182100","10","0","200","25011","281001016","2024/06/14 16:00:00","0","215","25021","100170","81001","181001016","10"
"0","3100","2030/12/17 14:59:59","810010171","20","0","紅焰的深域2-7","90","10","381001017","81001017","0","182100","10","0","25","25011","281001017","2024/06/14 16:00:00","0","215","25021","100160","81001","181001017","10"
"0","3300","2030/12/17 14:59:59","810010181","20","0","紅焰的深域2-8","90","10","381001018","81001018","0","182100","10","0","100","25011","281001018","2024/06/14 16:00:00","0","215","25021","100160","81001","181001018","10"
"0","3500","2030/12/17 14:59:59","810010191","20","0","紅焰的深域2-9","90","10","381001019","81001019","0","182100","10","0","175","25011","281001019","2024/06/14 16:00:00","0","215","25021","100160","81001","181001019","10"
"0","3750","2030/12/17 14:59:59","810010201","20","0","紅焰的深域2-10","90","10","381001020","81001020","0","182100","10","0","50","25011","281001020","2024/06/14 16:00:00","0","215","25021","81001","81001","181001020","10"
"0","4000","2030/12/17 14:59:59","810010211","30","0","紅焰的深域3-1","90","10","381001021","81001021","0","182100","10","0","25","25011","281001021","2024/06/14 16:00:00","0","215","25021","100160","81001","181001021","10"
"0","4200","2030/12/17 14:59:59","810010221","30","0","紅焰的深域3-2","90","10","381001022","81001022","0","182100","10","0","100","25011","281001022","2024/06/14 16:00:00","0","215","25021","100160","81001","181001022","10"
"0","4400","2030/12/17 14:59:59","810010231","30","0","紅焰的深域3-3","90","10","381001023","81001023","0","182100","10","0","175","25011","281001023","2024/06/14 16:00:00","0","215","25021","100160","81001","181001023","10"
"0","4550","2030/12/17 14:59:59","810010241","30","0","紅焰的深域3-4","90","10","381001024","81001024","0","182100","10","0","50","25011","281001024","2024/06/14 16:00:00","0","215","25021","100160","81001","181001024","10"
"0","4750","2030/12/17 14:59:59","810010251","30","0","紅焰的深域3-5","90","10","381001025","81001025","0","182100","10","0","125","25011","281001025","2024/06/14 16:00:00","0","215","25021","100160","81001","181001025","10"
"0","4950","2030/12/17 14:59:59","810010261","30","0","紅焰的深域3-6","90","10","381001026","81001026","0","182100","10","0","200","25011","281001026","2024/06/14 16:00:00","0","215","25021","100170","81001","181001026","10"
"0","5100","2030/12/17 14:59:59","810010271","30","0","紅焰的深域3-7","90","10","381001027","81001027","0","182100","10","0","25","25011","281001027","2024/06/14 16:00:00","0","215","25021","100160","81001","181001027","10"
"0","5300","2030/12/17 14:59:59","810010281","30","0","紅焰的深域3-8","90","10","381001028","81001028","0","182100","10","0","100","25011","281001028","2024/06/14 16:00:00","0","215","25021","100160","81001","181001028","10"
"0","5500","2030/12/17 14:59:59","810010291","30","0","紅焰的深域3-9","90","10","381001029","81001029","0","182100","10","0","175","25011","281001029","2024/06/14 16:00:00","0","215","25021","100160","81001","181001029","10"
"0","5750","2030/12/17 14:59:59","810010301","30","0","紅焰的深域3-10","90","10","381001030","81001030","0","182100","10","0","50","25011","281001030","2024/06/14 16:00:00","0","215","25021","81001","81001","181001030","10"
"0","6000","2030/12/17 14:59:59","810010311","60","0","紅焰的深域4-1","90","10","381001031","81001031","0","182100","10","0","25","25011","281001031","2024/06/14 16:00:00","0","215","25021","100160","81001","181001031","10"
"0","6200","2030/12/17 14:59:59","810010321","60","0","紅焰的深域4-2","90","10","381001032","81001032","0","182100","10","0","100","25011","281001032","2024/06/14 16:00:00","0","215","25021","100160","81001","181001032","10"
"0","6400","2030/12/17 14:59:59","810010331","60","0","紅焰的深域4-3","90","10","381001033","81001033","0","182100","10","0","175","25011","281001033","2024/06/14 16:00:00","0","215","25021","100160","81001","181001033","10"
"0","6550","2030/12/17 14:59:59","810010341","60","0","紅焰的深域4-4","90","10","381001034","81001034","0","182100","10","0","50","25011","281001034","2024/06/14 16:00:00","0","215","25021","100160","81001","181001034","10"
"0","6750","2030/12/17 14:59:59","810010351","60","0","紅焰的深域4-5","90","10","381001035","81001035","0","182100","10","0","125","25011","281001035","2024/06/14 16:00:00","0","215","25021","100160","81001","181001035","10"
"0","6950","2030/12/17 14:59:59","810010361","60","0","紅焰的深域4-6","90","10","381001036","81001036","0","182100","10","0","200","25011","281001036","2024/06/14 16:00:00","0","215","25021","100170","81001","181001036","10"
"0","7100","2030/12/17 14:59:59","810010371","60","0","紅焰的深域4-7","90","10","381001037","81001037","0","182100","10","0","25","25011","281001037","2024/06/14 16:00:00","0","215","25021","100160","81001","181001037","10"
"0","7300","2030/12/17 14:59:59","810010381","60","0","紅焰的深域4-8","90","10","381001038","81001038","0","182100","10","0","100","25011","281001038","2024/06/14 16:00:00","0","215","25021","100160","81001","181001038","10"
"0","7500","2030/12/17 14:59:59","810010391","60","0","紅焰的深域4-9","90","10","381001039","81001039","0","182100","10","0","175","25011","281001039","2024/06/14 16:00:00","0","215","25021","100160","81001","181001039","10"
"0","7750","2030/12/17 14:59:59","810010401","60","0","紅焰的深域4-10","90","10","381001040","81001040","0","182100","10","0","50","25011","281001040","2024/06/14 16:00:00","0","215","25021","81001","81001","181001040","10"
"0","8000","2030/12/17 14:59:59","810010411","90","0","紅焰的深域5-1","90","10","381001041","81001041","0","182100","10","0","25","25011","281001041","2024/06/14 16:00:00","0","215","25021","100160","81001","181001041","10"
"0","8200","2030/12/17 14:59:59","810010421","90","0","紅焰的深域5-2","90","10","381001042","81001042","0","182100","10","0","100","25011","281001042","2024/06/14 16:00:00","0","215","25021","100160","81001","181001042","10"
"0","8400","2030/12/17 14:59:59","810010431","90","0","紅焰的深域5-3","90","10","381001043","81001043","0","182100","10","0","175","25011","281001043","2024/06/14 16:00:00","0","215","25021","100160","81001","181001043","10"
"0","8550","2030/12/17 14:59:59","810010441","90","0","紅焰的深域5-4","90","10","381001044","81001044","0","182100","10","0","50","25011","281001044","2024/06/14 16:00:00","0","215","25021","100160","81001","181001044","10"
"0","8750","2030/12/17 14:59:59","810010451","90","0","紅焰的深域5-5","90","10","381001045","81001045","0","182100","10","0","125","25011","281001045","2024/06/14 16:00:00","0","215","25021","100160","81001","181001045","10"
"0","8950","2030/12/17 14:59:59","810010461","90","0","紅焰的深域5-6","90","10","381001046","81001046","0","182100","10","0","200","25011","281001046","2024/06/14 16:00:00","0","215","25021","100170","81001","181001046","10"
"0","9100","2030/12/17 14:59:59","810010471","90","0","紅焰的深域5-7","90","10","381001047","81001047","0","182100","10","0","25","25011","281001047","2024/06/14 16:00:00","0","215","25021","100160","81001","181001047","10"
"0","9300","2030/12/17 14:59:59","810010481","90","0","紅焰的深域5-8","90","10","381001048","81001048","0","182100","10","0","100","25011","281001048","2024/06/14 16:00:00","0","215","25021","100160","81001","181001048","10"
"0","9500","2030/12/17 14:59:59","810010491","90","0","紅焰的深域5-9","90","10","381001049","81001049","0","182100","10","0","175","25011","281001049","2024/06/14 16:00:00","0","215","25021","100160","81001","181001049","10"
"0","9750","2030/12/17 14:59:59","810010501","90","0","紅焰的深域5-10","90","10","381001050","81001050","0","182100","10","0","50","25011","281001050","2024/06/14 16:00:00","0","215","25021","81001","81001","181001050","10"
"0","0","2030/12/17 14:59:59","820010011","10","0","蒼波的深域1-1","90","10","382001001","82001001","0","182100","10","0","25","25012","282001001","2024/06/14 16:00:00","0","215","25021","100501","82001","182001001","10"
"0","200","2030/12/17 14:59:59","820010021","10","0","蒼波的深域1-2","90","10","382001002","82001002","0","182100","10","0","100","25012","282001002","2024/06/14 16:00:00","0","215","25021","100501","82001","182001002","10"
"0","400","2030/12/17 14:59:59","820010031","10","0","蒼波的深域1-3","90","10","382001003","82001003","0","182100","10","0","175","25012","282001003","2024/06/14 16:00:00","0","215","25021","100501","82001","182001003","10"
"0","550","2030/12/17 14:59:59","820010041","10","0","蒼波的深域1-4","90","10","382001004","82001004","0","182100","10","0","50","25012","282001004","2024/06/14 16:00:00","0","215","25021","100501","82001","182001004","10"
"0","750","2030/12/17 14:59:59","820010051","10","0","蒼波的深域1-5","90","10","382001005","82001005","0","182100","10","0","125","25012","282001005","2024/06/14 16:00:00","0","215","25021","100501","82001","182001005","10"
"0","950","2030/12/17 14:59:59","820010061","10","0","蒼波的深域1-6","90","10","382001006","82001006","0","182100","10","0","200","25012","282001006","2024/06/14 16:00:00","0","215","25021","100461","82001","182001006","10"
"0","1100","2030/12/17 14:59:59","820010071","10","0","蒼波的深域1-7","90","10","382001007","82001007","0","182100","10","0","25","25012","282001007","2024/06/14 16:00:00","0","215","25021","100501","82001","182001007","10"
"0","1300","2030/12/17 14:59:59","820010081","10","0","蒼波的深域1-8","90","10","382001008","82001008","0","182100","10","0","100","25012","282001008","2024/06/14 16:00:00","0","215","25021","100501","82001","182001008","10"
"0","1500","2030/12/17 14:59:59","820010091","10","0","蒼波的深域1-9","90","10","382001009","82001009","0","182100","10","0","175","25012","282001009","2024/06/14 16:00:00","0","215","25021","100501","82001","182001009","10"
"0","1750","2030/12/17 14:59:59","820010101","10","0","蒼波的深域1-10","90","10","382001010","82001010","0","182100","10","0","50","25012","282001010","2024/06/14 16:00:00","0","215","25021","82001","82001","182001010","10"
"0","2000","2030/12/17 14:59:59","820010111","20","0","蒼波的深域2-1","90","10","382001011","82001011","0","182100","10","0","25","25012","282001011","2024/06/14 16:00:00","0","215","25021","100501","82001","182001011","10"
"0","2200","2030/12/17 14:59:59","820010121","20","0","蒼波的深域2-2","90","10","382001012","82001012","0","182100","10","0","100","25012","282001012","2024/06/14 16:00:00","0","215","25021","100501","82001","182001012","10"
"0","2400","2030/12/17 14:59:59","820010131","20","0","蒼波的深域2-3","90","10","382001013","82001013","0","182100","10","0","175","25012","282001013","2024/06/14 16:00:00","0","215","25021","100501","82001","182001013","10"
"0","2550","2030/12/17 14:59:59","820010141","20","0","蒼波的深域2-4","90","10","382001014","82001014","0","182100","10","0","50","25012","282001014","2024/06/14 16:00:00","0","215","25021","100501","82001","182001014","10"
"0","2750","2030/12/17 14:59:59","820010151","20","0","蒼波的深域2-5","90","10","382001015","82001015","0","182100","10","0","125","25012","282001015","2024/06/14 16:00:00","0","215","25021","100501","82001","182001015","10"
"0","2950","2030/12/17 14:59:59","820010161","20","0","蒼波的深域2-6","90","10","382001016","82001016","0","182100","10","0","200","25012","282001016","2024/06/14 16:00:00","0","215","25021","100461","82001","182001016","10"
"0","3100","2030/12/17 14:59:59","820010171","20","0","蒼波的深域2-7","90","10","382001017","82001017","0","182100","10","0","25","25012","282001017","2024/06/14 16:00:00","0","215","25021","100501","82001","182001017","10"
"0","3300","2030/12/17 14:59:59","820010181","20","0","蒼波的深域2-8","90","10","382001018","82001018","0","182100","10","0","100","25012","282001018","2024/06/14 16:00:00","0","215","25021","100501","82001","182001018","10"
"0","3500","2030/12/17 14:59:59","820010191","20","0","蒼波的深域2-9","90","10","382001019","82001019","0","182100","10","0","175","25012","282001019","2024/06/14 16:00:00","0","215","25021","100501","82001","182001019","10"
"0","3750","2030/12/17 14:59:59","820010201","20","0","蒼波的深域2-10","90","10","382001020","82001020","0","182100","10","0","50","25012","282001020","2024/06/14 16:00:00","0","215","25021","82001","82001","182001020","10"
