7cdf941a936f5fc25f6f48cf95a9c411b26bef96225107f006b3a532c18c13f0,6274ca5fadd3770da41b7fc2673df6824d0ee5fb0483e2c369868eeed259a088,f13cbf5c7742c42d21c5a4937585b2181e2560cee51aec23e326fc49a1626ec4,733f3f4fd0e2c8524752cec1113948cfcdcbe86bbb369989ddb5ac8fb5d718bf,b8553f3364db17b7f8933967ea1fc2e8e176ab2330ec126ab44d25ba1e8771ff,4f603d72aeefc13e97b38e2fff6200c96178a09aa2a07f5ec26d4ef175ca54fb,71b5898624d5b6632afe957b8daae30bcbfa73263c30b3a684bdd2e6ca267f4a,af58c1556a3e3e2f6fc93d9d3307ab4cb3071e63dc2774fced52d65ba1760c33,cc81b498ed96c197c70692bc52baea1da67c0c3734db27e0ada7cb37ebd53ec7,4cd1220228afe1b5dc484d6b489834d85e44a55d82998748b328025af258951f,c1ee8e2178be7631aec9417606217a4ca96def405dd64c4b4346558a630f0d69,3c1c05dbe611e5e0b6180776444039702ca00cb76538e80e7de4a4d815c5e552,6e89efb8b4fd2d974820fd08583e46ebe7695ec312a18c25e374ca34e411b80c,b38fa8737e036c9178027d071502605c3753b2b2d9f5f26fa4f7c2d5232cd304,49b856fa9a5a8d5cdcb4a69f3106ddc89aecdf5870a439b6164dc00a35b836c4,1c652a7552b1c10b93a9a02401545784b69e620bc1dffe8b3415488a6483e714,b6419c34cdf0a0ab9a3c1f4c6ec550b3bd9c5b11532c4177c25a021267592467,025c5c39347701e8c6a9ba77e4f3ac52ca34d32d46f3cd0c8acc948cfa0cfecd,04ad477969971a7afb4fa134464e403e449f554c90a7feeb3ed37b10b3fc3db4,7dfb0d5a622cc514730179bb7899086c2874a7db744b5b815f0e186b225550e6,d9c5702ebe615f9294d6b5dfdb6b0e626cb83c658ece6c57f46c3ce2cd48d225,cb1151574bd18e96c88e6c0c1e199dcd651c4e5b3bf028f6c42b06aea912db84,4976d7d5e36d1255d6696939022739f2272a3275573c052b8120192f714cc5f3,c05e4f6b4e28c1a002a615def990bd93c418636733239636af238fcfd0f3a4be,5bfc6b0caae1d7ac28ee20ded4d0bf8c36e609d3cdf642114d734c2819719163,ea960939f9dda3002f1ee296627806ee50cdd533dc237a9affe8a0ea7ee85f81,f5e2e9ecf57f883107598d6513e0218812a648ca4f244dd86b0a3e7a86ae6e83,45f3aab38ec7f0ca0de921d09b9eac8e5b757ddd9d57cf198b454214aa992a5c,1934ab00da084d4cd33327d4cad59926cb7b77735f1364e525c354d57fb405b6,bcf05dcbf736525ee65f7899cb718eba069f3684481162643b3572b40d03fe31,26974c3a7248ca19746d621b227c97ecdfa2d955536882821f2987ef5fd01ed8,2b3fd24fbec55de2097335e022c8cb90234b5bf8820cbbd7ada32dfdb626afdd,8c1b81afb4753d3be8520b1f2d7d356e252790ada689a7bd2c27f23dab9cd8b8,d37cd3d2595bd35663eccc0e21d58f787d80643fd488604d483e5909b48f1045,e3a78e38eb01c86cc473ab87e2f53da346cd347d6045727ec8d201a7fae7cd67,3dc71297e9f35ae03330b46852bf88a9395988c2dd190f68dfa85cd8bc306243,766931c7841b0902af0ca92034f8be67255f8dfa66dcc88fb513c7224354985a,12e260bd4d4b716ae59c33613b570ee02f98ff025a308f6fd0cc6a0bddb0787c,a2b82cdbb84cb9ffa77b59f4a657cfdbb55526857c7a9d988a3956fc4ece7290,50590766293758b52c54b6a31782c0b2d18caf6dee95f4516cae072e8497ce42,01c27809de88855c5b0d4f2f236488e11ff041b461aa1a6ed9f8d72c822b21af,3196d0a5cdc9656e933db1a65db5b232ec08f2e27610adfcaea9eef975885469
"91002","0","40001","0.7","0","0","2200101","0.7","1","-20","-335","30","0","72010070","90005","0.7","1","0","166","94002","0","100000","70","101182","bgm_M126","1","140000","0.7","720100701","0","333","-1","0","300","0","1","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200102","0.7","2","-20","-335","30","0","72020110","90005","0.7","1","0","166","94002","0","100000","110","101312","bgm_M126","1","140000","0.7","720201101","0","333","-1","0","300","0","0.7","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200103","0.7","3","0","-335","30","0","72030130","90005","0.7","1","0","166","94002","0","100000","130","101322","bgm_M126","1","140000","0.7","720301301","0","333","-1","0","300","0","0.8","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200104","0.7","4","-20","-335","30","0","72040150","90005","0.7","1","0","166","94002","0","100000","150","101372","bgm_M126","1","140000","0.7","720401501","0","333","-1","0","300","0","0.7","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200105","0.7","5","10","-335","30","0","72050170","90005","0.7","1","0","166","94002","0","100000","170","101492","bgm_M126","1","140000","0.7","720501701","0","333","-1","0","300","0","1.1","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200106","0.7","6","10","-335","30","0","72060190","90005","0.7","1","0","166","94002","0","100000","190","101502","bgm_M126","1","140000","0.7","720601901","0","333","-1","0","300","0","1","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200107","0.7","7","10","-335","30","0","72070210","90005","0.7","1","0","166","94002","0","200000","210","101512","bgm_M126","1","140000","0.7","720702101","0","333","-1","0","300","0","1","-1","0","-168","90","0","0"
"91002","0","40001","0","0","0","2200108","0.7","8","-10","-301","30","0","72080230","90005","0.7","1","0","299","94002","0","200000","230","101522","bgm_M126","1","140000","0.7","720802301","0","0","-1","0","300","0","0.7","99","0","-101","90","0","0"
"91002","0","40001","0","0","0","2200109","0.7","9","-10","-301","30","0","72090250","90005","0.7","1","0","299","94002","0","200000","250","101722","bgm_M126","1","140000","0.7","720902501","0","0","-1","0","300","0","1.1","99","0","-101","90","0","0"
"91002","0","40001","0.7","0","0","2200110","0.7","10","10","-335","30","0","72100270","90005","0.7","1","0","166","94002","0","300000","270","101812","bgm_M126","1","140000","0.7","721002701","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200111","0.7","11","10","-335","30","0","72110290","90005","0.7","1","0","166","94002","0","300000","290","101892","bgm_M126","1","140000","0.7","721102901","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200112","0.7","12","10","-335","30","0","72120310","90005","0.75","1","0","166","94002","0","300000","310","101902","bgm_M126","1","140000","0.7","721203101","0","333","-1","0","300","0","0.7","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200113","0.7","13","10","-335","30","0","72130330","90005","0.7","1","0","166","94002","0","300000","330","101912","bgm_M126","1","140000","0.7","721303301","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200114","0.7","14","10","-335","30","0","72140350","90005","0.7","1","0","166","94002","0","300000","350","102142","bgm_M126","1","140000","0.7","721403501","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200115","0.7","15","-40","-335","30","0","72150360","90005","0.7","1","0","166","94002","0","400000","360","102152","bgm_M126","1","140000","0.7","721503601","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200116","0.7","16","-40","-335","30","0","72160370","90005","0.7","1","0","166","94002","0","480000","370","102152","bgm_M126","1","140000","0.7","721603701","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200117","0.7","17","0","-335","30","0","72170380","90005","0.7","1","0","166","94002","0","480000","380","102162","bgm_M126","1","140000","0.7","721703801","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200118","0.7","18","0","-335","30","0","72180390","90005","0.7","1","0","166","94002","0","560000","390","102162","bgm_M126","1","140000","0.7","721803901","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200119","0.7","19","0","-335","30","0","72190400","90005","0.7","1","0","166","94002","0","560000","400","102322","bgm_M126","1","140000","0.7","721904001","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200120","0.7","20","0","-335","30","0","72200410","90005","0.7","1","0","166","94002","0","640000","410","102322","bgm_M126","1","140000","0.7","722004101","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200121","0.7","21","0","-335","30","0","72210420","90005","0.7","1","0","166","94002","0","640000","420","102502","bgm_M126","1","140000","0.7","722104201","0","333","-1","0","300","0","0.8","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200122","0.7","22","0","-335","30","0","72220430","90005","0.7","1","0","166","94002","0","720000","430","102502","bgm_M126","1","140000","0.7","722204301","0","333","-1","0","300","0","0.8","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200123","0.7","23","0","-335","30","0","72230440","90005","0.7","1","0","166","94002","0","720000","440","102512","bgm_M126","1","140000","0.7","722304401","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200124","0.7","24","0","-335","30","0","72240450","90005","0.7","1","0","166","94002","0","800000","450","102512","bgm_M126","1","140000","0.7","722404501","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200125","0.7","25","0","-335","30","0","72250460","90005","0.7","1","0","166","94002","0","800000","460","102632","bgm_M126","1","140000","0.7","722504601","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200126","0.7","26","0","-335","30","0","72260470","90005","0.7","1","0","166","94002","0","880000","470","102632","bgm_M126","1","140000","0.7","722604701","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200127","0.7","27","0","-335","30","0","72270480","90005","0.7","1","0","166","94002","0","880000","480","102642","bgm_M126","1","140000","0.7","722704801","0","333","-1","0","300","0","0.8","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200128","0.7","28","0","-335","30","0","72280490","90005","0.7","1","0","166","94002","0","960000","490","102642","bgm_M126","1","140000","0.7","722804901","0","333","-1","0","300","0","0.8","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200129","0.7","29","0","-335","30","0","72290500","90005","0.7","1","0","166","94002","0","960000","500","102702","bgm_M126","1","140000","0.7","722905001","0","333","-1","0","300","0","0.8","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200130","0.7","30","0","-335","30","0","72300510","90005","0.7","1","0","166","94002","0","1040000","510","102702","bgm_M126","1","140000","0.7","723005101","0","333","-1","0","300","0","0.8","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200131","0.7","31","0","-335","30","0","72310520","90005","0.7","1","0","166","94002","0","1040000","520","102712","bgm_M126","1","140000","0.7","723105201","0","333","-1","0","300","0","0.8","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200132","0.7","32","0","-335","30","0","72320530","90005","0.7","1","0","166","94002","0","1120000","530","102712","bgm_M126","1","140000","0.7","723205301","0","333","-1","0","300","0","0.8","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200133","0.7","33","0","-335","30","0","72330540","90005","0.7","1","0","166","94002","0","1120000","540","102502","bgm_M126","1","140000","0.7","723305401","0","333","-1","0","300","0","0.8","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200134","0.7","34","0","-335","30","0","72340550","90005","0.7","1","0","166","94002","0","1200000","550","102502","bgm_M126","1","140000","0.7","723405501","0","333","-1","0","300","0","0.8","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200135","0.7","35","0","-335","30","0","72350560","90005","0.7","1","0","166","94002","0","1200000","560","102832","bgm_M126","1","140000","0.7","723505601","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200136","0.7","36","0","-335","30","0","72360570","90005","0.7","1","0","166","94002","0","1280000","570","102832","bgm_M126","1","140000","0.7","723605701","0","333","-1","0","300","0","0.9","-1","0","-168","90","0","0"
"91002","0","40001","0.7","0","0","2200137","0.7","37","0","-335","30","0","72370580","90005","0.7","1","0","166","94002","0","1280000","580","102502","bgm_M126","1","140000","0.7","723705801","0","333","-1","0","300","0","0.8","-1","0","-168","90","0","0"
"91002","0","40001","0","0","0","2200138","0.7","38","0","-301","30","0","72380590","90005","0.7","1","0","299","94002","0","1360000","590","102502","bgm_M126","1","140000","0.7","723805901","0","0","-1","0","300","0","0.8","99","0","-101","90","0","0"
"91002","0","40001","0","0","0","2200139","0.7","39","0","-301","30","0","72390600","90005","0.7","1","0","299","94002","0","1360000","600","101902","bgm_M126","1","140000","0.7","723906001","0","0","-1","0","300","0","0.9","99","0","-101","90","0","0"
"91002","0","40001","0","0","0","2200140","0.7","40","0","-301","30","0","72400610","90005","0.7","1","0","299","94002","0","1440000","610","101902","bgm_M126","1","140000","0.7","724006101","0","0","-1","0","300","0","0.9","99","0","-101","90","0","0"
"91002","0","40001","0","0","0","2200141","0.7","41","0","-301","30","0","72410620","90005","0.7","1","0","299","94002","0","1440000","620","102162","bgm_M126","1","140000","0.7","724106201","0","0","-1","0","300","0","0.9","99","0","-101","90","0","0"
"91002","0","40001","0","0","0","2200142","0.7","42","0","-301","30","0","72420630","90005","0.7","1","0","299","94002","0","1520000","630","102162","bgm_M126","1","140000","0.7","724206301","0","0","-1","0","300","0","0.9","99","0","-101","90","0","0"
"91002","0","40001","0","0","0","2200143","0.7","43","0","-301","30","0","72430640","90005","0.7","1","0","299","94002","0","1520000","640","101312","bgm_M126","1","140000","0.7","724306401","0","0","-1","0","300","0","0.7","99","0","-101","90","0","0"
"91002","0","40001","0","0","0","2200144","0.7","44","0","-301","30","0","72440650","90005","0.7","1","0","299","94002","0","1600000","650","101312","bgm_M126","1","140000","0.7","724406501","0","0","-1","0","300","0","0.7","99","0","-101","90","0","0"
"91002","0","40001","0","0","0","2200145","0.7","45","0","-301","30","0","72450660","90005","0.7","1","0","299","94002","0","1600000","660","102142","bgm_M126","1","140000","0.7","724506601","0","0","-1","0","300","0","0.7","99","0","-101","90","0","0"
"91002","0","40001","0","0","0","2200146","0.7","46","0","-301","30","0","72460670","90005","0.7","1","0","299","94002","0","1680000","670","102142","bgm_M126","1","140000","0.7","724606701","0","0","-1","0","300","0","0.7","99","0","-101","90","0","0"
"91002","0","40001","0","0","0","2200147","0.7","47","0","-301","30","0","72470680","90005","0.7","1","0","299","94002","0","1680000","680","102512","bgm_M126","1","140000","0.7","724706801","0","0","-1","0","300","0","0.9","99","0","-101","90","0","0"
