id,condition_type,condition_num,reward_type_1,reward_id_1,reward_count_1,reward_type_2,reward_id_2,reward_count_2,reward_type_3,reward_id_3,reward_count_3,reward_type_4,reward_id_4,reward_count_4,description
"1","1","15","12","94002","20000","0","0","0","0","0","0","0","0","0","收集 15 種布丁"
"2","1","30","12","94002","30000","0","0","0","0","0","0","0","0","0","收集 30 種布丁"
"3","1","40","8","91002","50","0","0","0","0","0","0","0","0","0","收集 40 種布丁"
"4","1","50","12","94002","50000","0","0","0","0","0","0","0","0","0","收集 50 種布丁"
"5","1","55","8","91002","50","0","0","0","0","0","0","0","0","0","收集 55 種布丁"
"6","1","60","12","94002","100000","0","0","0","0","0","0","0","0","0","收集 60 種布丁"
"7","1","66","15","11001164","1","8","91002","100","0","0","0","0","0","0","收集所有 66 種布丁"
"8","2","25","12","94002","50000","0","0","0","0","0","0","0","0","0","完成 25％ 布丁筆記本"
"9","2","50","8","91002","50","0","0","0","0","0","0","0","0","0","完成 50％ 布丁筆記本"
"10","2","75","12","94002","100000","0","0","0","0","0","0","0","0","0","完成 75％ 布丁筆記本"
"11","2","100","16","9000100","1","15","11001165","1","8","91002","100","0","0","0","完成 100％ 布丁筆記本"
