19493447e511c432ba4b1a713befbb8c293f15ab0d83d24f8010030196558a0d,602efef41f78ee772d476c028d2dfb2227201c7bfdfc7dae9c146a8ee41466c0,7a665d7502c3a9fa4771aa7b9146cf4b7b80306c2f5df492fb9ef50a492fe78f,ee2c8176744746c22b6bfc0f6395723a66d37c67596f2c1e450c6c145dfe6c78,f6fa31c9506358fd50b093bf882a964aba79d7d9ca1377f67d94987c24231c56,060d2add002b3e929a8e52bb58ef9ccb01318d972c28f4b36213ddc4a7d579fc,d65cf7a9bf3ebfa6348975ca5b221c91ba7a797521404fa9c74d3fae10266498,2e15e91e51ed4e31080d0cad517321afcba38a34ba09c5d20af0f606f5bbf057,4e693764e08d2afbeb17ce26330d52a102acfe6a74731c3f11d3d044e5e36cc1,3f230a2b59895f95d4f2bbe93b6614a03f3413032c2e494c00058327e8582f67,16a501c997b555558926cff079ffa1a920214519da981097da434ad84e52a21b,3db04734d0d78642c3f372aa3db459aa970ee490667764ce14a499cbf2b6b619,3224c0811f7d4d92e115c744d8f0a4f1ecc7f58d7923868efea3c3761d5dd945,7163863b1d65572992582e1d6df556ecdaad065b3dccdd06aa7e3bcac228979c,80a0194f30ca922e91b27341fb532c9579f9d572825a7af514eaa64f1454b81b,36736a00dd9cfd052f254d4ae18d50834a4a3fe507a97e1c9c250d795d1e5427
"0","4","1","0","0","0","0","0","101281","1","0","101011","0","4","0","110010011"
"0","4","1","0","0","0","0","0","101521","1","0","101251","0","4","0","110010021"
"0","4","1","0","0","0","0","0","101431","1","0","101161","0","4","0","110010031"
"0","4","1","0","0","0","0","0","101551","1","0","101371","0","4","0","110010041"
"0","4","1","0","0","0","0","0","101611","1","0","101161","0","4","0","110010051"
"0","4","1","0","0","0","0","0","101401","1","0","101071","0","4","0","110010061"
"0","4","1","0","0","0","0","0","101581","1","0","101251","0","4","0","110010071"
"0","4","1","0","0","0","0","0","101611","1","0","101281","0","4","0","110010081"
"0","4","1","0","0","0","0","0","101551","1","0","101131","0","4","0","110010091"
"0","4","1","0","0","0","0","0","101611","1","0","101011","0","4","0","110010101"
"0","4","1","0","0","0","0","0","101011","1","0","101191","0","4","0","110020011"
"0","4","1","0","0","0","0","0","101371","1","0","101251","0","4","0","110020021"
"0","4","1","0","0","0","0","0","101551","1","0","101401","0","4","0","110020031"
"0","4","1","0","0","0","0","0","101611","1","0","101521","0","4","0","110020041"
"0","4","1","0","0","0","0","0","101581","1","0","101281","0","4","0","110020051"
"0","4","1","0","0","0","0","0","101611","1","0","101251","0","4","0","110020061"
"0","4","1","0","0","0","0","0","101431","1","0","101071","0","4","0","110020071"
"0","4","1","0","0","0","0","0","101581","1","0","101131","0","4","0","110020081"
"0","4","1","0","0","0","0","0","122371","1","0","102163","0","4","0","110020091"
"0","4","1","0","0","0","0","0","102581","1","0","102013","0","4","0","110020101"
"0","4","1","0","0","0","0","0","102551","1","0","102252","0","4","0","110020111"
"0","4","1","0","0","0","0","0","102612","1","0","102222","0","4","0","110020121"
"0","4","1","0","0","0","0","0","102551","1","0","122493","0","4","0","110030011"
"0","4","1","0","0","0","0","0","102612","1","0","122491","0","4","0","110030021"
"0","4","1","0","0","0","0","0","102252","1","0","102163","0","4","0","110030031"
"0","4","1","0","0","0","0","0","102192","1","0","102222","0","4","0","110030041"
"0","4","1","0","0","0","0","0","102131","1","0","102013","0","4","0","110030051"
"0","4","1","0","0","0","0","0","102101","1","0","102014","0","4","0","110030061"
"0","4","1","0","0","0","0","0","122282","1","0","102041","0","4","0","110030071"
"0","4","1","0","0","0","0","0","122342","1","0","122312","0","4","0","110030081"
"0","4","1","0","0","0","0","0","122401","1","0","122372","0","4","0","110030091"
"0","4","1","0","0","0","0","0","122521","1","0","122432","0","4","0","110030101"
"0","4","1","0","0","0","0","0","102582","1","0","102552","0","4","0","110030111"
"0","4","1","0","0","0","0","0","122613","1","0","122614","0","4","0","110030121"
"0","4","1","0","0","0","0","0","102252","1","0","102101","0","4","0","110040011"
"0","4","1","0","0","0","0","0","102192","1","0","102014","0","4","0","110040021"
"0","4","1","0","0","0","0","0","102013","1","0","113071","0","4","0","110040031"
"0","4","1","0","0","0","0","0","102163","1","0","113011","0","4","0","110040041"
"0","4","1","0","0","0","0","0","123251","1","0","123161","0","4","0","110040051"
"0","4","1","0","0","0","0","0","113191","1","0","113221","0","4","0","110040061"
"0","4","1","0","0","0","0","0","102552","1","0","123281","0","4","0","110040071"
"0","4","1","0","0","0","0","0","102582","1","0","123311","0","4","0","110040081"
"0","4","1","0","0","0","0","0","122614","1","0","123341","0","4","0","110040091"
"0","4","1","0","0","0","0","0","113521","1","0","113431","0","4","0","110040101"
"0","4","1","0","0","0","0","0","113581","1","0","113551","0","4","0","110040111"
"0","4","1","0","0","0","0","0","123612","1","0","113611","0","4","0","110040121"
"0","4","1","0","0","0","0","0","113252","1","0","123192","0","4","0","110040131"
"0","4","1","0","0","0","0","0","113191","1","0","123161","0","4","0","110050011"
"0","4","1","0","0","0","0","0","113071","1","0","113221","0","4","0","110050021"
"0","4","1","0","0","0","0","0","123251","1","0","123192","0","4","0","110050031"
"0","4","1","0","0","0","0","0","113101","1","0","113012","0","4","0","110050041"
"0","4","1","0","0","0","0","0","113252","1","0","113162","0","4","0","110050051"
"0","4","1","0","0","0","0","0","113131","1","0","123041","0","4","0","110050061"
"0","4","1","0","0","0","0","0","113522","1","0","113342","0","4","0","110050071"
"0","4","1","0","0","0","0","0","123432","1","0","123371","0","4","0","110050081"
"0","4","1","0","0","0","0","0","123461","1","0","123282","0","4","0","110050091"
"0","4","1","0","0","0","0","0","123491","1","0","113401","0","4","0","110050101"
"0","4","1","0","0","0","0","0","113162","1","0","113552","0","4","0","110050111"
"0","4","1","0","0","0","0","0","113012","1","0","123582","0","4","0","110050121"
"0","4","1","0","0","0","0","0","113222","1","0","123072","0","4","0","110050131"
"0","4","1","0","0","0","0","0","113131","1","0","113101","0","4","0","110060011"
"0","4","1","0","0","0","0","0","123192","1","0","113162","0","4","0","110060021"
"0","4","1","0","0","0","0","0","113252","1","0","123193","0","4","0","110060031"
"0","4","1","0","0","0","0","0","113012","1","0","123132","0","4","0","110060041"
"0","4","1","0","0","0","0","0","123072","1","0","113013","0","4","0","110060051"
"0","4","1","0","0","0","0","0","113222","1","0","123042","0","4","0","110060061"
"0","4","1","0","0","0","0","0","123041","1","0","113283","0","4","0","110060071"
"0","4","1","0","0","0","0","0","113522","1","0","123343","0","4","0","110060081"
"0","4","1","0","0","0","0","0","113552","1","0","113372","0","4","0","110060091"
"0","4","1","0","0","0","0","0","123582","1","0","113553","0","4","0","110060101"
"0","4","1","0","0","0","0","0","113013","1","0","113614","0","4","0","110060111"
"0","4","1","0","0","0","0","0","123193","1","0","123583","0","4","0","110060121"
"0","4","1","0","0","0","0","0","123042","1","0","124131","0","4","0","110060131"
"0","4","1","0","0","0","0","0","124251","1","0","124101","0","4","0","110060141"
"0","4","1","0","0","0","0","0","123432","1","0","113222","0","4","0","110070011"
"0","4","1","0","0","0","0","0","123072","1","0","113013","0","4","0","110070021"
"0","4","1","0","0","0","0","0","123132","1","0","124251","0","4","0","110070031"
"0","4","1","0","0","0","0","0","124131","1","0","114011","0","4","0","110070041"
"0","4","1","0","0","0","0","0","114191","1","0","124101","0","4","0","110070051"
"0","4","1","0","0","0","0","0","124071","1","0","124161","0","4","0","110070061"
"0","4","1","0","0","0","0","0","114221","1","0","114041","0","4","0","110070071"
"0","4","1","0","0","0","0","0","124251","1","0","114011","0","4","0","110070081"
"0","4","1","0","0","0","0","0","124101","1","0","114281","0","4","0","110070091"
"0","4","1","0","0","0","0","0","124161","1","0","114221","0","4","0","110070101"
"0","4","1","0","0","0","0","0","114041","1","0","124311","0","4","0","110070111"
"0","4","1","0","0","0","0","0","124071","1","0","114341","0","4","0","110070121"
"0","4","1","0","0","0","0","0","114191","1","0","114371","0","4","0","110070131"
"0","4","1","0","0","0","0","0","124131","1","0","124401","0","4","0","110070141"
"0","4","1","0","0","0","0","0","114011","1","0","114041","0","4","0","110080011"
"0","4","1","0","0","0","0","0","124161","1","0","124131","0","4","0","110080021"
"0","4","1","0","0","0","0","0","124071","1","0","124101","0","4","0","110080031"
"0","4","1","0","0","0","0","0","114221","1","0","114191","0","4","0","110080041"
"0","4","1","0","0","0","0","0","114011","1","0","114281","0","4","0","110080051"
"0","4","1","0","0","0","0","0","114041","1","0","124311","0","4","0","110080061"
"0","4","1","0","0","0","0","0","114221","1","0","114341","0","4","0","110080071"
"0","4","1","0","0","0","0","0","114191","1","0","124431","0","4","0","110080081"
"0","4","1","0","0","0","0","0","124131","1","0","124521","0","4","0","110080091"
"0","4","1","0","0","0","0","0","114011","1","0","124401","0","4","0","110080101"
"0","4","1","0","0","0","0","0","124101","1","0","114371","0","4","0","110080111"
"0","4","1","0","0","0","0","0","124251","1","0","114341","0","4","0","110080121"
"0","4","1","0","0","0","0","0","124071","1","0","124491","0","4","0","110080131"
"0","4","1","0","0","0","0","0","114221","1","0","114461","0","4","0","110080141"
"0","4","1","0","0","0","0","0","124161","1","0","114371","0","4","0","110080151"
"0","4","1","0","0","0","0","0","124071","1","0","124251","0","4","0","110090011"
"0","4","1","0","0","0","0","0","114221","1","0","114011","0","4","0","110090021"
"0","4","1","0","0","0","0","0","124161","1","0","114191","0","4","0","110090031"
"0","4","1","0","0","0","0","0","124311","1","0","114162","0","4","0","110090041"
"0","4","1","0","0","0","0","0","114072","1","0","114012","0","4","0","110090051"
"0","4","1","0","0","0","0","0","114102","1","0","124192","0","4","0","110090061"
"0","4","1","0","0","0","0","0","114252","1","0","114132","0","4","0","110090071"
"0","4","1","0","0","0","0","0","124042","1","0","114222","0","4","0","110090081"
"0","4","1","0","0","0","0","0","114461","1","0","114072","0","4","0","110090091"
"0","4","1","0","0","0","0","0","114132","1","0","114162","0","4","0","110090101"
"0","4","1","0","0","0","0","0","124431","1","0","114012","0","4","0","110090111"
"0","4","1","0","0","0","0","0","124192","1","0","114102","0","4","0","110090121"
