16223edae0876f848e6bdb6b3914f9fa05aea9632e649cfde8e6e2fd377b222b,67a85abe2e33d87b1f047240df616ddce4bbbe97815e4a2596f6d89027c42aaa,e3ef36fc05ad0108e77cddd90d713a98436cb675064dadb1211d28e20c40792e,d70f4aeff7c12e21b7457114ffafee1f48bdd6cf5ca4dfcb978926b9e082c6a8,56466006ec8476e4b8c562776251a12c89053da3694a4345e68e59418ce58c9a,99e98571f7baa79acbb01e12ebd8a5c41b9dec543fdde4c50a53777cadedce3e,ad5a8ef3075d07c776fb176bb3bbb2cdf558662ad93fb73df98a1f09da01fdc3,1e4f5b7c29e26e5f62690c716817260f7e888614190cca2bd9b51c3808838a8a,36d9804e8b10cd267e7785c3dc716ecd4fcb142edf19b817901e4ed00616241a,ce566a0a86526903bfecfa81774d8c383651b4484c3bfe35f379cd98021af0f4,875a3b23d6da6b186d228d3331eb2149cdf5bdd173d6b1b07389f7ad3dde0dcb,660d0762ac6ba28c8182e4c9df73324ae9cf31a753172e0d81f5d0cbc67ac2c5,0e29f8d18af810f3029917d9a39190d748fa61a6789eb087f087f81bf6c5f768,d2e692f13f431cb75344e47c804fd7f2f56362499a4f3c14d6a6068ac95f644e,7a150139a102c3db3d13ec376cd34e519c52fa159aef7baf8fd238af1ef430ce,8a2243669e4332c81db5ed3eb7570856f07d6724ebb45ea3120deb9ee8eea48e,b0b60e95f8ec1a1ab5acf46fcbef682b8392a9c17d5858b0258c492c76642d53,d338f3e83845f36a8e7b31f09343a10241b107a69bc7a4a415d8aefec8db1a8d,67c989f72dba013c26da2d3901109b26d0a1441c16b2f0df8f54a00d7dc5f91a,32feaaef62ba3619695814028afc415de27cdfcaf9e17ddf1166c3cb95e888d3,f5598ccadeca18975eec09b36924e26545958ca737fc9339e3543caa74bed5d2,cbc102f47c9395e278c9408fe96b786d0e8548c98564f47af23ad25c0544d8b1,b2f33466721ac33ec48ff8b00c3175130a345fed82a17c748508034a0ddc5baf,f269191724a1c8f28d3e99a3401948346d7bc9cbc75267224f698b525f26caeb,9f7a8bd5ee394da86d980422b2e42c3da863570f48b7dac4dd1d11b15bc76d47,63848d8923fb7a3c359ef0a78921bc9c90718691930e4cc0240dd55dad2612b7,d71c60250402628f08b4ae2e8a5c64d7c822872ab0fcc4529c99418e211e16f0,661c28127d7c157c07b4ced078cec4cb80a9d84b972355e68efc2560551502d2,b61ff7354d5a379bb6ff2b80b5306d119e07708d3e2f8a98849c418b14f1bca2,48ed56c72475941709345d493a11739c193dba437d0168e1ecd974748e3ea79c,77ea58efba281ee35365f16d27486a34533afd77d1936a68c72da0d5fe1a00be,77c32bff6e9d31e51b4e089a11178de5e1426d9156d7aee7e4c5659e3f288ca8,85e63143d3f7ece297b3817235c5d5dfdd727946632ed9fe23f47803264957fa,48474f0e9be56e6506362bf30dd31acadf123d654563cfa5f57a36a13b600a88,11bfc0533a7d3ff24d2735673df5b99dfb4ee2e6881524201f4fd0ce7b57b01d,377b313d97ec8e588d797f2101b352a13e4cc444594058b8e6dc41193336d1c7,313f66d4f77f0930586b1ef23120a9cb3c5e05e41110703c31c7239997e32a75,2226011fd3f5dda672acc9e7d65b4a1fe070148ae6f73e9b37de30b43ce6ab10,6819b115cf6c68a00aa004505be9b941affee27304d7d8a21d582b557492605f,0fbfd914e6238ef76d10bbefddb5efba3c7570ed334b669e3b07bda75c866d57,02e78789a91c037820d3e8509c88458a9c66f9ed469a0a65a9c4204997559acd
"1","36","1","620090001","0","1","0","1","30","0","3001","61001005","0","18","0","0","3001","0","0","600000003","0","0","0","61001004","0","620130001","61001007","620060001","0","1","0","600110031","0","0","0","0","0","0","0","258","0"
"1","36","1","620090001","0","1","0","1","30","0","4001","61001005","0","18","0","0","4001","0","0","600000004","0","0","0","61001004","0","620130001","61001007","620060001","0","1","0","600110041","0","0","0","0","0","0","0","258","0"
"1","36","1","620090002","0","1","0","1","30","0","5001","61001005","0","18","0","0","5001","0","0","600000005","0","0","0","61001004","0","620130002","61001007","620060002","0","1","0","600110051","0","0","0","0","0","0","0","268","0"
"1","36","1","620090003","0","1","0","1","30","0","6001","61001005","0","18","0","0","6001","0","0","600000006","0","0","0","61001004","0","620130003","61001007","620060003","0","1","0","600110061","0","0","0","0","0","0","0","273","0"
"1","36","1","620090004","0","1","0","1","30","0","7001","61001005","0","18","0","0","7001","0","0","600000007","0","0","0","61001004","0","620130004","61001007","620060004","0","1","0","600110071","0","0","0","0","0","0","0","281","0"
"1","36","1","620090005","0","1","0","1","30","0","8001","61001005","0","18","0","0","8001","0","0","600000008","0","0","0","61001004","0","620130005","61001007","620060005","0","1","0","600110081","0","0","0","0","0","0","0","288","0"
"1","36","1","620090006","0","1","0","1","30","0","9001","61001005","0","18","0","0","9001","0","0","600000009","0","0","0","61001004","0","620130006","61001007","620060006","0","1","0","600110091","0","0","0","0","0","0","0","298","0"
"1","36","1","620090007","0","1","0","1","30","0","10001","61001005","0","18","0","0","10001","0","0","600000010","0","0","0","61001004","0","620130007","61001007","620060007","0","1","0","600110101","0","0","0","0","0","0","0","309","0"
"1","36","1","620090008","0","1","0","1","30","0","11001","61001005","0","18","0","0","11001","0","0","600000011","0","0","0","61001004","0","620130008","61001007","620060008","0","1","0","600110111","0","0","0","0","0","0","0","313","0"
"1","36","1","620090009","0","1","0","1","30","0","12001","61001005","0","18","0","0","12001","0","0","600000012","0","0","0","61001004","0","620130009","61001007","620060009","0","1","0","600110121","0","0","0","0","0","0","0","321","0"
"1","36","1","620090010","0","1","0","1","30","0","13001","61001005","0","18","0","0","13001","0","0","600000013","0","0","0","61001004","0","620130010","61001007","620060010","0","1","0","600110131","0","0","0","0","0","0","0","326","0"
"1","36","1","620090011","0","1","0","1","30","0","14001","61001005","0","18","0","0","14001","0","0","600000014","0","0","0","61001004","0","620130011","61001007","620060011","0","1","0","600110141","0","0","0","0","0","0","0","336","0"
"1","36","1","620090012","0","1","0","1","30","0","15001","61001005","0","18","0","0","15001","0","0","600000015","0","0","0","61001004","0","620130012","61001007","620060012","0","1","0","600110151","0","0","0","0","0","0","0","341","0"
"1","36","1","620090013","0","1","0","1","30","0","16001","61001005","0","18","0","0","16001","0","0","600000016","0","0","0","61001004","0","620130013","61001007","620060013","0","1","0","600110161","0","0","0","0","0","0","0","351","0"
"1","36","1","620090014","0","1","0","1","30","0","17001","61001005","0","18","0","0","17001","0","0","600000017","0","0","0","61001004","0","620130014","61001007","620060014","0","1","0","600110171","0","0","0","0","0","0","0","356","0"
"1","36","1","620090015","0","1","0","1","30","0","18001","61001005","0","18","0","0","18001","0","0","600000018","0","0","0","61001004","0","620130015","61001007","620060015","0","1","0","600110181","0","0","0","0","0","0","0","366","0"
"1","36","1","620090016","0","1","0","1","30","0","19001","61001005","0","18","0","0","19001","0","0","600000019","0","0","0","61001004","0","620130016","61001007","620060016","0","1","0","600110191","0","0","0","0","0","0","0","371","0"
"1","36","1","620090017","0","1","0","1","30","0","20001","61001005","0","18","0","0","20001","0","0","600000020","0","0","0","61001004","0","620130017","61001007","620060017","0","1","0","600110201","0","0","0","0","0","0","0","375","0"
"1","36","1","620090018","0","1","0","1","30","0","21001","61001005","0","18","0","0","21001","0","0","600000021","0","0","0","61001004","0","620130018","61001007","620060018","0","1","0","600110211","0","0","0","0","0","0","0","381","0"
"1","36","1","620090019","0","1","0","1","30","0","22001","61001005","0","18","0","0","22001","0","0","600000022","0","0","0","61001004","0","620130019","61001007","620060019","0","1","0","600110221","0","0","0","0","0","0","0","386","0"
"1","36","1","620090020","0","1","0","1","30","0","23001","61001005","0","18","0","0","23001","0","0","600000023","0","0","0","61001004","0","620130020","61001007","620060020","0","1","0","600110231","0","0","0","0","0","0","0","390","0"
"1","36","1","620090021","0","1","0","1","30","0","24001","61001005","0","18","0","0","24001","0","0","600000024","0","0","0","61001004","0","620130021","61001007","620060021","0","1","0","600110241","0","0","0","0","0","0","0","396","0"
"1","36","1","620090022","0","1","0","1","30","0","25001","61001005","0","18","0","0","25001","0","0","600000025","0","0","0","61001004","0","620130022","61001007","620060022","0","1","0","600110251","0","0","0","0","0","0","0","401","0"
"1","36","1","620090023","0","1","0","1","30","0","26001","61001005","0","18","0","0","26001","0","0","600000026","0","0","0","61001004","0","620130023","61001007","620060023","0","1","0","600110261","0","0","0","0","0","0","0","405","0"
"1","36","1","620090024","0","1","0","1","30","0","27001","61001005","0","18","0","0","27001","0","0","600000027","0","0","0","61001004","0","620130024","61001007","620060024","0","1","0","600110271","0","0","0","0","0","0","0","411","0"
"1","36","1","620090025","0","1","0","1","30","0","28001","61001005","0","18","0","0","28001","0","0","600000028","0","0","0","61001004","0","620130025","61001007","620060025","0","1","0","600110281","0","0","0","0","0","0","0","417","0"
"1","36","1","620090026","0","1","0","1","30","0","29001","61001005","0","18","0","0","29001","0","0","600000029","0","0","0","61001004","0","620130026","61001007","620060026","0","1","0","600110291","0","0","0","0","0","0","0","422","0"
"1","36","1","620090027","0","1","0","1","30","0","30001","61001005","0","18","0","0","30001","0","0","600000030","0","0","0","61001004","0","620130027","61001007","620060027","0","1","0","600110301","0","0","0","0","0","0","0","427","0"
"1","36","1","620090028","0","1","0","1","30","0","31001","61001005","0","18","0","0","31001","0","0","600000031","0","0","0","61001004","0","620130028","61001007","620060028","0","1","0","600110311","0","0","0","0","0","0","0","433","0"
"1","36","1","620090029","0","1","0","1","30","0","32001","61001005","0","18","0","0","32001","0","0","600000032","0","0","0","61001004","0","620130029","61001007","620060029","0","1","0","600110321","0","0","0","0","0","0","0","442","0"
"1","36","1","620090030","0","1","0","1","30","0","33001","61001005","0","18","0","0","33001","0","0","600000033","0","0","0","61001004","0","620130030","61001007","620060030","0","1","0","600110331","0","0","0","0","0","0","0","455","0"
"1","36","1","620090031","0","1","0","1","30","0","34001","61001005","0","18","0","0","34001","0","0","600000034","0","0","0","61001004","0","620130031","61001007","620060031","0","1","0","600110341","0","0","0","0","0","0","0","460","0"
"1","36","1","620090032","0","1","0","1","30","0","35001","61001005","0","18","0","0","35001","0","0","600000035","0","0","0","61001004","0","620130032","61001007","620060032","0","1","0","600110351","0","0","0","0","0","0","0","464","0"
"1","36","1","620090033","0","1","0","1","30","0","36001","61001005","0","18","0","0","36001","0","0","600000036","0","0","0","61001004","0","620130033","61001007","620060033","0","1","0","600110361","0","0","0","0","0","0","0","476","0"
"1","36","1","620090034","0","1","0","1","30","0","37001","61001005","0","18","0","0","37001","0","0","600000037","0","0","0","61001004","0","620130034","61001007","620060034","0","1","0","600110371","0","0","0","0","0","0","0","482","0"
"1","36","1","620090035","0","1","0","1","30","0","38001","61001005","0","18","0","0","38001","0","0","600000038","0","0","0","61001004","0","620130035","61001007","620060035","0","1","0","600110381","0","0","0","0","0","0","0","492","0"
"1","36","1","620090036","0","1","0","1","30","0","39001","61001005","0","18","0","0","39001","0","0","600000039","0","0","0","61001004","0","620130036","61001007","620060036","0","1","0","600110391","0","0","0","0","0","0","0","500","0"
"1","36","1","620090037","0","1","0","1","30","0","40001","61001005","0","18","0","0","40001","0","0","600000040","0","0","0","61001004","0","620130037","61001007","620060037","0","1","0","600110401","0","0","0","0","0","0","0","514","0"
"1","36","1","620090038","0","1","0","1","30","0","41001","61001005","0","18","0","0","41001","0","0","600000041","0","0","0","61001004","0","620130038","61001007","620060038","0","1","0","600110411","0","0","0","0","0","0","0","518","0"
"1","36","1","620090039","0","1","0","1","30","0","42001","61001005","0","18","0","0","42001","0","0","600000042","0","0","0","61001004","0","620130039","61001007","620060039","0","1","0","600110421","0","0","0","0","0","0","0","523","0"
"1","36","1","620090040","0","1","0","1","30","0","43001","61001005","0","18","0","0","43001","0","0","600000043","0","0","0","61001004","0","620130040","61001007","620060040","0","1","0","600110431","0","0","0","0","0","0","0","538","0"
"1","36","1","620090041","0","1","0","1","30","0","44001","61001005","0","18","0","0","44001","0","0","600000044","0","0","0","61001004","0","620130041","61001007","620060041","0","1","0","600110441","0","0","0","0","0","0","0","551","0"
"1","36","1","620090042","0","1","0","1","30","0","45001","61001005","0","18","0","0","45001","0","0","600000045","0","0","0","61001004","0","620130042","61001007","620060042","0","1","0","600110451","0","0","0","0","0","0","0","565","0"
"1","36","1","620090043","0","1","0","1","30","0","46001","61001005","0","18","0","0","46001","0","0","600000046","0","0","0","61001004","0","620130043","61001007","620060043","0","1","0","600110461","0","0","0","0","0","0","0","574","0"
"1","36","1","620090044","0","1","0","1","30","0","47001","61001005","0","18","0","0","47001","0","0","600000047","0","0","0","61001004","0","620130044","61001007","620060044","0","1","0","600110471","0","0","0","0","0","0","0","577","0"
"1","36","1","620090045","0","1","0","1","30","0","48001","61001005","0","18","0","0","48001","0","0","600000048","0","0","0","61001004","0","620130045","61001007","620060045","0","1","0","600110481","0","0","0","0","0","0","0","587","0"
"1","36","1","620090046","0","1","0","1","30","0","49001","61001005","0","18","0","0","49001","0","0","600000049","0","0","0","61001004","0","620130046","61001007","620060046","0","1","0","600110491","0","0","0","0","0","0","0","598","0"
"1","36","1","620090047","0","1","0","1","30","0","50001","61001005","0","18","0","0","50001","0","0","600000050","0","0","0","61001004","0","620130047","61001007","620060047","0","1","0","600110501","0","0","0","0","0","0","0","614","0"
"1","36","1","620090048","0","1","0","1","30","0","51001","61001005","0","18","0","0","51001","0","0","600000051","0","0","0","61001004","0","620130048","61001007","620060048","0","1","0","600110511","0","0","0","0","0","0","0","621","0"
"1","36","1","620090049","0","1","0","1","30","0","52001","61001005","0","18","0","0","52001","0","0","600000052","0","0","0","61001004","0","620130049","61001007","620060049","0","1","0","600110521","0","0","0","0","0","0","0","629","0"
"1","36","1","620090050","0","1","0","1","30","0","53001","61001005","0","18","0","0","53001","0","0","600000053","0","0","0","61001004","0","620130050","61001007","620060050","0","1","0","600110531","0","0","0","0","0","0","0","640","0"
"1","36","1","620090051","0","1","0","1","30","0","54001","61001005","0","18","0","0","54001","0","0","600000054","0","0","0","61001004","0","620130051","61001007","620060051","0","1","0","600110541","0","0","0","0","0","0","0","647","0"
"1","36","1","620090052","0","1","0","1","30","0","55001","61001005","0","18","0","0","55001","0","0","600000055","0","0","0","61001004","0","620130052","61001007","620060052","0","1","0","600110551","0","0","0","0","0","0","0","652","0"
"1","36","1","620090053","0","1","0","1","30","0","56001","61001005","0","18","0","0","56001","0","0","600000056","0","0","0","61001004","0","620130053","61001007","620060053","0","1","0","600110561","0","0","0","0","0","0","0","659","0"
"1","36","1","620090054","0","1","0","1","30","0","57001","61001005","0","18","0","0","57001","0","0","600000057","0","0","0","61001004","0","620130054","61001007","620060054","0","1","0","600110571","0","0","0","0","0","0","0","662","0"
"1","36","1","620090055","0","1","0","1","30","0","58001","61001005","0","18","0","0","58001","0","0","600000058","0","0","0","61001004","0","620130055","61001007","620060055","0","1","0","600110581","0","0","0","0","0","0","0","667","0"
"1","36","1","620090056","0","1","0","1","30","0","59001","61001005","0","18","0","0","59001","0","0","600000059","0","0","0","61001004","0","620130056","61001007","620060056","0","1","0","600110591","0","0","0","0","0","0","0","679","0"
"1","36","1","620090057","0","1","0","1","30","0","60001","61001005","0","18","0","0","60001","0","0","600000060","0","0","0","61001004","0","620130057","61001007","620060057","0","1","0","600110601","0","0","0","0","0","0","0","683","0"
"1","36","1","620090058","0","1","0","1","30","0","61001","61001005","0","18","0","0","61001","0","0","600000061","0","0","0","61001004","0","620130058","61001007","620060058","0","1","0","600110611","0","0","0","0","0","0","0","692","0"
"1","36","1","620090059","0","1","0","1","30","0","62001","61001005","0","18","0","0","62001","0","0","600000062","0","0","0","61001004","0","620130059","61001007","620060059","0","1","0","600110621","0","0","0","0","0","0","0","698","0"
"1","36","1","620090060","0","1","0","1","30","0","63001","61001005","0","18","0","0","63001","0","0","600000063","0","0","0","61001004","0","620130060","61001007","620060060","0","1","0","600110631","0","0","0","0","0","0","0","703","0"
"1","36","1","620090061","0","1","0","1","30","0","64001","61001005","0","18","0","0","64001","0","0","600000064","0","0","0","61001004","0","620130061","61001007","620060061","0","1","0","600110641","0","0","0","0","0","0","0","713","0"
"1","36","1","620090062","0","1","0","1","30","0","65001","61001005","0","18","0","0","65001","0","0","600000065","0","0","0","61001004","0","620130062","61001007","620060062","0","1","0","600110651","0","0","0","0","0","0","0","722","0"
"1","36","1","620090063","0","1","0","1","30","0","66001","61001005","0","18","0","0","66001","0","0","600000066","0","0","0","61001004","0","620130063","61001007","620060063","0","1","0","600110661","0","0","0","0","0","0","0","733","0"
"1","36","1","620090064","0","1","0","1","30","0","67001","61001005","0","18","0","0","67001","0","0","600000067","0","0","0","61001004","0","620130064","61001007","620060064","0","1","0","600110671","0","0","0","0","0","0","0","741","0"
"1","36","1","620090065","0","1","0","1","30","0","68001","61001005","0","18","0","0","68001","0","0","600000068","0","0","0","61001004","0","620130065","61001007","620060065","0","1","0","600110681","0","0","0","0","0","0","0","750","0"
"1","36","1","620090066","0","1","0","1","30","0","69001","61001005","0","18","0","0","69001","0","0","600000069","0","0","0","61001004","0","620130066","61001007","620060066","0","1","0","600110691","0","0","0","0","0","0","0","762","0"
"1","36","1","620300001","0","1","0","1","30","0","3001","61001005","0","18","0","0","3001","0","0","600000074","0","0","0","61001004","0","620110001","61001007","620090101","0","1","0","600110031","0","0","0","0","0","0","0","258","0"
