4af135430a5b7860149c435dedd3c9f95f4619a55ed2e075f02a2af3e4f0a239,369863455f23097917d809ac076849d7e5c3fa96ebe8fa39af69d27710e1367d,38a31fb97fb555e3b217d76b032867ce5f9eb7108598e4eb8b026b4098104395,581136f5200edb878011791d09fda8e1128d1c4d064acce13382dbedae94c8f8,ee0e308bf4166d85be0f278b75089be71cfab1defe4f12588efec7a2207d2bf4,7f49ac0cf74540ccc3dd3fab837c2a002fc68fd79ceece2c044d147a2c461bdb,9d90d1d47e2335b3c5c79b95f6d3092aae18f7ad9c1b638edef268af0cd604e6,1b783d596ead36f033227f9cacac326d8115de0daf6285f5a435c96e166d89d9,12793f410bea96bf36b03c14244012f037edd9c239c5f7f7a12937b91e2aac8e,d5531c13d63274ef718cbb82c3e0491c64c16d27e354427ac0cc11e471cce5a7,0a256b0f0b0c326fd6cbf9bb0be53c5fac30eb81b515ff12f1a244b18b8b337f,80980aae7fae85a8127b3b3d8b8589e2cb5f42d728c08b1b7b6852340b5a1b1e,496c079c2d6bab4a63ec4e5f433b4628eb06c00ee87a18f4df7306711c656491,ed3a854a3c2e5b609496594c0cb43a022948e45ecd103d3aac79082c0583e38b,365fca5b1eea441d0a2e9b7a05f5f705c9d250e8ea7eecbee2fb991cd50f5c53,f45827b2aaae8d2e22a8d163aaa445d406c0c387b4c384d3dc7de01db311ee79,8ddf77dbdf9266a454c79cec6eb797d610356018f4084a28b40a7d055d5991a9,6d63ca98d1022cadb4a09de275f4c1febce476289521a5b40547cf1f4361f38a,a5c0462a970490ff79e1b97035d096080bf0cd382aa280df00d26cfefe492a16,d7ee95a3e7610adfe629f98e8765409ecce486de744a1feeceecd4f50c883027,79e3fdc3b3cf59934c12af514653aadcdb115d0fe55e7a4714218bbbacd533cf,82f06a25cbeef5dae389b67dd2b73b8a58691918f74684a220fa8dc5109e29a6,31616288d4455caa9e7854ed79f276d873e5d1622f4191f028a5bb32c8879d24,883ef9dc89859ba7b3fa8c21e5f59c69896f391f03292171ed77ebab7372cb66,8e5f8b9babcdf81780f83feb40a464e91377ac78a1c15ba02020ccc3af91b8fc,58dffaf01ed8123b639017995aa5d19d1acbedc72453e7d3a636857e88f9f385,d2ca29b598c4c3d0fb8732455f67230db78764312d37853fc2e979d478268593,d41d7ae29db618157e04dd812b65356f2c01accee146b17cb8cabe6312c27105,aea1712215986d307dc511c9e55ac698efd9c85d62d934c7ab910cea62c21046,e4626fb281c30393681f8a36f88c951cbd736ca7c1ad908b6b56bbab70c4f984,4bc65110ee3ee3c41e58726350ea0148a0c24d372504cd528b7ae9427d3d43d8,cd26b94475cc8f7169787bd961fa5411f5b39f7929361391b49f142e967b8626,91ff040d81fd35ef9bbbece0aeed237abf5d92f920a958f4e93fd8c91d7c23db,2e71eb6b99525fa9f58ae5eb4c3f015b9a35fdff7fb0a27f328ad795fac431bf,b98a32aa8d48d0c9c4de352abf51652135d5cb6ac6efecfa30e73a1c468617ce,58d48cf66b458ec7a443df0e4c7dff2e6ffbe710b86482ca97e0fbeb914b1e92,5e03ce0e041525d0b56ea8e6fa016a1c831307955badccc9fb3273d65c7fd74c,433121e8d405f0be81714daa4172c28fde4a4cdf8408014f934b24a9d76a4062,15889a674a60d8ff2db0f3800737eab93baa5f605f7e01eb2a9d993232fca2b4,05fd66d2ec6b9a79f08672c114bd90f4c4ca0f954f8972dcfc8180d10319948f,0af1ae81c89a53317e5cc078c64853065db318445fd8ab51dbcae01fc9ec1795,924107336fc761e317d4c2a5a87ee2328a155b7db5d97579fc54ed19494c95bc
"0","333","1","-168","0","0","166","72010070","91002","40001","0","1","0.7","0","bgm_M126","0","0","1","0","2200101","70","0","94002","300","720100701","0.7","0.7","100000","90","0.7","-1","-1","1","140000","101182","-335","0","0","-20","90005","30","0"
"0","333","2","-168","0","0","166","72020110","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.7","0","2200102","110","0","94002","300","720201101","0.7","0.7","100000","90","0.7","-1","-1","1","140000","101312","-335","0","0","-20","90005","30","0"
"0","333","3","-168","0","0","166","72030130","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.8","0","2200103","130","0","94002","300","720301301","0.7","0.7","100000","90","0.7","-1","-1","1","140000","101322","-335","0","0","0","90005","30","0"
"0","333","4","-168","0","0","166","72040150","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.7","0","2200104","150","0","94002","300","720401501","0.7","0.7","100000","90","0.7","-1","-1","1","140000","101372","-335","0","0","-20","90005","30","0"
"0","333","5","-168","0","0","166","72050170","91002","40001","0","1","0.7","0","bgm_M126","0","0","1.1","0","2200105","170","0","94002","300","720501701","0.7","0.7","100000","90","0.7","-1","-1","1","140000","101492","-335","0","0","10","90005","30","0"
"0","333","6","-168","0","0","166","72060190","91002","40001","0","1","0.7","0","bgm_M126","0","0","1","0","2200106","190","0","94002","300","720601901","0.7","0.7","100000","90","0.7","-1","-1","1","140000","101502","-335","0","0","10","90005","30","0"
"0","333","7","-168","0","0","166","72070210","91002","40001","0","1","0.7","0","bgm_M126","0","0","1","0","2200107","210","0","94002","300","720702101","0.7","0.7","200000","90","0.7","-1","-1","1","140000","101512","-335","0","0","10","90005","30","0"
"0","0","8","-101","0","0","299","72080230","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.7","0","2200108","230","0","94002","300","720802301","0","0.7","200000","90","0.7","-1","99","1","140000","101522","-301","0","0","-10","90005","30","0"
"0","0","9","-101","0","0","299","72090250","91002","40001","0","1","0.7","0","bgm_M126","0","0","1.1","0","2200109","250","0","94002","300","720902501","0","0.7","200000","90","0.7","-1","99","1","140000","101722","-301","0","0","-10","90005","30","0"
"0","333","10","-168","0","0","166","72100270","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.9","0","2200110","270","0","94002","300","721002701","0.7","0.7","300000","90","0.7","-1","-1","1","140000","101812","-335","0","0","10","90005","30","0"
"0","333","11","-168","0","0","166","72110290","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.9","0","2200111","290","0","94002","300","721102901","0.7","0.7","300000","90","0.7","-1","-1","1","140000","101892","-335","0","0","10","90005","30","0"
"0","333","12","-168","0","0","166","72120310","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.7","0","2200112","310","0","94002","300","721203101","0.7","0.75","300000","90","0.7","-1","-1","1","140000","101902","-335","0","0","10","90005","30","0"
"0","333","13","-168","0","0","166","72130330","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.9","0","2200113","330","0","94002","300","721303301","0.7","0.7","300000","90","0.7","-1","-1","1","140000","101912","-335","0","0","10","90005","30","0"
"0","333","14","-168","0","0","166","72140350","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.9","0","2200114","350","0","94002","300","721403501","0.7","0.7","300000","90","0.7","-1","-1","1","140000","102142","-335","0","0","10","90005","30","0"
"0","333","15","-168","0","0","166","72150360","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.9","0","2200115","360","0","94002","300","721503601","0.7","0.7","400000","90","0.7","-1","-1","1","140000","102152","-335","0","0","-40","90005","30","0"
"0","333","16","-168","0","0","166","72160370","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.9","0","2200116","370","0","94002","300","721603701","0.7","0.7","480000","90","0.7","-1","-1","1","140000","102152","-335","0","0","-40","90005","30","0"
"0","333","17","-168","0","0","166","72170380","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.9","0","2200117","380","0","94002","300","721703801","0.7","0.7","480000","90","0.7","-1","-1","1","140000","102162","-335","0","0","0","90005","30","0"
"0","333","18","-168","0","0","166","72180390","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.9","0","2200118","390","0","94002","300","721803901","0.7","0.7","560000","90","0.7","-1","-1","1","140000","102162","-335","0","0","0","90005","30","0"
"0","333","19","-168","0","0","166","72190400","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.9","0","2200119","400","0","94002","300","721904001","0.7","0.7","560000","90","0.7","-1","-1","1","140000","102322","-335","0","0","0","90005","30","0"
"0","333","20","-168","0","0","166","72200410","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.9","0","2200120","410","0","94002","300","722004101","0.7","0.7","640000","90","0.7","-1","-1","1","140000","102322","-335","0","0","0","90005","30","0"
"0","333","21","-168","0","0","166","72210420","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.8","0","2200121","420","0","94002","300","722104201","0.7","0.7","640000","90","0.7","-1","-1","1","140000","102502","-335","0","0","0","90005","30","0"
"0","333","22","-168","0","0","166","72220430","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.8","0","2200122","430","0","94002","300","722204301","0.7","0.7","720000","90","0.7","-1","-1","1","140000","102502","-335","0","0","0","90005","30","0"
"0","333","23","-168","0","0","166","72230440","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.9","0","2200123","440","0","94002","300","722304401","0.7","0.7","720000","90","0.7","-1","-1","1","140000","102512","-335","0","0","0","90005","30","0"
"0","333","24","-168","0","0","166","72240450","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.9","0","2200124","450","0","94002","300","722404501","0.7","0.7","800000","90","0.7","-1","-1","1","140000","102512","-335","0","0","0","90005","30","0"
"0","333","25","-168","0","0","166","72250460","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.9","0","2200125","460","0","94002","300","722504601","0.7","0.7","800000","90","0.7","-1","-1","1","140000","102632","-335","0","0","0","90005","30","0"
"0","333","26","-168","0","0","166","72260470","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.9","0","2200126","470","0","94002","300","722604701","0.7","0.7","880000","90","0.7","-1","-1","1","140000","102632","-335","0","0","0","90005","30","0"
"0","333","27","-168","0","0","166","72270480","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.8","0","2200127","480","0","94002","300","722704801","0.7","0.7","880000","90","0.7","-1","-1","1","140000","102642","-335","0","0","0","90005","30","0"
"0","333","28","-168","0","0","166","72280490","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.8","0","2200128","490","0","94002","300","722804901","0.7","0.7","960000","90","0.7","-1","-1","1","140000","102642","-335","0","0","0","90005","30","0"
"0","333","29","-168","0","0","166","72290500","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.8","0","2200129","500","0","94002","300","722905001","0.7","0.7","960000","90","0.7","-1","-1","1","140000","102702","-335","0","0","0","90005","30","0"
"0","333","30","-168","0","0","166","72300510","91002","40001","0","1","0.7","0","bgm_M126","0","0","0.8","0","2200130","510","0","94002","300","723005101","0.7","0.7","1040000","90","0.7","-1","-1","1","140000","102702","-335","0","0","0","90005","30","0"
