ae572e2e714e1fdab24cc04439a7ff2843862cd4ad635417e79296faad2bf542,b83ea11ddc96e4a4a4ac4bd0fa5566bb82a95ed4f18be2c4786ad4d9e9dd6cc2,90e19067f7ee6a6ac8a307c2fb6906da23c72283bbf5f15b628e7a7d47d1e5dd,f77b2ca16af596d21b90cb9082150ed682c296276e7351e457589f5344ae117a,4d42855741d353e8325dec90e7b441abb11d87d0abc930789be343c265a2e99b,4763838907f5da2d206f2b6409fe52c596abc805c549ffd2f6a73529b246e85b,d02f8b30be447190bb52de46674a44524285d043be55501ec2f086b28bc3328d,239a9ac2beb4777201dd2b4232809ba38de10f60461d586bc9bd3c16d8cc32b1,6bbbf461502d068b725cf81eb5ac09d1b355d16ee41503ebda96eaddf45b2e8a,886365de54125c067f0e5b105d4d3d7f793f5dcc1bf333f71e1f6bb8e214c58b,d0fb52eb074ae0bea24c7857edf982bedd241b6b90210499a94c17f507959d2e,552787314e8857c0b04a8e5f1b53aa257470dda15b632e251b6d4e317c331a48,591091639bb3b8955c1709685da62e9a600f381161f01c42c35fce121f5cfdb5,d07ca4690f18d47ff5d067939368b903c1abffadc11e2f646e453bf3a669658c,f1d9d7f0b852c65e7cd05f1cc525069f68315c6c00666ff5d73762f86efbf544,fc1510791a2cd7e955671da4909cbbb089a916d200fd9bbd64eca2adf159fd50,1bb90f7aafe83d6ce49cb7643e85294d36cc260cbe169a6f544198d3e6c5f26d,c74d6a17c3acb7e8923e708ff874b408a556d915b595287a0ea7e20741f4ba0e
"0","0","1","8","0","0","0","0","91002","0","1","0","10","0","0","50","0","0"
"0","0","11","8","0","0","0","0","91002","0","2","0","100","0","0","10","0","0"
"0","0","101","8","0","0","0","0","91002","0","3","0","200","0","0","5","0","0"
"0","0","201","8","0","0","0","0","91002","0","4","0","500","0","0","3","0","0"
"0","0","501","8","0","0","0","0","91002","0","5","0","1000","0","0","2","0","0"
"0","0","1001","8","0","0","0","0","91002","0","6","0","2000","0","0","2","0","0"
"0","0","2001","8","0","0","0","0","91002","0","7","0","3999","0","0","1","0","0"
"0","0","4000","8","0","0","0","0","91002","0","8","0","4000","0","0","50","0","0"
"0","0","4100","8","0","0","0","0","91002","0","9","0","4100","0","0","50","0","0"
"0","0","4200","8","0","0","0","0","91002","0","10","0","4200","0","0","50","0","0"
"0","0","4300","8","0","0","0","0","91002","0","11","0","4300","0","0","50","0","0"
"0","0","4400","8","0","0","0","0","91002","0","12","0","4400","0","0","50","0","0"
"0","0","4500","8","0","0","0","0","91002","0","13","0","4500","0","0","50","0","0"
"0","0","4600","8","0","0","0","0","91002","0","14","0","4600","0","0","50","0","0"
"0","0","4700","8","0","0","0","0","91002","0","15","0","4700","0","0","50","0","0"
"0","0","4800","8","0","0","0","0","91002","0","16","0","4800","0","0","50","0","0"
"0","0","4900","8","0","0","0","0","91002","0","17","0","4900","0","0","50","0","0"
"0","0","5000","8","0","0","0","0","91002","0","18","0","5000","0","0","50","0","0"
"0","0","5100","8","0","0","0","0","91002","0","19","0","5100","0","0","50","0","0"
"0","0","5200","8","0","0","0","0","91002","0","20","0","5200","0","0","50","0","0"
"0","0","5300","8","0","0","0","0","91002","0","21","0","5300","0","0","50","0","0"
"0","0","5400","8","0","0","0","0","91002","0","22","0","5400","0","0","50","0","0"
"0","0","5500","8","0","0","0","0","91002","0","23","0","5500","0","0","50","0","0"
"0","0","5600","8","0","0","0","0","91002","0","24","0","5600","0","0","50","0","0"
"0","0","5700","8","0","0","0","0","91002","0","25","0","5700","0","0","50","0","0"
"0","0","5800","8","0","0","0","0","91002","0","26","0","5800","0","0","50","0","0"
"0","0","5900","8","0","0","0","0","91002","0","27","0","5900","0","0","50","0","0"
"0","0","6000","8","0","0","0","0","91002","0","28","0","6000","0","0","50","0","0"
"0","0","6100","8","0","0","0","0","91002","0","29","0","6100","0","0","50","0","0"
"0","0","6200","8","0","0","0","0","91002","0","30","0","6200","0","0","50","0","0"
"0","0","6300","8","0","0","0","0","91002","0","31","0","6300","0","0","50","0","0"
"0","0","6400","8","0","0","0","0","91002","0","32","0","6400","0","0","50","0","0"
"0","0","6500","8","0","0","0","0","91002","0","33","0","6500","0","0","50","0","0"
"0","0","6600","8","0","0","0","0","91002","0","34","0","6600","0","0","50","0","0"
"0","0","6700","8","0","0","0","0","91002","0","35","0","6700","0","0","50","0","0"
"0","0","6800","8","0","0","0","0","91002","0","36","0","6800","0","0","50","0","0"
"0","0","6900","8","0","0","0","0","91002","0","37","0","6900","0","0","50","0","0"
"0","0","7000","8","0","0","0","0","91002","0","38","0","7000","0","0","50","0","0"
