d5d59b2a4046b846bd9151bc18a7b22315a9d81803db5ed51cabde24b2f3bffb,7c8b64b1629e633255d93bf12c5ff3d21629f661575637a69f3f5296c2c5d1fd,4bc6648d4b8057b8d273729431fbb85db17a484275872d02b86ade5748244010,da4165ff1e925a49918a1596a4ee0c0fbb4ba583fc40c26a2f49b6a2efd057f7,89ebbe808a4669953b1299d4140c3ff5620f0d5f0feb816ed5df085df2c1b5c0,4fa34c99f05d9a6e380478e2a95db881b483e70924567a5c6b7c25a392f24056,30babf625805e1c734d0caa44707ea384c635ff17f3f57c7ea8deb7126d1e287,5749855be01871fbce830cc81fd844c1bbebff514e596153372e4e47d2587fcb,3680e668b4f9354d70c62d6ea855df4f0ccaf74f678213657c8ef76b31bfd6d8,c57268625dfceb85bd32805c194438ddab653fd383586f33dc3d993df3bfe11c,0b70729d5f0b2f3ddafae5a4fbb8fa7e6db48e5a2e4671d9c89c50bad4df6d35,964183cf3db16b0b0f4015acdd2a7a5a9e1b7d9aaa182165ed01fc6ace7abf23,2f029eceb27ec95459974bc3fd5075c796c4db63c9f2eb6aeeb45f5d857e8b39,e253349c6eaf654ac2e7bb543c88bc288bee8903fe10b338b35172480722f18d,a3204ae3ed3e66e4e403d03de3f8757f2c73105a654f2543fc540d55d074feb9,e43a810d38e320fec87716ece1e6c11045dcb5effa4073f961e974a3bbd0f382
"4","0","0","0","4","1","0","0","101281","0","101011","0","0","0","110010011","1"
"4","0","0","0","4","1","0","0","101521","0","101251","0","0","0","110010021","1"
"4","0","0","0","4","1","0","0","101431","0","101161","0","0","0","110010031","1"
"4","0","0","0","4","1","0","0","101551","0","101371","0","0","0","110010041","1"
"4","0","0","0","4","1","0","0","101611","0","101161","0","0","0","110010051","1"
"4","0","0","0","4","1","0","0","101401","0","101071","0","0","0","110010061","1"
"4","0","0","0","4","1","0","0","101581","0","101251","0","0","0","110010071","1"
"4","0","0","0","4","1","0","0","101611","0","101281","0","0","0","110010081","1"
"4","0","0","0","4","1","0","0","101551","0","101131","0","0","0","110010091","1"
"4","0","0","0","4","1","0","0","101611","0","101011","0","0","0","110010101","1"
"4","0","0","0","4","1","0","0","101011","0","101191","0","0","0","110020011","1"
"4","0","0","0","4","1","0","0","101371","0","101251","0","0","0","110020021","1"
"4","0","0","0","4","1","0","0","101551","0","101401","0","0","0","110020031","1"
"4","0","0","0","4","1","0","0","101611","0","101521","0","0","0","110020041","1"
"4","0","0","0","4","1","0","0","101581","0","101281","0","0","0","110020051","1"
"4","0","0","0","4","1","0","0","101611","0","101251","0","0","0","110020061","1"
"4","0","0","0","4","1","0","0","101431","0","101071","0","0","0","110020071","1"
"4","0","0","0","4","1","0","0","101581","0","101131","0","0","0","110020081","1"
"4","0","0","0","4","1","0","0","122371","0","102163","0","0","0","110020091","1"
"4","0","0","0","4","1","0","0","102581","0","102013","0","0","0","110020101","1"
"4","0","0","0","4","1","0","0","102551","0","102252","0","0","0","110020111","1"
"4","0","0","0","4","1","0","0","102612","0","102222","0","0","0","110020121","1"
"4","0","0","0","4","1","0","0","102551","0","122493","0","0","0","110030011","1"
"4","0","0","0","4","1","0","0","102612","0","122491","0","0","0","110030021","1"
"4","0","0","0","4","1","0","0","102252","0","102163","0","0","0","110030031","1"
"4","0","0","0","4","1","0","0","102192","0","102222","0","0","0","110030041","1"
"4","0","0","0","4","1","0","0","102131","0","102013","0","0","0","110030051","1"
"4","0","0","0","4","1","0","0","102101","0","102014","0","0","0","110030061","1"
"4","0","0","0","4","1","0","0","122282","0","102041","0","0","0","110030071","1"
"4","0","0","0","4","1","0","0","122342","0","122312","0","0","0","110030081","1"
"4","0","0","0","4","1","0","0","122401","0","122372","0","0","0","110030091","1"
"4","0","0","0","4","1","0","0","122521","0","122432","0","0","0","110030101","1"
"4","0","0","0","4","1","0","0","102582","0","102552","0","0","0","110030111","1"
"4","0","0","0","4","1","0","0","122613","0","122614","0","0","0","110030121","1"
"4","0","0","0","4","1","0","0","102252","0","102101","0","0","0","110040011","1"
"4","0","0","0","4","1","0","0","102192","0","102014","0","0","0","110040021","1"
"4","0","0","0","4","1","0","0","102013","0","113071","0","0","0","110040031","1"
"4","0","0","0","4","1","0","0","102163","0","113011","0","0","0","110040041","1"
"4","0","0","0","4","1","0","0","123251","0","123161","0","0","0","110040051","1"
"4","0","0","0","4","1","0","0","113191","0","113221","0","0","0","110040061","1"
"4","0","0","0","4","1","0","0","102552","0","123281","0","0","0","110040071","1"
"4","0","0","0","4","1","0","0","102582","0","123311","0","0","0","110040081","1"
"4","0","0","0","4","1","0","0","122614","0","123341","0","0","0","110040091","1"
"4","0","0","0","4","1","0","0","113521","0","113431","0","0","0","110040101","1"
"4","0","0","0","4","1","0","0","113581","0","113551","0","0","0","110040111","1"
"4","0","0","0","4","1","0","0","123612","0","113611","0","0","0","110040121","1"
"4","0","0","0","4","1","0","0","113252","0","123192","0","0","0","110040131","1"
"4","0","0","0","4","1","0","0","113191","0","123161","0","0","0","110050011","1"
"4","0","0","0","4","1","0","0","113071","0","113221","0","0","0","110050021","1"
"4","0","0","0","4","1","0","0","123251","0","123192","0","0","0","110050031","1"
"4","0","0","0","4","1","0","0","113101","0","113012","0","0","0","110050041","1"
"4","0","0","0","4","1","0","0","113252","0","113162","0","0","0","110050051","1"
"4","0","0","0","4","1","0","0","113131","0","123041","0","0","0","110050061","1"
"4","0","0","0","4","1","0","0","113522","0","113342","0","0","0","110050071","1"
"4","0","0","0","4","1","0","0","123432","0","123371","0","0","0","110050081","1"
"4","0","0","0","4","1","0","0","123461","0","123282","0","0","0","110050091","1"
"4","0","0","0","4","1","0","0","123491","0","113401","0","0","0","110050101","1"
"4","0","0","0","4","1","0","0","113162","0","113552","0","0","0","110050111","1"
"4","0","0","0","4","1","0","0","113012","0","123582","0","0","0","110050121","1"
"4","0","0","0","4","1","0","0","113222","0","123072","0","0","0","110050131","1"
"4","0","0","0","4","1","0","0","113131","0","113101","0","0","0","110060011","1"
"4","0","0","0","4","1","0","0","123192","0","113162","0","0","0","110060021","1"
"4","0","0","0","4","1","0","0","113252","0","123193","0","0","0","110060031","1"
"4","0","0","0","4","1","0","0","113012","0","123132","0","0","0","110060041","1"
"4","0","0","0","4","1","0","0","123072","0","113013","0","0","0","110060051","1"
"4","0","0","0","4","1","0","0","113222","0","123042","0","0","0","110060061","1"
"4","0","0","0","4","1","0","0","123041","0","113283","0","0","0","110060071","1"
"4","0","0","0","4","1","0","0","113522","0","123343","0","0","0","110060081","1"
"4","0","0","0","4","1","0","0","113552","0","113372","0","0","0","110060091","1"
"4","0","0","0","4","1","0","0","123582","0","113553","0","0","0","110060101","1"
"4","0","0","0","4","1","0","0","113013","0","113614","0","0","0","110060111","1"
"4","0","0","0","4","1","0","0","123193","0","123583","0","0","0","110060121","1"
"4","0","0","0","4","1","0","0","123042","0","124131","0","0","0","110060131","1"
"4","0","0","0","4","1","0","0","124251","0","124101","0","0","0","110060141","1"
"4","0","0","0","4","1","0","0","123432","0","113222","0","0","0","110070011","1"
"4","0","0","0","4","1","0","0","123072","0","113013","0","0","0","110070021","1"
"4","0","0","0","4","1","0","0","123132","0","124251","0","0","0","110070031","1"
"4","0","0","0","4","1","0","0","124131","0","114011","0","0","0","110070041","1"
"4","0","0","0","4","1","0","0","114191","0","124101","0","0","0","110070051","1"
"4","0","0","0","4","1","0","0","124071","0","124161","0","0","0","110070061","1"
"4","0","0","0","4","1","0","0","114221","0","114041","0","0","0","110070071","1"
"4","0","0","0","4","1","0","0","124251","0","114011","0","0","0","110070081","1"
"4","0","0","0","4","1","0","0","124101","0","114281","0","0","0","110070091","1"
"4","0","0","0","4","1","0","0","124161","0","114221","0","0","0","110070101","1"
"4","0","0","0","4","1","0","0","114041","0","124311","0","0","0","110070111","1"
"4","0","0","0","4","1","0","0","124071","0","114341","0","0","0","110070121","1"
"4","0","0","0","4","1","0","0","114191","0","114371","0","0","0","110070131","1"
"4","0","0","0","4","1","0","0","124131","0","124401","0","0","0","110070141","1"
"4","0","0","0","4","1","0","0","114011","0","114041","0","0","0","110080011","1"
"4","0","0","0","4","1","0","0","124161","0","124131","0","0","0","110080021","1"
"4","0","0","0","4","1","0","0","124071","0","124101","0","0","0","110080031","1"
"4","0","0","0","4","1","0","0","114221","0","114191","0","0","0","110080041","1"
"4","0","0","0","4","1","0","0","114011","0","114281","0","0","0","110080051","1"
"4","0","0","0","4","1","0","0","114041","0","124311","0","0","0","110080061","1"
"4","0","0","0","4","1","0","0","114221","0","114341","0","0","0","110080071","1"
"4","0","0","0","4","1","0","0","114191","0","124431","0","0","0","110080081","1"
"4","0","0","0","4","1","0","0","124131","0","124521","0","0","0","110080091","1"
"4","0","0","0","4","1","0","0","114011","0","124401","0","0","0","110080101","1"
"4","0","0","0","4","1","0","0","124101","0","114371","0","0","0","110080111","1"
"4","0","0","0","4","1","0","0","124251","0","114341","0","0","0","110080121","1"
"4","0","0","0","4","1","0","0","124071","0","124491","0","0","0","110080131","1"
"4","0","0","0","4","1","0","0","114221","0","114461","0","0","0","110080141","1"
"4","0","0","0","4","1","0","0","124161","0","114371","0","0","0","110080151","1"
"4","0","0","0","4","1","0","0","124071","0","124251","0","0","0","110090011","1"
"4","0","0","0","4","1","0","0","114221","0","114011","0","0","0","110090021","1"
"4","0","0","0","4","1","0","0","124161","0","114191","0","0","0","110090031","1"
"4","0","0","0","4","1","0","0","124311","0","114162","0","0","0","110090041","1"
"4","0","0","0","4","1","0","0","114072","0","114012","0","0","0","110090051","1"
"4","0","0","0","4","1","0","0","114102","0","124192","0","0","0","110090061","1"
"4","0","0","0","4","1","0","0","114252","0","114132","0","0","0","110090071","1"
"4","0","0","0","4","1","0","0","124042","0","114222","0","0","0","110090081","1"
"4","0","0","0","4","1","0","0","114461","0","114072","0","0","0","110090091","1"
"4","0","0","0","4","1","0","0","114132","0","114162","0","0","0","110090101","1"
"4","0","0","0","4","1","0","0","124431","0","114012","0","0","0","110090111","1"
"4","0","0","0","4","1","0","0","124192","0","114102","0","0","0","110090121","1"
"4","0","0","0","4","1","0","0","124491","0","114252","0","0","0","110090131","1"
"4","0","0","0","4","1","0","0","114222","0","124042","0","0","0","110090141","1"
"4","0","0","0","4","1","0","0","114252","0","114012","0","0","0","110090151","1"
"4","0","0","0","4","1","0","0","114012","0","124192","0","0","0","110100011","1"
"4","0","0","0","4","1","0","0","114162","0","114222","0","0","0","110100021","1"
"4","0","0","0","4","1","0","0","114132","0","114252","0","0","0","110100031","1"
"4","0","0","0","4","1","0","0","114072","0","124282","0","0","0","110100041","1"
"4","0","0","0","4","1","0","0","124342","0","124372","0","0","0","110100051","1"
"4","0","0","0","4","1","0","0","114611","0","124312","0","0","0","110100061","1"
"4","0","0","0","4","1","0","0","114581","0","124522","0","0","0","110100071","1"
"4","0","0","0","4","1","0","0","114551","0","124432","0","0","0","110100081","1"
"4","0","0","0","4","1","0","0","114581","0","124342","0","0","0","110100091","1"
"4","0","0","0","4","1","0","0","114611","0","124372","0","0","0","110100101","1"
"4","0","0","0","4","1","0","0","114551","0","124312","0","0","0","110100111","1"
"4","0","0","0","4","1","0","0","114581","0","124342","0","0","0","110100121","1"
"4","0","0","0","4","1","0","0","114551","0","124522","0","0","0","110100131","1"
"4","0","0","0","4","1","0","0","114611","0","124432","0","0","0","110100141","1"
"4","0","0","0","4","1","0","0","114551","0","124282","0","0","0","110100151","1"
"4","0","0","0","4","1","0","0","124432","0","124342","0","0","0","110100161","1"
"4","0","0","0","4","1","0","0","124282","0","124312","0","0","0","110100171","1"
"4","0","0","0","4","1","0","0","124312","0","124282","0","0","0","110110011","1"
"4","0","0","0","4","1","0","0","124522","0","124372","0","0","0","110110021","1"
"4","0","0","0","4","1","0","0","124432","0","124342","0","0","0","110110031","1"
"4","0","0","0","4","1","0","0","124312","0","114073","0","0","0","110110041","1"
"4","0","0","0","4","1","0","0","124253","0","124163","0","0","0","110110051","1"
"4","0","0","0","4","1","0","0","114193","0","114013","0","0","0","110110061","1"
"4","0","0","0","4","1","0","0","124103","0","114223","0","0","0","110110071","1"
"4","0","0","0","4","1","0","0","114043","0","114133","0","0","0","110110081","1"
"4","0","0","0","4","1","0","0","124282","0","114073","0","0","0","110110091","1"
"4","0","0","0","4","1","0","0","124522","0","124163","0","0","0","110110101","1"
"4","0","0","0","4","1","0","0","124372","0","124253","0","0","0","110110111","1"
"4","0","0","0","4","1","0","0","114551","0","114013","0","0","0","110110121","1"
"4","0","0","0","4","1","0","0","124432","0","114193","0","0","0","110110131","1"
"4","0","0","0","4","1","0","0","114611","0","114223","0","0","0","110110141","1"
"4","0","0","0","4","1","0","0","124342","0","124103","0","0","0","110110151","1"
"4","0","0","0","4","1","0","0","114581","0","114133","0","0","0","110110161","1"
"4","0","0","0","4","1","0","0","114611","0","114043","0","0","0","110110171","1"
"4","0","0","0","4","1","0","0","114013","0","114193","0","0","0","110120011","1"
"4","0","0","0","4","1","0","0","124163","0","114223","0","0","0","110120021","1"
"4","0","0","0","4","1","0","0","114133","0","124253","0","0","0","110120031","1"
"4","0","0","0","4","1","0","0","114073","0","124313","0","0","0","110120041","1"
"4","0","0","0","4","1","0","0","124343","0","124462","0","0","0","110120051","1"
"4","0","0","0","4","1","0","0","124402","0","124283","0","0","0","110120061","1"
"4","0","0","0","4","1","0","0","124313","0","124523","0","0","0","110120071","1"
"4","0","0","0","4","1","0","0","124462","0","124402","0","0","0","110120081","1"
"4","0","0","0","4","1","0","0","124523","0","124343","0","0","0","110120091","1"
"4","0","0","0","4","1","0","0","114612","0","124462","0","0","0","110120101","1"
"4","0","0","0","4","1","0","0","114552","0","124283","0","0","0","110120111","1"
"4","0","0","0","4","1","0","0","114582","0","124343","0","0","0","110120121","1"
"4","0","0","0","4","1","0","0","114552","0","124523","0","0","0","110120131","1"
"4","0","0","0","4","1","0","0","114612","0","124402","0","0","0","110120141","1"
"4","0","0","0","4","1","0","0","114552","0","124313","0","0","0","110120151","1"
"4","0","0","0","4","1","0","0","114582","0","124343","0","0","0","110120161","1"
"4","0","0","0","4","1","0","0","114612","0","124283","0","0","0","110120171","1"
"4","0","0","0","4","1","0","0","124462","0","124283","0","0","0","110130011","1"
"4","0","0","0","4","1","0","0","124343","0","124523","0","0","0","110130021","1"
"4","0","0","0","4","1","0","0","124313","0","124402","0","0","0","110130031","1"
"4","0","0","0","4","1","0","0","124462","0","124074","0","0","0","110130041","1"
"4","0","0","0","4","1","0","0","114254","0","114164","0","0","0","110130051","1"
"4","0","0","0","4","1","0","0","114194","0","114014","0","0","0","110130061","1"
"4","0","0","0","4","1","0","0","114104","0","124224","0","0","0","110130071","1"
"4","0","0","0","4","1","0","0","124044","0","114134","0","0","0","110130081","1"
"4","0","0","0","4","1","0","0","124283","0","124074","0","0","0","110130091","1"
"4","0","0","0","4","1","0","0","124343","0","114164","0","0","0","110130101","1"
"4","0","0","0","4","1","0","0","124523","0","114254","0","0","0","110130111","1"
"4","0","0","0","4","1","0","0","114552","0","114014","0","0","0","110130121","1"
"4","0","0","0","4","1","0","0","124313","0","114194","0","0","0","110130131","1"
"4","0","0","0","4","1","0","0","114612","0","124224","0","0","0","110130141","1"
"4","0","0","0","4","1","0","0","124402","0","114104","0","0","0","110130151","1"
"4","0","0","0","4","1","0","0","114582","0","114134","0","0","0","110130161","1"
"4","0","0","0","4","1","0","0","114612","0","124044","0","0","0","110130171","1"
"4","0","0","0","4","1","0","0","114254","0","114014","0","0","0","110140011","1"
"4","0","0","0","4","1","0","0","114104","0","114134","0","0","0","110140021","1"
"4","0","0","0","4","1","0","0","124074","0","124224","0","0","0","110140031","1"
"4","0","0","0","4","1","0","0","124044","0","114553","0","0","0","110140041","1"
"4","0","0","0","4","1","0","0","124224","0","114613","0","0","0","110140051","1"
"4","0","0","0","4","1","0","0","114164","0","114583","0","0","0","110140061","1"
"4","0","0","0","4","1","0","0","114134","0","114554","0","0","0","110140071","1"
"4","0","0","0","4","1","0","0","114104","0","114553","0","0","0","110140081","1"
"4","0","0","0","4","1","0","0","114254","0","114613","0","0","0","110140091","1"
"4","0","0","0","4","1","0","0","114194","0","114583","0","0","0","110140101","1"
"4","0","0","0","4","1","0","0","124074","0","114554","0","0","0","110140111","1"
"4","0","0","0","4","1","0","0","114613","0","114583","0","0","0","110140121","1"
"4","0","0","0","4","1","0","0","114583","0","114554","0","0","0","110140131","1"
"4","0","0","0","4","1","0","0","114554","0","114553","0","0","0","110140141","1"
"4","0","0","0","4","1","0","0","124044","0","114583","0","0","0","110150011","1"
"4","0","0","0","4","1","0","0","114104","0","114613","0","0","0","110150021","1"
"4","0","0","0","4","1","0","0","114194","0","114553","0","0","0","110150031","1"
"4","0","0","0","4","1","0","0","114554","0","124284","0","0","0","110150041","1"
"4","0","0","0","4","1","0","0","114583","0","124433","0","0","0","110150051","1"
"4","0","0","0","4","1","0","0","114613","0","124373","0","0","0","110150061","1"
"4","0","0","0","4","1","0","0","114553","0","124314","0","0","0","110150071","1"
"4","0","0","0","4","1","0","0","114554","0","124344","0","0","0","110150081","1"
"4","0","0","0","4","1","0","0","114613","0","124463","0","0","0","110150091","1"
"4","0","0","0","4","1","0","0","124373","0","124344","0","0","0","110150101","1"
"4","0","0","0","4","1","0","0","124433","0","124284","0","0","0","110150111","1"
