b0ca94b12ef6698cd34db800e07e7d3fe7dad29dd79795cc1b9c690b7678edd6,968e3b30a2e1c67a2f9ad21817e82e509647ee450b8d617d4187bd5cd406b0dd,ac2c9aa1937032ca577f1aeddfdfb9fac2b5853357d6f6327cd35db395a8f5d9,2ecbbdcc7c87cf19aad3364b233beac3141918398483cfd9e5fa281b3b9388fa,d37114cfc1c40fd22fba6d64da9dbf5e66c63189bcaa557e00fd4472cd14ae61,2299f43a349c5727fd7fee0fe87e587a5629f44f3d73d3b8a24cb2cd1a52c332,0fe21bcebaa33d72cacd517ccb56ed31f4d8e9dfd6b0f80167db81f462aa2c22,803f062e1cc15abb41f7bdff4233ac7c2abee367b5d4e3c5f12d887dfbc83537,9b89398a4260f3bed524ea8ec96da90e8adccb48cca2288dc29dc06d7c9eeb2f,6232de17565b3ced2ae7f98d53e5097567415d417f5671ba7acd2ee7a70d97c7,ffdfcd0abbe6d3f21eed7b9b9c412f3289eaa144a6a820f1c99dabee37087b8a,3d7ff1be41c553f1dbc34d0e0b5b0317d821dc41f0b2df7e11b9a832603ee8a5,74fd833f06e7eae6f000064f9ab65c6299f453ae3ef9e884a17bf29f6b6fbccd,6eebffd5d3f39558f6935ef639cdd7d4ea5275c0be3b5a7ea734c8a440141e56,8c4a36703d98f443f1a508d358b9452d89e32d40621832c8dbe68c650b66d2f5,0c4af56311ea862b2397f63db4ef760e7e71761a4d9dca1f47bc942ccf2307b3,d71c51b6985f9739d881edc81f8757144002ba8d08c56d038daa58cfc8e80a68,1ecbd04c47610c4b8492193db795fbcfd9062a2aaff81a2b82e2e5d5c22ab843,6e31d6d98493ceda2c622b36eab6e68650d5898e83d46465c39872a58bb097f3,f08f12227b4a573441328558976de92b0af2d02e39c5304f3141230a7e3c26e3,711f1a5a309c1486b0b934a2bd00491ae8f14acbdbe15e83631e6d14e6ea20b5,71c6e26785a4255c545dfe9c5b45b4b35b1662f12ecf62dbc72bca46271ab7c7
"0","0","0","11001011","1","0","0","0","54","0","0","0","101011","1","0","0","46","0","0","0","4","0"
"0","0","0","11001012","1","0","0","0","54","0","0","0","101281","1","0","0","46","0","0","0","4","0"
"0","0","0","11001013","1","0","0","0","54","0","0","0","101581","1","0","0","46","0","0","0","4","0"
"0","0","0","11001021","1","0","0","0","54","0","0","0","101251","1","0","0","46","0","0","0","4","0"
"0","0","0","11001022","1","0","0","0","54","0","0","0","101521","1","0","0","46","0","0","0","4","0"
"0","0","0","11001023","1","0","0","0","54","0","0","0","101551","1","0","0","46","0","0","0","4","0"
"0","0","0","11001031","1","0","0","0","54","0","0","0","101161","1","0","0","46","0","0","0","4","0"
"0","0","0","11001032","1","0","0","0","54","0","0","0","101431","1","0","0","46","0","0","0","4","0"
"0","0","0","11001033","1","0","0","0","54","0","0","0","101611","1","0","0","46","0","0","0","4","0"
"0","0","0","11001041","1","0","0","0","54","0","0","0","101101","1","0","0","46","0","0","0","4","0"
"0","0","0","11001042","1","0","0","0","54","0","0","0","101371","1","0","0","46","0","0","0","4","0"
"0","0","0","11001043","1","0","0","0","54","0","0","0","101551","1","0","0","46","0","0","0","4","0"
"0","0","0","11001051","1","0","0","0","54","0","0","0","101161","1","0","0","46","0","0","0","4","0"
"0","0","0","11001052","1","0","0","0","54","0","0","0","101521","1","0","0","46","0","0","0","4","0"
"0","0","0","11001053","1","0","0","0","54","0","0","0","101011","1","0","0","46","0","0","0","4","0"
"0","0","0","11001061","1","0","0","0","54","0","0","0","101071","1","0","0","46","0","0","0","4","0"
"0","0","0","11001062","1","0","0","0","54","0","0","0","101431","1","0","0","46","0","0","0","4","0"
"0","0","0","11001063","1","0","0","0","54","0","0","0","101401","1","0","0","46","0","0","0","4","0"
"0","0","0","11001071","1","0","0","0","54","0","0","0","101191","1","0","0","46","0","0","0","4","0"
"0","0","0","11001072","1","0","0","0","54","0","0","0","101251","1","0","0","46","0","0","0","4","0"
"0","0","0","11001073","1","0","0","0","54","0","0","0","101611","1","0","0","46","0","0","0","4","0"
"0","0","0","11001081","1","0","0","0","54","0","0","0","101101","1","0","0","46","0","0","0","4","0"
"0","0","0","11001082","1","0","0","0","54","0","0","0","101281","1","0","0","46","0","0","0","4","0"
"0","0","0","11001083","1","0","0","0","54","0","0","0","122311","1","0","0","46","0","0","0","4","0"
"0","0","0","11001091","1","0","0","0","54","0","0","0","101131","1","0","0","46","0","0","0","4","0"
"0","0","0","11001092","1","0","0","0","54","0","0","0","101551","1","0","0","46","0","0","0","4","0"
"0","0","0","11001093","1","0","0","0","54","0","0","0","122371","1","0","0","46","0","0","0","4","0"
"0","0","0","11001101","1","0","0","0","54","0","0","0","101011","1","0","0","46","0","0","0","4","0"
"0","0","0","11001102","1","0","0","0","54","0","0","0","101401","1","0","0","46","0","0","0","4","0"
"0","0","0","11001103","1","0","0","0","54","0","0","0","102611","1","0","0","46","0","0","0","4","0"
"0","0","0","11002011","1","0","0","0","54","0","0","0","102011","1","0","0","46","0","0","0","4","0"
"0","0","0","11002012","1","0","0","0","54","0","0","0","101191","1","0","0","46","0","0","0","4","0"
"0","0","0","11002013","1","0","0","0","36","0","0","0","101011","1","0","0","64","0","0","0","4","0"
"0","0","0","11002021","1","0","0","0","54","0","0","0","102251","1","0","0","46","0","0","0","4","0"
"0","0","0","11002022","1","0","0","0","54","0","0","0","101251","1","0","0","46","0","0","0","4","0"
"0","0","0","11002023","1","0","0","0","36","0","0","0","101371","1","0","0","64","0","0","0","4","0"
"0","0","0","11002031","1","0","0","0","54","0","0","0","102162","1","0","0","46","0","0","0","4","0"
"0","0","0","11002032","1","0","0","0","54","0","0","0","101401","1","0","0","46","0","0","0","4","0"
"0","0","0","11002033","1","0","0","0","36","0","0","0","101551","1","0","0","64","0","0","0","4","0"
"0","0","0","11002041","1","0","0","0","54","0","0","0","102221","1","0","0","46","0","0","0","4","0"
"0","0","0","11002042","1","0","0","0","54","0","0","0","101521","1","0","0","46","0","0","0","4","0"
"0","0","0","11002043","1","0","0","0","36","0","0","0","101581","1","0","0","64","0","0","0","4","0"
"0","0","0","11002051","1","0","0","0","54","0","0","0","102191","1","0","0","46","0","0","0","4","0"
"0","0","0","11002052","1","0","0","0","54","0","0","0","101281","1","0","0","46","0","0","0","4","0"
"0","0","0","11002053","1","0","0","0","36","0","0","0","101611","1","0","0","64","0","0","0","4","0"
"0","0","0","11002061","1","0","0","0","54","0","0","0","102071","1","0","0","46","0","0","0","4","0"
"0","0","0","11002062","1","0","0","0","54","0","0","0","101251","1","0","0","46","0","0","0","4","0"
"0","0","0","11002063","1","0","0","0","36","0","0","0","101581","1","0","0","64","0","0","0","4","0"
"0","0","0","11002071","1","0","0","0","54","0","0","0","122311","1","0","0","46","0","0","0","4","0"
"0","0","0","11002072","1","0","0","0","54","0","0","0","101071","1","0","0","46","0","0","0","4","0"
"0","0","0","11002073","1","0","0","0","36","0","0","0","101431","1","0","0","64","0","0","0","4","0"
"0","0","0","11002081","1","0","0","0","54","0","0","0","102281","1","0","0","46","0","0","0","4","0"
"0","0","0","11002082","1","0","0","0","54","0","0","0","101131","1","0","0","46","0","0","0","4","0"
"0","0","0","11002083","1","0","0","0","36","0","0","0","101611","1","0","0","64","0","0","0","4","0"
"0","0","0","11002084","2","0","0","0","30","0","0","0","25011","1","0","0","70","0","0","0","2","0"
"0","0","0","11002091","1","0","0","0","54","0","0","0","122431","1","0","0","46","0","0","0","4","0"
"0","0","0","11002092","1","0","0","0","54","0","0","0","122371","1","0","0","46","0","0","0","4","0"
"0","0","0","11002093","1","0","0","0","36","0","0","0","102611","1","0","0","64","0","0","0","4","0"
"0","0","0","11002094","2","0","0","0","30","0","0","0","25012","1","0","0","70","0","0","0","2","0"
"0","0","0","11002101","1","0","0","0","54","0","0","0","122341","1","0","0","46","0","0","0","4","0"
"0","0","0","11002102","1","0","0","0","54","0","0","0","102581","1","0","0","46","0","0","0","4","0"
"0","0","0","11002103","1","0","0","0","36","0","0","0","102011","1","0","0","64","0","0","0","4","0"
"0","0","0","11002104","2","0","0","0","30","0","0","0","25013","1","0","0","70","0","0","0","2","0"
"0","0","0","11002111","1","0","0","0","54","0","0","0","122493","1","0","0","46","0","0","0","4","0"
"0","0","0","11002112","1","0","0","0","54","0","0","0","102551","1","0","0","46","0","0","0","4","0"
"0","0","0","11002113","1","0","0","0","36","0","0","0","102461","1","0","0","64","0","0","0","4","0"
"0","0","0","11002114","2","0","0","0","30","0","0","0","25014","1","0","0","70","0","0","0","2","0"
"0","0","0","11002121","1","0","0","0","54","0","0","0","122491","1","0","0","46","0","0","0","4","0"
"0","0","0","11002122","1","0","0","0","54","0","0","0","102612","1","0","0","46","0","0","0","4","0"
"0","0","0","11002123","1","0","0","0","36","0","0","0","102221","1","0","0","64","0","0","0","4","0"
"0","0","0","11003011","1","0","0","0","54","0","0","0","122493","1","0","0","46","0","0","0","4","0"
"0","0","0","11003012","1","0","0","0","54","0","0","0","102551","1","0","0","46","0","0","0","4","0"
"0","0","0","11003013","1","0","0","0","36","0","0","0","102071","1","0","0","64","0","0","0","4","0"
"0","0","0","11003021","1","0","0","0","54","0","0","0","122491","1","0","0","46","0","0","0","4","0"
"0","0","0","11003022","1","0","0","0","54","0","0","0","102612","1","0","0","46","0","0","0","4","0"
"0","0","0","11003023","1","0","0","0","36","0","0","0","102251","1","0","0","64","0","0","0","4","0"
"0","0","0","11003031","1","0","0","0","54","0","0","0","102163","1","0","0","46","0","0","0","4","0"
"0","0","0","11003032","1","0","0","0","54","0","0","0","102252","1","0","0","46","0","0","0","4","0"
"0","0","0","11003033","1","0","0","0","36","0","0","0","102011","1","0","0","64","0","0","0","4","0"
"0","0","0","11003041","1","0","0","0","54","0","0","0","102222","1","0","0","46","0","0","0","4","0"
"0","0","0","11003042","1","0","0","0","54","0","0","0","102192","1","0","0","46","0","0","0","4","0"
"0","0","0","11003043","1","0","0","0","36","0","0","0","102191","1","0","0","64","0","0","0","4","0"
"0","0","0","11003051","1","0","0","0","54","0","0","0","102013","1","0","0","46","0","0","0","4","0"
"0","0","0","11003052","1","0","0","0","54","0","0","0","102131","1","0","0","46","0","0","0","4","0"
"0","0","0","11003053","1","0","0","0","36","0","0","0","102221","1","0","0","64","0","0","0","4","0"
"0","0","0","11003061","1","0","0","0","54","0","0","0","102014","1","0","0","46","0","0","0","4","0"
