599a541f43d6814dabfe27b98f8622951f997aa3a7a2e5c7e2a4d4b3ca762415,ee8188f615b690da436d5e6e6ec69cf33c749363503954a8f926193b7d03c017,16ab21b9c40361de90ffa8ef7688cc5c06d4839ca61455fc3fa8720370dc46b4,41bd187bd2981effa277104ac90a669d3555e54274e994aa82864fa958391608,eba2000889138dbc4fd7b52dfbfecc9cfe3be8ede38d741cd474965af9a17731,01d7fdfef31194883bcaf1a9d5e54ca889b2e31db726285385d81c46cd3791aa,d1bc81f1d215c95175a35c7d8dad9398a7af301a8115912dbd803e7832abb050,5005704c645212a332ff509380a819fb10b65b38bea932114acb692d35f76d14,f30fe00f7053a614e6a2e4a3f45a10052e07f6990355bec0f5c46a920381b122,4a63992fa026080d9b8fd5b1017ac3c712c3e1910beeb6dc46b9132badf2ed93,f05e053022ad439b07384d847bbe82bd90ea8e83e52768923d21879c1b60430a,2a4aac0c85650285f97daf40c21542c2f6917b401a6c6c4d62530a47ca65c192,55bbc56e8e1cf1b88cecec938b6e8f7c71e1403e5d2c0616dae9c1bb44a45bcb,1fc4e1477b79a93a1e1398177e06447c77e307c5c8aa82bec9eecc06d3722d76,379f72e41a3df91d20bb8ea7c5bdbfacbaade98744b502c7a852cd07aee9844c
"bgm_MC170","92407110","0","1","-30","0","1.3","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92407120","0","1","-30","0","1.3","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92407130","0","1","-30","0","1.3","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92407140","0","1","-30","0","1.3","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92407210","0","2","-30","0","1.45","bgm_MC170","94002","100198","100198","0","0","0","20"
"bgm_MC170","92407220","0","2","-30","0","1.45","bgm_MC170","94002","100198","100198","0","0","0","20"
"bgm_MC170","92407230","0","2","-30","0","1.45","bgm_MC170","94002","100198","100198","0","0","0","20"
"bgm_MC170","92407240","0","2","-30","0","1.45","bgm_MC170","94002","100198","100198","0","0","0","20"
"bgm_MC170","92407310","0","3","-30","0","1.4","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92407320","0","3","-30","0","1.4","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92407330","0","3","-30","0","1.4","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92407340","0","3","-30","0","1.4","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92408110","0","1","-30","0","0.9","bgm_MC170","94002","101822","101822","0","0","0","-30"
"bgm_MC170","92408120","0","1","-30","0","0.9","bgm_MC170","94002","101822","101822","0","0","0","-30"
"bgm_MC170","92408130","0","1","-30","0","0.9","bgm_MC170","94002","101822","101822","0","0","0","-30"
"bgm_MC170","92408140","0","1","-30","0","0.9","bgm_MC170","94002","101822","101822","0","0","0","-30"
"bgm_MC170","92408210","0","2","-30","0","1","bgm_MC170","94002","101822","101822","0","0","0","20"
"bgm_MC170","92408220","0","2","-30","0","1","bgm_MC170","94002","101822","101822","0","0","0","20"
"bgm_MC170","92408230","0","2","-30","0","1","bgm_MC170","94002","101822","101822","0","0","0","20"
"bgm_MC170","92408240","0","2","-30","0","1","bgm_MC170","94002","101822","101822","0","0","0","20"
"bgm_MC170","92408310","0","3","-30","0","0.9","bgm_MC170","94002","101822","101822","0","0","0","0"
"bgm_MC170","92408320","0","3","-30","0","0.9","bgm_MC170","94002","101822","101822","0","0","0","0"
"bgm_MC170","92408330","0","3","-30","0","0.9","bgm_MC170","94002","101822","101822","0","0","0","0"
"bgm_MC170","92408340","0","3","-30","0","0.9","bgm_MC170","94002","101822","101822","0","0","0","0"
"bgm_MC170","92409110","-50","1","-30","0","1.25","bgm_MC170","94002","101191","101191","0","0","0","-30"
"bgm_MC170","92409120","-50","1","-30","0","1.25","bgm_MC170","94002","101191","101191","0","0","0","-30"
"bgm_MC170","92409130","-50","1","-30","0","1.25","bgm_MC170","94002","101191","101191","0","0","0","-30"
"bgm_MC170","92409140","-50","1","-30","0","1.25","bgm_MC170","94002","101191","101191","0","0","0","-30"
"bgm_MC170","92409210","0","2","-30","0","1","bgm_MC170","94002","101191","101191","0","0","0","20"
"bgm_MC170","92409220","0","2","-30","0","1","bgm_MC170","94002","101191","101191","0","0","0","20"
"bgm_MC170","92409230","0","2","-30","0","1","bgm_MC170","94002","101191","101191","0","0","0","20"
"bgm_MC170","92409240","0","2","-30","0","1","bgm_MC170","94002","101191","101191","0","0","0","20"
"bgm_MC170","92409310","-50","3","-30","0","1.25","bgm_MC170","94002","101191","101191","0","0","0","-30"
"bgm_MC170","92409320","-50","3","-30","0","1.25","bgm_MC170","94002","101191","101191","0","0","0","-30"
"bgm_MC170","92409330","-50","3","-30","0","1.25","bgm_MC170","94002","101191","101191","0","0","0","-30"
"bgm_MC170","92409340","-50","3","-30","0","1.25","bgm_MC170","94002","101191","101191","0","0","0","-30"
"bgm_MC170","92410110","0","1","-30","0","1.3","bgm_MC170","94002","103013","103013","0","0","0","-30"
"bgm_MC170","92410120","0","1","-30","0","1.3","bgm_MC170","94002","103013","103013","0","0","0","-30"
"bgm_MC170","92410130","0","1","-30","0","1.3","bgm_MC170","94002","103013","103013","0","0","0","-30"
"bgm_MC170","92410140","0","1","-30","0","1.3","bgm_MC170","94002","103013","103013","0","0","0","-30"
"bgm_MC170","92410210","0","2","-30","0","1.45","bgm_MC170","94002","103013","103013","0","0","0","20"
"bgm_MC170","92410220","0","2","-30","0","1.45","bgm_MC170","94002","103013","103013","0","0","0","20"
"bgm_MC170","92410230","0","2","-30","0","1.45","bgm_MC170","94002","103013","103013","0","0","0","20"
"bgm_MC170","92410240","0","2","-30","0","1.45","bgm_MC170","94002","103013","103013","0","0","0","20"
"bgm_MC170","92410310","0","3","-30","0","1.4","bgm_MC170","94002","103013","103013","0","0","0","-30"
"bgm_MC170","92410320","0","3","-30","0","1.4","bgm_MC170","94002","103013","103013","0","0","0","-30"
"bgm_MC170","92410330","0","3","-30","0","1.4","bgm_MC170","94002","103013","103013","0","0","0","-30"
"bgm_MC170","92410340","0","3","-30","0","1.4","bgm_MC170","94002","103013","103013","0","0","0","-30"
"bgm_MC170","92411110","40","1","-30","0","1","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92411120","40","1","-30","0","1","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92411130","40","1","-30","0","1","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92411140","40","1","-30","0","1","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92411210","140","2","-30","0","1.45","bgm_MC170","94002","100198","100198","0","0","0","-90"
"bgm_MC170","92411220","140","2","-30","0","1.45","bgm_MC170","94002","100198","100198","0","0","0","-90"
"bgm_MC170","92411230","140","2","-30","0","1.45","bgm_MC170","94002","100198","100198","0","0","0","-90"
"bgm_MC170","92411240","140","2","-30","0","1.45","bgm_MC170","94002","100198","100198","0","0","0","-90"
"bgm_MC170","92411310","40","3","-30","0","1.1","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92411320","40","3","-30","0","1.1","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92411330","40","3","-30","0","1.1","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92411340","40","3","-30","0","1.1","bgm_MC170","94002","100198","100198","0","0","0","-30"
"bgm_MC170","92412110","210","1","-30","0","1","bgm_MC170","94002","101621","101621","0","0","0","-210"
"bgm_MC170","92412120","210","1","-30","0","1","bgm_MC170","94002","101621","101621","0","0","0","-210"
"bgm_MC170","92412130","210","1","-30","0","1","bgm_MC170","94002","101621","101621","0","0","0","-210"
"bgm_MC170","92412140","210","1","-30","0","1","bgm_MC170","94002","101621","101621","0","0","0","-210"
"bgm_MC170","92412210","140","2","-30","0","1.45","bgm_MC170","94002","101621","101621","0","0","0","-90"
"bgm_MC170","92412220","140","2","-30","0","1.45","bgm_MC170","94002","101621","101621","0","0","0","-90"
"bgm_MC170","92412230","140","2","-30","0","1.45","bgm_MC170","94002","101621","101621","0","0","0","-90"
"bgm_MC170","92412240","140","2","-30","0","1.45","bgm_MC170","94002","101621","101621","0","0","0","-90"
"bgm_MC170","92412310","180","3","-30","0","1.1","bgm_MC170","94002","101621","101621","0","0","0","-30"
"bgm_MC170","92412320","180","3","-30","0","1.1","bgm_MC170","94002","101621","101621","0","0","0","-30"
"bgm_MC170","92412330","180","3","-30","0","1.1","bgm_MC170","94002","101621","101621","0","0","0","-30"
"bgm_MC170","92412340","180","3","-30","0","1.1","bgm_MC170","94002","101621","101621","0","0","0","-30"
"bgm_MC170","92414110","60","1","-30","0","1.4","bgm_MC170","94002","101822","101822","0","0","0","-60"
"bgm_MC170","92414120","60","1","-30","0","1.4","bgm_MC170","94002","101822","101822","0","0","0","-60"
"bgm_MC170","92414130","60","1","-30","0","1.4","bgm_MC170","94002","101822","101822","0","0","0","-60"
"bgm_MC170","92414140","60","1","-30","0","1.4","bgm_MC170","94002","101822","101822","0","0","0","-60"
"bgm_MC170","92414210","150","2","-30","0","1","bgm_MC170","94002","101822","101822","0","0","0","-330"
"bgm_MC170","92414220","150","2","-30","0","1","bgm_MC170","94002","101822","101822","0","0","0","-330"
"bgm_MC170","92414230","150","2","-30","0","1","bgm_MC170","94002","101822","101822","0","0","0","-330"
"bgm_MC170","92414240","150","2","-30","0","1","bgm_MC170","94002","101822","101822","0","0","0","-330"
"bgm_MC170","92414310","100","3","-30","0","1.2","bgm_MC170","94002","101822","101822","0","0","0","0"
"bgm_MC170","92414320","100","3","-30","0","1.2","bgm_MC170","94002","101822","101822","0","0","0","0"
"bgm_MC170","92414330","100","3","-30","0","1.2","bgm_MC170","94002","101822","101822","0","0","0","0"
"bgm_MC170","92414340","100","3","-30","0","1.2","bgm_MC170","94002","101822","101822","0","0","0","0"
"bgm_MC170","92415110","30","1","-30","0","2.4","bgm_MC170","94002","101623","101623","0","0","0","0"
"bgm_MC170","92415120","30","1","-30","0","2.4","bgm_MC170","94002","101623","101623","0","0","0","0"
"bgm_MC170","92415130","30","1","-30","0","2.4","bgm_MC170","94002","101623","101623","0","0","0","0"
"bgm_MC170","92415140","30","1","-30","0","2.4","bgm_MC170","94002","101623","101623","0","0","0","0"
"bgm_MC170","92415210","150","2","-30","0","1.1","bgm_MC170","94002","101623","101623","0","0","0","-270"
"bgm_MC170","92415220","150","2","-30","0","1.1","bgm_MC170","94002","101623","101623","0","0","0","-270"
"bgm_MC170","92415230","150","2","-30","0","1.1","bgm_MC170","94002","101623","101623","0","0","0","-270"
"bgm_MC170","92415240","150","2","-30","0","1.1","bgm_MC170","94002","101623","101623","0","0","0","-270"
"bgm_MC170","92415310","250","3","-30","0","1.2","bgm_MC170","94002","101623","101623","0","0","0","-400"
"bgm_MC170","92415320","250","3","-30","0","1.2","bgm_MC170","94002","101623","101623","0","0","0","-400"
"bgm_MC170","92415330","250","3","-30","0","1.2","bgm_MC170","94002","101623","101623","0","0","0","-400"
"bgm_MC170","92415340","250","3","-30","0","1.2","bgm_MC170","94002","101623","101623","0","0","0","-400"
"bgm_MC170","92416110","150","1","-30","0","1.3","bgm_MC170","94002","103013","103013","0","0","0","-120"
"bgm_MC170","92416120","150","1","-30","0","1.3","bgm_MC170","94002","103013","103013","0","0","0","-120"
"bgm_MC170","92416130","150","1","-30","0","1.3","bgm_MC170","94002","103013","103013","0","0","0","-120"
"bgm_MC170","92416140","150","1","-30","0","1.3","bgm_MC170","94002","103013","103013","0","0","0","-120"
"bgm_MC170","92416210","140","2","-30","0","1.5","bgm_MC170","94002","103013","103013","0","0","0","-90"
"bgm_MC170","92416220","140","2","-30","0","1.5","bgm_MC170","94002","103013","103013","0","0","0","-90"
"bgm_MC170","92416230","140","2","-30","0","1.5","bgm_MC170","94002","103013","103013","0","0","0","-90"
"bgm_MC170","92416240","140","2","-30","0","1.5","bgm_MC170","94002","103013","103013","0","0","0","-90"
"bgm_MC170","92416310","140","3","-30","0","1.25","bgm_MC170","94002","103013","103013","0","0","0","-450"
"bgm_MC170","92416320","140","3","-30","0","1.25","bgm_MC170","94002","103013","103013","0","0","0","-450"
"bgm_MC170","92416330","140","3","-30","0","1.25","bgm_MC170","94002","103013","103013","0","0","0","-450"
"bgm_MC170","92416340","140","3","-30","0","1.25","bgm_MC170","94002","103013","103013","0","0","0","-450"
"bgm_MC170","92417110","0","1","-30","0","0.95","bgm_MC170","94002","101191","101191","0","0","0","-30"
"bgm_MC170","92417120","0","1","-30","0","0.95","bgm_MC170","94002","101191","101191","0","0","0","-30"
"bgm_MC170","92417130","0","1","-30","0","0.95","bgm_MC170","94002","101191","101191","0","0","0","-30"
"bgm_MC170","92417140","0","1","-30","0","0.95","bgm_MC170","94002","101191","101191","0","0","0","-30"
"bgm_MC170","92417210","140","2","-30","0","1.6","bgm_MC170","94002","101191","101191","0","0","0","-60"
"bgm_MC170","92417220","140","2","-30","0","1.6","bgm_MC170","94002","101191","101191","0","0","0","-60"
"bgm_MC170","92417230","140","2","-30","0","1.6","bgm_MC170","94002","101191","101191","0","0","0","-60"
"bgm_MC170","92417240","140","2","-30","0","1.6","bgm_MC170","94002","101191","101191","0","0","0","-60"
"bgm_MC170","92417310","80","3","-30","0","1.35","bgm_MC170","94002","101191","101191","0","0","0","-60"
"bgm_MC170","92417320","80","3","-30","0","1.35","bgm_MC170","94002","101191","101191","0","0","0","-60"
"bgm_MC170","92417330","80","3","-30","0","1.35","bgm_MC170","94002","101191","101191","0","0","0","-60"
"bgm_MC170","92417340","80","3","-30","0","1.35","bgm_MC170","94002","101191","101191","0","0","0","-60"
"bgm_MC170","92418110","140","1","-30","0","1.15","bgm_MC170","94002","100198","100198","0","0","0","0"
"bgm_MC170","92418120","140","1","-30","0","1.15","bgm_MC170","94002","100198","100198","0","0","0","0"
"bgm_MC170","92418130","140","1","-30","0","1.15","bgm_MC170","94002","100198","100198","0","0","0","0"
"bgm_MC170","92418140","140","1","-30","0","1.15","bgm_MC170","94002","100198","100198","0","0","0","0"
"bgm_MC170","92418210","140","2","-30","0","1.6","bgm_MC170","94002","100198","100198","0","0","0","-60"
"bgm_MC170","92418220","140","2","-30","0","1.6","bgm_MC170","94002","100198","100198","0","0","0","-60"
"bgm_MC170","92418230","140","2","-30","0","1.6","bgm_MC170","94002","100198","100198","0","0","0","-60"
"bgm_MC170","92418240","140","2","-30","0","1.6","bgm_MC170","94002","100198","100198","0","0","0","-60"
"bgm_MC170","92418310","50","3","-30","0","1.2","bgm_MC170","94002","100198","100198","0","0","0","-60"
"bgm_MC170","92418320","50","3","-30","0","1.2","bgm_MC170","94002","100198","100198","0","0","0","-60"
