aa8db7f4d4ed606c6ebac8b67253dcba2d0a0f928ed147cce17147757c6e30b2,266029880f00ad7898493d19c5d10aa2d5feaf966b9f571569be177d33c0a328,1e9bcde8d1b8c1c3dc0c79a699546c6aa87075cf567ca994bc7b9f8cc7aacd11,a2a380f37884db1c2046142b0b95ccd47ae1bf77c6e04cf5998da87cfb78eb85,04b14ad0eb86ad5ddb6d5c4cb4a0671e75638597e745ba555a556e87a0552697,e578fb7d8172ac90054ebcc8df5a0129d42a2727a6d49b337fab22b0ee2b1e8f,b0a0bc84acf12028753e466502f98f7ad1b35bfe300320b35814d301aa50b524,cfc8969dd684d0cdeaa7f8aaf939c0b67170d1c91f4adc67189822082ff6bed6,818041dae8f6fcd5ce53c9c0b5799089ab9b47350054d2aac38901b628b1ed05,34edd51777a8471ef1163fb01a85fea3a298c9e1c75b548a34325dcafead8af1,bfe0d092886027586f5e586000047323f08ce2e2ff925096392e53e79d9a1d31,f23e273e88cfd8e71d842dfe91345107fc2aca187555e84c54ad111c2d0ff748,64c9b8e822f9d7cfdff9e0650979f3c02a309e3de8c7b7f12987c125aa7ed8e2,4ce0027e32d08b1ca5d3e65a3ee7fd855d229129e177df75ea761dd7b30a66ae
"2018/08/20 16:00:00","34","30","2000","1","1","2018/08/27 15:59:59","1","-1","0","0","103","0","0"
"2018/08/20 16:00:00","44","40","2000","1","1","2018/08/27 15:59:59","2","-1","0","0","103","0","0"
"2018/08/27 16:00:00","45","40","2000","1","1","2018/09/03 15:59:59","3","-1","0","0","104","0","0"
"2018/09/05 16:00:00","31","30","2000","1","1","2018/09/10 15:59:59","4","-1","0","0","101","0","0"
"2018/09/05 16:00:00","41","40","2000","1","1","2018/09/10 15:59:59","5","-1","0","0","101","0","0"
"2018/09/10 16:00:00","32","30","2000","1","1","2018/09/14 15:59:59","6","-1","0","0","102","0","0"
"2018/09/10 16:00:00","42","40","2000","1","1","2018/09/14 15:59:59","7","-1","0","0","102","0","0"
"2018/09/14 16:00:00","34","30","2000","1","1","2018/09/21 15:59:59","8","-1","0","0","103","0","0"
"2018/09/14 16:00:00","44","40","2000","1","1","2018/09/21 15:59:59","9","-1","0","0","103","0","0"
"2018/09/21 16:00:00","45","40","2000","1","1","2018/10/01 04:59:59","10","-1","0","0","104","0","0"
"2018/10/01 05:00:00","34","30","2000","1","1","2018/10/11 04:59:59","11","-1","0","0","103","0","0"
"2018/10/01 05:00:00","44","40","2000","1","1","2018/10/11 04:59:59","12","-1","0","0","103","0","0"
"2018/10/11 05:00:00","45","40","2000","1","1","2018/10/22 04:59:59","13","-1","0","0","104","0","0"
"2018/10/22 05:00:00","31","30","2000","1","1","2018/10/27 04:59:59","14","-1","0","0","101","0","0"
"2018/10/22 05:00:00","41","40","2000","1","1","2018/10/27 04:59:59","15","-1","0","0","101","0","0"
"2018/10/27 05:00:00","32","30","2000","1","1","2018/11/01 04:59:59","16","-1","0","0","102","0","0"
"2018/10/27 05:00:00","42","40","2000","1","1","2018/11/01 04:59:59","17","-1","0","0","102","0","0"
"2018/11/01 05:00:00","34","30","2000","1","1","2018/11/10 04:59:59","18","-1","0","0","103","0","0"
"2018/11/01 05:00:00","44","40","2000","1","1","2018/11/10 04:59:59","19","-1","0","0","103","0","0"
"2018/11/10 05:00:00","45","40","2000","1","1","2018/11/20 04:59:59","20","-1","0","0","104","0","0"
"2018/11/20 05:00:00","31","30","2000","1","1","2018/11/26 04:59:59","21","-1","0","0","101","0","0"
"2018/11/20 05:00:00","41","40","2000","1","1","2018/11/26 04:59:59","22","-1","0","0","101","0","0"
"2018/11/26 05:00:00","32","30","2000","1","1","2018/11/30 04:59:59","23","-1","0","0","102","0","0"
"2018/11/26 05:00:00","42","40","2000","1","1","2018/11/30 04:59:59","24","-1","0","0","102","0","0"
"2018/12/01 05:00:00","34","30","2000","1","1","2018/12/11 04:59:59","25","-1","0","0","103","0","0"
"2018/12/01 05:00:00","44","40","2000","1","1","2018/12/11 04:59:59","26","-1","0","0","103","0","0"
"2018/12/11 05:00:00","45","40","2000","1","1","2018/12/21 04:59:59","27","-1","0","0","104","0","0"
"2018/12/21 05:00:00","31","30","2000","1","1","2018/12/26 04:59:59","28","-1","0","0","101","0","0"
"2018/12/21 05:00:00","41","40","2000","1","1","2018/12/26 04:59:59","29","-1","0","0","101","0","0"
"2018/12/26 05:00:00","32","30","2000","1","1","2018/12/31 04:59:59","30","-1","0","0","102","0","0"
"2018/12/26 05:00:00","42","40","2000","1","1","2018/12/31 04:59:59","31","-1","0","0","102","0","0"
"2018/12/31 05:00:00","34","30","2000","1","1","2019/01/11 04:59:59","32","-1","0","0","103","0","0"
"2018/12/31 05:00:00","44","40","2000","1","1","2019/01/11 04:59:59","33","-1","0","0","103","0","0"
"2019/01/11 05:00:00","45","40","2000","1","1","2019/01/22 04:59:59","34","-1","0","0","104","0","0"
"2019/01/22 05:00:00","31","30","2000","1","1","2019/01/27 04:59:59","35","-1","0","0","101","0","0"
"2019/01/22 05:00:00","41","40","2000","1","1","2019/01/27 04:59:59","36","-1","0","0","101","0","0"
"2019/01/27 05:00:00","32","30","2000","1","1","2019/02/01 04:59:59","37","-1","0","0","102","0","0"
