579c6aa8791723ff509550486caf5182ff83d76acfd0706e06f66818c789189c,8af27ed24711cc4386474301630ab2440f54461f7dfac90970f2b6d5dcb7bf66,3837a61c5808e98b50816e02c03bf6afac3770157b54612bc2ae26f51d105b67,4c63506e7f656248cbe0ceadd82d847750b198e978f45b893c8c9ecb33b71dcc,0aa883db8d76cfcfed35312cae0ddf5fc0590e9033740127307f58bf3382630e,bce596cd1734c6d24a77259921e3717d5f35a2704f1c443db3413903e89cf8d0,13e1004a18c68a418f6366d768deb1ed24ba699dc4922a4d4b44bce82e9380a1,8934202e3d62e560a56e583dee1abfec75eb132e4ca6cc8e2b222d3e3d77a438,c6bec5b5b30a1e2ab0d6bbc71c683156dc07881a3840d1a2bedda64ac2bd809a,e6170de44d5d871e3796124923db7e0f41b1ecc3ad6c950b26d2b57d565b070b,7ccc48ed95a513d00c7c774042929cf7a5f14a86fce4a821d90ec8214efc2ff2,0317ef07078ec89b0c45c6a5e8cb69fc8c14489401a2efe59189cd2623111f7d,104aedea8c0a804b526d8a688e6945f8de8a093ef69152a5a8ef34acb8b06b40,a51c223926bdedd530b0b5b7e28a2aadb4e5e1a26b7d35f5ac0adfd06044aa52,a5c6a8707c34f39e95d59cadcd421c5d71bffd1c9c860d90a23bcad9be1ec38f,b3b54d5c1f6f4006229276b5b52cf35ff18a78dfb8ac63d46cc80e5e0004d7a1,cbb83ca85a5cb8a9377d3dab2131eb389e5640b94f629f3a7015ec1aa54f4c2a,5336ac434c9cf2aee7c2f8783cad58d8d253086604c99426e4ea197aa65dce36,16f1ac44e8ec4ef77b33c4037855bce338b728d260e5b78e2801f830bf062aa2,0d7bedef4381fef7f91f14b55a59d7f4ba78e580eb7b8cd795c8521cb9ccc176
"0","2","1","0","0","1001201","20","0","0","0","0","0","2","3100104","5","20003","1","0","90006","1"
"0","2","3","0","0","1001201","15","0","0","0","0","0","2","3100103","4","20003","2","0","90006","2"
"0","2","10","0","0","1001201","10","0","0","0","0","0","2","3100102","3","20003","3","0","90006","4"
"0","2","30","0","0","1001201","5","0","0","0","0","0","2","3100101","1","20003","4","0","90006","11"
"0","2","1","0","0","1001202","20","0","0","0","0","0","2","3100104","5","20003","5","0","90006","1"
"0","2","3","0","0","1001202","15","0","0","0","0","0","2","3100103","4","20003","6","0","90006","2"
"0","2","10","0","0","1001202","10","0","0","0","0","0","2","3100102","3","20003","7","0","90006","4"
"0","2","30","0","0","1001202","5","0","0","0","0","0","2","3100101","1","20003","8","0","90006","11"
"0","2","1","0","0","1001203","20","0","0","0","0","0","2","3100104","5","20003","9","0","90006","1"
"0","2","3","0","0","1001203","15","0","0","0","0","0","2","3100103","4","20003","10","0","90006","2"
"0","2","10","0","0","1001203","10","0","0","0","0","0","2","3100102","3","20003","11","0","90006","4"
"0","2","30","0","0","1001203","5","0","0","0","0","0","2","3100101","1","20003","12","0","90006","11"
"0","2","1","0","0","1001204","20","0","0","0","0","0","2","3100104","5","20003","13","0","90006","1"
"0","2","3","0","0","1001204","15","0","0","0","0","0","2","3100103","4","20003","14","0","90006","2"
"0","2","10","0","0","1001204","10","0","0","0","0","0","2","3100102","3","20003","15","0","90006","4"
"0","2","30","0","0","1001204","5","0","0","0","0","0","2","3100101","1","20003","16","0","90006","11"
"0","2","1","0","0","1001205","40","0","0","0","0","0","2","3100104","10","20003","17","0","90006","1"
"0","2","3","0","0","1001205","30","0","0","0","0","0","2","3100103","8","20003","18","0","90006","2"
"0","2","10","0","0","1001205","20","0","0","0","0","0","2","3100102","6","20003","19","0","90006","4"
"0","2","30","0","0","1001205","10","0","0","0","0","0","2","3100101","2","20003","20","0","90006","11"
"0","2","1","0","0","1001206","5","0","0","0","0","0","2","3100104","4","20003","21","0","90006","1"
"0","2","3","0","0","1001206","4","0","0","0","0","0","2","3100103","3","20003","22","0","90006","2"
"0","2","10","0","0","1001206","3","0","0","0","0","0","2","3100102","2","20003","23","0","90006","4"
"0","2","30","0","0","1001206","2","0","0","0","0","0","2","3100101","1","20003","24","0","90006","11"
"0","2","1","0","0","1001207","5","0","0","0","0","0","2","3100104","4","20003","25","0","90006","1"
"0","2","3","0","0","1001207","4","0","0","0","0","0","2","3100103","3","20003","26","0","90006","2"
"0","2","10","0","0","1001207","3","0","0","0","0","0","2","3100102","2","20003","27","0","90006","4"
"0","2","30","0","0","1001207","2","0","0","0","0","0","2","3100101","1","20003","28","0","90006","11"
"0","2","1","0","0","1001208","5","0","0","0","0","0","2","3100104","4","20003","29","0","90006","1"
"0","2","3","0","0","1001208","4","0","0","0","0","0","2","3100103","3","20003","30","0","90006","2"
"0","2","10","0","0","1001208","3","0","0","0","0","0","2","3100102","2","20003","31","0","90006","4"
"0","2","30","0","0","1001208","2","0","0","0","0","0","2","3100101","1","20003","32","0","90006","11"
"0","2","1","0","0","1001209","5","0","0","0","0","0","2","3100104","4","20003","33","0","90006","1"
"0","2","3","0","0","1001209","4","0","0","0","0","0","2","3100103","3","20003","34","0","90006","2"
"0","2","10","0","0","1001209","3","0","0","0","0","0","2","3100102","2","20003","35","0","90006","4"
"0","2","30","0","0","1001209","2","0","0","0","0","0","2","3100101","1","20003","36","0","90006","11"
"0","2","1","0","0","1001210","5","0","0","0","0","0","2","3100104","4","20003","37","0","90006","1"
"0","2","3","0","0","1001210","4","0","0","0","0","0","2","3100103","3","20003","38","0","90006","2"
"0","2","10","0","0","1001210","3","0","0","0","0","0","2","3100102","2","20003","39","0","90006","4"
"0","2","30","0","0","1001210","2","0","0","0","0","0","2","3100101","1","20003","40","0","90006","11"
"0","2","1","0","0","1002201","20","0","0","0","0","0","2","3100104","5","20003","41","0","90006","1"
"0","2","3","0","0","1002201","15","0","0","0","0","0","2","3100103","4","20003","42","0","90006","2"
"0","2","10","0","0","1002201","10","0","0","0","0","0","2","3100102","3","20003","43","0","90006","4"
"0","2","30","0","0","1002201","5","0","0","0","0","0","2","3100101","1","20003","44","0","90006","11"
"0","2","1","0","0","1002202","20","0","0","0","0","0","2","3100104","5","20003","45","0","90006","1"
"0","2","3","0","0","1002202","15","0","0","0","0","0","2","3100103","4","20003","46","0","90006","2"
"0","2","10","0","0","1002202","10","0","0","0","0","0","2","3100102","3","20003","47","0","90006","4"
"0","2","30","0","0","1002202","5","0","0","0","0","0","2","3100101","1","20003","48","0","90006","11"
"0","2","1","0","0","1002203","20","0","0","0","0","0","2","3100104","5","20003","49","0","90006","1"
"0","2","3","0","0","1002203","15","0","0","0","0","0","2","3100103","4","20003","50","0","90006","2"
"0","2","10","0","0","1002203","10","0","0","0","0","0","2","3100102","3","20003","51","0","90006","4"
"0","2","30","0","0","1002203","5","0","0","0","0","0","2","3100101","1","20003","52","0","90006","11"
"0","2","1","0","0","1002204","20","0","0","0","0","0","2","3100104","5","20003","53","0","90006","1"
"0","2","3","0","0","1002204","15","0","0","0","0","0","2","3100103","4","20003","54","0","90006","2"
"0","2","10","0","0","1002204","10","0","0","0","0","0","2","3100102","3","20003","55","0","90006","4"
"0","2","30","0","0","1002204","5","0","0","0","0","0","2","3100101","1","20003","56","0","90006","11"
"0","2","1","0","0","1002205","40","0","0","0","0","0","2","3100104","10","20003","57","0","90006","1"
"0","2","3","0","0","1002205","30","0","0","0","0","0","2","3100103","8","20003","58","0","90006","2"
"0","2","10","0","0","1002205","20","0","0","0","0","0","2","3100102","6","20003","59","0","90006","4"
"0","2","30","0","0","1002205","10","0","0","0","0","0","2","3100101","2","20003","60","0","90006","11"
"0","2","1","0","0","1002206","10","0","0","0","0","0","2","3100104","4","20003","61","0","90006","1"
"0","2","3","0","0","1002206","8","0","0","0","0","0","2","3100103","3","20003","62","0","90006","2"
"0","2","10","0","0","1002206","6","0","0","0","0","0","2","3100102","2","20003","63","0","90006","4"
"0","2","30","0","0","1002206","4","0","0","0","0","0","2","3100101","1","20003","64","0","90006","11"
"0","2","1","0","0","1002207","10","0","0","0","0","0","2","3100104","4","20003","65","0","90006","1"
"0","2","3","0","0","1002207","8","0","0","0","0","0","2","3100103","3","20003","66","0","90006","2"
"0","2","10","0","0","1002207","6","0","0","0","0","0","2","3100102","2","20003","67","0","90006","4"
"0","2","30","0","0","1002207","4","0","0","0","0","0","2","3100101","1","20003","68","0","90006","11"
"0","2","1","0","0","1002208","10","0","0","0","0","0","2","3100104","4","20003","69","0","90006","1"
"0","2","3","0","0","1002208","8","0","0","0","0","0","2","3100103","3","20003","70","0","90006","2"
"0","2","10","0","0","1002208","6","0","0","0","0","0","2","3100102","2","20003","71","0","90006","4"
"0","2","30","0","0","1002208","4","0","0","0","0","0","2","3100101","1","20003","72","0","90006","11"
"0","2","1","0","0","1002209","10","0","0","0","0","0","2","3100104","4","20003","73","0","90006","1"
"0","2","3","0","0","1002209","8","0","0","0","0","0","2","3100103","3","20003","74","0","90006","2"
"0","2","10","0","0","1002209","6","0","0","0","0","0","2","3100102","2","20003","75","0","90006","4"
"0","2","30","0","0","1002209","4","0","0","0","0","0","2","3100101","1","20003","76","0","90006","11"
"0","2","1","0","0","1002210","10","0","0","0","0","0","2","3100104","4","20003","77","0","90006","1"
"0","2","3","0","0","1002210","8","0","0","0","0","0","2","3100103","3","20003","78","0","90006","2"
"0","2","10","0","0","1002210","6","0","0","0","0","0","2","3100102","2","20003","79","0","90006","4"
"0","2","30","0","0","1002210","4","0","0","0","0","0","2","3100101","1","20003","80","0","90006","11"
"0","2","1","0","0","1003201","20","0","0","0","0","0","2","3100104","5","20003","81","0","90006","1"
"0","2","3","0","0","1003201","15","0","0","0","0","0","2","3100103","4","20003","82","0","90006","2"
"0","2","10","0","0","1003201","10","0","0","0","0","0","2","3100102","3","20003","83","0","90006","4"
"0","2","30","0","0","1003201","5","0","0","0","0","0","2","3100101","1","20003","84","0","90006","11"
"0","2","1","0","0","1003202","20","0","0","0","0","0","2","3100104","5","20003","85","0","90006","1"
"0","2","3","0","0","1003202","15","0","0","0","0","0","2","3100103","4","20003","86","0","90006","2"
"0","2","10","0","0","1003202","10","0","0","0","0","0","2","3100102","3","20003","87","0","90006","4"
"0","2","30","0","0","1003202","5","0","0","0","0","0","2","3100101","1","20003","88","0","90006","11"
"0","2","1","0","0","1003203","20","0","0","0","0","0","2","3100104","5","20003","89","0","90006","1"
"0","2","3","0","0","1003203","15","0","0","0","0","0","2","3100103","4","20003","90","0","90006","2"
"0","2","10","0","0","1003203","10","0","0","0","0","0","2","3100102","3","20003","91","0","90006","4"
"0","2","30","0","0","1003203","5","0","0","0","0","0","2","3100101","1","20003","92","0","90006","11"
"0","2","1","0","0","1003204","20","0","0","0","0","0","2","3100104","5","20003","93","0","90006","1"
"0","2","3","0","0","1003204","15","0","0","0","0","0","2","3100103","4","20003","94","0","90006","2"
"0","2","10","0","0","1003204","10","0","0","0","0","0","2","3100102","3","20003","95","0","90006","4"
"0","2","30","0","0","1003204","5","0","0","0","0","0","2","3100101","1","20003","96","0","90006","11"
"0","2","1","0","0","1003205","40","0","0","0","0","0","2","3100104","10","20003","97","0","90006","1"
"0","2","3","0","0","1003205","30","0","0","0","0","0","2","3100103","8","20003","98","0","90006","2"
"0","2","10","0","0","1003205","20","0","0","0","0","0","2","3100102","6","20003","99","0","90006","4"
"0","2","30","0","0","1003205","10","0","0","0","0","0","2","3100101","2","20003","100","0","90006","11"
"0","2","1","0","0","1003206","10","0","0","0","0","0","2","3100104","4","20003","101","0","90006","1"
"0","2","3","0","0","1003206","8","0","0","0","0","0","2","3100103","3","20003","102","0","90006","2"
"0","2","10","0","0","1003206","6","0","0","0","0","0","2","3100102","2","20003","103","0","90006","4"
"0","2","30","0","0","1003206","4","0","0","0","0","0","2","3100101","1","20003","104","0","90006","11"
"0","2","1","0","0","1003207","10","0","0","0","0","0","2","3100104","4","20003","105","0","90006","1"
"0","2","3","0","0","1003207","8","0","0","0","0","0","2","3100103","3","20003","106","0","90006","2"
"0","2","10","0","0","1003207","6","0","0","0","0","0","2","3100102","2","20003","107","0","90006","4"
"0","2","30","0","0","1003207","4","0","0","0","0","0","2","3100101","1","20003","108","0","90006","11"
"0","2","1","0","0","1003208","10","0","0","0","0","0","2","3100104","4","20003","109","0","90006","1"
"0","2","3","0","0","1003208","8","0","0","0","0","0","2","3100103","3","20003","110","0","90006","2"
"0","2","10","0","0","1003208","6","0","0","0","0","0","2","3100102","2","20003","111","0","90006","4"
"0","2","30","0","0","1003208","4","0","0","0","0","0","2","3100101","1","20003","112","0","90006","11"
"0","2","1","0","0","1003209","10","0","0","0","0","0","2","3100104","4","20003","113","0","90006","1"
"0","2","3","0","0","1003209","8","0","0","0","0","0","2","3100103","3","20003","114","0","90006","2"
"0","2","10","0","0","1003209","6","0","0","0","0","0","2","3100102","2","20003","115","0","90006","4"
"0","2","30","0","0","1003209","4","0","0","0","0","0","2","3100101","1","20003","116","0","90006","11"
"0","2","1","0","0","1003210","10","0","0","0","0","0","2","3100104","4","20003","117","0","90006","1"
"0","2","3","0","0","1003210","8","0","0","0","0","0","2","3100103","3","20003","118","0","90006","2"
"0","2","10","0","0","1003210","6","0","0","0","0","0","2","3100102","2","20003","119","0","90006","4"
"0","2","30","0","0","1003210","4","0","0","0","0","0","2","3100101","1","20003","120","0","90006","11"
"0","2","1","0","0","1004201","20","0","0","0","0","0","2","3100104","5","20003","121","0","90006","1"
"0","2","3","0","0","1004201","15","0","0","0","0","0","2","3100103","4","20003","122","0","90006","2"
"0","2","10","0","0","1004201","10","0","0","0","0","0","2","3100102","3","20003","123","0","90006","4"
"0","2","30","0","0","1004201","5","0","0","0","0","0","2","3100101","1","20003","124","0","90006","11"
"0","2","1","0","0","1004202","20","0","0","0","0","0","2","3100104","5","20003","125","0","90006","1"
"0","2","3","0","0","1004202","15","0","0","0","0","0","2","3100103","4","20003","126","0","90006","2"
"0","2","10","0","0","1004202","10","0","0","0","0","0","2","3100102","3","20003","127","0","90006","4"
"0","2","30","0","0","1004202","5","0","0","0","0","0","2","3100101","1","20003","128","0","90006","11"
"0","2","1","0","0","1004203","20","0","0","0","0","0","2","3100104","5","20003","129","0","90006","1"
"0","2","3","0","0","1004203","15","0","0","0","0","0","2","3100103","4","20003","130","0","90006","2"
"0","2","10","0","0","1004203","10","0","0","0","0","0","2","3100102","3","20003","131","0","90006","4"
"0","2","30","0","0","1004203","5","0","0","0","0","0","2","3100101","1","20003","132","0","90006","11"
"0","2","1","0","0","1004204","20","0","0","0","0","0","2","3100104","5","20003","133","0","90006","1"
"0","2","3","0","0","1004204","15","0","0","0","0","0","2","3100103","4","20003","134","0","90006","2"
"0","2","10","0","0","1004204","10","0","0","0","0","0","2","3100102","3","20003","135","0","90006","4"
"0","2","30","0","0","1004204","5","0","0","0","0","0","2","3100101","1","20003","136","0","90006","11"
"0","2","1","0","0","1004205","40","0","0","0","0","0","2","3100104","10","20003","137","0","90006","1"
"0","2","3","0","0","1004205","30","0","0","0","0","0","2","3100103","8","20003","138","0","90006","2"
"0","2","10","0","0","1004205","20","0","0","0","0","0","2","3100102","6","20003","139","0","90006","4"
"0","2","30","0","0","1004205","10","0","0","0","0","0","2","3100101","2","20003","140","0","90006","11"
"0","2","1","0","0","1004206","10","0","0","0","0","0","2","3100104","4","20003","141","0","90006","1"
"0","2","3","0","0","1004206","8","0","0","0","0","0","2","3100103","3","20003","142","0","90006","2"
"0","2","10","0","0","1004206","6","0","0","0","0","0","2","3100102","2","20003","143","0","90006","4"
"0","2","30","0","0","1004206","4","0","0","0","0","0","2","3100101","1","20003","144","0","90006","11"
"0","2","1","0","0","1004207","10","0","0","0","0","0","2","3100104","4","20003","145","0","90006","1"
"0","2","3","0","0","1004207","8","0","0","0","0","0","2","3100103","3","20003","146","0","90006","2"
"0","2","10","0","0","1004207","6","0","0","0","0","0","2","3100102","2","20003","147","0","90006","4"
"0","2","30","0","0","1004207","4","0","0","0","0","0","2","3100101","1","20003","148","0","90006","11"
"0","2","1","0","0","1004208","10","0","0","0","0","0","2","3100104","4","20003","149","0","90006","1"
"0","2","3","0","0","1004208","8","0","0","0","0","0","2","3100103","3","20003","150","0","90006","2"
"0","2","10","0","0","1004208","6","0","0","0","0","0","2","3100102","2","20003","151","0","90006","4"
"0","2","30","0","0","1004208","4","0","0","0","0","0","2","3100101","1","20003","152","0","90006","11"
"0","2","1","0","0","1004209","10","0","0","0","0","0","2","3100104","4","20003","153","0","90006","1"
"0","2","3","0","0","1004209","8","0","0","0","0","0","2","3100103","3","20003","154","0","90006","2"
