15b425c6969131c99eabbdeee156e2518a3c0642d7b83835567781b073dd4ade,a0c820949578735b96638a105617d22557f66360b7d2d319c4c7a7e6b4222238,c687dedfaf2d6e97f95f31f0cd2e0b8f0abef9e6fb5b800cbf2ed717dcdf9b12,5bbcf391dfa17494334e0f88677ecc40b7d24cc7385026379b0175cd8f67fb0c,a52ab7617efd691754c1ca97bf3c935ffa7411aa3f3ed3ad838096dc932ea761,e438a3faf476329b8cfd77a8b17b39df85990a37cc88aa174135e5728df4829f,7a0c663fa20f351f1f0a037c437f55578564092b4c87d6e7f9fea6bd0a49e7bf,fd437ec84beaf1543b6924badbb946c2acb86609c2bbb91ff0ea95188ab8acf6,5e5f40753f2028216bb772a5797c3156276a49402b149c7bfab69c0ec64a5c88,24a701efcea4dbb2f3f636f674127fb3ede8007075e91bc2e1375c96d792043a,6ab47295b95023a64d3ac5bdbe06a211ed960ad5f59cfde184ec71448316b4bb,e6d0672a4328aee5c824e7c08b6a5b7a356c247a02f283942b662a274c53aebc,ea7d3212f3d615b9d83a9bf6484803f4ce511a341fc05a37a59c5ec270523fd6,8b3bfe6c11c0989f6b7636526768d4266f94945ae1ca411ff47a571180816f64,3cc59b96e036914dd323ba8b53e2d9c3c44610a48346b0149efc0b21fe217cde,85aa4254054e238a079eacecd5f9e14cb81aa13f72b9e5420742ac22b92430bb,2701c7c56699828b7d4612e9955985f3e050643c92bd90636507f7fa67cf372d,d300572c42d79c9abcc93c16b4b12c426744ed69e5762958cbd52803f50adf30,329ff235c849c42aa110e0976f59e06408d4de8db1921de7f48c7a89dfc98899,d3857638076b033e9a2380cd06b362f8f7b36d9cd5d6b0c1832f246b0ce0b702,e1593523da6df68387927f3e7188b9986665e36419600de6454c40d98d922710
"0","0","0","劍","101011","0","鐵劍","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","短劍","101071","0","殺手筆劍","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","指虎","101101","0","木製拳套","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","弓","101131","0","獵人弓","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","戟","101161","0","鋼之戟","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","斧","101191","0","單手斧","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","回復法杖","101251","0","檀香之杖","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","輕裝鎧甲","101281","0","皮革工作服","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","魔法服","101371","0","旅行長袍","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","盾","101401","0","木製盾","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","鞋","101431","0","皮靴","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","魔法帽","101521","0","時尚貝雷帽","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","攻擊配件","101551","0","幹勁手鍊","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","防禦配件","101581","0","守護墜飾","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","魔法配件","101611","0","氣魄手環","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","劍","102011","0","齒輪劍","2","0","0","0","0","0","0","0","0","0","30","0","13","0"
"0","0","0","劍","102013","0","湛藍之血","2","0","0","0","0","0","0","0","0","0","60","0","27","0"
"0","0","0","劍","102014","0","極光之劍","2","0","0","1","0","0","1","0","0","0","0","0","27","0"
"0","0","0","刀","102041","0","彎月刀","2","0","0","0","0","0","0","0","0","0","35","0","30","0"
"0","0","5","短劍","102071","0","野戰小刀","2","0","0","0","0","0","0","0","0","0","0","0","13","0"
"0","0","10","拳套","102101","0","皮製指虎","2","0","0","0","0","0","0","0","0","0","0","0","27","0"
"0","0","0","弓","102131","0","水晶之弓","2","0","0","1","0","0","0","0","0","0","0","0","27","0"
"0","0","0","戟","102162","0","三叉戟","2","0","0","0","0","0","1","0","0","0","0","0","12","0"
"0","0","0","戟","102163","0","火焰之矛","2","0","0","0","0","0","3","0","0","0","0","0","20","0"
"0","0","0","斧","102191","0","金屬戰斧","2","0","0","0","0","0","0","0","0","0","0","0","16","0"
"0","0","0","斧","102192","0","精鋼斧","2","0","0","0","0","0","0","0","0","0","0","0","34","0"
"0","0","0","攻擊法杖","102221","0","綠意之杖","2","0","0","0","16","0","0","0","0","0","0","0","0","0"
"0","0","0","攻擊法杖","102222","0","雛龍之杖","2","0","0","0","34","0","0","0","0","0","0","0","0","0"
"0","0","0","回復法杖","102251","0","醫生掰掰法杖","2","0","0","1","13","0","0","0","0","0","0","0","0","0"
"0","0","0","回復法杖","102252","0","獨角獸的慈愛","2","0","0","1","27","0","0","0","0","0","0","0","0","0"
"0","0","0","輕型鎧甲","102281","0","智慧之服","2","0","0","0","0","0","0","0","0","0","90","0","5","0"
"0","0","0","輕型鎧甲","102282","0","輕板甲","2","0","0","1","0","0","1","0","0","0","150","0","7","0"
"0","0","0","重型鎧甲","102311","0","鱗甲","2","0","0","0","0","0","1","0","0","0","95","0","0","0"
"0","0","0","重型鎧甲","102312","0","精鋼鎧甲","2","0","0","1","0","0","2","0","0","0","180","0","0","0"
"0","0","0","衣服","102341","0","民俗服飾","2","0","0","0","0","0","0","0","0","0","90","0","6","0"
"110","0","0","衣服","102342","0","忍者裝扮","2","0","0","1","0","0","1","0","0","0","120","0","7","0"
"0","0","0","魔法服","102371","0","春日長袍","2","0","0","1","4","0","0","0","0","0","65","0","0","0"
"0","0","0","魔法服","102372","0","北國長袍","2","0","0","2","7","0","1","0","0","0","120","0","0","0"
"0","0","0","盾","102401","0","塔盾","2","0","0","0","0","0","3","0","0","0","135","0","7","0"
"0","0","0","鞋","102431","0","小丑靴","2","0","0","0","0","0","1","0","1","0","30","0","2","0"
"0","0","0","鞋","102432","0","狩獵靴","2","0","0","1","0","0","2","0","2","0","60","0","3","0"
"0","0","0","魔法鞋","102461","0","女巫靴","2","0","0","1","8","0","0","0","0","0","30","0","0","0"
"0","0","0","頭盔","102491","0","可愛報童帽","2","0","0","0","0","0","1","0","0","0","90","0","3","0"
"0","0","0","頭盔","102493","0","羅馬軍團盔","2","0","0","1","0","0","1","0","0","0","90","0","0","0"
"0","0","0","魔法帽","102521","0","修女兜帽","2","0","0","3","7","0","1","0","0","10","0","0","0","0"
"30","0","5","攻擊配件","102551","0","勇氣寶珠","2","0","0","0","0","0","0","0","0","0","0","0","11","0"
"0","0","10","攻擊配件","102552","0","尖刺手環","2","0","0","0","0","0","1","0","0","5","0","0","20","0"
"25","0","0","防禦配件","102581","0","仁愛寶珠","2","0","0","1","0","0","1","0","0","0","55","0","0","0"
"0","0","0","防禦配件","102582","0","勝利的編織手環","2","0","0","2","0","0","2","0","0","0","120","0","0","0"
"0","0","0","魔法配件","102611","0","魔法眼鏡","2","0","0","1","11","0","0","0","0","0","0","0","0","0"
"25","0","5","魔法配件","102612","0","智慧寶珠","2","0","0","0","10","0","0","0","0","0","0","0","0","0"
"0","0","0","魔法配件","102613","0","魔法單眼鏡","2","0","0","2","24","0","0","0","0","0","0","0","0","0"
"0","0","10","魔法配件","102614","0","圖紋手鐲","2","0","0","1","20","0","0","0","0","0","0","0","0","0"
"0","0","0","劍","103011","0","閃耀之劍","3","0","0","0","0","0","0","0","0","0","30","0","13.4","0"
"0","0","0","劍","103012","0","龍紋劍","3","0","0","0","0","0","0","0","0","0","38.4","0","17.7","0"
"0","0","0","劍","103013","0","羽刃之劍","3","0","0","0","0","0","0","0","0","0","45","0","20.4","0"
"0","0","0","刀","103041","0","月光刀","3","0","0","0","0","0","0","0","0","0","21.7","0","19.4","0"
"0","0","0","刀","103042","0","雷神刀","3","0","0","0","0","0","0","0","0","0","25","0","22.7","0"
"0","0","5","短劍","103071","0","鉑金小刀","3","0","0","0","0","0","0","0","0","0","0","0","13.4","0"
"0","0","0","短劍","103072","0","吸血鬼匕首","3","0","1","0","0","0","0","0","0","0","0","0","20.4","0"
"0","0","5","指虎","103101","0","龍牙之爪","3","0","0","0","0","0","0","0","0","0","0","0","17.7","0"
"0","0","0","弓","103131","0","邱比特之弓","3","0","0","1","0","0","0","0","0","0","0","0","17.7","0"
"0","0","0","弓","103132","0","惡魔之弓","3","0","0","1","0","0","0","0","0","0","0","0","20.4","0"
"0","0","0","戟","103161","0","騎士的驕傲","3","0","0","0","0","0","1","0","0","0","0","0","11.7","0"
"0","0","0","戟","103162","0","絕對之矛","3","0","0","0","0","0","1.7","0","0","0","0","0","15.4","0"
"0","0","0","斧","103191","0","天球斧","3","0","0","0","0","0","0","0","0","0","0","0","16.7","0"
"0","0","0","斧","103192","0","麗花戰斧","3","0","0","0","0","0","0","0","0","0","0","0","22","0"
"0","0","0","斧","103193","0","閃電之斧","3","0","0","0","0","0","0","0","0","0","0","0","25.7","0"
"0","0","0","攻擊法杖","103221","0","芒刺血杖","3","0","0","0","16.7","0","0","0","0","0","0","0","0","0"
"0","0","0","攻擊法杖","103222","0","惡魔之角","3","0","0","0","25.7","0","0","0","0","0","0","0","0","0"
"0","0","0","回復法杖","103251","0","天球的守護","3","0","0","0.7","13.4","0","0","0","0","0","0","0","0","0"
"0","0","0","回復法杖","103252","0","花蕾之杖","3","0","0","1","17.7","0","0","0","0","0","0","0","0","0"
"0","0","0","輕型鎧甲","103281","0","時尚盔甲","3","0","0","0.4","0","0","0.4","0","0","0","81.7","0","3.7","0"
"0","0","0","輕型鎧甲","103282","0","戰陣鎧衣","3","0","0","0.7","0","0","0.7","0","0","0","108.4","0","5","0"
"0","0","0","輕型鎧甲","103283","0","重金屬盔甲","3","0","0","0.7","0","0","0.7","0","0","0","126.7","0","5.7","0"
"0","0","0","重型鎧甲","103311","0","華麗盔甲","3","0","0","0.7","0","0","1","0","0","0","81.7","0","0","0"
"53.4","0","0","衣服","103341","0","多層次服飾","3","0","0","0.4","0","0","0.4","0","0","0","60","0","3.4","0"
"70","0","0","衣服","103342","0","宮廷服飾","3","0","0","0.4","0","0","0.7","0","0","0","78.4","0","4.4","0"
"123.4","0","0","衣服","103343","0","玻斯菊服飾","3","0","0","0.7","0","0","0.7","0","0","0","68.4","0","5","0"
"0","0","0","魔法服","103371","0","邱比特長袍","3","0","0","1.4","4.4","0","0.7","0","0","0","78.4","0","0","0"
"0","0","0","魔法服","103372","0","哲學家長袍","3","0","0","1.4","4.7","0","0.7","0","0","1.7","81.7","0","0","0"
"0","0","0","盾","103401","0","石榴石之盾","3","0","0","0","0","0","2","0","0","0","96.7","0","2.7","0"
"0","0","0","鞋","103431","0","忍者鞋","3","0","0","0.4","0","0","0.7","0","1","0","30","0","1.7","0"
"0","0","0","鞋","103432","0","擊劍之靴","3","0","0","0","0","0","0","0","1.4","0","38.4","0","8.7","0"
"0","0","0","魔法鞋","103461","0","女巫宮廷靴","3","0","0","1.4","6.7","0","1","0","0","0","38.4","0","0","0"
"0","0","0","頭盔","103491","0","黑龍頭盔","3","0","0","1.4","0","0","1.7","0","0","0","78.4","0","0","0"
"0","0","0","魔法帽","103521","0","女巫髮箍","3","0","0","1.4","6.7","0","0","0","0","0","30","0","0","0"
"0","0","0","魔法帽","103522","0","女巫帽","3","0","0","2","8.7","0","0","0","0","0","38.4","0","0","0"
"30","0","0","攻擊配件","103551","0","蛋白石耳環","3","0","0","0","0","0","1","0","0","0","0","0","11","0"
"78.4","0","0","攻擊配件","103552","0","獅鷲之羽飾","3","0","0","0","0","0","0.7","0","0","0","0","0","14.7","0"
"0","0","0","攻擊配件","103553","0","緋紅鑽石","3","0","0","0","0","0","1.4","0","0","0","23.4","0","18","0"
"0","0","0","防禦配件","103581","0","綠寶石耳環","3","0","0","1","0","0","1","0","0","0","60","0","0","0"
"0","0","0","防禦配件","103582","0","八芒星墜飾","3","0","0","1.4","0","0","1.7","0","0","0","0","0","8.7","0"
"0","0","0","防禦配件","103583","0","獅子王的守護","3","0","0","1.7","0","0","1.7","0","0","0","90","0","0","0"
"0","0","8.4","魔法配件","103611","0","綠松石耳環","3","0","0","0","10","0","0","0","0","0","0","0","0","0"
"0","0","0","魔法配件","103612","0","珍珠耳環","3","0","0","1.7","3.4","0","0","0","0","5","0","0","0","0"
"0","0","11.7","魔法配件","103613","0","魔法使眼鏡","3","0","0","0","13","0","0","0","0","0","0","0","0","0"
"0","0","0","魔法配件","103614","0","月桂樹的悲悽","3","0","0","1","15.4","0","0","0","0","5","0","0","0","0"
"0","0","0","劍","104011","0","天使之劍","4","0","0","0","0","0","0","0","0","0","33","0","14.6","0"
"0","0","3","劍","104012","0","太陽劍","4","0","0","0","0","0","0","0","0","0","14","0","16","0"
"0","0","0","劍","104013","0","冰之大劍","4","2","0","0","0","0","0","0.8","0","0","0","0","19","0"
"0","0","0","剣","104014","0","渾沌之劍","4","0","0.4","0","0","0","0","0","0","0","28","0","19","0"
"0","0","0","刀","104041","0","妖蝶之刀","4","0","0.4","0","0","0","0","0","0","0","16","0","14.6","0"
"0","0","0","刀","104042","0","光輝之劍","4","0","0","0","0","0","0","1.6","0","0","0","0","20.8","0"
"0","0","0","刀","104043","0","鷹神之煌劍","4","3","0","0","0","0","0","0","0","0","0","0","21","0"
"20","0","0","刀","104044","0","鳳凰刀","4","2","0","0","0","0","0","0","0","0","0","0","22","0"
"0","0","5","短劍","104071","0","祕寶匕首","4","0","0","0","0","0","0","0","0","0","0","0","14.6","0"
"60","0","0","短劍","104072","0","公主懷劍","4","0","0","0","0","0","0","0","0","0","10","0","15","0"
"30","0","0","短劍","104073","0","暗黑物質短劍","4","0","0","1","0","0","0","0","0","0","0","0","16","0"
"30","1","0","短剣","104074","0","獨角獸匕首","4","0","0","0","0","0","0","0","0","0","20","0","16.8","0"
"0","0","5","指虎","104101","0","火焰拳套","4","0","0","0","0","0","0","0","0","0","0","0","14.6","0"
"0","0","0","指虎","104102","0","獅子王手套","4","2","0","0","0","0","0","1.8","0","0","0","0","22.2","0"
"0","0","0","指虎","104103","0","暴雪之爪","4","2","0","0","0","0","0","0","0","0","0","0","18","1"
"0","0","0","指虎","104104","0","蒼雷拳","4","2","0","0.8","0","0","0","0","0","0","0","0","20","0"
"0","0","0","弓","104131","0","雷光弓","4","0","0","0.8","0","0","0","0","0","0","0","0","14.6","0"
"24","0","0","弓","104132","0","天使之弓","4","0","0","0.8","0","0","0","0.8","0","0","0","0","15","0"
"0","0","0","弓","104133","0","月亮女神之弓","4","3","0","1.2","0","0","0","0","0","0","0","0","15","0"
"12","1","0","弓","104134","0","精靈樹之弓","4","0","0","0.8","0","0","0","0","0","0","0","0","16","0"
"0","0","0","戟","104161","0","緋龍戟","4","0","0","0","0","0","1.2","0","0","0","0","0","12.8","0"
"0","0","0","戟","104162","0","皇后之矛","4","0","0","0.4","0","0","1","0","0","0","0","0","13.6","0"
"0","0","0","戟","104163","0","暴風權杖","4","1","0","0.4","0","0","0.6","0","0","0","0","0","17","0"
"0","0","0","槍","104164","0","蓋亞戰斧","4","0","0","0.4","0","0","0.6","0.6","0","0","0","0","16","0"
"0","0","0","斧","104191","0","紫龍斧","4","0","0","0","0","0","0","0","0","0","0","0","18.2","0"
"0","0","0","斧","104192","0","地獄火之斧","4","0","0","0","0","0","0","0","0","0","0","0","19.4","0"
"0","0","0","斧","104193","0","戰女王之烈斧","4","0","0","0","0","0","0","0","0","0","0","0","22.8","0"
"0","0","0","斧","104194","0","水靈破壞者","4","2","0","0","0","0","0","0","0","0","0","0","24","0"
"0","0","0","攻擊法杖","104221","0","狂怒之杖","4","0","0","0","18.2","0","0","0","0","0","0","0","0","0"
"0","0","0","攻擊法杖","104222","0","太陽之杖","4","0","0.2","0","18.4","0","0","0","0","0","0","0","0","0"
"0","0","0","攻擊法杖","104223","1","司法之神的錫杖","4","0","0","0","20.8","0","0","0","0","0","0","0","0","0"
"20","0","0","攻撃杖","104224","1","大惡魔法杖","4","0","0.2","0","21.6","0","0","0","0","0","0","0","0","0"
"0","0","0","回復法杖","104251","0","月光之杖","4","0","0","0.8","14.6","0","0","0","0","0","0","0","0","0"
