14179c0029cac9cb1f8b96e6a7e0068afb595b69f77809e45590449401f2eee3,6e27f1d1bbca9b879bd524727198343ba36e815ab745dc456b293deeffb57956,4d5a6bca9a62e9547ccfbdd65737f7fcdc81c9b76c3714c291322978572299a8,4f21da56f0a21d38e6e22b0561772bf7a86cb82e219d20153298394817ca0294,8a0c2aa07e59a11ac364dd3526cda8396bd1a0268dd4dc742dc56390ce3307b0,f3fd3b691c12b2fbe4cc6a1bdca6e3be38ba84afc9cbbfe5f6417d794d531fc1,e8ae8562f74b73a751a5667bf639592a81dd8d2762950695e31dcf22d63cb317,abffcdb2d6e3818a884fb2d03be3d1ec7fbb0b6736f83fe34b628d082a15997c,c4ad96e717763e7fbd46561d8e5823c6a117fa735cb6e1b3beaab752a93adec7,81278973822b6113a05f12fdea699a1af165481416607804f7d45595fd7c4393,9fc0499b533cecea03b199f5f8655c91b432eff08ea769d7c7b5c806ecf98b01,041286f25de4e963f7639817bfc1524691e7bcdabb56ced18e77d4c3253ad387,b62602f84a0f9a1bf31e1a45ebed9966a637807e62127f29cad77697039b1ee7
"0","0","0","10001","31038","0","0","60001","60002","31012","0","0","0"
"0","0","0","10002","31004","0","0","60011","60012","31020","0","0","0"
"0","0","0","10003","31017","0","0","60021","60022","31010","0","0","0"
"0","0","0","10004","31028","0","0","60031","60032","31076","0","0","0"
"0","0","0","10005","31032","0","0","60041","60042","31080","0","0","0"
"0","0","0","10006","31034","0","0","60051","60052","31047","0","0","0"
"0","0","0","10007","31022","0","0","60061","60062","31082","0","0","0"
"0","0","0","10008","31051","0","0","60071","60072","31009","0","0","0"
"0","0","0","10009","31029","0","0","60081","60082","31085","0","0","0"
"0","0","0","10010","31002","0","0","60091","60092","31089","0","0","0"
"0","0","0","10011","31011","0","0","60101","60102","31090","0","0","0"
"0","0","0","10012","31008","0","0","60111","60112","31043","0","0","0"
"0","0","0","10013","31018","0","0","60121","60122","31093","0","0","0"
"0","0","0","10014","31038","0","0","60131","60132","31012","0","0","0"
"0","0","0","10015","31045","0","0","60141","60142","31053","0","0","0"
"0","0","0","10016","31004","0","0","60151","60152","31020","0","0","0"
"0","0","0","10017","31025","0","0","60161","60162","31098","0","0","0"
"0","0","0","10018","31017","0","0","60171","60172","31010","0","0","0"
"0","0","0","10019","31050","0","0","60181","60182","31101","0","0","0"
"0","0","0","10020","31028","0","0","60191","60192","31076","0","0","0"
"0","0","0","10021","31014","0","0","60201","60202","31105","0","0","0"
"0","0","0","10022","31032","0","0","60211","60212","31080","0","0","0"
"0","0","0","10023","31040","0","0","60221","60222","31056","0","0","0"
"0","0","0","10024","31034","0","0","60231","60232","31047","0","0","0"
"0","0","0","10025","31036","0","0","60241","60242","31112","0","0","0"
"0","0","0","10026","31022","0","0","60251","60252","31082","0","0","0"
"0","0","0","10027","31005","0","0","60261","60262","31037","0","0","0"
"0","0","0","10028","31051","0","0","60271","60272","31009","0","0","0"
"0","0","0","10029","31044","0","0","60281","60282","31116","0","0","0"
"0","0","0","10030","31029","0","0","60291","60292","31085","0","0","0"
"0","0","0","10031","31021","0","0","60301","60302","31121","0","0","0"
"0","0","0","10032","31002","0","0","60311","60312","31089","0","0","0"
"0","0","0","10033","31049","0","0","60321","60322","31123","0","0","0"
"0","0","0","10034","31011","0","0","60331","60332","31090","0","0","0"
"0","0","0","10035","31042","0","0","60341","60342","31126","0","0","0"
"0","0","0","10036","31042","0","0","60341","60342","31126","0","0","0"
"0","0","0","10037","31008","0","0","60361","60362","31043","0","0","0"
"0","0","0","10038","31046","0","0","60371","60372","31107","0","0","0"
"0","0","0","10039","31018","0","0","60381","60382","31093","0","0","0"
"0","0","0","10040","31033","0","0","60391","60392","31028","0","0","0"
"0","0","0","10041","31045","0","0","60401","60402","31053","0","0","0"
"0","0","0","10042","31065","0","0","60411","60412","31130","0","0","0"
"0","0","0","10043","31050","0","0","60421","60422","31101","0","0","0"
"0","0","0","10044","31027","0","0","60431","60432","31132","0","0","0"
"0","0","0","10045","31014","0","0","60441","60442","31105","0","0","0"
"0","0","0","10046","31023","0","0","60451","60452","31135","0","0","0"
"0","0","0","10047","31040","0","0","60461","60462","31056","0","0","0"
"0","0","0","10048","31013","0","0","60471","60472","31016","0","0","0"
"0","0","0","10049","31036","0","0","60481","60482","31112","0","0","0"
"0","0","0","10050","31054","0","0","60491","60492","31141","0","0","0"
"0","0","0","10051","31005","0","0","60501","60502","31037","0","0","0"
"0","0","0","10052","31037","0","0","60511","60512","31014","0","0","0"
"0","0","0","10053","31025","0","0","60521","60522","31098","0","0","0"
"0","0","0","10054","31048","0","0","60531","60532","31146","0","0","0"
"0","0","0","10055","31044","0","0","60541","60542","31116","0","0","0"
"0","0","0","10056","31060","0","0","60551","60552","31147","0","0","0"
"0","0","0","10057","31021","0","0","60561","60562","31121","0","0","0"
"0","0","0","10058","31003","0","0","60571","60572","31156","0","0","0"
"0","0","0","10059","31003","0","0","60571","60572","31156","0","0","0"
"0","0","0","10060","31049","0","0","60591","60592","31123","0","0","0"
"0","0","0","10061","31010","0","0","60601","60602","31158","0","0","0"
"0","0","0","10062","31042","0","0","60611","60612","31126","0","0","0"
"0","0","0","10063","31042","0","0","60611","60612","31126","0","0","0"
"0","0","0","10064","31031","0","0","60631","60632","31032","0","0","0"
"0","0","0","10065","31046","0","0","60641","60642","31107","0","0","0"
"0","0","0","10066","31015","0","0","60651","60652","31065","0","0","0"
"0","0","0","10067","31033","0","0","60661","60662","31028","0","0","0"
"0","0","0","10068","31040","0","0","60671","60672","31168","0","0","0"
"0","0","0","10069","31065","0","0","60681","60682","31130","0","0","0"
"0","0","0","10070","31050","0","0","60691","60692","31018","0","0","0"
"0","0","0","10071","31027","0","0","60701","60702","31132","0","0","0"
"0","0","0","10072","31109","0","0","60711","60712","31174","0","0","0"
"0","0","0","10073","31023","0","0","60721","60722","31135","0","0","0"
"0","0","0","10074","31051","0","0","60731","60732","31096","0","0","0"
"0","0","0","10075","31013","0","0","60741","60742","31016","0","0","0"
"0","0","0","10076","31047","0","0","60751","60752","31178","0","0","0"
"0","0","0","10077","31054","0","0","60761","60762","31141","0","0","0"
"0","0","0","10078","31055","0","0","60771","60772","31053","0","0","0"
"0","0","0","10079","31037","0","0","60781","60782","31014","0","0","0"
"0","0","0","10080","31006","0","0","60791","60792","31192","0","0","0"
