346f9c9ca08d9100e67d96b9239d1a12345b948967580af078cc0e800aeeb3f8,f02b7c183e73928c046c719f6ac314f5414e4eeba02ccaf72b1e79b4c2d312ad,a979d9f0639cd18db8be14a6bdfe07f695ce15ddb844ffcf979b2d3e07427a1e,339e02d6895a9863ba9629551760f4c8f916e564bfb808d059a1740f0a059ba5,9f23469b10433c63318af58de3bdf3ee9d78bfb32cf62877144c4a90d716f709,9ad4a5a3992c1b1586f092f741910ba348bc81cdf5647edf755f5e21d9514863,88789647c92875e755d3d05a4a852c6cebee80b1f75e4d51014640fffc9f2f4a,60a5fbd7434c25b3238caa2467ddd053ca371df717aa291a12b9fff76736bdec,524c8f33c6f801ab5e832ef19a978562fa91685c0fbd69b215471438fe918ef7,45fe65d50550da07794c0fd2cb6dd58c55adf0ab158a3ae4d030b45bf3c0fe4f,9c6bec82e2f533a2a6fa5753e7c24aff954a9dfcb46371165909ce6162deadd8,5bf461100b0ce0f442100f9b630f2f54af492c6391ed4999d6e4fe328b0a4cd2,c79d40bb5ee536e544115c38585342e4186b207ddd8c5f0aa267e4a2ff1fa67d,af4b6f8e08468b2d7a80a89983afe7f5020fc552d20450df693d98f1a34ebfc3,2717a03ba4514224533e3160931973bcfea65af6bc8bdfdec430059b069d42b0,3e1ea1eccf15b0cab4c68652995c89a8c6d8f4d710d104b7a5b6dc02648e5d84,6ef3cb656eeba7a35847f8a31ef2bee0c855145b0efd0d2ea0a81a2f98e192d4,431a4a59d8916bd6efe2a1066cde178ae84b6a13e7b179377f770b861271184e,209312995fc45158a24e8ed74e4cdf5ef71a8824ccf7c4c0a4675ca39b84cb36,7dbcf75bf4d0e103f64934a0c4d8f5a339b32735d7e145263136ffd836e33dc8,7157abd05ff029903b5764264b630da49807ae793e3347df0f5ea50fb7c9bffb,3facec67039f97fa002911b52bc8efdd0ec986d707d46df7f719bc1b27b88abb,f3585f3f2f0ecf2f9cac54655254e7ab8c04506202b9ba8bb6815965f36fa959,33781368478d76f86237142be51c7cc8dcff4e0dbb7cda6a9e1cf2b05be0a022,0d9df70a95938c1be69e7df5f1238ec2279b400f396528bd4b23c92217861b99,6189c8d3074b4a835fd16feda5cf1a8c65dad193fe42583e03658c0308add5bc,5ac605b062fbeebf2b1d7d15b661de7ee9fbc065a3855750e6015e378347b964,aee7012d12806b8c5f4075bcb163aa193c843f85291906da799253ac1764fb5e,c8ef6f09454201b61171eb8855458c6b94eca28061f8d5c05f61964f62c9c072,b54eaa9a1335faf3210c60af3e4c5b9390d208b49fd49f930d2a34a3f2abeb43,9ebbd9113df3eb7bfe38bc2eee531d481e3851966b6c5d003f61a2407acee933
"0","0","0","1","0","0","1","1","101011","1","0","0","60","6","0","0","15","四處都可買到，價格低廉的劍。\n對大多數習劍之人來說，這是他們\n第一次獲得的，很重要的一把劍。","101011","0","0","0","0","0","鐵劍","0","0","0","0","1","0"
"0","0","0","1","25","0","7","1","101071","1","0","0","60","6","0","0","0","外觀宛如一隻筆的短劍。\n攻擊力雖低，\n但十分方便攜帶。","101071","0","0","0","0","0","殺手筆劍","0","0","0","0","1","0"
"0","0","0","1","0","0","10","1","101101","1","0","0","60","4","0","0","0","能夠強化拳頭威力的木製武器。\n雖然做工簡樸，但比起徒手攻擊，\n可減輕對拳頭帶來的負擔","101101","0","0","0","0","0","木製拳套","0","0","0","0","1","5"
"0","0","0","1","0","0","13","1","101131","1","0","1","60","3","0","0","0","標準的木製弓。\n主要受到獵人們的喜愛，\n無論是射程或威力，\n都十分適合用來狩獵動物。","101131","0","0","0","0","0","獵人弓","0","0","0","0","1","0"
"0","0","0","1","0","0","16","1","101161","1","1","0","60","4","0","0","0","士兵經常使用的戟。\n攻擊距離較長，且易於使用，\n所以經常被使用於戰鬥之中。","101161","0","0","0","0","0","鋼之戟","0","0","0","0","1","0"
"0","0","0","1","0","0","19","1","101191","1","0","0","60","8","0","0","0","小型單手斧。\n本來是要做為擲斧用的，\n但由於使用上非常方便，\n因此也被拿來當成近戰攻擊使用。","101191","0","0","0","0","0","單手斧","0","0","0","0","1","0"
"0","0","0","1","0","0","25","1","101251","1","0","0","60","0","0","0","0","以生長在神秘森林裡，\n名叫阿斯特賴亞檜木的檀木\n所削製而成的法杖。\n其散發的香氣能緩和傷者的心情。","101251","0","0","0","0","0","檀香之杖","8","0","0","0","1","0"
"0","0","0","2","0","0","28","2","101281","1","0","0","60","2","0","0","50","原本是工匠在穿的圍裙。\n上面的大口袋保留了原本的特徵。\n新人冒險者身上得攜帶的物品較多，\n所以這些口袋對他們來說非常重要。","101281","0","0","0","0","0","皮革工作服","0","0","0","0","1","0"
"0","0","0","2","0","0","37","2","101371","1","0","0","60","0","0","0","55","冒險者在最初時選擇的一套裝備。\n道具名稱蘊含了祝福冒險者\n踏出第一步的意思，\n因此名稱也成為賣點之一。","101371","0","0","0","0","0","旅行長袍","1","0","0","0","1","0"
"0","0","0","2","0","0","40","2","101401","1","1","0","60","2","0","0","15","以名為阿斯特賴亞雪松的針葉樹，\n所製作而成的盾。\n因為方便加工而且便宜，\n所以經常用在學生的模擬戰。","101401","0","0","0","0","0","木製盾","0","0","0","0","1","0"
"0","0","0","2","0","0","43","2","101431","1","0","0","60","0","1","0","15","即使不是冒險者也很喜歡的基本款。\n很輕，也很適合走路，\n穿得越久就會越合腳。","101431","0","0","0","0","0","皮靴","0","0","0","0","1","0"
"0","0","0","2","0","0","52","2","101521","1","0","1","60","0","0","0","0","原本是畫家愛用的帽子，\n但因為很適合用來遮陽跟擋風，\n所以很受新手冒險者的歡迎。","101521","0","0","0","0","0","時尚貝雷帽","3","0","0","0","1","0"
"0","0","0","3","25","0","55","2","101551","1","1","0","60","3","0","0","0","只要裝備之後，就會湧出幹勁的\n不可思議的手鍊。\n具有提升攻擊力的效果。","101551","0","0","0","0","0","幹勁手鍊","0","0","0","0","1","0"
"0","0","0","3","50","0","58","2","101581","1","1","0","60","0","0","0","0","有著四葉幸運草圖案的\n護身符。\n據說能夠帶來幸運，\n能保護持有者的安全。","101581","0","0","0","0","0","守護墜飾","0","0","0","0","1","0"
"0","0","0","3","25","0","61","2","101611","1","0","1","60","0","0","0","0","帶有魔力的手鍊。\n戴上之後氣魄就會高漲，\n有能使裝備者的魔法攻擊力\n提升的效果。","101611","0","0","0","0","0","氣魄手環","3","0","0","0","1","0"
"0","0","0","6","0","0","1","6","102011","1","0","0","160","13","0","0","30","刀刃與刀柄是用齒輪接合的\n一把很稀有的劍。\n這是由鐘錶商人與鐵匠所合作\n開發出來的武器。","102011","0","0","0","0","0","齒輪劍","0","0","0","0","2","0"
"0","0","0","9","0","0","1","14","102013","1","0","0","320","27","0","0","60","模仿某把獻給貴族的名劍\n所製造出來的一把劍。\n不僅兼具了外表的美觀，\n銳利度也很不錯，實用性相當高。","102013","0","0","0","0","0","湛藍之血","0","0","0","0","2","0"
"0","0","0","9","0","0","1","14","102014","1","1","1","320","27","0","0","0","會發出七色光芒的美麗之劍。\n只要揮動刀身就會閃耀光芒，\n劃過的軌跡宛如光於空中飛舞一般。","102014","0","0","0","0","0","極光之劍","0","0","0","0","2","0"
"0","0","0","9","0","0","4","14","102041","1","0","0","320","30","0","0","35","有著美麗曲線的一把刀。\n過去曾有位以勇猛著稱的將軍，\n說這把刀沾上血液實屬可惜，\n將之視為美術品珍藏的頂級武器。","102041","0","0","0","0","0","彎月刀","0","0","0","0","2","0"
"0","0","0","6","0","0","7","6","102071","1","0","0","160","13","0","0","0","比起戰場，在森林或山上遇難時，\n更能發揮它真正的價值。\n為了幫助遇難者能生存下去，\n藏有許多機關。","102071","0","0","0","0","0","野戰小刀","0","0","0","0","2","5"
"0","0","0","9","0","0","10","14","102101","1","0","0","320","27","0","0","0","在皮革裡嵌入鐵塊，\n強化拳頭威力的武器。\n是為了希望能將武器融入自己肉體\n的武道家所設計的裝備。","102101","0","0","0","0","0","皮製指虎","0","0","0","0","2","10"
"0","0","0","9","0","0","13","14","102131","1","0","1","320","27","0","0","0","使用來自冰晶山脈的素材，\n所製作而成的一把弓。\n由於水晶可以當作魔法的觸媒，\n因此可以射出夾帶魔力的箭。","102131","0","0","0","0","0","水晶之弓","0","0","0","0","2","0"
"0","0","0","7","0","0","16","6","102162","1","1","0","160","12","0","0","0","擁有相當於能讓整座大陸沉沒於\n海裡的力量，是力量與海神\n波賽頓三叉戟相近的一把長戟。","102162","0","0","0","0","0","三叉戟","0","0","0","0","2","0"
"0","0","0","9","0","0","16","14","102163","1","3","0","320","20","0","0","0","灌注了火精靈之力的長戟。\n宛如搖曳火焰一般的矛頭，\n打倒越多魔物\n就會燃燒得越旺盛。","102163","0","0","0","0","0","火焰之矛","0","0","0","0","2","0"
"0","0","0","6","0","0","19","6","102191","1","0","0","160","16","0","0","0","鋼製的戰斧。\n與伐木用的斧頭不同，\n以作為武器為目的而被鍛造出來，\n因此具有明確的殺傷力。","102191","0","0","0","0","0","金屬戰斧","0","0","0","0","2","0"
"0","0","0","9","0","0","19","14","102192","1","0","0","320","34","0","0","0","使用先進的鑄造技術，\n所製作而成的戰斧。\n善用它的重量來進行攻擊，\n可殲滅敵人。","102192","0","0","0","0","0","精鋼斧","0","0","0","0","2","0"
"0","0","0","7","0","0","22","6","102221","1","0","0","160","0","0","0","0","與自然有著緊密連結的精靈族，\n所製作的法杖。\n除了將其當作武器使用以外，\n也會用來祈禱豐收。","102221","0","0","0","0","0","綠意之杖","16","0","0","0","2","0"
"0","0","0","9","0","0","22","14","102222","1","0","0","320","0","0","0","0","看似抱著寶玉的\n龍形法杖。\n雖然稀微，\n但似乎蘊藏著龍之力。","102222","0","0","0","0","0","雛龍之杖","34","0","0","0","2","0"
"0","0","0","6","0","0","25","6","102251","1","0","1","160","0","0","0","0","與恢復魔法配合度很高的法杖。\n是恢復魔法師的\n愛用道具。","102251","0","0","0","0","0","醫生掰掰法杖","13","0","0","0","2","0"
"0","0","0","9","0","0","25","14","102252","1","0","1","320","0","0","0","0","使用貴重的獨角獸之角製成的法杖。\n獨角獸之角有著治癒的力量，\n能夠提升恢復魔法的效果","102252","0","0","0","0","0","獨角獸的慈愛","27","0","0","0","2","0"
"0","0","0","8","0","0","28","8","102281","1","0","0","160","5","0","0","90","過去僧侶為傳教，\n而到各地旅行時所穿著的服裝。\n由於很方便行動又堅固耐用，\n所以很多魔法師也很愛穿。","102281","0","0","0","0","0","智慧之服","0","0","0","0","2","0"
"0","0","0","14","0","0","28","12","102282","0","1","1","320","7","0","0","150","用薄板所製成的鎧甲。\n擁有穩固的防禦力，以及因重量\n較輕而方便行動是它的特徵。","102282","0","0","0","0","1","輕板甲","0","0","0","0","2","0"
"0","0","0","9","0","0","31","6","102311","0","1","0","160","0","0","0","95","將金屬或皮革以鱗片的方式貼合\n而成的鎧甲。比一般的鎧甲還易於\n活動，對斬擊與突刺的抵抗力很強，\n相反地，較難抵禦鈍器的打擊。","102311","0","0","0","0","1","鱗甲","0","0","0","0","2","0"
"0","0","0","14","0","0","31","10","102312","0","2","1","320","0","0","0","180","使用先進的鑄造技術，\n所製作而成的堅固鎧甲。\n一般的攻擊完全無法傷害到\n穿著這套鎧甲的人。","102312","0","0","0","0","1","精鋼鎧甲","0","0","0","0","2","0"
"0","0","0","9","0","0","34","6","102341","0","0","0","160","6","0","0","90","融入了阿斯特賴亞傳統設計的衣服。\n購買時需要有相符的身份與家世。","102341","0","0","0","0","1","民俗服飾","0","0","0","0","2","0"
"0","0","0","14","110","0","34","10","102342","0","1","1","320","7","0","0","120","想要在暗地裡行動，\n沒有比這套更加適合的服裝了。\n據說在某個國家，職業級間諜\n都很愛穿這套衣服。","102342","0","0","0","0","1","忍者裝扮","0","0","0","0","2","0"
"0","0","0","8","0","0","37","6","102371","0","0","1","160","0","0","0","65","讓人聯想到春天的可愛長袍。\n作工部份相當堅實，很適合在\n旅行時使用，從外觀設計到\n實用性都受到不少人的喜愛。","102371","0","0","0","0","1","春日長袍","4","0","0","0","2","0"
"0","0","0","14","0","0","37","10","102372","0","1","2","320","0","0","0","120","為寒冷的北方國家所喜愛。羊毛\n製成的線十分溫暖，因此用這些\n線所織成的斗篷能夠好好地包住\n肩膀與手臂，不受到寒風的侵擾。","102372","0","0","0","0","1","北國長袍","7","0","0","0","2","0"
"0","0","0","15","0","0","40","6","102401","0","3","0","320","7","0","0","135","相當於與人等高的金屬大盾。\n雖然有著壓倒性的防禦力，但另一\n方面，因為重量的關係而難以移動。","102401","0","0","0","0","1","塔盾","0","0","0","0","2","0"
"0","0","0","8","0","0","43","6","102431","0","1","0","160","2","1","0","30","以小丑的形象製作而成的\n時尚靴子。\n穿上之後，心情就會變得開朗。","102431","0","0","0","0","1","小丑靴","0","0","0","0","2","0"
"0","0","0","15","0","0","43","10","102432","0","2","1","320","3","2","0","60","使用棲息於高山之魔物的骨頭\n所製作而成的靴子。\n那野性奔放的設計，可以喚醒野性！","102432","0","0","0","0","1","狩獵靴","0","0","0","0","2","0"
"0","0","0","9","0","0","46","8","102461","1","0","1","160","0","0","0","30","為了採集製作魔法藥的素材，\n而旅行各地的魔法師所穿著的鞋子。\n為了能承受各種嚴峻的環境，\n所以作工非常堅固。","102461","0","0","0","0","0","女巫靴","8","0","0","0","2","0"
"0","0","0","8","0","0","49","6","102491","0","1","0","160","3","0","0","90","附有防風鏡的報童帽。\n看起來像氣球的剪影一樣非常可愛，\n是受到蘭德索爾少男少女們\n矚目的一項道具。","102491","0","0","0","0","1","可愛報童帽","0","0","0","0","2","0"
"0","0","0","9","0","0","49","10","102493","0","1","1","160","0","0","0","90","古代戰士們所使用的頭盔。\n作工非常堅固，\n即使在現代也十分合用。","102493","0","0","0","0","1","羅馬軍團盔","0","0","0","0","2","0"
"0","0","0","9","0","0","52","10","102521","0","1","3","320","0","0","0","0","修女所使用的頭巾。\n她們能給予受了傷的人們，\n身與心之上的療癒。","102521","0","0","0","0","1","修女兜帽","7","0","10","0","2","0"
"0","0","0","9","30","0","55","12","102551","1","0","0","160","11","0","0","0","能夠賦予戰鬥所需之『仁．智．勇』\n的『勇』的寶珠。\n能夠毫不畏懼地面對各種敵人，\n勇氣的護身符。","102551","0","0","0","0","0","勇氣寶珠","0","0","0","0","2","5"
"0","0","0","18","0","0","55","20","102552","1","1","0","320","20","0","0","0","帶有魔物身上刺狀鱗片的手鐲。\n有提升裝備者力量的效果。由於是\n用兇暴的魔物身上的鱗片製作而成，\n因此是件在市面上相當少見的裝備。","102552","0","0","0","0","0","尖刺手環","0","0","5","0","2","10"
"0","0","0","9","25","0","58","12","102581","1","1","1","160","0","0","0","55","能夠提供戰鬥所需之『仁．智．勇』\n的『仁』之寶珠。\n祈求能夠保護自己跟夥伴，\n是充滿愛的心之護身符。","102581","0","0","0","0","0","仁愛寶珠","0","0","0","0","2","0"
"0","0","0","17","0","0","58","20","102582","1","2","2","320","0","0","0","120","祈禱騎士能夠平安返回，\n蘊含如此心意所製作而成的手環。\n這股心意會保護裝備者，\n讓防禦力上升。","102582","0","0","0","0","0","勝利的編織手環","0","0","0","0","2","0"
"0","0","0","9","0","0","61","12","102611","1","0","1","160","0","0","0","0","能夠提升裝備者魔法攻擊力的\n特殊眼鏡。\n將魔法石當作素材\n製作而成。","102611","0","0","0","0","0","魔法眼鏡","11","0","0","0","2","0"
"0","0","0","10","25","0","61","12","102612","1","0","0","160","0","0","0","0","能夠提供戰鬥所需之『仁．智．勇』\n的『智』之寶珠。\n是能夠讓腦袋變得清晰，\n並能提升魔法效果的智力護身符。","102612","0","0","0","0","0","智慧寶珠","10","0","0","0","2","5"
"0","0","0","17","0","0","61","6","102613","0","0","2","320","0","0","0","0","高階魔法師會使用的單眼鏡。\n金屬部份刻有符文，\n有著能讓裝備者魔力上升的力量。","102613","0","0","0","0","1","魔法單眼鏡","24","0","0","0","2","0"
"0","0","0","18","0","0","61","16","102614","0","0","1","320","0","0","0","0","銀製手鐲上鑲嵌著魔法石，\n並且刻著特殊印記的配件。\n能夠活化魔法的流動，\n有著能提升使用者魔力的效果。","102614","0","0","0","0","1","圖紋手鐲","20","0","0","0","2","10"
"0","0","0","19","0","0","1","12","103011","0","0","0","1400","40","0","0","90","使用隕石碎片製成的單刃彎刀。\n當刀身照耀於光線之下時，\n將會像星空一般閃爍。","103011","0","0","0","0","1","閃耀之劍","0","0","0","0","3","0"
"0","0","0","29","0","0","1","20","103012","0","0","0","3000","53","0","0","115","描繪那龍之吐息所製成的一把劍。\n有著較為寬闊的刀刃。比起突刺，\n更適合用來斬切。揮動它的模樣，\n看起來宛若是龍在空中飛舞一般。","103012","0","0","0","0","1","龍紋劍","0","0","0","0","3","0"
"0","0","0","37","0","0","1","20","103013","0","0","0","4000","61","0","0","135","某位魔法師為了接近戰\n所使用過的劍。腕力較弱的他，\n在大鳥的羽毛上施加了魔法，\n進而造出了這把極為輕型的劍。","103013","0","0","0","0","1","羽刃之劍","0","0","0","0","3","0"
