event_id,system_name,tutorial_quest_id,tutorial_chara_index,tutorial_story_id
"10053","信賴度","10053102","1","6017101"
"10094","信賴度","10094102","1","6094101"
"10100","信賴度","10100103","1","6100101"
"10102","信賴度","10102106","1","6102101"
"10103","信賴度","10103105","1","6076101"
"10104","信賴度","10104114","1","6104101"
"10105","信賴度","10105114","1","6078101"
"10114","信賴度","10114107","1","6114101"
"10115","信賴度","10115106","1","6088201"
"10117","信賴度","10117104","1","6090101"
"20015","信賴度","0","1","0"
"20017","信賴度","0","1","0"
"20018","信賴度","0","1","0"
"20019","信賴度","0","1","0"
"20020","信賴度","0","1","0"
"20022","信賴度","0","1","0"
"20023","信賴度","0","1","0"
"20024","信賴度","0","1","0"
"20025","信賴度","0","1","0"
"20026","信賴度","0","1","0"
"20028","信賴度","0","1","0"
"20029","信賴度","0","1","0"
"20030","信賴度","0","1","0"
"20031","信賴度","0","1","0"
"20032","信賴度","0","1","0"
"20035","信賴度","0","1","0"
"20037","信賴度","0","1","0"
"20038","信賴度","0","1","0"
