7ea4fe6af35320bec4473f813161f3f5cf924811aaf9bfa22cf0759efbaee465,b02703f37804a1c075fc107f1e7083a74c3b542d982a5d28723e0b4c1addb72c,9529d70a295e428e6fa5aec7dde598ede36e4a2e0de004b07a5dbdef45df3f58,86adba497d5271c4fe437052771cac7109cddb12b8e73674bbec124e33e6df9f,485bac127ea495781c6b9c4b77913a0d81341b65b29c4c6de9d1b461c582cc6f,ba695fc5c7f952fa4149ea2c9927743a796b2c2a0d0f71f9db48763a38365e23,d63dee5ae2824a5a6a31e0748b8dce06b21f85d52831005a312e6c8a4eb5e077,ecd43acb018c07eced8d31c96e3d6afd450b7f97e6491c7dc2a14a7c9a98a6e3,0f52776ac0676d4a2d695c68277b19189d066c33138fe5e15f115a925c353e63,33ad2ba003b9136f236d48aa6d195cc8b6d6cf7140d3b984925c13c5c871379c,fced8a63f570596c25b05d84a4cb14c096fda099640bf70194c70a8b26d21cdd,aef85dab92afe5dc5ee04b98ca8339a1c683cadb07ca59401c11264943a64101,8268b59ff65a4fe076f74535b6802b80146bb44151521c352f6cc6ca332c3a97,327e47201298c72cf4f56efac3ee8d08ddf9ea0f4d956889474fe308bcf8a5fa,faa918b4978313bccbbf99e257de718a98ea6c2d8ad182dbe6952f5afcbbb55e,0b234f1fbb12f0ef86d2ce58c43858a50aa553d19bd8064b7713ec210bd817d6
"0","0","0","0","0","0","0","0","0","0","0","924072001","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","924072002","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","924072003","0","0","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924072101","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924072102","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924072103","15","25102","0","0"
"0","8","0","0","0","0","0","0","0","0","0","924072104","100","91002","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924072201","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924072202","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924072203","15","25102","0","0"
"0","8","0","0","0","0","0","0","0","0","0","924072204","100","91002","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924072301","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924072302","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924072303","15","25102","0","0"
"0","8","0","0","0","0","0","0","0","0","0","924072304","100","91002","0","0"
"0","0","0","0","0","0","0","0","0","0","0","924082001","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","924082002","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","924082003","0","0","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924082101","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924082102","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924082103","15","25102","0","0"
"0","8","0","0","0","0","0","0","0","0","0","924082104","100","91002","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924082201","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924082202","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924082203","15","25102","0","0"
"0","8","0","0","0","0","0","0","0","0","0","924082204","100","91002","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924082301","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924082302","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924082303","15","25102","0","0"
"0","8","0","0","0","0","0","0","0","0","0","924082304","100","91002","0","0"
"0","0","0","0","0","0","0","0","0","0","0","924092001","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","924092002","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","924092003","0","0","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924092101","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924092102","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924092103","15","25102","0","0"
"0","8","0","0","0","0","0","0","0","0","0","924092104","100","91002","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924092201","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924092202","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924092203","15","25102","0","0"
"0","8","0","0","0","0","0","0","0","0","0","924092204","100","91002","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924092301","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924092302","15","25102","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924092303","15","25102","0","0"
"0","8","0","0","0","0","0","0","0","0","0","924092304","100","91002","0","0"
"0","0","0","0","0","0","0","0","0","0","0","924102001","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","924102002","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","924102003","0","0","0","0"
"0","2","0","0","0","0","0","0","0","0","0","924102101","15","25102","0","0"
