sub_story_id,original_event_id,title,time_condition,condition_quest_id,read_event_story_id,read_condition
"1009801","10098","小繆快快長大日記之一","2022/12/01 16:00:00","10098103","0","0"
"1009802","10098","小繆快快長大日記之二","2022/12/01 16:00:00","0","5098001","1009801"
"1009803","10098","小繆快快長大日記之三","2022/12/02 05:00:00","0","5098002","1009802"
"1009804","10098","小繆快快長大日記之四","2022/12/03 05:00:00","0","5098002","1009803"
"1009805","10098","小繆快快長大日記之五","2022/12/04 05:00:00","0","5098002","1009804"
"1009806","10098","小繆快快長大日記之六","2022/12/05 05:00:00","0","5098002","1009805"
"1009807","10098","小繆快快長大日記之七","2022/12/06 05:00:00","0","5098003","1009806"
"1009808","10098","小繆快快長大日記之八","2022/12/07 05:00:00","0","5098003","1009807"
"1009809","10098","小繆快快長大日記之九","2022/12/08 05:00:00","0","5098004","1009808"
"1009810","10098","小繆快快長大日記之十","2022/12/09 05:00:00","0","5098005","1009809"
"1009811","10098","小繆快快長大日記之十一","2022/12/10 05:00:00","0","5098005","1009810"
"1009812","10098","小繆快快長大日記之十二","2022/12/11 05:00:00","0","5098005","1009811"
"1009813","10098","小繆快快長大日記之十三","2022/12/12 05:00:00","0","5098005","1009812"
"1009814","10098","小繆快快長大日記之十四","2022/12/13 05:00:00","0","5098006","1009813"
"1009815","10098","小繆快快長大日記之十五","2022/12/15 05:00:00","0","5098007","1009814"
