a4fd71b16522218230a5654540fd074bbd7add53f2cec9ad54eb1a756741e9b3,2749dc221de1197a24a7ea289523f322afd23ddd26286f85560c5beeb918b60d,16c0373126298599e5e1fb5594253117c9e0c2cd3acb5391bf0e7158f0d7bf78,761113cf3208d68e242a01fcd8e43d61b2c4fe283d09b5346865f4dafa05db26,2bc45fe7107c939816e54313b7b69f1457099ffd1569b935d333de4856be5027,5be11aba4402b5c5d9b3fc93f9207d19cbec43c7e2c8b0afd45ae834ac9c81e3,daff9ddd831cb26f1da23751b738cc8b935ef79cdf3c0484785d5597f1fa60fc,0858b8142253df39218eec0013cbe50ea3702885778ca718e574baa590807246,b6479ab000b806c9e63c5e2b882af2fbbb3ebfd77b2b25c77c092b22ed63828a,4da7af61366b2d87387bb8fec4df41850132bba8b328df6554e4702b4fd026b4,976d5ea7a68759ca66ce3630ae025f05a9249099ec5da5fc7b1c3dc8fd093306,a0d6d8e7cb0816a7c94492f9adc9cb09d8ebba3741f2ba35e0a407c45562a00f,a45982b2cf4246fe28ac96044bfa6261e5583204807cb08beb7027d7acc95bd0,d857130f51deecb42b0d03f107e2e2fe928c6e1ad29a6a120f6995ca6eccf107,07fdde6363369c354908656f61ffe72401282dd54c5c5c1f23ed9e5529ff231d,aebdb8cb80d371d9e6a3a9280e4dcf1e1269c80943dc53d7528a95d42a658962,87a577b055970a790ff7e6965afe29d802f2476c2158a61e29460d8e45418c0f,ad55859e6c675e9556038bc216ba53da9667bd043da3b789e44439f90be33f6d,34e835e87a01152ab9273a8f9888bf250e97b06830ff64c9c196fd1f513aa768,3f9870deb5a4513353b3421c546fd2a7335101ed4e4aa9ab7731e86eba9a7db8
"103123","770110101","300","0","0.8","-300","103121","0","0","1","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770110201","300","0","0.8","-300","103121","0","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","1","-100","0","0","0"
"103123","770110301","300","0","0.8","-300","103121","0","0","1","1","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770110401","150","-150","0.8","-450","103121","450","0","1","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770110501","150","-150","0.8","-450","103121","450","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","1","-100","0","0","0"
"103123","770110601","150","-150","0.8","-450","103121","450","0","0.8","1.2","0","0","戰鬥格子（NORMAL）","0.8","1","-100","0","0","0"
"103123","770110701","150","-150","0.8","-450","103121","450","0","1","0.8","0","0","戰鬥格子（NORMAL）","1","1","-100","0","0","0"
"103123","770110801","150","-150","0.8","-450","103121","450","0","1","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770110901","150","-150","0.8","-450","103121","450","0","1","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770111001","150","-150","0.8","-450","103121","450","0","1.2","1","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770111101","150","-150","0.8","-450","103121","450","0","1","1","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770111201","150","-150","0.8","-450","103121","450","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770111301","0","-225","0.8","-450","103121","225","0","1","1","0","0","戰鬥格子（NORMAL）","0.8","1.2","-100","450","0","0"
"103123","770111401","0","-225","0.8","-450","103121","225","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770111501","0","-225","0.8","-450","103121","225","0","1","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770111601","0","-225","0.8","-450","103121","225","0","0.8","1","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770111701","0","-225","0.8","-450","103121","225","0","1","0.8","0","0","戰鬥格子（NORMAL）","0.8","1.2","-100","450","0","0"
"103123","770111801","0","-225","0.8","-450","103121","225","0","0.8","1","0","0","戰鬥格子（NORMAL）","0.8","1","-100","450","0","0"
"103123","770111901","0","-225","0.8","-450","103121","225","0","1","1.2","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770112001","0","-225","0.8","-450","103121","225","0","0.8","1","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770112101","0","-225","0.8","-450","103121","225","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770112201","0","-225","0.8","-450","103121","225","0","1","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770112301","0","-225","0.8","-450","103121","225","0","1","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770112401","0","-225","0.8","-450","103121","225","0","1","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770112501","0","-225","0.8","-450","103121","225","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770112601","0","-225","0.8","-450","103121","225","0","1","1.2","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770112701","0","-225","0.8","-450","103121","225","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770112801","0","-225","0.8","-450","103121","225","0","0.8","1.2","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770112901","0","-225","0.8","-450","103121","225","0","1.2","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770113001","0","-225","0.8","-450","103121","225","0","1","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770113101","0","-225","0.8","-450","103121","225","0","1","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770113201","0","-225","0.8","-450","103121","225","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","1","0.8","-100","450","0","0"
"103123","770113301","0","-225","0.8","-450","103121","225","0","1","1","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770113401","0","-225","0.8","-450","103121","225","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","1","0.8","-100","450","0","0"
"103123","770113501","0","-225","1","-450","103121","225","0","0.8","1.2","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770113601","0","-225","0.8","-450","103121","225","0","1","1","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","450","0","0"
"103123","770113701","-1","0","0.8","0","103121","0","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770113801","-1","0","0.8","0","103121","0","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770113901","-1","0","0.8","0","103121","0","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770114001","-1","0","0.8","0","103121","0","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770114101","-1","0","0.8","0","103121","0","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770114201","-1","0","0.8","0","103121","0","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770114301","-1","0","0.8","0","103121","0","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770114401","-1","0","0.8","0","103121","0","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770114501","-1","0","0.8","0","103121","0","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770114601","-1","0","0.8","0","103121","0","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770114701","-1","0","0.8","0","103121","0","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770114801","-1","0","0.8","0","103121","0","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"101201","770120101","-1","0","0.8","0","101201","0","0","1.2","0.8","0","0","戰鬥格子（EXTREME）","0.8","0.8","-100","0","0","-10"
"81003801","770120201","-1","0","0.8","0","81003801","0","0","1.6","0.8","0","0","戰鬥格子（EXTREME）","0.8","0.8","-100","0","0","-20"
"81000506","770120301","-1","0","0.8","0","81000506","0","0","1.4","0.8","0","0","戰鬥格子（EXTREME）","0.8","0.8","-100","0","0","0"
"81003301","770120401","-1","0","0.8","5","81003301","0","0","1.1","0.8","0","0","戰鬥格子（EXTREME）","0.8","0.8","-100","0","0","-20"
"81005602","770120501","-1","0","0.8","-140","81005602","0","0","1.8","0.8","0","0","戰鬥格子（EXTREME）","0.8","0.8","-100","0","0","140"
"100198","770120601","-1","0","0.8","5","100198","0","0","1.2","0.8","0","0","戰鬥格子（EXTREME）","0.8","0.8","-100","0","0","10"
"103123","770120701","0","-200","0.8","-400","103121","200","0","1","0.8","0","0","戰鬥格子（EXTREME）","0.8","0.8","-100","400","0","0"
"103123","770120801","0","-200","0.8","-400","103121","200","0","0.8","0.8","0","0","戰鬥格子（EXTREME）","0.8","0.8","-100","400","0","0"
"103123","770120901","0","-200","0.8","-400","103121","200","0","0.8","0.8","0","0","戰鬥格子（EXTREME）","0.8","0.8","-100","400","0","0"
"103123","770121001","0","-200","0.8","-400","103121","200","0","0.8","0.8","0","0","戰鬥格子（EXTREME）","0.8","0.8","-100","400","0","0"
"103123","770121101","0","-200","0.8","-400","103121","200","0","1","1","0","0","戰鬥格子（EXTREME）","0.8","0.8","-100","400","0","0"
"103123","770121201","0","-200","0.8","-400","103121","200","0","1","0.8","0","0","戰鬥格子（EXTREME）","0.8","0.8","-100","400","0","0"
"103123","770210101","300","0","0.8","-300","103121","0","0","1","0.8","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
"103123","770210201","300","0","0.8","-300","103121","0","0","0.8","0.8","0","0","戰鬥格子（NORMAL）","0.8","1","-100","0","0","0"
"103123","770210301","300","0","0.8","-300","103121","0","0","1","1","0","0","戰鬥格子（NORMAL）","0.8","0.8","-100","0","0","0"
