b301cc2fe3ea336594d28bda3082e69457c03d94ea6f196f4358e8d8299d5b90,4d28392dd747201b86adeef92d3f3ed150c5752399b02f20d977b5ce53a5836f,ba71b55b41ccc61f384c9ad0746892746996967dcd351f243fcd1c4f79060711,2eb17f3bab456fc3638cab8c897b12f48d20c53117e9823b0a51b124d24baa4c,5139c217c1d943c5f0a5133692e397501fcc092a8465c6794f4c2a402a68e5cd,d1f1cd03017be2d68525c04f9195bfa4710f6b3be3139413a3835eca48759d5d,3bcad3ca9adee017bcef59d794f51f6f88807235a740e7b469eabbeef2f94c47,7f67699389172c7c6fdd4475fdc9159c057a512419445d141bb6e7f0f0d75af2,804c37acb929f2d44d12e63a5afac444b0596e8a3e8556ca2a5cab885310eb30,b2710eabbe451a286b9107213ab8b296df5ecef345903ba3404c5cb976536ff2,f16ce98d4c8b142308df65b02893774643da646b283091dde4e58a0203a91d95,9e39a1446608b8a3faa5048d6c1153c4f50f3591bc93a1a0dadf9a45bff0a550,8f3f769b784e0468f362297da9ec5816f03095df82856fda1c2c1169ee9240ab,4148132bf3b81f9d10eb44e6b67dbdfa67a6114810c236b5bb5442a5fbdc1d2f,c56838e530ffa4b05b0a438040e7d23de63fdf70b459ddbf04e5b462e492507f,7b2259587a708876c0afa6f09a1c6bafe1d20e51d7e5aea9d01899eadd5bd964,0a26920360a373ac2994348fe54b092a03b194e6de346da8db47fcfe61765ba4,9e693ba3eecd7f44e3d0081ec19d7e2a6b53b0270dee967feba3b0538cae38aa,94df2d66fbc567c32a3d130ac60690c9565314bec6d1f13417c83b7430e6ef1d,292d54710f1d098a9c909da0d1450f787462693b0d5c4df36bd82c61b4047b89,7d025d76e5c979881a021ffccc2f617ac8d0ae644da4bfc09c26a9e0093fd417,b0a372d0c6746c3a38374878e24a7c12dd181403e3ba594a35ebd98bd502d4be,952f3aa0638860a672bf78e3a62f72b85ea261019d3841f7ee8ecd3f43c66803,50f6496aed3b2980dbfc71643791f0088c5e6634b09587c2b7a45417c5c029ab,ce68c84283ca7c5b5eeaac339139b8622bdb31f0e40b0ee7d9eecc7c06b9fbce,ba566d9801ec1a03918d9b8cdfe5a8e3eb79af4c19e26b0e9c37171d5617e52a,2f79b55e991471125f4ff3d17fd495bdb86064ff4c90de4064b5caa7735688e3,ffc2f84072919c180c5a4060973a083874636f41536c62d5aebcaf8d1b480ccd,1e62112aa9602ab99ff5701d2b1e893cc2c44b75630592f881818435c489c7ba,e41af2d604c05ca738066bb3f4c28862bb7c337f46ba1fb233f185b18c8a74dd,76168299098b6f85183199850edfd9b5473d02f8c67a07c37dce5f696d3e6613,fde14c664856afe4abcb34f6912382f1a4dc7593db3a116db8ac013aa3290d6a,6d3723707ec66b2e8d37213b499206145401d6590a26bcca48f57a6465af261d
"0","1001511","0","0","0","0","0","0","0","0","1001002","1001003","100101","0","0","0","0","0","1001001","1001012","1001011","0","0","0","0","0","0","0","0","0","0","1001501","0"
"0","1002511","0","0","0","0","0","0","0","0","1002002","1002003","100201","0","0","0","0","0","1002001","1002012","1002011","0","0","0","0","0","0","0","0","0","0","1002501","0"
"0","1003511","0","0","0","0","0","0","0","0","1003002","1003003","100301","0","0","0","0","0","1003001","1003012","1003011","0","0","0","0","0","0","0","0","0","0","1003501","0"
"0","1004511","0","0","0","0","0","0","0","0","1004002","1004003","100401","0","0","0","0","0","1004001","1004012","1004011","0","0","0","0","0","0","0","0","0","0","1004501","0"
"0","1005511","0","0","0","0","0","0","0","0","1005002","1005003","100501","0","0","0","0","0","1005001","1005012","1005011","0","0","0","0","0","0","0","0","0","0","1005501","0"
"0","1006511","0","0","0","0","0","0","0","0","1006002","1006003","100601","0","0","0","0","0","1006001","1006012","1006011","0","0","0","0","0","0","0","0","0","0","1006501","0"
"0","1007511","0","0","0","0","0","0","0","0","1007002","1007003","100701","0","0","0","0","0","1007001","1007012","1007011","0","0","0","0","0","0","0","0","0","0","1007501","0"
"0","1008511","0","0","0","0","0","0","0","0","1008002","1008003","100801","0","0","0","0","0","1008001","1008012","1008011","0","0","0","0","0","0","0","0","0","0","1008501","0"
"0","1009511","0","0","0","0","0","0","0","0","1009002","1009003","100901","0","0","0","0","0","1009001","1009012","1009011","0","0","0","0","0","0","0","0","0","0","1009501","0"
"0","1010511","0","0","0","0","0","0","0","0","1010002","1010003","101001","0","0","0","0","0","1010001","1010012","1010011","0","0","0","0","0","0","0","0","0","0","1010501","0"
"0","1011511","0","0","0","0","0","0","0","0","1011002","1011003","101101","0","0","0","0","0","1011001","1011012","1011011","1011013","0","0","0","0","0","0","0","0","0","1011501","0"
"0","1012511","0","0","0","0","0","0","0","0","1012002","1012003","101201","0","0","0","0","0","1012001","1012012","1012011","0","0","0","0","0","0","0","0","0","0","1012501","0"
"0","1013511","0","0","0","0","0","0","0","0","1013002","1013003","101301","0","0","0","0","0","1013001","1013012","1013011","1013013","0","0","0","0","0","0","0","0","0","1013501","0"
"0","1014511","0","0","0","0","0","0","0","0","1014002","1014003","101401","0","0","0","0","0","1014001","1014012","1014011","0","0","0","0","0","0","0","0","0","0","1014501","0"
"0","1015511","0","0","0","0","0","0","0","0","1015002","1015003","101501","0","0","0","0","0","1015001","1015012","1015011","0","0","0","0","0","0","0","0","0","0","1015501","0"
"0","1016511","0","0","0","0","0","0","0","0","1016002","1016003","101601","0","0","0","0","0","1016001","1016012","1016011","1016013","0","0","0","0","0","0","0","0","0","1016501","0"
"0","1017511","0","0","0","0","0","0","0","0","1017002","1017003","101701","0","0","0","0","0","1017001","1017012","1017011","0","0","0","0","0","0","0","0","0","0","1017501","0"
"0","1018511","0","0","0","0","0","0","0","0","1018002","1018003","101801","0","0","0","0","0","1018001","1018012","1018011","0","0","0","0","0","0","0","0","0","0","1018501","0"
"0","1020511","0","0","0","0","0","0","0","0","1020002","1020003","102001","0","0","0","0","0","1020001","1020012","1020011","0","0","0","0","0","0","0","0","0","0","1020501","0"
"0","1021511","0","0","0","0","0","0","0","0","1021002","1021003","102101","0","0","0","0","0","1021001","1021012","1021011","0","0","0","0","0","0","0","0","0","0","1021501","0"
"0","1022511","0","0","0","0","0","0","0","0","1022002","1022003","102201","0","0","0","0","0","1022001","1022012","1022011","0","0","0","0","0","0","0","0","0","0","1022501","0"
"0","1023511","0","0","0","0","0","0","0","0","1023002","1023003","102301","0","0","0","0","0","1023001","1023012","1023011","0","0","0","0","0","0","0","0","0","0","1023501","0"
"0","1025511","0","0","0","0","0","0","0","0","1025002","1025003","102501","0","0","0","0","0","1025001","1025012","1025011","1025013","0","0","0","0","0","0","0","0","0","1025501","0"
"0","1026511","0","0","0","0","0","0","0","0","1026002","1026003","102601","0","0","0","0","0","1026001","1026012","1026011","0","0","0","0","0","0","0","0","0","0","1026501","0"
"0","1027511","0","0","0","0","0","0","0","0","1027002","1027003","102701","0","0","0","0","0","1027001","1027012","1027011","0","0","0","0","0","0","0","0","0","0","1027501","0"
"0","1028511","0","0","0","0","0","0","0","0","1028002","1028003","102801","0","0","0","0","0","1028001","1028012","1028011","0","0","0","0","0","0","0","0","0","0","1028501","0"
"0","1029511","0","0","0","0","0","0","0","0","1029002","1029003","102901","0","0","0","0","0","1029001","1029012","1029011","0","0","0","0","0","0","0","0","0","0","1029501","0"
"0","1030511","0","0","0","0","0","0","0","0","1030002","1030003","103001","0","0","0","0","0","1030001","1030012","1030011","0","0","0","0","0","0","0","0","0","0","1030501","0"
"0","1031511","0","0","0","0","0","0","0","0","1031002","1031003","103101","0","0","0","0","0","1031001","1031012","1031011","0","0","0","0","0","0","0","0","0","0","1031501","0"
"0","1032511","0","0","0","0","0","0","0","0","1032002","1032003","103201","0","0","0","0","0","1032001","1032012","1032011","0","0","0","0","0","0","0","0","0","0","1032501","0"
"0","1033511","0","0","0","0","0","0","0","0","1033002","1033003","103301","0","0","0","0","0","1033001","1033012","1033011","1033013","0","0","0","0","0","0","0","0","0","1033501","0"
"0","1034511","0","0","0","0","0","0","0","0","1034002","1034003","103401","0","0","0","0","0","1034001","1034012","1034011","0","0","0","0","0","0","0","0","0","0","1034501","0"
"0","1036511","0","0","0","0","0","0","0","0","1036002","1036003","103601","0","0","0","0","0","1036001","1036012","1036011","0","0","0","0","0","0","0","0","0","0","1036501","0"
"0","1037511","0","0","0","0","0","0","0","0","1037002","1037003","103701","0","0","0","0","0","1037001","1037012","1037011","0","0","0","0","0","0","0","0","0","0","1037501","0"
"0","1038511","0","0","0","0","0","0","0","0","1038002","1038003","103801","0","0","0","0","0","1038001","1038012","1038011","0","0","0","0","0","0","0","0","0","0","1038501","0"
"0","1040511","0","0","0","0","0","0","0","0","1040002","1040003","104001","0","0","0","0","0","1040001","1040012","1040011","0","0","0","0","0","0","0","0","0","0","1040501","0"
"0","1042511","0","0","0","0","0","0","0","0","1042002","1042003","104201","0","0","0","0","0","1042001","1042012","1042011","0","0","0","0","0","0","0","0","0","0","1042501","0"
"0","1043511","0","0","0","0","0","0","0","0","1043002","1043003","104301","0","0","0","0","0","1043001","1043012","1043011","0","0","0","0","0","0","0","0","0","0","1043501","0"
"0","1044511","0","0","0","0","0","0","0","0","1044002","1044003","104401","0","0","0","0","0","1044001","1044012","1044011","0","0","0","0","0","0","0","0","0","0","1044501","0"
"0","1045511","0","0","0","0","0","0","0","0","1045002","1045003","104501","0","0","0","0","0","1045001","1045012","1045011","0","0","0","0","0","0","0","0","0","0","1045501","0"
"0","1046511","0","0","0","0","0","0","0","0","1046002","1046003","104601","0","0","0","0","0","1046001","1046012","1046011","0","0","0","0","0","0","0","0","0","0","1046501","0"
"0","1047511","0","0","0","0","0","0","0","0","1047002","1047003","104701","0","0","0","0","0","1047001","1047012","1047011","0","0","0","0","0","0","0","0","0","0","1047501","0"
"0","1048511","0","0","0","0","0","0","0","0","1048002","1048003","104801","0","0","0","0","0","1048001","1048012","1048011","0","0","0","0","0","0","0","0","0","0","1048501","0"
"0","1049511","0","0","0","0","0","0","0","0","1049002","1049003","104901","0","0","0","0","0","1049001","1049012","1049011","1049013","0","0","0","0","0","0","0","0","0","1049501","0"
"0","1050511","0","0","0","0","0","0","0","0","1050002","1050003","105001","0","0","0","0","0","1050001","1050012","1050011","0","0","0","0","0","0","0","0","0","0","1050501","0"
"0","1051511","0","0","0","0","0","0","0","0","1051002","1051003","105101","0","0","0","0","0","1051001","1051012","1051011","0","0","0","0","0","0","0","0","0","0","1051501","0"
"0","1052511","0","0","0","0","0","0","0","0","1052002","1052003","105201","0","0","0","0","0","1052001","1052012","1052011","0","0","0","0","0","0","0","0","0","0","1052501","0"
"0","1053511","0","0","0","0","0","0","0","0","1053002","1053003","105301","0","0","0","0","0","1053001","1053012","1053011","0","0","0","0","0","0","0","0","0","0","1053501","0"
"0","1054511","0","0","0","0","0","0","0","0","1054002","1054003","105401","0","0","0","0","0","1054001","1054012","1054011","0","0","0","0","0","0","0","0","0","0","1054501","0"
"0","1055511","0","0","0","0","0","0","0","0","1055002","1055003","105501","0","0","0","0","0","1055001","1055012","1055011","0","0","0","0","0","0","0","0","0","0","1055501","0"
"0","1056511","0","0","0","0","0","0","0","0","1056002","1056003","105601","0","0","0","0","0","1056001","1056012","1056011","0","0","0","0","0","0","0","0","0","0","1056501","0"
"0","1057511","0","0","0","0","0","0","0","0","1057002","1057003","105701","0","0","0","0","0","1057001","1057012","1701011","0","0","0","0","0","0","0","0","0","0","1057501","0"
"0","1058511","0","0","0","0","0","0","0","0","1058002","1058003","105801","0","0","0","0","0","1058001","1058012","1058011","1058013","0","0","0","0","0","0","0","0","0","1058501","0"
"0","1059511","0","0","0","0","0","0","0","0","1059002","1059003","105901","0","0","0","0","0","1059001","1059012","1059011","0","0","0","0","0","0","0","0","0","0","1059501","0"
"0","1060511","0","0","0","0","0","0","0","0","1060002","1060003","106001","0","0","0","0","0","1060001","1060012","1060011","1060013","0","0","0","0","0","0","0","0","0","1060501","0"
"0","1061511","1061102","0","0","0","0","0","0","0","1061002","1061003","106101","0","1061111","0","0","0","1061001","1061012","1061011","0","0","0","0","0","0","0","0","0","1061101","1061501","0"
"0","1063511","0","0","0","0","0","0","0","0","1063002","1063003","106301","0","0","0","0","0","1063001","1063012","1063011","0","0","0","0","0","0","0","0","0","0","1063501","0"
"0","1064511","0","0","0","0","0","0","0","0","1064002","1064003","106401","0","0","0","0","0","1064001","1064012","1064011","0","0","0","0","0","0","0","0","0","1064101","1064501","0"
"0","1065511","0","0","0","0","0","0","0","0","1065002","1065003","106501","0","0","0","0","0","1065001","1065012","1065011","0","0","0","0","0","0","0","0","0","0","1065501","0"
"0","1066511","0","0","0","0","0","0","0","0","1066002","1066003","106601","0","0","0","0","0","1066001","1066012","1066011","0","0","0","0","0","0","0","0","0","0","1066501","0"
