ce579c1cedbd6b3234cfa7db1748fc8bde1d42de680e3f80d0400aaa3fa711e8,baceb0f53630e53951e9b01a32da5ee9b436f89a7526cccb5c0ab17e658fde13,541f50b6d22caeed67438e1568ec7d50175928af90c07c21c303f291d3756597,c49813fe09ebee3d8d562911b22b489e8daf4478367fd5de56dcaf608b367428,d4a4ffe622afb131e264ca32422113c07178088445169521c7596c7fa7b79c17,1024c5cd504bd3b370780884955a0b0f39c7ce15f008e41226168eddb6715455,4d7760ec26ad625dd2dd6bc45d8b6e71f1edf083e72f337845a8cf00498169ef,4ca3e94ce070fb2d694553ff3c063ab1db96133efda88c3d65b8023f54e08d3f,5a2d8f34511d3793a295b1efc879267b5ff2567347cdbc99125d595734d7c3bd,1b02dbd6cebf43a8a0b0f90c12bd9453f2f108b55d7c4e7ec5945a4e5599caf2,05b5abe2e888592c317566e38a46887caaf0aff88475eec1e65c571fd0115cc3,95135fea425031aa7040d112e4e8e8d8b8bf46a6bfa50061265d900428056293,dd6e9a95b39310f52bb4b9f95aebdc7a518d88a1472364770b0a2bd97fd841fd,22414db43b8c6869d5adf12cc15d4af2c72d9f96a085adff269d846d438a4b83,8d227d49fb06afd5e803b5e86ad81174175a47e1d8f0118eece4e3b215cc9353,21040ad25ec64f9065cd8e52f14eae9f20ed87be574be6d68a740e6bbbe56f0a
"0","0","0","0","924072001","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","924072002","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","924072003","0","0","0","0","0","0","0","0","0","0","0"
"0","0","15","25102","924072101","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924072102","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924072103","0","0","0","0","0","0","2","0","0","0","0"
"0","0","100","91002","924072104","0","0","0","0","0","0","8","0","0","0","0"
"0","0","15","25102","924072201","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924072202","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924072203","0","0","0","0","0","0","2","0","0","0","0"
"0","0","100","91002","924072204","0","0","0","0","0","0","8","0","0","0","0"
"0","0","15","25102","924072301","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924072302","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924072303","0","0","0","0","0","0","2","0","0","0","0"
"0","0","100","91002","924072304","0","0","0","0","0","0","8","0","0","0","0"
"0","0","0","0","924082001","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","924082002","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","924082003","0","0","0","0","0","0","0","0","0","0","0"
"0","0","15","25102","924082101","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924082102","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924082103","0","0","0","0","0","0","2","0","0","0","0"
"0","0","100","91002","924082104","0","0","0","0","0","0","8","0","0","0","0"
"0","0","15","25102","924082201","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924082202","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924082203","0","0","0","0","0","0","2","0","0","0","0"
"0","0","100","91002","924082204","0","0","0","0","0","0","8","0","0","0","0"
"0","0","15","25102","924082301","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924082302","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924082303","0","0","0","0","0","0","2","0","0","0","0"
"0","0","100","91002","924082304","0","0","0","0","0","0","8","0","0","0","0"
"0","0","0","0","924092001","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","924092002","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","924092003","0","0","0","0","0","0","0","0","0","0","0"
"0","0","15","25102","924092101","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924092102","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924092103","0","0","0","0","0","0","2","0","0","0","0"
"0","0","100","91002","924092104","0","0","0","0","0","0","8","0","0","0","0"
"0","0","15","25102","924092201","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924092202","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924092203","0","0","0","0","0","0","2","0","0","0","0"
"0","0","100","91002","924092204","0","0","0","0","0","0","8","0","0","0","0"
"0","0","15","25102","924092301","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924092302","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924092303","0","0","0","0","0","0","2","0","0","0","0"
"0","0","100","91002","924092304","0","0","0","0","0","0","8","0","0","0","0"
"0","0","0","0","924102001","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","924102002","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","924102003","0","0","0","0","0","0","0","0","0","0","0"
"0","0","15","25102","924102101","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924102102","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924102103","0","0","0","0","0","0","2","0","0","0","0"
"0","0","100","91002","924102104","0","0","0","0","0","0","8","0","0","0","0"
"0","0","15","25102","924102201","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924102202","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924102203","0","0","0","0","0","0","2","0","0","0","0"
"0","0","100","91002","924102204","0","0","0","0","0","0","8","0","0","0","0"
"0","0","15","25102","924102301","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924102302","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924102303","0","0","0","0","0","0","2","0","0","0","0"
"0","0","100","91002","924102304","0","0","0","0","0","0","8","0","0","0","0"
"0","0","0","0","924112001","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","924112002","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","924112003","0","0","0","0","0","0","0","0","0","0","0"
"0","0","15","25102","924112101","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924112102","0","0","0","0","0","0","2","0","0","0","0"
"0","0","15","25102","924112103","0","0","0","0","0","0","2","0","0","0","0"
