6f3eee8bae3ed45b64d87b7f0656d8036773180e7ef3ec59fd64aa38326310e4,8a5262138860cf9200afd5ae53e01a5d98bac8b52c72615cc3ec60c2f11e1ef1,e5e547f4806388c525aad092c5da03ee2ebd2553a64bfe8598ae18fe55765738,e8a60101dd238eb6088d88971baf209820bffe9cb6863aa5d6a44be65360df94,b667b29a0352632960f3700adfb1b0dd1973db2c2ecc8d871133155d6ee573e6,7e3768d16fb5f832923f4cd857fa4ed2828f2d12475a77936b835c6cdb053402,a7edef73bf447b596dead4cf52f8ea56cd0f7f740e22409a5996e69dbe09b08b,a164a86229f3278cf5b4b34b2da1bb20a51d043dad9afdbdc6cdf919aed5b68c,72b64c6d5d4f0cd7e20ac3b67a79b733404903c137272440b092177751226ace,dee598843d4a91b567988e2463d1c70ca0fc4fb0ee66da216d26e862aedc6afc,db28fb44c1011f4d561fbf310e64f92556641f68f2462afacf6fefaa5a7ad142,0d3f9d99e569ac325b32a945e862ceb54ee53c41fe1df77d2046c3d3c962cbc0,a0bf1a5e288ff75e51b5c0872eac78c7fdda582f3f3221b04b681604aa4e06ef,f8c15979f48a5d846731de5a2fbf3a0a5cdf0e4073cafaacc1378bbeaa81e928,9344ae43f0a334dcf9380eb07ca69311d9245d904b35d278b599404f8751478d,0a03330fe2ff04a7ea7ebf899694ccc7583b6397157f2335dd15d2ef1083ad4d,ed40e316016960e4d943feb6c585200f32f69722f2c9b7b2f0f4e21392418b24,189a16f062945997503edb36f26112e1817fc63e57492fedc93c941d579d22ef,db4cad943479eba9c6ed5550d1d77d55cb25677f3ee64f35a19437a0a05cb0b8,63c3e684c1a157c822ff2571720497dd600237a44d7ca24ba773b306be70996a,29a1e4c791e61e69c678b3599bcb9c60d0630ff3813ec84c085a108f5be301ac,f8f54dbe54b5a9e469c7af96415fa40bd1fa5887708605be0225cda7e02a7bb7,7f64bae1cc59cdcab47a2a0a04b07d76dbcc0c4f2cab2d66fd3e69b2d11a6a95,bf0c01cf3ffb069c84ae57d48f6787e52dbd569f160b1ae1c7c23dcf80dd2f0b,4b4736c17e054cc99cd5b609c4e4c1f7d353a620e46dc18d2d0d59c70f3bb2d9,c548b1c5a6cb49e6fc595e3172dc063468d9c5a0e8922c3cbe4129cebc6cdb1f,6266b293e1e7c6c62b121b22ba93f112c4457eb6f14fb6a363f10cb372a9daba,5247b1110ad798ac23446f479db2da1b0b03d27d64f3b727f85bdf4498d87b89,1b6cd4c0d1df5ef8faac603460a103381d5cac3ade8952be6d2b5280d0345c47,da359fa61d08f7744849b35d3c332a2dfdaafe25d485fdfc62337a93a853b2ce,4b6687d3fa409fc0b92bca8dad9e99a3b9bb3b2d34fd0c76614a04062a5c7b3b,eff75f7576bf9e7e15a2ad4173c0c363cc6707d7a1da1d6916c68a61494e9490,059dbc8cafcaa5b62c35841f220eba83f8cfffc03ca387df511e3f08c6f08a6c,1fbfb4815967f70c5d454a41df1e9ce8e13960428760f6d29f6b7639173a5eb5,e1c9a64d340215561144b3b1c2521221276d1cbc1e1b9b68e0c6c193faa7e725,374ded45e839bb214c55b1eba71569918566eb6642147a53ed1900515f8410dc,67e8514065b29fa3b2be8fface919a3f5a34065260bc4e0b6f6767852d34a40d,658e843e56b9746da5716436cd214f8e7be7f9062c6aaad05bc5c850f0f9b2c8,d50ed811a56ff49e71803165464e73b4e9d7c3f4d2f235af892cc37533f5ec1c,d641dda05e3279687790777a5ddafb8e9e6e26e07f58872f39ee4d25496cd302,aa0c738cebb463db71f824521f37123b6995d9df0e274c38ab4df39772a8d7f7,336750a29291aa0e04e6c6e4f8e9a99d100e14a12d7f4f0e48c1556eb837f9ac,606ddbf527a544cca47d6db66ff13af478439a2a2d94bfa991e0b5b213ac37f3,a46a0d44f925965380fda540dfff84134d124808bf9435fab356a0e94af232ee
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","253200","2600","0","0","0","2901","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","315783","2600","770110101","沙塵野豬","2600","0","0","0"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","251800","2600","0","0","0","3043","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","314854","2600","770110102","樹精","2600","0","0","0"
"2600","2600","261","0","0","0","0","200000001","360","0","0","0","250600","2600","0","0","0","0","0","0","0","39","0","0","0","392","0","2600","0","1","0","0","0","0","0","0","378036","2600","770110103","小狸貓","2600","0","0","1487"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","252000","2600","0","0","0","2996","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","315160","2600","770110201","多倫多獸","2600","0","0","0"
"2600","2600","653","0","0","0","0","200000001","360","0","0","0","251200","2600","0","0","0","3090","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","316267","2600","770110202","哥布林護衛","2600","0","0","0"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","250100","2600","0","0","0","3810","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","312677","2600","770110203","棘刺蟹","2600","0","0","0"
"2600","2600","653","0","0","0","0","200000001","360","0","0","0","251100","2600","0","0","0","2384","0","0","0","39","0","0","0","979","0","2600","0","1","0","0","0","0","0","0","296797","2600","770110301","岩龜暴君","2600","0","0","0"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","251600","2600","0","0","0","2667","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","317295","2600","770110302","狂野角鹿","2600","0","0","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","251300","2600","0","0","0","3137","0","0","0","39","0","0","0","979","0","2600","0","1","0","0","0","0","0","0","323106","2600","770110303","叢林護衛","2600","0","0","0"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","251600","2600","0","0","0","2667","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","317295","2600","770110401","狂野角鹿","2600","0","0","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","252300","2600","0","0","0","11497","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","267867","2600","770110402","岩石蜥蜴","2600","0","0","0"
"2600","2600","196","0","0","0","0","200000001","360","0","0","0","257200","2600","0","0","0","11604","0","0","0","39","0","0","0","294","0","2600","0","1","0","0","0","0","0","0","259199","2600","770110403","毒莢花","2600","0","0","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","257400","2600","0","0","0","0","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","26","0","0","278280","2600","770110404","潛陸水母","2600","0","0","57"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","251900","2600","0","0","0","2950","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","315466","2600","770110501","擰扭相思樹","2600","0","0","0"
"2600","2600","653","0","0","0","0","200000001","360","0","0","0","251200","2600","0","0","0","3090","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","316267","2600","770110502","哥布林護衛","2600","0","0","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","254600","2600","0","0","0","0","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","261410","2600","770110503","石靈","2600","0","0","7243"
"2600","2600","327","0","0","0","0","200000001","360","0","0","0","254800","2600","0","0","0","12345","0","0","0","39","0","0","0","490","0","2600","0","1","0","0","0","0","0","0","273270","2600","770110504","毒蟾蜍","2600","0","0","0"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","252000","2600","0","0","0","2996","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","315160","2600","770110601","多倫多獸","2600","0","0","0"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","251000","2600","0","0","0","3279","0","0","0","39","0","0","0","1175","0","2600","0","1","0","0","0","0","0","0","297783","2600","770110602","生者劍士像","2600","0","0","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","252200","2600","0","0","0","11639","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","266127","2600","770110603","毒牙蜥蜴","2600","0","0","0"
"2600","2600","327","0","0","0","0","200000001","360","0","0","0","253900","2600","0","0","0","11497","0","0","0","39","0","0","0","490","0","2600","0","1","0","0","0","0","0","0","273898","2600","770110604","盜人蛤蟆","2600","0","0","0"
"2600","2600","653","0","0","0","0","200000001","360","0","0","0","252800","2600","0","0","0","2571","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","319632","2600","770110701","獸人","2600","0","0","0"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","251800","2600","0","0","0","3043","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","314854","2600","770110702","樹精","2600","0","0","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","253000","2600","0","0","0","11310","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","270117","2600","770110703","重鎚巨蟹","2600","0","0","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","254700","2600","0","0","0","0","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","26","0","0","312943","2600","770110704","女中音之鳥","2600","0","0","0"
"2600","2600","653","0","0","0","0","200000001","360","0","0","0","251100","2600","0","0","0","2384","0","0","0","39","0","0","0","979","0","2600","0","1","0","0","0","0","0","0","296797","2600","770110801","岩龜暴君","2600","0","0","0"
"2600","2600","914","0","0","0","0","200000001","360","0","0","0","254100","2600","0","0","0","3326","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","299716","2600","770110802","寄居蟹騎士","2600","0","0","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","252500","2600","0","0","0","11593","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","266701","2600","770110803","火蜥蜴","2600","0","0","0"
"2600","2600","196","0","0","0","0","200000001","360","0","0","0","255900","2600","0","0","0","7562","0","0","0","39","0","0","0","294","0","2600","0","1","0","0","0","0","0","0","270111","2600","770110804","狗頭刺客","2600","0","0","0"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","251700","2600","0","0","0","2714","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","316994","2600","770110901","冰雪角鹿","2600","0","0","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","252600","2600","0","0","0","0","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","271251","2600","770110902","軟泥怪","2600","0","0","9809"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","254400","2600","0","0","0","12062","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","260810","2600","770110903","歡呼半獸人","2600","0","0","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","257600","2600","0","0","0","228","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","26","0","0","263803","2600","770110904","氣球鳥","2600","0","0","0"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","251000","2600","0","0","0","3279","0","0","0","39","0","0","0","1175","0","2600","0","1","0","0","0","0","0","0","297783","2600","770111001","生者劍士像","2600","0","0","0"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","250100","2600","0","0","0","3810","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","312677","2600","770111002","棘刺蟹","2600","0","0","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","253600","2600","0","0","0","11090","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","263803","2600","770111003","天使鏢魚","2600","0","0","0"
"2600","2600","196","0","0","0","0","200000001","360","0","0","0","257000","2600","0","0","0","7868","0","0","0","39","0","0","0","294","0","2600","0","1","0","0","0","0","0","0","257071","2600","770111004","鑽頭鼴鼠","2600","0","0","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","252900","2600","0","0","0","2620","0","0","0","39","0","0","0","979","0","2600","0","1","0","0","0","0","0","0","326481","2600","770111101","高等獸人","2600","0","0","0"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","251600","2600","0","0","0","2667","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","317295","2600","770111102","狂野角鹿","2600","0","0","0"
"2600","2600","327","0","0","0","0","200000001","360","0","0","0","253300","2600","0","0","0","0","0","0","0","39","0","0","0","490","0","2600","0","1","0","0","0","0","0","0","275171","2600","770111103","憤怒烏賊","2600","0","0","10676"
"2600","2600","131","0","0","0","0","200000001","360","0","0","0","257800","2600","0","0","0","2962","0","0","0","39","0","0","0","196","0","2600","0","1","0","0","0","0","0","0","252829","2600","770111104","癲狂之花","2600","0","0","0"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","251800","2600","0","0","0","3043","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","314854","2600","770111201","樹精","2600","0","0","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","251300","2600","0","0","0","3137","0","0","0","39","0","0","0","979","0","2600","0","1","0","0","0","0","0","0","323106","2600","770111202","叢林護衛","2600","0","0","0"
"2600","2600","196","0","0","0","0","200000001","360","0","0","0","256700","2600","0","0","0","7913","0","0","0","39","0","0","0","294","0","2600","0","1","0","0","0","0","0","0","272030","2600","770111203","流氓水獺","2600","0","0","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","256900","2600","0","0","0","0","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","26","0","0","279320","2600","770111204","岩窟蝸牛","2600","0","0","52"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","251700","2600","0","0","0","2714","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","316994","2600","770111301","冰雪角鹿","2600","0","0","0"
"2600","2600","653","0","0","0","0","200000001","360","0","0","0","250400","2600","0","0","0","2807","0","0","0","39","0","0","0","979","0","2600","0","1","0","0","0","0","0","0","294135","2600","770111302","海獅怪","2600","0","0","0"
"2600","2600","783","0","0","0","0","200000001","360","0","0","0","250900","2600","0","0","0","3230","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","291924","2600","770111303","生者戰士像","2600","0","0","0"
"2600","2600","327","0","0","0","0","200000001","360","0","0","0","253900","2600","0","0","0","11497","0","0","0","39","0","0","0","490","0","2600","0","1","0","0","0","0","0","0","273898","2600","770111304","盜人蛤蟆","2600","0","0","0"
"260","260","241","0","0","0","0","200000001","360","33","0","15","606301","260","0","1","0","17714","0","0","0","75","0","6","0","346","0","260","0","28","0","0","0","2","0","0","151304","260","770111305","亞里莎的闇影","260","0","1822","0"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","252000","2600","0","0","0","2996","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","315160","2600","770111401","多倫多獸","2600","0","0","0"
"2600","2600","914","0","0","0","0","200000001","360","0","0","0","254100","2600","0","0","0","3326","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","299716","2600","770111402","寄居蟹騎士","2600","0","0","0"
"260","260","837","0","60","0","0","200000001","360","21","0","22","604503","260","0","1","6","7560","0","0","0","39","0","6","0","1260","0","260","0","28","0","0","0","12","0","0","237716","260","770111403","空花的闇影","260","0","845","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","252500","2600","0","0","0","11593","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","266701","2600","770111404","火蜥蜴","2600","0","0","0"
"2600","2600","392","0","0","0","0","200000001","360","0","0","0","254400","2600","0","0","0","12062","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","260810","2600","770111405","歡呼半獸人","2600","0","0","0"
"2600","2600","653","0","0","0","0","200000001","360","0","0","0","251100","2600","0","0","0","2384","0","0","0","39","0","0","0","979","0","2600","0","1","0","0","0","0","0","0","296797","2600","770111501","岩龜暴君","2600","0","0","0"
"2600","2600","1044","0","0","0","0","200000001","360","0","0","0","250700","2600","0","0","0","2478","0","0","0","39","0","0","0","392","0","2600","0","1","0","0","0","0","0","0","325315","2600","770111502","魔像","2600","0","0","0"
"2600","2600","914","0","0","0","0","200000001","360","0","0","0","254100","2600","0","0","0","3326","0","0","0","39","0","0","0","588","0","2600","0","1","0","0","0","0","0","0","299716","2600","770111503","寄居蟹騎士","2600","0","0","0"
"260","260","444","0","0","0","0","200000001","360","34","0","7","600301","260","0","2","0","18347","0","0","0","48","0","6","0","391","0","260","0","28","0","0","0","2","0","0","208303","260","770111504","怜的闇影","260","0","1545","0"
"2600","2600","327","0","0","0","0","200000001","360","0","0","0","255200","2600","0","0","0","13852","0","0","0","39","0","0","0","490","0","2600","0","1","0","0","0","0","0","0","251141","2600","770111505","冰魚","2600","0","0","0"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","252000","2600","0","0","0","2996","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","315160","2600","770111601","多倫多獸","2600","0","0","0"
"2600","2600","522","0","0","0","0","200000001","360","0","0","0","250100","2600","0","0","0","3810","0","0","0","39","0","0","0","783","0","2600","0","1","0","0","0","0","0","0","312677","2600","770111602","棘刺蟹","2600","0","0","0"
"260","260","1029","0","0","0","0","200000001","360","28","0","26","604701","260","0","1","5","7623","0","0","0","39","0","6","0","1161","0","260","0","28","0","0","0","4","0","0","250690","260","770111603","純的闇影","260","0","512","0"
"2600","2600","196","0","0","0","0","200000001","360","0","0","0","256000","2600","0","0","0","0","0","0","0","39","0","0","0","294","0","2600","0","1","0","0","0","0","0","0","267240","2600","770111604","翼耳兔","2600","0","0","13359"
