b3d2e2fbe85ec1e2cb74cbc559e53ef3dd646b799608e44ea09dcad265bd2b81,b6d79cf0485220ba5ca93c7d5b56d858513dc19cffabd00e80fb923f5d3bbd10,21f943c78aa78714456bdf4f3155330defaac1f7aa9f6c7c4016013474565a32,caff0f0258b9c7e4ce7033c3edcf1ca19cb8eae3ecc3f5bb5c2af75aa82447f8,fb26b4753b0771bbf74670f4f4a3d22516d7527e57bf576d4ecc896615a4be0a,98a4e8baef49b01cbaff5e26cdbbdc8e95a47e0f91483400aa97e13e4ef75198,fc140de0c39d186ee270eb27877da67eca2e8a28dd155947e19339740d205d22,9779fd5554c9402bea4aff605c2fc46cf757f0fa6a90492ae6849a0d573ac58b,4189f95479e011ef2e5a24b15a5f086fd58bf633d59ee0c956aee26fdc6318b5,20056e552b092e9c2986cbbc43f309b5e5f7984dedb20eae7d39bd9eba2725c0,16ca2789a9814deee2f7a0220dbdef0c45a316ecf7da64a5b9b8c7d357e1aef9,923d1d195d202ef4be68a7ea295d93145011ed17214b52984e418a2bd0a7fdaf,7f5ad730c3ebab995a917bfced7938a8149af480b1ba73b3dee80cdc85d85248,f81b6bccedae49d9254d3e3a9a815edbb36719a14e604a96369fc1cb5828b294,cfd39cc9a8ef30914444459c02e25e4ac8b312561868b5c323497296cda6474b,2eb1f8e35d0ce520bed37aa337593660bdf31b48567914c8ff0be78bf279b8b1
"0","0","0","1","0","4","0","0","101011","0","110010011","101281","1","0","0","4"
"0","0","0","1","0","4","0","0","101251","0","110010021","101521","1","0","0","4"
"0","0","0","1","0","4","0","0","101161","0","110010031","101431","1","0","0","4"
"0","0","0","1","0","4","0","0","101371","0","110010041","101551","1","0","0","4"
"0","0","0","1","0","4","0","0","101161","0","110010051","101611","1","0","0","4"
"0","0","0","1","0","4","0","0","101071","0","110010061","101401","1","0","0","4"
"0","0","0","1","0","4","0","0","101251","0","110010071","101581","1","0","0","4"
"0","0","0","1","0","4","0","0","101281","0","110010081","101611","1","0","0","4"
"0","0","0","1","0","4","0","0","101131","0","110010091","101551","1","0","0","4"
"0","0","0","1","0","4","0","0","101011","0","110010101","101611","1","0","0","4"
"0","0","0","1","0","4","0","0","101191","0","110020011","101011","1","0","0","4"
"0","0","0","1","0","4","0","0","101251","0","110020021","101371","1","0","0","4"
"0","0","0","1","0","4","0","0","101401","0","110020031","101551","1","0","0","4"
"0","0","0","1","0","4","0","0","101521","0","110020041","101611","1","0","0","4"
"0","0","0","1","0","4","0","0","101281","0","110020051","101581","1","0","0","4"
"0","0","0","1","0","4","0","0","101251","0","110020061","101611","1","0","0","4"
"0","0","0","1","0","4","0","0","101071","0","110020071","101431","1","0","0","4"
"0","0","0","1","0","4","0","0","101131","0","110020081","101581","1","0","0","4"
"0","0","0","1","0","4","0","0","102163","0","110020091","122371","1","0","0","4"
"0","0","0","1","0","4","0","0","102013","0","110020101","102581","1","0","0","4"
"0","0","0","1","0","4","0","0","102252","0","110020111","102551","1","0","0","4"
"0","0","0","1","0","4","0","0","102222","0","110020121","102612","1","0","0","4"
"0","0","0","1","0","4","0","0","122493","0","110030011","102551","1","0","0","4"
"0","0","0","1","0","4","0","0","122491","0","110030021","102612","1","0","0","4"
"0","0","0","1","0","4","0","0","102163","0","110030031","102252","1","0","0","4"
"0","0","0","1","0","4","0","0","102222","0","110030041","102192","1","0","0","4"
"0","0","0","1","0","4","0","0","102013","0","110030051","102131","1","0","0","4"
"0","0","0","1","0","4","0","0","102014","0","110030061","102101","1","0","0","4"
"0","0","0","1","0","4","0","0","102041","0","110030071","122282","1","0","0","4"
"0","0","0","1","0","4","0","0","122312","0","110030081","122342","1","0","0","4"
"0","0","0","1","0","4","0","0","122372","0","110030091","122401","1","0","0","4"
"0","0","0","1","0","4","0","0","122432","0","110030101","122521","1","0","0","4"
"0","0","0","1","0","4","0","0","102552","0","110030111","102582","1","0","0","4"
"0","0","0","1","0","4","0","0","122614","0","110030121","122613","1","0","0","4"
"0","0","0","1","0","4","0","0","102101","0","110040011","102252","1","0","0","4"
"0","0","0","1","0","4","0","0","102014","0","110040021","102192","1","0","0","4"
"0","0","0","1","0","4","0","0","113071","0","110040031","102013","1","0","0","4"
"0","0","0","1","0","4","0","0","113011","0","110040041","102163","1","0","0","4"
"0","0","0","1","0","4","0","0","123161","0","110040051","123251","1","0","0","4"
"0","0","0","1","0","4","0","0","113221","0","110040061","113191","1","0","0","4"
"0","0","0","1","0","4","0","0","123281","0","110040071","102552","1","0","0","4"
"0","0","0","1","0","4","0","0","123311","0","110040081","102582","1","0","0","4"
"0","0","0","1","0","4","0","0","123341","0","110040091","122614","1","0","0","4"
"0","0","0","1","0","4","0","0","113431","0","110040101","113521","1","0","0","4"
"0","0","0","1","0","4","0","0","113551","0","110040111","113581","1","0","0","4"
"0","0","0","1","0","4","0","0","113611","0","110040121","123612","1","0","0","4"
"0","0","0","1","0","4","0","0","123192","0","110040131","113252","1","0","0","4"
"0","0","0","1","0","4","0","0","123161","0","110050011","113191","1","0","0","4"
"0","0","0","1","0","4","0","0","113221","0","110050021","113071","1","0","0","4"
"0","0","0","1","0","4","0","0","123192","0","110050031","123251","1","0","0","4"
"0","0","0","1","0","4","0","0","113012","0","110050041","113101","1","0","0","4"
"0","0","0","1","0","4","0","0","113162","0","110050051","113252","1","0","0","4"
"0","0","0","1","0","4","0","0","123041","0","110050061","113131","1","0","0","4"
"0","0","0","1","0","4","0","0","113342","0","110050071","113522","1","0","0","4"
"0","0","0","1","0","4","0","0","123371","0","110050081","123432","1","0","0","4"
"0","0","0","1","0","4","0","0","123282","0","110050091","123461","1","0","0","4"
"0","0","0","1","0","4","0","0","113401","0","110050101","123491","1","0","0","4"
"0","0","0","1","0","4","0","0","113552","0","110050111","113162","1","0","0","4"
"0","0","0","1","0","4","0","0","123582","0","110050121","113012","1","0","0","4"
"0","0","0","1","0","4","0","0","123072","0","110050131","113222","1","0","0","4"
"0","0","0","1","0","4","0","0","113101","0","110060011","113131","1","0","0","4"
"0","0","0","1","0","4","0","0","113162","0","110060021","123192","1","0","0","4"
"0","0","0","1","0","4","0","0","123193","0","110060031","113252","1","0","0","4"
"0","0","0","1","0","4","0","0","123132","0","110060041","113012","1","0","0","4"
"0","0","0","1","0","4","0","0","113013","0","110060051","123072","1","0","0","4"
"0","0","0","1","0","4","0","0","123042","0","110060061","113222","1","0","0","4"
"0","0","0","1","0","4","0","0","113283","0","110060071","123041","1","0","0","4"
"0","0","0","1","0","4","0","0","123343","0","110060081","113522","1","0","0","4"
"0","0","0","1","0","4","0","0","113372","0","110060091","113552","1","0","0","4"
"0","0","0","1","0","4","0","0","113553","0","110060101","123582","1","0","0","4"
"0","0","0","1","0","4","0","0","113614","0","110060111","113013","1","0","0","4"
"0","0","0","1","0","4","0","0","123583","0","110060121","123193","1","0","0","4"
"0","0","0","1","0","4","0","0","124131","0","110060131","123042","1","0","0","4"
"0","0","0","1","0","4","0","0","124101","0","110060141","124251","1","0","0","4"
"0","0","0","1","0","4","0","0","113222","0","110070011","123432","1","0","0","4"
"0","0","0","1","0","4","0","0","113013","0","110070021","123072","1","0","0","4"
"0","0","0","1","0","4","0","0","124251","0","110070031","123132","1","0","0","4"
"0","0","0","1","0","4","0","0","114011","0","110070041","124131","1","0","0","4"
"0","0","0","1","0","4","0","0","124101","0","110070051","114191","1","0","0","4"
"0","0","0","1","0","4","0","0","124161","0","110070061","124071","1","0","0","4"
"0","0","0","1","0","4","0","0","114041","0","110070071","114221","1","0","0","4"
"0","0","0","1","0","4","0","0","114011","0","110070081","124251","1","0","0","4"
"0","0","0","1","0","4","0","0","114281","0","110070091","124101","1","0","0","4"
"0","0","0","1","0","4","0","0","114221","0","110070101","124161","1","0","0","4"
"0","0","0","1","0","4","0","0","124311","0","110070111","114041","1","0","0","4"
"0","0","0","1","0","4","0","0","114341","0","110070121","124071","1","0","0","4"
"0","0","0","1","0","4","0","0","114371","0","110070131","114191","1","0","0","4"
"0","0","0","1","0","4","0","0","124401","0","110070141","124131","1","0","0","4"
"0","0","0","1","0","4","0","0","114041","0","110080011","114011","1","0","0","4"
"0","0","0","1","0","4","0","0","124131","0","110080021","124161","1","0","0","4"
"0","0","0","1","0","4","0","0","124101","0","110080031","124071","1","0","0","4"
"0","0","0","1","0","4","0","0","114191","0","110080041","114221","1","0","0","4"
"0","0","0","1","0","4","0","0","114281","0","110080051","114011","1","0","0","4"
"0","0","0","1","0","4","0","0","124311","0","110080061","114041","1","0","0","4"
"0","0","0","1","0","4","0","0","114341","0","110080071","114221","1","0","0","4"
"0","0","0","1","0","4","0","0","124431","0","110080081","114191","1","0","0","4"
"0","0","0","1","0","4","0","0","124521","0","110080091","124131","1","0","0","4"
"0","0","0","1","0","4","0","0","124401","0","110080101","114011","1","0","0","4"
"0","0","0","1","0","4","0","0","114371","0","110080111","124101","1","0","0","4"
"0","0","0","1","0","4","0","0","114341","0","110080121","124251","1","0","0","4"
"0","0","0","1","0","4","0","0","124491","0","110080131","124071","1","0","0","4"
"0","0","0","1","0","4","0","0","114461","0","110080141","114221","1","0","0","4"
