20b8223f1d5c68356a5731e6fbccf206542323e52e0710424cec22ae463db94f,f0fb5937f1c904e4243459840b6c93bae385a30ffeab99780d9ad8b380efd731,88f0c786d804d9ca9b385669d3391595c205682437fd5647b27f0342183625bc,3394726b45c9a4ecfb906bfb2946e3ebef47b46dfdd1eb7355e9fa22b66fc88e,cf1fbef0499de19a7a212ec4bdc155457d378e1bcf0e77be96677cacd995a043,641f52a2e6d45d63d2228d764c41abc08dc320e12c58194be30ad61048870dcc,42a00b8d8d820252b76cff13cd7d84458b2dd153164e79d2fb37a953bf7c63b0,c66d00007ebd0a202c8dbaf4b609e356843c93187eed778f21c1150fefe7b690,c0cb81b105ae60d4bc29c428538ce801dc7328c72c4b6920714bcedbb646c77f,a1332d440f2c63ff8b6f97e9591833fecc22bbf0817aae4a78b1c4ff60f15ec4
"0","302","10000","0","0","0","1","2018/01/01 15:00:00","2018/02/28 14:59:59","0"
"0","302","10001","0","0","0","1","2018/02/28 15:00:00","2018/03/15 14:59:59","1"
"0","302","10002","0","0","0","1","2018/03/15 15:00:00","2018/03/31 14:59:59","1"
"0","302","10003","0","0","0","1","2018/12/21 16:00:00","2018/12/27 15:59:59","1"
"0","302","10004","0","0","0","1","2018/04/16 15:00:00","2018/04/30 11:59:59","1"
"0","302","10005","0","0","0","1","2019/01/03 16:00:00","2019/01/09 15:59:59","1"
"0","302","10006","0","0","0","1","2018/10/09 16:00:00","2018/10/22 15:59:59","1"
"0","302","10007","0","0","0","1","2018/10/22 16:00:00","2018/11/08 15:59:59","1"
"0","302","10008","0","0","0","1","2018/11/08 16:00:00","2018/11/15 15:59:59","1"
"0","302","10009","0","0","0","1","2018/11/15 16:00:00","2018/11/30 15:59:59","1"
"0","302","10010","0","0","0","1","2018/11/30 16:00:00","2018/12/13 15:59:59","1"
"0","302","10011","0","0","0","1","2018/12/13 16:00:00","2018/12/27 15:59:59","1"
"0","302","10012","0","0","0","1","2018/12/27 16:00:00","2019/01/09 15:59:59","1"
"0","302","10013","0","0","0","1","2019/01/09 16:00:00","2019/01/22 15:59:59","1"
"0","302","10014","0","0","0","1","2019/01/22 16:00:00","2019/02/01 11:59:59","1"
"0","302","10015","0","0","0","1","2019/02/13 16:00:00","2019/02/27 15:59:59","1"
"0","302","10016","0","0","0","1","2019/02/27 16:00:00","2019/03/13 15:59:59","1"
"0","302","10017","0","0","0","1","2019/03/13 16:00:00","2019/03/27 15:59:59","1"
"0","302","10018","0","0","0","1","2019/03/27 16:00:00","2019/04/03 15:59:59","1"
"0","302","10019","0","0","0","1","2019/04/03 16:00:00","2019/04/19 15:59:59","1"
"0","302","10020","0","0","0","1","2019/04/19 16:00:00","2019/05/07 15:59:59","1"
"0","302","10021","0","0","0","1","2019/05/14 16:00:00","2019/06/03 15:59:59","1"
"0","302","10022","0","0","0","1","2019/06/03 16:00:00","2019/06/17 15:59:59","1"
"0","302","10023","0","0","0","1","2019/06/17 16:00:00","2019/07/01 15:59:59","1"
"0","302","10024","0","0","0","1","2019/07/15 16:00:00","2019/07/26 15:59:59","1"
"0","302","10025","0","0","0","1","2019/07/26 16:00:00","2019/08/01 15:59:59","1"
"0","302","10026","0","0","0","1","2019/08/28 16:00:00","2019/09/02 15:59:59","1"
"0","302","10027","0","0","0","1","2019/08/01 16:00:00","2019/08/15 15:59:59","1"
"0","302","10028","0","0","0","1","2019/08/15 16:00:00","2019/08/28 15:59:59","1"
"0","302","10029","0","0","0","1","2019/09/09 16:00:00","2019/09/17 15:59:59","1"
"0","302","10030","0","0","0","1","2019/09/17 16:00:00","2019/09/20 15:59:59","1"
"0","302","10031","0","0","0","1","2019/09/20 16:00:00","2019/10/01 15:59:59","1"
"0","302","10032","0","0","0","1","2019/10/01 16:00:00","2019/10/15 15:59:59","1"
"0","302","10033","0","0","0","1","2019/10/15 16:00:00","2019/10/18 15:59:59","1"
"0","302","10034","0","0","0","1","2019/10/18 16:00:00","2019/11/01 15:59:59","1"
"0","302","10035","0","0","0","1","2019/11/01 16:00:00","2019/11/15 15:59:59","1"
"0","302","10036","0","90001","0","1","2020/12/01 16:00:00","2020/12/04 15:59:59","1"
"0","302","10037","0","0","0","1","2019/11/19 16:00:00","2019/12/02 15:59:59","1"
"0","302","10038","0","0","0","1","2019/12/02 16:00:00","2019/12/13 15:59:59","1"
"0","302","10039","0","90002","0","1","2020/12/21 16:00:00","2020/12/26 15:59:59","1"
"0","302","10040","0","0","0","1","2019/12/16 16:00:00","2019/12/30 15:59:59","1"
"0","302","10041","0","0","0","1","2019/12/30 16:00:00","2020/01/02 15:59:59","1"
"0","302","10042","0","0","0","1","2020/01/02 16:00:00","2020/01/10 15:59:59","1"
"0","302","10043","0","90003","0","1","2020/01/28 16:00:00","2020/02/04 15:59:59","1"
"0","302","10044","0","0","0","1","2020/01/10 16:00:00","2020/01/21 15:59:59","1"
"0","302","10045","0","0","0","1","2020/02/04 16:00:00","2020/02/14 15:59:59","1"
"0","302","10046","0","90004","0","1","2020/02/14 16:00:00","2020/02/19 15:59:59","1"
"0","302","10047","0","0","0","1","2020/02/19 16:00:00","2020/03/04 15:59:59","1"
"0","302","10048","0","0","0","1","2020/03/04 16:00:00","2020/03/13 15:59:59","1"
"0","302","10049","0","0","0","1","2020/03/13 16:00:00","2020/03/19 15:59:59","1"
"0","302","10050","0","0","0","1","2020/03/19 16:00:00","2020/04/01 15:59:59","1"
"0","302","10051","0","0","0","1","2020/04/01 16:00:00","2020/04/14 15:59:59","1"
"0","302","10052","0","90005","0","1","2020/04/14 16:00:00","2020/04/22 15:59:59","1"
"0","302","10053","0","0","0","1","2020/04/22 16:00:00","2020/05/05 15:59:59","1"
"0","302","10054","0","0","0","1","2020/05/08 16:00:00","2020/05/15 15:59:59","1"
"0","302","10055","0","90006","0","1","2020/05/15 16:00:00","2020/05/22 15:59:59","1"
"0","302","10056","0","0","0","1","2020/05/22 16:00:00","2020/06/03 15:59:59","1"
"0","302","10057","0","0","0","1","2020/06/03 16:00:00","2020/06/15 15:59:59","1"
"0","302","10058","0","0","0","1","2020/06/15 16:00:00","2020/06/22 15:59:59","1"
"0","302","10059","0","90007","0","1","2020/08/03 16:00:00","2020/08/06 15:59:59","1"
"0","302","10060","0","0","0","1","2020/09/30 16:00:00","2020/10/13 15:59:59","1"
"0","302","10061","0","0","0","1","2020/10/13 16:00:00","2020/10/26 15:59:59","1"
"0","302","10062","0","90008","0","1","2020/11/13 16:00:00","2020/11/18 15:59:59","1"
"0","302","10063","0","0","0","1","2020/07/02 16:00:00","2020/07/13 15:59:59","1"
"0","302","10064","0","90009","0","1","2020/07/13 16:00:00","2020/07/20 15:59:59","1"
"0","302","10065","0","0","0","1","2020/07/20 16:00:00","2020/07/30 15:59:59","1"
"0","302","10066","0","0","0","1","2020/07/30 16:00:00","2020/08/03 15:59:59","1"
"0","302","10067","0","0","0","1","2020/08/06 16:00:00","2020/08/17 15:59:59","1"
"0","302","10068","0","90010","0","1","2020/09/11 16:00:00","2020/09/16 15:59:59","1"
"0","302","10069","0","0","0","1","2020/08/21 16:00:00","2020/09/01 15:59:59","1"
"0","302","10070","0","0","0","1","2020/09/04 16:00:00","2020/09/11 15:59:59","1"
"0","302","10071","0","90011","0","1","2020/10/26 16:00:00","2020/11/02 15:59:59","1"
"0","302","10072","0","0","0","1","2020/09/16 16:00:00","2020/09/24 15:59:59","1"
"0","302","10073","0","0","0","1","2020/09/24 16:00:00","2020/09/30 15:59:59","1"
"0","302","10074","0","0","0","1","2020/11/05 16:00:00","2020/11/13 15:59:59","1"
"0","302","10075","0","0","0","1","2020/11/18 16:00:00","2020/11/26 15:59:59","1"
"0","302","10076","0","90012","0","1","2020/11/26 16:00:00","2020/12/01 15:59:59","1"
"0","302","10077","0","0","0","1","2020/12/04 16:00:00","2020/12/14 15:59:59","1"
"0","302","10078","0","90013","0","1","2020/12/14 16:00:00","2020/12/18 15:59:59","1"
"0","302","10079","0","0","0","1","2020/12/26 16:00:00","2021/01/06 15:59:59","1"
"0","302","10080","0","0","0","1","2021/01/06 16:00:00","2021/01/14 15:59:59","1"
"0","302","10081","0","90014","0","1","2021/01/15 16:00:00","2021/01/20 15:59:59","1"
"0","302","10082","0","0","0","1","2021/01/20 16:00:00","2021/02/01 15:59:59","1"
"0","302","10083","0","0","0","1","2021/02/01 16:00:00","2021/02/11 15:59:59","1"
"0","302","10084","0","90015","0","1","2021/02/15 16:00:00","2021/02/19 15:59:59","1"
"0","302","10085","0","0","0","1","2021/02/19 16:00:00","2021/03/02 15:59:59","1"
"0","302","10086","0","90016","0","1","2021/03/12 16:00:00","2021/03/17 15:59:59","1"
"0","302","10087","0","0","0","1","2021/03/02 16:00:00","2021/03/12 15:59:59","1"
"0","302","10088","0","90017","0","1","2021/04/16 16:00:00","2021/04/27 15:59:59","1"
"0","302","10089","0","0","0","1","2021/03/28 16:00:00","2021/04/06 15:59:59","1"
"0","302","10090","0","0","0","1","2021/04/06 16:00:00","2021/04/16 15:59:59","1"
"0","302","10091","0","90018","0","1","2021/03/17 16:00:00","2021/03/28 15:59:59","1"
"0","302","10092","0","0","0","1","2021/04/27 16:00:00","2021/05/07 15:59:59","1"
"0","302","10093","0","0","0","1","2021/05/07 16:00:00","2021/05/16 15:59:59","1"
"0","302","10094","0","90019","0","1","2021/05/16 16:00:00","2021/05/21 15:59:59","1"
"0","302","10095","0","90020","0","1","2021/05/21 16:00:00","2021/05/26 15:59:59","1"
"0","302","10096","0","0","0","1","2021/05/26 16:00:00","2021/06/02 15:59:59","1"
"0","302","10097","0","0","0","1","2021/06/04 16:00:00","2021/06/14 15:59:59","1"
"0","302","10098","0","90021","0","1","2021/06/14 16:00:00","2021/06/19 15:59:59","1"
"0","302","10099","0","0","0","1","2021/06/19 16:00:00","2021/06/27 15:59:59","1"
"30118","302","10100","0","0","0","1","2021/06/27 16:00:00","2021/07/02 15:59:59","1"
"30117","302","10101","0","0","0","1","2021/06/27 16:00:00","2021/07/02 15:59:59","1"
"30120","302","10102","0","0","0","1","2021/07/05 16:00:00","2021/07/14 15:59:59","1"
"30121","302","10103","0","90022","0","1","2021/08/09 16:00:00","2021/08/25 15:59:59","1"
"30122","302","10104","0","0","0","1","2021/07/14 16:00:00","2021/07/24 15:59:59","1"
"30123","302","10105","0","0","0","1","2021/07/21 16:00:00","2021/07/30 15:59:59","1"
"30125","302","10106","0","0","0","1","2021/08/01 16:00:00","2021/08/09 15:59:59","1"
"0","302","10107","0","90023","0","1","2021/07/14 16:00:00","2021/07/21 15:59:59","1"
"30127","302","10108","0","0","0","1","2021/08/25 16:00:00","2021/09/01 15:59:59","1"
"30128","302","10109","0","0","0","1","2021/08/25 16:00:00","2021/08/31 15:59:59","1"
"0","302","10110","0","0","0","1","2021/09/01 16:00:00","2021/09/12 15:59:59","1"
"0","302","10111","0","90024","0","1","2021/09/12 16:00:00","2021/09/22 15:59:59","1"
"0","302","10112","0","0","0","1","2021/09/22 16:00:00","2021/10/02 15:59:59","1"
"0","302","10113","0","0","0","1","2021/10/02 16:00:00","2021/10/11 15:59:59","1"
"0","302","10114","0","90025","0","1","2021/10/11 16:00:00","2021/10/18 15:59:59","1"
"30137","302","10115","0","0","0","1","2021/10/18 16:00:00","2021/10/26 15:59:59","1"
"30136","302","10116","0","90026","0","1","2021/10/18 16:00:00","2021/10/22 15:59:59","1"
"30138","302","10117","0","90027","0","1","2021/10/22 16:00:00","2021/10/26 15:59:59","1"
"0","302","10118","0","0","0","1","2021/10/26 16:00:00","2021/11/01 15:59:59","1"
"0","302","10119","0","0","0","1","2021/11/04 16:00:00","2021/11/13 15:59:59","1"
"0","302","10120","0","0","0","1","2021/11/09 16:00:00","2021/11/16 15:59:59","1"
"30144","302","10121","0","0","0","1","2021/11/16 16:00:00","2021/11/24 15:59:59","1"
"30143","302","10122","0","90028","0","1","2021/11/16 16:00:00","2021/11/20 15:59:59","1"
"30145","302","10123","0","0","0","1","2021/11/20 16:00:00","2021/11/25 15:59:59","1"
"30146","302","10124","0","90029","0","1","2021/11/25 16:00:00","2021/12/02 15:59:59","1"
"0","302","10125","0","0","0","1","2021/12/02 16:00:00","2021/12/11 15:59:59","1"
"0","302","10126","0","0","0","1","2021/12/10 16:00:00","2021/12/17 15:59:59","1"
"40005","302","10127","0","0","0","1","2021/12/17 16:00:00","2021/12/25 15:59:59","1"
"0","302","10128","0","0","0","1","2021/12/25 16:00:00","2022/01/02 15:59:59","1"
"0","302","10129","0","0","0","1","2022/01/05 16:00:00","2022/01/10 15:59:59","1"
"0","302","10130","0","90030","0","1","2022/01/10 16:00:00","2022/01/15 15:59:59","1"
"0","302","10131","0","0","0","1","2022/01/15 16:00:00","2022/01/20 15:59:59","1"
"0","302","10132","0","0","0","1","2022/01/20 16:00:00","2022/01/26 15:59:59","1"
"30157","302","10133","0","0","0","1","2022/01/26 16:00:00","2022/02/01 15:59:59","1"
"30156","302","10134","0","90031","0","1","2022/01/26 16:00:00","2022/02/01 15:59:59","1"
"0","302","10135","0","0","0","1","2022/02/04 16:00:00","2022/02/12 15:59:59","1"
"0","302","10136","0","0","0","1","2022/02/12 16:00:00","2022/02/19 15:59:59","1"
"0","302","10137","0","0","0","1","2022/02/19 16:00:00","2022/02/26 15:59:59","1"
"0","302","10138","0","0","0","1","2022/02/26 16:00:00","2022/03/07 15:59:59","1"
"0","302","10139","0","0","0","1","2022/03/07 16:00:00","2022/03/15 15:59:59","1"
"0","302","10140","0","90032","0","1","2022/03/15 16:00:00","2022/03/20 15:59:59","1"
"0","302","10141","0","0","0","1","2022/03/20 16:00:00","2022/03/28 15:59:59","1"
"0","302","10142","0","90033","0","1","2022/03/28 16:00:00","2022/04/03 15:59:59","1"
"0","302","10143","0","0","0","1","2022/04/03 16:00:00","2022/04/11 15:59:59","1"
"0","302","10144","0","0","0","1","2022/04/11 16:00:00","2022/04/18 15:59:59","1"
"0","302","10145","0","0","0","1","2022/04/18 16:00:00","2022/04/25 15:59:59","1"
"0","302","10146","0","0","0","1","2022/04/25 16:00:00","2022/05/04 15:59:59","1"
"0","302","10147","0","0","0","1","2022/05/07 16:00:00","2022/05/15 15:59:59","1"
"0","302","10148","0","90034","0","1","2022/05/15 16:00:00","2022/05/19 15:59:59","1"
"0","302","10149","0","0","0","1","2022/05/19 16:00:00","2022/05/28 15:59:59","1"
"0","302","10150","0","90035","0","1","2022/05/28 16:00:00","2022/05/31 15:59:59","1"
"0","302","10151","0","90036","0","1","2022/05/31 16:00:00","2022/06/04 15:59:59","1"
"0","302","10152","0","0","0","1","2022/06/04 16:00:00","2022/06/12 15:59:59","1"
"0","302","10153","0","0","0","1","2022/06/12 16:00:00","2022/06/19 15:59:59","1"
"40007","302","10154","0","0","0","1","2022/06/19 16:00:00","2022/06/28 15:59:59","1"
"30180","302","10155","0","0","0","1","2022/06/19 16:00:00","2022/06/28 15:59:59","1"
"0","302","10156","0","0","0","1","2022/06/28 16:00:00","2022/07/02 15:59:59","1"
"30184","302","10157","0","0","0","1","2022/07/05 16:00:00","2022/07/13 15:59:59","1"
"30185","302","10158","0","90037","0","1","2022/07/10 16:00:00","2022/07/13 15:59:59","1"
"0","302","10159","0","90038","0","1","2022/07/13 16:00:00","2022/07/17 15:59:59","1"
"0","302","10160","0","0","0","1","2022/07/17 16:00:00","2022/07/26 15:59:59","1"
"0","302","10161","0","0","0","1","2022/07/26 16:00:00","2022/07/30 15:59:59","1"
"0","302","10162","0","0","0","1","2022/08/10 16:00:00","2022/08/13 15:59:59","1"
"0","302","10163","0","0","0","1","2022/08/02 16:00:00","2022/08/10 15:59:59","1"
"0","302","10164","0","90040","0","1","2022/08/13 16:00:00","2022/08/17 15:59:59","1"
"0","302","10165","0","0","0","1","2022/08/17 16:00:00","2022/08/24 15:59:59","1"
"0","302","10166","0","0","0","1","2022/08/24 16:00:00","2022/09/01 15:59:59","1"
"0","302","10167","0","0","0","1","2022/09/04 16:00:00","2022/09/12 15:59:59","1"
"0","302","10168","0","90041","0","1","2022/09/12 16:00:00","2022/09/16 15:59:59","1"
"0","302","10169","0","0","0","1","2022/09/16 16:00:00","2022/09/25 15:59:59","1"
"0","302","10170","0","0","0","1","2022/09/25 16:00:00","2022/09/29 15:59:59","1"
"0","302","10171","0","0","0","1","2022/10/02 16:00:00","2022/10/11 15:59:59","1"
"0","302","10172","0","90043","0","1","2022/10/11 16:00:00","2022/10/17 15:59:59","1"
"0","302","10173","0","0","0","1","2022/10/17 16:00:00","2022/10/26 15:59:59","1"
"0","302","10174","0","0","0","1","2022/10/26 16:00:00","2022/11/01 15:59:59","1"
"0","302","10175","0","0","0","1","2022/11/01 16:00:00","2022/11/09 15:59:59","1"
"0","302","10176","0","0","0","1","2022/11/09 16:00:00","2022/11/12 15:59:59","1"
"0","302","10177","0","90044","0","1","2022/11/12 16:00:00","2022/11/16 15:59:59","1"
"0","302","10178","0","0","0","1","2022/11/16 16:00:00","2022/11/26 15:59:59","1"
"0","302","10179","0","90045","0","1","2022/11/26 16:00:00","2022/11/29 15:59:59","1"
"0","302","10180","0","90046","0","1","2022/11/29 16:00:00","2022/12/02 15:59:59","1"
"0","302","10181","0","0","0","1","2022/12/02 16:00:00","2022/12/11 15:59:59","1"
"0","302","10182","0","0","0","1","2022/12/11 16:00:00","2022/12/14 15:59:59","1"
"0","302","10183","0","90047","0","1","2022/12/14 16:00:00","2022/12/17 15:59:59","1"
"40008","302","10184","0","0","0","1","2022/12/17 16:00:00","2022/12/25 15:59:59","1"
"0","302","10185","0","90048","0","1","2022/12/25 16:00:00","2022/12/28 15:59:59","1"
"0","302","10186","0","90049","0","1","2022/12/28 16:00:00","2023/01/02 15:59:59","1"
"0","302","10187","0","0","0","1","2023/01/05 16:00:00","2023/01/14 15:59:59","1"
"0","302","10188","0","0","0","1","2023/01/14 16:00:00","2023/01/17 15:59:59","1"
"0","302","10189","0","0","0","1","2023/01/17 16:00:00","2023/01/24 15:59:59","1"
"0","302","10190","0","0","0","1","2023/01/24 16:00:00","2023/02/01 15:59:59","1"
"0","302","10191","0","0","0","1","2023/02/01 16:00:00","2023/02/12 15:59:59","1"
"0","302","10192","0","0","0","1","2023/02/12 16:00:00","2023/02/16 15:59:59","1"
"0","302","10193","0","0","0","1","2023/02/16 16:00:00","2023/02/26 15:59:59","1"
"0","302","10194","0","90050","0","1","2023/02/26 16:00:00","2023/03/01 15:59:59","1"
"0","302","10195","0","90051","0","1","2023/03/01 16:00:00","2023/03/04 15:59:59","1"
"0","302","10196","0","0","0","1","2023/03/04 16:00:00","2023/03/12 15:59:59","1"
"0","302","10197","0","0","0","1","2023/03/12 16:00:00","2023/03/15 15:59:59","1"
"0","302","10198","0","90052","0","1","2023/03/15 16:00:00","2023/03/19 15:59:59","1"
"0","302","10199","0","0","0","1","2023/03/19 16:00:00","2023/03/28 15:59:59","1"
"0","302","10200","0","90054","0","1","2023/03/31 16:00:00","2023/04/03 15:59:59","1"
"0","302","10201","0","0","0","1","2023/04/03 16:00:00","2023/04/12 15:59:59","1"
"0","302","10202","0","0","0","1","2023/04/12 16:00:00","2023/04/19 15:59:59","1"
"0","302","10203","0","90055","0","1","2023/04/19 16:00:00","2023/04/26 15:59:59","1"
"0","302","10204","0","0","0","1","2023/04/26 16:00:00","2023/05/04 15:59:59","1"
"30238","302","10205","0","0","0","1","2023/05/07 16:00:00","2023/05/16 15:59:59","1"
"0","302","10206","0","90056","0","1","2023/05/16 16:00:00","2023/05/20 15:59:59","1"
"0","302","10207","0","0","0","1","2023/05/20 16:00:00","2023/05/28 15:59:59","1"
"0","302","10208","0","0","0","1","2023/05/28 16:00:00","2023/06/04 15:59:59","1"
"0","302","10209","0","0","0","1","2023/06/04 16:00:00","2023/06/15 15:59:59","1"
"0","302","10210","0","0","0","1","2023/06/15 16:00:00","2023/06/17 15:59:59","1"
"0","302","10211","0","0","0","1","2023/06/17 16:00:00","2023/06/19 15:59:59","1"
"40009","302","10212","0","0","0","1","2023/06/19 16:00:00","2023/06/28 15:59:59","1"
"30245","302","10213","0","0","0","1","2023/06/19 16:00:00","2023/06/26 15:59:59","1"
"0","302","10214","0","0","0","1","2023/06/28 16:00:00","2023/07/02 15:59:59","1"
"0","302","10215","0","0","0","1","2023/07/05 16:00:00","2023/07/12 15:59:59","1"
"0","302","10216","0","0","0","1","2023/07/12 16:00:00","2023/07/19 15:59:59","1"
"0","302","10217","0","0","0","1","2023/07/19 16:00:00","2023/07/29 15:59:59","1"
"0","302","10218","0","0","0","1","2023/07/29 16:00:00","2023/08/01 15:59:59","1"
"0","302","10219","0","0","0","1","2023/08/01 16:00:00","2023/08/09 15:59:59","1"
"0","302","10220","0","0","0","1","2023/08/09 16:00:00","2023/08/12 15:59:59","1"
"0","302","10221","0","0","0","1","2023/08/12 16:00:00","2023/08/19 15:59:59","1"
"0","302","10222","0","0","0","1","2023/08/19 16:00:00","2023/08/27 15:59:59","1"
"0","302","10223","0","0","0","1","2023/08/27 16:00:00","2023/09/01 15:59:59","1"
"0","302","10224","0","0","0","1","2023/09/01 16:00:00","2023/09/11 15:59:59","1"
"0","302","10225","0","0","0","1","2023/09/11 16:00:00","2023/09/16 15:59:59","1"
"0","302","10226","0","0","0","1","2023/09/16 16:00:00","2023/09/25 15:59:59","1"
"0","302","10227","0","0","0","1","2023/09/28 16:00:00","2023/10/02 15:59:59","1"
