21e73a3ec55b555f2da5d113ca9b2cfc2fcfd23b58e6bdfd3fe91986e007f75c,5f95abc1b9625f85acc0002d085316f80b7443e8807beab243eb8fa98172a414,fe1ff077e97522a2e00d6fb8f233f50fe633e93582fc33bc97b624bf6c1b40f2,d92b2dcb400889ac40876d014d8e08ebf71ad7f253e7e0bb3ed0c02611b58746,3e1f70fdbfc92a7e490fcb1938a986d18c512395d9a7d9a54fe3deb809ae981f,7127cf31f65e715959473870c61bcf25f6c88ecb23222117f07b4379424a612a,2282d741d3b6ddea4121d1d4ed5cf21bb3706a535f4c592d8a394ab74d156a15,8b5eb934a0efdfb4f98a4e8a22d9da91944743622f32b4a753d3bbfa78f0ef3b,bcd3ec6c8430f1aac394f8afeb5799174050fc02b14475e68b19076b559dace4,b0f297425fb2ff0592131a92532770b2190903bd983f62b6fab17b14881f02ef,7ab0e2daadcc5e232fb15217ad0e993000d31ffdeb1c0c041cfc9e7f4bca5f56,2a2d8280c1ced61f1eeb0fe3fc3c91af2a3e990d0b52640392a25052b8caa731,8d711e88bb9ebc60f8bf7c48ad89ec96ea0713c4087197ae9e57641c9f27581a,4ff5f7ea8bab067dfed700bade0a983a19c817a9d76f329cc708239c9c9615f8,37e2c846b1d922e486f1f3c969eb06500c4cc43e087bc0d9e6d1acf80ec06af5,24bde09735dabc54531bdb941f6f23253a8abdd270f14ade89677e723db2b414,c2a717dc4a52d7ddf74c5c622fc8272e46b0434834bf2ef4ec7897f2d161debc,51fd25260d28b9da8b6cbe020c7bae8a0927d3641110a196d8d8a6223feb9d7b,c9e1f6d734cc8b15ca7a0792285445fdb82797a6413617132434e808bd9678e7,7c63325de8509c4b2cf386c5ab2e24e8bd7f7dab5c61ba0293154e00717e49ae,6ab11948108cf4194fca61493f6724ee028622704d73ca4051d8aa237a75e72f,bf9f40fc22f03e522803c42b1e9ffde99d3003ba46b410cdf8eab3d61ffacb48,7bfeebbacc7d67d10fadee922eb59c0375e4147787bcd638800cbe405a23fa76,5016254c4c7f620a27ce625810f19473d64edcce9df370cf6312d11f1e987d04,062a17388f7b9f6a6058c9404445a3d4550079e818007190b9527f45d8a6ff5d,b1852bc928a334dab8a6f2bff71a5a6713d533fa772f222a3301f674c5438858,04c8491890a7290acbe18a8d9116e67030988960ffb2b95ae1f24ea4545cf018,db8e93eb7bec2c193b0754e9dee1f408a8861b0a5d792cdb091f0de5e9442246,9549edebc986571bcb276c9ccdfe8f1d385c06b4861c6b1b217e87e7a1d74811,001f47c2c8f3b0d14990ce77f6ac67dc2eb8951f642c5c5286c4c7e95716bf26,8b6ffd1af93d88a818925717809102f09bc949672d7e048f7e21439986636f9b,f926871c3a828eb1deedfa5c99c1cd4d2907d2e35e2ae8515eeb7185a5632e54,8797078a4fe01a9ee63a0e2f772083db435a7bb3582fcb844ec808d1b755795d,40cfeddf889b1e9c7c71f1b0980d06270fbf7305d5c83adc2d87cca49264a020,8d23d7f81481df5d03421f3c9e1e4f603e9be4ef444dbfe13b8fb97f7b67d0a2,2487ca92d07024eb8567d723cd0b64308aee7e60d88a4ac9538430b41efcee9b,f8dde04223fb4b502113cfae83b3da6239a107c3f281935209474a3d84663c94,ccb5c500e4289a92026b63b9f7ac8a4ccd30fcfb9f79c89fb9e3417d0de0e501,4ab6286502c68027f2cdf6e1229c558136808b236325466b1ee94bde36fec04f,15042178bd5ec07fb9eeb26fa41086e1b7e1d3d84b1ea6227cca035b7e63aeb7,05e857ef8ad8715216ba4493a04e15d7603801aa5a048c23d4e30d5db9029b60,5e81589b450eb263ec8d114f8afdb0430d58a92a156a9ae09bf3559839cd549b,f8382cd644977209836e4b2c9f3948d26d4553c93647971803a7aa35f09901a8,432ecb7428627fa0ca3602784aebfc4cd27aa9317fabff3bef202b714decf3e5,1e6c07d29b36a44087dfd142927cf7690a37a081201d8cae84b52f2fcc3ab2ae,c6900863610eaaec592f8ab10afc7e0549bcbf01f7ea953d943108d884f1b718,753ea14926ea31f312d2706ba5db9ed5a4fcc4c27122e35fffa345169ee1f386,4ee503600ca94f729e0b8b7676711e44f6d7e5800e02ab6a762fb30d61b7bd4f,a2afd1561c4cdf2089ea65d8d36e1159116f46b3bce4ef29bad2e5a9a8816045,546adff13d569702d56566b65541eff78132f0388bd0a1279b63a03cbe8016eb,2bd5470b64b8e7e68509b444c4dfcc69c444e3b673a12120bd07342a8a1e2c36,06fc0129d60c162012bc8bbca2a1b2b4d5a5de1fba2810a129a58950fb0d03c3,6e2d62c26d49b9971f2b2aede6c0fd0878ca4fb7b3ec04168fcbe9d87f843fa4
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100022","0","100050","110010011","110010013","101010104","2015/12/17 15:00:00","90","11001001","101581","bgm_M06","0","-20","101281","0","11001","bgm_M06","101010102","0","0","0","0","朱諾平原 1-1","0","8","100022","110010012","101010103","-500","0","100021","0","0","bgm_M06","6","0","6","1","211001000","0","0","110010011","96","0","100023","bgm_M06","0","101011"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100062","0","100010","110010021","110010023","101010202","2015/12/17 15:00:00","90","11001002","101551","bgm_M06","0","30","101521","0","11001","bgm_M06","101010203","0","0","0","101010202","朱諾平原 1-2","0","8","100062","110010022","101010203","-330","0","100061","0","0","bgm_M06","8","0","8","1","211001000","0","0","110010021","120","0","100063","bgm_M06","0","101251"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100068","0","100010","110010031","110010033","101010304","2015/12/17 15:00:00","90","11001003","101611","bgm_M06","0","-100","101431","0","11001","bgm_M06","101010303","0","0","0","0","朱諾平原 1-3","0","8","100068","110010032","101010303","-220","0","100067","0","0","bgm_M06","8","0","8","1","211001000","0","0","110010031","120","0","100069","bgm_M06","0","101161"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100112","0","100050","110010041","110010043","101010404","2015/12/17 15:00:00","90","11001004","101551","bgm_M06","0","30","101371","0","11001","bgm_M06","101010402","0","0","0","0","朱諾平原 1-4","0","8","100112","110010042","101010403","-135","0","100111","0","0","bgm_M06","8","0","8","1","211001000","0","0","110010041","120","0","100113","bgm_M06","0","101101"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100073","0","100010","110010051","110010053","101010503","2015/12/17 15:00:00","90","11001005","101011","bgm_M06","0","-75","101521","0","11001","bgm_M06","101010504","0","0","0","101010505","朱諾平原 1-5","0","8","100073","110010052","101010504","-43","0","100072","0","0","bgm_M06","8","0","8","1","211001000","0","0","110010051","120","0","100074","bgm_M06","0","101161"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100112","0","100050","110010061","110010063","101010606","2015/12/17 15:00:00","90","11001006","101401","bgm_M06","0","-101","101431","0","11001","bgm_M06","101010601","0","0","0","0","朱諾平原 1-6","0","8","100112","110010062","101010605","100","0","100111","0","0","bgm_M06","8","0","8","1","211001000","0","0","110010061","120","0","100113","bgm_M06","0","101071"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100112","0","100050","110010071","110010073","101010706","2015/12/17 15:00:00","90","11001007","101611","bgm_M06","0","-48","101251","0","11001","bgm_M06","101010705","0","0","0","101010704","朱諾平原 1-7","0","8","100112","110010072","101010705","227","0","100111","0","0","bgm_M06","8","0","8","1","211001000","0","0","110010071","120","0","100113","bgm_M06","0","101191"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100078","0","100010","110010081","110010083","101010805","2015/12/17 15:00:00","90","11001008","122311","bgm_M06","0","70","101281","0","11001","bgm_M06","101010804","0","0","0","0","朱諾平原 1-8","0","8","100078","110010082","101010804","188","0","100077","0","0","bgm_M06","8","0","8","1","211001000","0","0","110010081","120","0","100079","bgm_M06","0","101101"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100015","0","100020","110010091","110010093","101010906","2015/12/17 15:00:00","90","11001009","122371","bgm_M06","0","25","101551","0","11001","bgm_M06","101010902","0","0","0","101010904","朱諾平原 1-9","0","8","100015","110010092","101010905","360","0","100014","0","0","bgm_M06","8","0","8","1","211001000","0","0","110010091","120","0","100016","bgm_M06","0","101131"
"9001105","0","bgm_M63","2030/12/31 14:59:59","bgm_M17","100358","0","100020","110010101","110010103","101011001","2015/12/17 15:00:00","90","11001010","102611","bgm_M17_02","0","-120","101401","0","11001","bgm_M63","0","0","0","0","0","朱諾平原 1-10","0","8","100358","110010102","0","455","0","100357","0","9001106","bgm_M17_02","8","0","8","1","211001000","0","0","110010101","120","0","100359","bgm_M17","0","101011"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100032","0","100010","110020011","110020013","101020105","2015/12/17 15:00:00","90","11002001","101011","bgm_M06","0","-200","101191","0","11002","bgm_M06","101020106","0","0","0","0","帕拉斯高原 2-1","0","8","100032","110020012","101020101","-470","0","100031","0","0","bgm_M06","8","0","8","1","211001000","0","0","110020011","130","0","100033","bgm_M06","0","102011"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100032","0","100010","110020021","110020023","101020202","2015/12/17 15:00:00","90","11002002","101371","bgm_M06","0","-200","101251","0","11002","bgm_M06","101020206","0","0","0","0","帕拉斯高原 2-2","0","8","100032","110020022","101020205","-300","0","100031","0","0","bgm_M06","8","0","8","1","211001000","0","0","110020021","130","0","100033","bgm_M06","0","102251"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100035","0","100010","110020031","110020033","101020305","2015/12/17 15:00:00","90","11002003","101551","bgm_M06","0","-160","101401","0","11002","bgm_M06","101020304","0","0","0","101020303","帕拉斯高原 2-3","0","8","100035","110020032","101020304","-130","0","100034","0","0","bgm_M06","8","0","8","1","211001000","0","0","110020031","130","0","100036","bgm_M06","0","102162"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100092","0","100030","110020041","110020043","101020404","2015/12/17 15:00:00","90","11002004","101581","bgm_M06","0","-10","101521","0","11002","bgm_M06","101020405","0","0","0","0","帕拉斯高原 2-4","0","8","100092","110020042","101020404","-200","0","100091","0","0","bgm_M06","8","0","8","1","211001000","0","0","110020041","130","0","100093","bgm_M06","0","102221"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100092","0","100030","110020051","110020053","101020506","2015/12/17 15:00:00","90","11002005","101611","bgm_M06","0","75","101281","0","11002","bgm_M06","101020501","0","0","0","0","帕拉斯高原 2-5","0","8","100092","110020052","101020502","-325","0","100091","0","0","bgm_M06","8","0","8","1","211001000","0","0","110020051","130","0","100093","bgm_M06","0","102191"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100092","0","100030","110020061","110020063","101020603","2015/12/17 15:00:00","90","11002006","101581","bgm_M06","0","130","101251","0","11002","bgm_M06","101020604","0","0","0","101020606","帕拉斯高原 2-6","0","8","100092","110020062","101020604","-170","0","100091","0","0","bgm_M06","8","0","8","1","211001000","0","0","110020061","130","0","100093","bgm_M06","0","102071"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100092","0","100030","110020071","110020073","101020705","2015/12/17 15:00:00","90","11002007","101431","bgm_M06","0","40","101071","0","11002","bgm_M06","101020706","0","0","0","0","帕拉斯高原 2-7","0","8","100092","110020072","101020704","-35","0","100091","0","0","bgm_M06","8","0","8","1","211001000","0","0","110020071","130","0","100093","bgm_M06","0","122311"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100037","0","100050","110020081","110020083","101020805","2015/12/17 15:00:00","90","11002008","101611","bgm_M06","0","-75","101131","0","11002","bgm_M06","101020807","0","25011","0","101020807","帕拉斯高原 2-8","0","8","100037","110020082","101020806","30","0","100036","0","0","bgm_M06","8","0","8","1","211001000","0","0","110020081","130","0","100038","bgm_M06","0","102281"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100102","0","100030","110020091","110020093","101020901","2015/12/17 15:00:00","90","11002009","102611","bgm_M06","0","-150","122371","0","11002","bgm_M06","101020904","0","25012","0","101020905","帕拉斯高原 2-9","0","8","100102","110020092","101020902","160","-70","100101","0","0","bgm_M06","8","0","8","1","211001000","0","0","110020091","130","0","100103","bgm_M06","0","122431"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100042","0","100040","110020101","110020103","101021007","2015/12/17 15:00:00","90","11002010","102011","bgm_M06","0","-125","102581","0","11002","bgm_M06","101021002","0","25013","0","101021005","帕拉斯高原 2-10","0","8","100042","110020102","101021003","320","0","100041","0","0","bgm_M06","8","0","8","1","211001000","0","0","110020101","130","0","100043","bgm_M06","0","122341"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100042","0","100040","110020111","110020113","101021101","2015/12/17 15:00:00","90","11002011","102461","bgm_M06","0","-105","102551","0","11002","bgm_M06","101021103","0","25014","0","101021104","帕拉斯高原 2-11","0","8","100042","110020112","101021102","485","0","100041","0","0","bgm_M06","8","0","8","1","211001000","0","0","110020111","130","0","100043","bgm_M06","0","122493"
"9002125","0","bgm_M63","2030/12/31 14:59:59","bgm_M17","100372","0","100030","110020121","110020123","101021206","2015/12/17 15:00:00","90","11002012","102221","bgm_M17_02","0","40","102612","0","11002","bgm_M63","0","0","25015","0","0","帕拉斯高原 2-12","0","8","100372","110020122","0","450","0","100371","0","9002126","bgm_M17_02","8","0","8","1","211001000","0","0","110020121","130","0","100373","bgm_M17","0","122491"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100152","0","100120","110030011","110030013","101030102","2015/12/17 15:00:00","90","11003001","102071","bgm_M06","0","100","102551","0","11003","bgm_M06","101030103","0","0","0","101030105","赫柏丘陵 3-1","0","8","100152","110030012","101030104","-455","70","100151","0","0","bgm_M06","8","0","8","1","211001000","0","0","110030011","140","0","100153","bgm_M06","0","122493"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100062","0","100010","110030021","110030023","101030201","2015/12/17 15:00:00","90","11003002","102251","bgm_M06","0","-65","102612","0","11003","bgm_M06","101030205","0","0","0","101030204","赫柏丘陵 3-2","0","8","100062","110030022","101030203","-380","0","100061","0","0","bgm_M06","8","0","8","1","211001000","0","0","110030021","140","0","100063","bgm_M06","0","122491"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100065","0","100010","110030031","110030033","101030306","2015/12/17 15:00:00","90","11003003","102011","bgm_M06","0","40","102252","0","11003","bgm_M06","101030308","0","0","0","101030305","赫柏丘陵 3-3","0","8","100065","110030032","101030307","-255","0","100064","0","0","bgm_M06","8","0","8","1","211001000","0","0","110030031","140","0","100066","bgm_M06","0","102163"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100112","0","100050","110030041","110030043","101030402","2015/12/17 15:00:00","90","11003004","102191","bgm_M06","0","38","102192","0","11003","bgm_M06","101030401","0","0","0","101030405","赫柏丘陵 3-4","0","8","100112","110030042","101030404","-90","0","100111","0","0","bgm_M06","8","0","8","1","211001000","0","0","110030041","140","0","100113","bgm_M06","0","102222"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100112","0","100050","110030051","110030053","101030508","2015/12/17 15:00:00","90","11003005","102221","bgm_M06","0","-105","102131","0","11003","bgm_M06","101030502","0","0","0","101030507","赫柏丘陵 3-5","0","8","100112","110030052","101030501","-130","0","100111","0","0","bgm_M06","8","0","8","1","211001000","0","0","110030051","140","0","100113","bgm_M06","0","102013"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100242","0","100020","110030061","110030063","101030605","2015/12/17 15:00:00","90","11003006","122311","bgm_M06","0","-205","102101","0","11003","bgm_M06","101030601","0","0","0","101030606","赫柏丘陵 3-6","0","8","100242","110030062","101030601","15","0","100241","0","0","bgm_M06","8","0","8","1","211001000","0","0","110030061","140","0","100243","bgm_M06","0","102014"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100242","0","100020","110030071","110030073","101030701","2015/12/17 15:00:00","90","11003007","102162","bgm_M06","0","-40","122282","0","11003","bgm_M06","101030706","0","0","0","101030705","赫柏丘陵 3-7","0","8","100242","110030072","101030706","75","0","100241","0","0","bgm_M06","8","0","8","1","211001000","0","0","110030071","140","0","100243","bgm_M06","0","102041"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100035","0","100050","110030081","110030083","101030807","2015/12/17 15:00:00","90","11003008","122341","bgm_M06","0","90","122342","0","11003","bgm_M06","101030809","0","25011","0","101030810","赫柏丘陵 3-8","0","8","100035","110030082","101030808","185","0","100034","0","0","bgm_M06","8","0","8","1","211001000","0","0","110030081","140","0","100036","bgm_M06","0","122312"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100038","0","100050","110030091","110030093","101030905","2015/12/17 15:00:00","90","11003009","122371","bgm_M06","0","15","122401","0","11003","bgm_M06","101030906","0","25012","0","0","赫柏丘陵 3-9","0","8","100038","110030092","101030906","340","0","100037","0","0","bgm_M06","8","0","8","1","211001000","0","0","110030091","140","0","100039","bgm_M06","0","122372"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100022","0","100020","110030101","110030103","101031007","2015/12/17 15:00:00","90","11003010","102281","bgm_M06","0","-120","122521","0","11003","bgm_M06","101031006","0","25013","0","101031005","赫柏丘陵 3-10","0","8","100022","110030102","101031004","260","0","100021","0","0","bgm_M06","8","101031002","8","1","211001000","0","0","110030101","140","0","100023","bgm_M06","0","122432"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100392","0","100080","110030111","110030113","101031106","2015/12/17 15:00:00","90","11003011","122431","bgm_M06","0","-110","102582","0","11003","bgm_M06","101031101","0","25014","0","101031108","赫柏丘陵 3-11","0","8","100392","110030112","101031107","460","0","100391","0","0","bgm_M06","8","101031104","8","1","211001000","0","0","110030111","140","0","100393","bgm_M06","0","102552"
"9003125","0","bgm_M63","2030/12/31 14:59:59","bgm_M17","100392","0","100080","110030121","110030123","101031206","2015/12/17 15:00:00","90","11003012","102581","bgm_M17_02","0","60","122613","0","11003","bgm_M63","0","0","25015","0","0","赫柏丘陵 3-12","0","8","100392","110030122","0","495","0","100391","0","9003126","bgm_M17_02","8","0","8","1","211001000","0","0","110030121","140","0","100393","bgm_M17","0","122614"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100582","0","100100","110040011","110040013","101040106","2015/12/17 15:00:00","90","11004001","102131","bgm_M06","0","25","102252","0","11004","bgm_M06","101040104","0","0","0","0","維斯塔溪谷 4-1","0","9","100582","110040012","101040106","-660","0","100581","0","0","bgm_M06","9","0","9","1","211001000","0","0","110040011","150","0","100583","bgm_M06","0","102101"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100582","0","100100","110040021","110040023","101040201","2015/12/17 15:00:00","90","11004002","102222","bgm_M06","0","-70","102192","0","11004","bgm_M06","101040205","0","0","0","101040204","維斯塔溪谷 4-2","0","9","100582","110040022","101040206","-540","0","100581","0","0","bgm_M06","9","0","9","1","211001000","0","0","110040021","150","0","100583","bgm_M06","0","102014"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100582","0","100100","110040031","110040033","101040305","2015/12/17 15:00:00","90","11004003","102041","bgm_M06","0","-10","102013","0","11004","bgm_M06","101040306","0","0","0","101040304","維斯塔溪谷 4-3","0","9","100582","110040032","101040306","-395","0","100581","0","0","bgm_M06","9","0","9","1","211001000","0","0","110040031","150","0","100583","bgm_M06","0","113071"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100582","0","100100","110040041","110040043","101040407","2015/12/17 15:00:00","90","11004004","122282","bgm_M06","0","30","102163","0","11004","bgm_M06","101040406","0","0","0","101040405","維斯塔溪谷 4-4","0","9","100582","110040042","101040402","-240","0","100581","0","0","bgm_M06","9","0","9","1","211001000","0","0","110040041","150","0","100583","bgm_M06","0","113011"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100202","0","100110","110040051","110040053","101040505","2015/12/17 15:00:00","90","11004005","122521","bgm_M06","0","-145","123251","0","11004","bgm_M06","101040503","0","0","0","101040502","維斯塔溪谷 4-5","0","9","100202","110040052","101040503","-245","0","100201","0","0","bgm_M06","9","101040507","9","1","211001000","0","0","110040051","150","0","100203","bgm_M06","0","123161"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100202","0","100110","110040061","110040063","101040603","2015/12/17 15:00:00","90","11004006","122342","bgm_M06","0","-115","113191","0","11004","bgm_M06","101040607","0","0","0","101040607","維斯塔溪谷 4-6","0","9","100202","110040062","101040603","-75","0","100201","0","0","bgm_M06","9","0","9","1","211001000","0","0","110040061","150","0","100203","bgm_M06","0","113221"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100102","0","100070","110040071","110040073","101040707","2015/12/17 15:00:00","90","11004007","122312","bgm_M06","0","40","102552","0","11004","bgm_M06","101040706","0","0","0","101040705","維斯塔溪谷 4-7","0","9","100102","110040072","101040701","-40","-70","100101","0","0","bgm_M06","9","0","9","1","211001000","0","0","110040071","150","0","100103","bgm_M06","0","123281"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100102","0","100070","110040081","110040083","101040805","2015/12/17 15:00:00","90","11004008","122372","bgm_M06","0","-20","102582","0","11004","bgm_M06","101040807","0","0","0","101040808","維斯塔溪谷 4-8","0","9","100102","110040082","101040806","115","-70","100101","0","0","bgm_M06","9","0","9","1","211001000","0","0","110040081","150","0","100103","bgm_M06","0","123311"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100582","0","100100","110040091","110040093","101040907","2015/12/17 15:00:00","90","11004009","122401","bgm_M06","0","40","122614","0","11004","bgm_M06","101040901","0","25011","0","101040905","維斯塔溪谷 4-9","0","9","100582","110040092","101040906","275","0","100581","0","0","bgm_M06","9","0","9","1","211001000","0","0","110040091","150","0","100583","bgm_M06","0","123341"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100075","0","100010","110040101","110040103","101041005","2015/12/17 15:00:00","90","11004010","122432","bgm_M06","0","20","113521","0","11004","bgm_M06","101041002","0","25012","0","101041004","維斯塔溪谷 4-10","0","9","100075","110040102","101041005","440","0","100074","0","0","bgm_M06","9","0","9","1","211001000","0","0","110040101","150","0","100076","bgm_M06","0","113431"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100078","0","100010","110040111","110040113","101041106","2015/12/17 15:00:00","90","11004011","122613","bgm_M06","0","55","113581","0","11004","bgm_M06","101041102","0","25013","0","101041105","維斯塔溪谷 4-11","0","9","100078","110040112","101041102","615","0","100077","0","0","bgm_M06","9","0","9","1","211001000","0","0","110040111","150","0","100079","bgm_M06","0","113551"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100202","0","100110","110040121","110040123","101041205","2015/12/17 15:00:00","90","11004012","113011","bgm_M06","0","-95","123612","0","11004","bgm_M06","101041204","0","25014","0","101041201","維斯塔溪谷 4-12","0","9","100202","110040122","101041203","690","0","100201","0","0","bgm_M06","9","101041201","9","1","211001000","0","0","110040121","150","0","100203","bgm_M06","0","113611"
"9004135","0","bgm_M63","2030/12/31 14:59:59","bgm_M17","100462","0","100110","110040131","110040133","101041306","2015/12/17 15:00:00","90","11004013","113221","bgm_M17_02","0","-125","113252","0","11004","bgm_M63","0","0","25015","0","0","維斯塔溪谷 4-13","0","9","100462","110040132","0","520","0","100461","0","9004136","bgm_M17_02","9","0","9","1","211001000","0","0","110040131","150","0","100463","bgm_M17","0","123192"
"0","0","bgm_M06","2030/12/31 14:59:59","bgm_M06","100112","0","100050","110050011","110050013","101050105","2015/12/17 15:00:00","90","11005001","113071","bgm_M06","0","85","113191","0","11005","bgm_M06","101050107","0","0","0","0","刻瑞斯森林 5-1","0","9","100112","110050012","101050101","-775","0","100111","0","0","bgm_M06","9","0","9","1","211001000","0","0","110050011","165","0","100113","bgm_M06","0","123161"
