cae39a725b8c7c67ede342a39dfa03a19b17b6e98ec661ae6083d9a3fb5ebffb,90aee7a9025543f1ca1bc02ea5585f6d1d3d9c616d367e033b73836b4867734b,89ccf5646ae295048a48cc32e03781b59ccbebd0270a290ebf6b8aa5bc5e4d41,2f71fc10bc1e816065ba12e1edc4744e806bc9beb7db595ce5845d22d51dbe8b,49dbbb572b1d91ed8895ab61ab5919010beffd1d6fbb7f395b1d854ac947bce3,bbe298f765187021e98293191eda1189b7eee7dbda6da5b83dde3f9752881aeb,7f14b9506fa640f43ec306cbac83a355bd33118cb90caa34a9762b09b4528859,52eb75e4143b430fd28dc0d873751553d38c3a920b71e93585af33d330142bd3,d3634706bea76fc173cf29623027ca88702c29b3fe597744a05f074ef938d6a2,4042f6a1ac3304713f943033a7c9677691b5fa7dc146b544c9427619839591c3,64cdd2350c997bab161313785a7b1fe72d2e406fc4bfa115ad59a966be608d58,a12094ebb4fdc9ab7fedb7184a675ca761baad8ef817e32dd1e8e41fdf13f642,40080399d61f8a36e0307ba5d653d2947f4e4ceb559c01f62d05ad4231b1d5c3,de18263a6e2f66a2fbd99cb586d0b94f757ddf320f92f0959a948f49a0b5ccc8,a6e42a07339b2ce91ca3eec16fd393b8ee6b8eb91cb255fcec4422f44c5728b8,cc96a0ee1c13fa2c669cc4a9162685a6e81800654a438def8f3e6752bc6eca28,cc5df91a7e8f63557b5ca9fbf11213d4fbb69d5a5caa8878bac059a13912a33c,1662ba8c7d6cc851321e4c7adfddc9f24e7ef849da08b24433574234d9be0791,349ffa752a176a1ab0604d452e6365ebdcb65f9f75789b682277cfba5dacf891,2a609152abbd09c069d1406dae67fa4bc23e9e1ddf9ac07e3e1ebb2aec8c503d
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100000001","0","100","512000021","100000001"
"0","0","0","0","0","100000002","0","100000001","0","0","0","0","0","0","0","100000001","0","100","512000022","100000002"
"0","255","0","0","0","0","0","101010101","11001011","0","0","0","11999091","0","0","101010101","0","100","110010011","101000001"
"0","255","0","0","0","0","0","101010102","11001012","0","0","0","11999092","0","0","101010101","0","100","110010012","101000002"
"0","255","0","0","0","101010102","0","101010103","11001013","0","11999101","0","11999093","0","0","101010104","0","100","110010013","101000003"
"0","261","0","0","0","0","0","101010203","11001021","0","0","0","11999091","0","0","101010203","0","100","110010021","101000004"
"0","261","0","0","0","101010202","0","101010201","11001022","0","0","0","11999092","0","0","101010201","0","100","110010022","101000005"
"0","261","0","0","0","101010203","0","101010203","11001023","101010202","11999102","0","11999093","0","0","101010202","0","100","110010023","101000006"
"0","266","0","0","0","0","0","101010302","11001031","0","0","0","11999091","0","0","101010302","0","100","110010031","101000007"
"0","266","0","0","0","101010302","0","101010301","11001032","0","0","0","11999092","0","0","101010301","0","100","110010032","101000008"
"0","266","0","0","0","101010303","0","101010303","11001033","0","11999103","0","11999093","0","0","101010304","0","100","110010033","101000009"
"0","270","0","0","0","0","0","101010402","11001041","0","0","0","11999091","0","0","101010404","0","100","110010041","101000010"
"0","270","0","0","0","0","0","101010403","11001042","0","0","0","11999092","0","0","101010402","0","100","110010042","101000011"
"0","270","0","0","0","101010402","0","101010403","11001043","0","11999101","0","11999093","0","0","101010404","0","100","110010043","101000012"
"0","270","0","0","0","0","0","101010504","11001051","0","0","0","11999091","0","0","101010504","0","100","110010051","101000013"
"0","270","0","0","0","101010502","0","101010503","11001052","0","0","0","11999092","0","0","101010501","0","100","110010052","101000014"
"0","270","0","0","0","101010504","0","101010504","11001053","101010505","11999102","0","11999093","0","0","101010503","0","100","110010053","101000015"
"0","276","0","0","0","0","0","101010602","11001061","0","0","0","11999091","0","0","101010604","0","100","110010061","101000016"
"0","276","0","0","0","101010602","0","101010606","11001062","0","0","0","11999092","0","0","101010604","0","100","110010062","101000017"
"0","276","0","0","0","101010601","0","101010605","11001063","0","11999103","0","11999093","0","0","101010606","0","100","110010063","101000018"
"0","281","0","0","0","101010703","0","101010702","11001071","0","0","0","11999091","0","0","101010702","0","100","110010071","101000019"
"0","281","0","0","0","101010701","0","101010705","11001072","0","0","0","11999092","0","0","101010702","0","100","110010072","101000020"
"0","281","0","0","0","101010705","0","101010705","11001073","101010704","11999101","0","11999093","0","0","101010706","0","100","110010073","101000021"
"0","281","0","0","0","101010804","0","101010801","11001081","0","0","0","11999091","0","0","101010801","0","100","110010081","101000022"
"0","281","0","0","0","101010803","0","101010801","11001082","0","0","0","11999092","0","0","101010802","0","100","110010082","101000023"
"0","281","0","0","0","101010804","0","101010804","11001083","0","11999102","0","11999093","0","0","101010805","0","100","110010083","101000024"
"0","285","0","0","0","101010901","0","101010902","11001091","0","0","0","11999091","0","0","101010904","0","100","110010091","101000025"
"0","285","0","0","0","101010901","0","101010903","11001092","0","0","0","11999092","0","0","101010902","0","100","110010092","101000026"
"0","285","0","0","0","101010902","0","101010905","11001093","101010904","11999103","0","11999093","0","0","101010906","0","100","110010093","101000027"
"0","291","0","0","0","101011003","0","101011006","11001101","0","11999093","0","11999091","0","0","101011006","0","100","110010101","101000028"
"0","291","0","0","0","101011008","0","101011004","11001102","0","11999101","0","11999092","0","0","101011004","0","100","110010102","101000029"
"0","291","0","0","0","0","0","0","11001103","0","0","0","0","0","0","101011001","0","100","110010103","101000030"
"0","296","0","0","0","101020102","0","101020102","11002011","0","0","0","11999091","0","0","101020101","0","100","110020011","101000031"
"0","296","0","0","0","0","0","101020104","11002012","0","0","0","11999092","0","0","101020103","0","100","110020012","101000032"
"0","296","0","0","0","101020106","0","101020101","11002013","0","11999102","0","11999093","0","0","101020105","0","100","110020013","101000033"
"0","300","0","0","0","0","0","101020202","11002021","0","0","0","11999091","0","0","101020201","0","100","110020021","101000034"
"0","300","0","0","0","101020204","0","101020203","11002022","0","0","0","11999092","0","0","101020203","0","100","110020022","101000035"
"0","300","0","0","0","101020206","0","101020205","11002023","0","11999103","0","11999093","0","0","101020202","0","100","110020023","101000036"
"0","306","0","0","0","0","0","101020303","11002031","0","0","0","11999091","0","0","101020301","0","100","110020031","101000037"
"0","306","0","0","0","101020302","0","101020305","11002032","0","0","0","11999092","0","0","101020304","0","100","110020032","101000038"
"0","306","0","0","0","101020304","0","101020304","11002033","101020303","11999101","0","11999093","0","0","101020305","0","100","110020033","101000039"
"0","311","0","0","0","0","0","101020402","11002041","0","0","0","11999091","0","0","101020401","0","100","110020041","101000040"
"0","311","0","0","0","101020404","0","101020403","11002042","0","0","0","11999092","0","0","101020403","0","100","110020042","101000041"
"0","311","0","0","0","101020405","0","101020404","11002043","0","11999102","0","11999093","0","0","101020404","0","100","110020043","101000042"
"0","311","0","0","0","101020503","0","101020502","11002051","0","0","0","11999091","0","0","101020501","0","100","110020051","101000043"
"0","311","0","0","0","101020503","0","101020505","11002052","0","0","0","11999092","0","0","101020504","0","100","110020052","101000044"
"0","311","0","0","0","101020501","0","101020502","11002053","0","11999103","0","11999093","0","0","101020506","0","100","110020053","101000045"
"0","315","0","0","0","101020602","0","101020601","11002061","0","0","0","11999091","0","0","101020601","0","100","110020061","101000046"
"0","315","0","0","0","101020602","0","101020604","11002062","0","0","0","11999092","0","0","101020603","0","100","110020062","101000047"
"0","315","0","0","0","101020604","0","101020604","11002063","101020606","11999101","0","11999093","0","0","101020603","0","100","110020063","101000048"
"0","321","0","0","0","101020702","0","101020702","11002071","0","0","0","11999091","0","0","101020701","0","100","110020071","101000049"
"0","321","0","0","0","101020704","0","101020703","11002072","0","0","0","11999092","0","0","101020703","0","100","110020072","101000050"
"0","321","0","0","0","101020706","0","101020704","11002073","0","11999102","0","11999093","0","0","101020705","0","100","110020073","101000051"
"0","326","0","0","0","101020802","0","101020801","11002081","0","11002084","0","11999091","0","0","101020801","0","100","110020081","101000052"
"0","326","0","0","0","101020804","0","101020804","11002082","101020802","0","0","11999092","0","0","101020803","0","100","110020082","101000053"
"0","326","0","0","0","101020807","0","101020806","11002083","101020807","11999103","0","11999093","0","0","101020805","0","100","110020083","101000054"
"0","330","0","0","0","101020905","0","101020902","11002091","0","11002094","0","11999091","0","0","101020901","0","100","110020091","101000055"
"0","330","0","0","0","101020904","0","101020903","11002092","0","0","0","11999092","0","0","101020903","0","100","110020092","101000056"
"0","330","0","0","0","101020904","0","101020902","11002093","101020905","11999101","0","11999093","0","0","101020901","0","100","110020093","101000057"
"0","336","0","0","0","101021002","0","101021001","11002101","0","11002104","0","11999091","0","0","101021001","0","100","110020101","101000058"
"0","336","0","0","0","101021004","0","101021003","11002102","0","0","0","11999092","0","0","101021003","0","100","110020102","101000059"
"0","336","0","0","0","101021002","0","101021003","11002103","101021005","11999102","0","11999093","0","0","101021007","0","100","110020103","101000060"
"0","341","0","0","0","101021104","0","101021102","11002111","0","11002114","0","11999091","0","0","101021101","0","100","110020111","101000061"
"0","341","0","0","0","101021108","0","101021104","11002112","0","0","0","11999092","0","0","101021102","0","100","110020112","101000062"
"0","341","0","0","0","101021103","0","101021102","11002113","101021104","11999103","0","11999093","0","0","101021101","0","100","110020113","101000063"
"0","345","0","0","0","0","0","101021203","11002121","0","0","0","11999091","0","0","101021201","0","100","110020121","101000064"
"0","345","0","0","0","101021202","0","101021201","11002122","0","11999101","0","11990093","0","0","101021201","0","100","110020122","101000065"
"0","345","0","0","0","0","0","0","11002123","0","0","0","0","0","0","101021206","0","100","110020123","101000066"
"0","351","0","0","0","0","0","101030102","11003011","0","0","0","11999091","0","0","101030101","0","100","110030011","101000067"
