b2ce8a1cdb9746361af0e0ef556618a9851b984789c928c35e54c25bb939d5ea,f6f6447784c9c22ff82abdac47690de0f6d25030e97171ce968ad4c02a5dc53c,26853096374eb69bf691582b614988182394429334ef91c2207bcc90705aeb5f,2c041b932f24b3cee13680406e3f7d58f551ab70b4e44e7f85c241f0230298b8,c5f18a038eef1afdf900da310b646724b7e22bfa4c026542630ce979848b3710,c6fd5cbbc8b87013d32831c506896f4e09905b8340a1e390aaffcd9c4ab55e11,b82e81c7b41ea6a1acf373ad3344c06e81c3ee0cab6bc733d1e5b1e3612f190e,72e9c9e9fb929cdd4d17b246711c992658cc1e1ab1f2db2d92dc31d7c6d49765,aef21b5b0aca64f351b295379d91563a582f7508eb19aa2504a8a28f5b256d83,a28ac949dc53b8ef0832d516e647db3b0b41a9a65cd47af05899ff0070d39cb8
"0","25021","0","111","101","0","220","2","500000","0"
"0","25021","0","121","102","0","220","2","500000","0"
"0","25021","0","131","103","0","220","2","500000","0"
"0","25021","0","141","104","0","220","2","500000","0"
"0","25021","0","151","105","0","220","2","500000","0"
"0","25021","0","211","201","0","220","2","500000","0"
"0","25021","0","221","202","0","220","2","500000","0"
"0","25021","0","231","203","0","220","2","500000","0"
"0","25021","0","241","204","0","220","2","500000","0"
"0","25021","0","251","205","0","220","2","500000","0"
"0","25021","0","311","301","0","220","2","500000","0"
"0","25021","0","321","302","0","220","2","500000","0"
"0","25021","0","331","303","0","220","2","500000","0"
"0","25021","0","341","304","0","220","2","500000","0"
"0","25021","0","351","305","0","220","2","500000","0"
"0","25021","0","411","401","0","220","2","500000","0"
"0","25021","0","421","402","0","220","2","500000","0"
"0","25021","0","431","403","0","220","2","500000","0"
"0","25021","0","441","404","0","220","2","500000","0"
"0","25021","0","451","405","0","220","2","500000","0"
"0","25021","0","511","501","0","220","2","500000","0"
"0","25021","0","521","502","0","220","2","500000","0"
"0","25021","0","531","503","0","220","2","500000","0"
"0","25021","0","541","504","0","220","2","500000","0"
"0","25021","0","551","505","0","220","2","500000","0"
"0","25021","0","611","601","0","220","2","500000","0"
"0","25021","0","621","602","0","220","2","500000","0"
"0","25021","0","631","603","0","220","2","500000","0"
"0","25021","0","641","604","0","220","2","500000","0"
"0","25021","0","651","605","0","220","2","500000","0"
"0","25021","0","711","701","0","220","2","500000","0"
"0","25021","0","721","702","0","220","2","500000","0"
"0","25021","0","731","703","0","220","2","500000","0"
"0","25021","0","741","704","0","220","2","500000","0"
"0","25021","0","751","705","0","220","2","500000","0"
"0","25021","0","811","801","0","1100","2","500000","0"
"0","25021","0","911","901","0","220","2","500000","0"
"0","25021","0","921","902","0","220","2","500000","0"
"0","25021","0","931","903","0","220","2","500000","0"
"0","25021","0","941","904","0","220","2","500000","0"
"0","25021","0","951","905","0","220","2","500000","0"
"0","25021","0","1011","1001","0","1100","2","500000","0"
"0","25021","0","1111","1101","0","220","2","500000","0"
"0","25021","0","1121","1102","0","220","2","500000","0"
"0","25021","0","1131","1103","0","220","2","500000","0"
"0","25021","0","1141","1104","0","220","2","500000","0"
"0","25021","0","1151","1105","0","220","2","500000","0"
"0","25021","0","1211","1201","0","220","2","500000","0"
"0","25021","0","1221","1202","0","220","2","500000","0"
"0","25021","0","1231","1203","0","220","2","500000","0"
"0","25021","0","1241","1204","0","220","2","500000","0"
"0","25021","0","1251","1205","0","220","2","500000","0"
"0","25021","0","1311","1301","0","220","2","500000","0"
"0","25021","0","1321","1302","0","220","2","500000","0"
"0","25021","0","1331","1303","0","220","2","500000","0"
"0","25021","0","1341","1304","0","220","2","500000","0"
"0","25021","0","1351","1305","0","220","2","500000","0"
"0","25021","0","1411","1401","0","220","2","500000","0"
"0","25021","0","1421","1402","0","220","2","500000","0"
"0","25021","0","1431","1403","0","220","2","500000","0"
"0","25021","0","1441","1404","0","220","2","500000","0"
"0","25021","0","1451","1405","0","220","2","500000","0"
"0","25021","0","1511","1501","0","220","2","500000","0"
"0","25021","0","1521","1502","0","220","2","500000","0"
"0","25021","0","1531","1503","0","220","2","500000","0"
"0","25021","0","1541","1504","0","220","2","500000","0"
"0","25021","0","1551","1505","0","220","2","500000","0"
"0","25021","0","1611","1601","0","1100","2","500000","0"
"0","25021","0","1711","1701","0","1100","2","500000","0"
"0","25021","0","1811","1801","0","220","2","500000","0"
"0","25021","0","1821","1802","0","220","2","500000","0"
"0","25021","0","1831","1803","0","220","2","500000","0"
"0","25021","0","1841","1804","0","220","2","500000","0"
"0","25021","0","1851","1805","0","220","2","500000","0"
"0","25021","0","1911","1901","0","220","2","500000","0"
"0","25021","0","1921","1902","0","220","2","500000","0"
"0","25021","0","1931","1903","0","220","2","500000","0"
"0","25021","0","1941","1904","0","220","2","500000","0"
"0","25021","0","1951","1905","0","220","2","500000","0"
"0","25021","0","2011","2001","0","220","2","500000","0"
"0","25021","0","2021","2002","0","220","2","500000","0"
"0","25021","0","2031","2003","0","220","2","500000","0"
"0","25021","0","2041","2004","0","220","2","500000","0"
"0","25021","0","2051","2005","0","220","2","500000","0"
"0","25021","0","2111","2101","0","1100","2","500000","0"
"0","25021","0","2211","2201","0","220","2","500000","0"
"0","25021","0","2221","2202","0","220","2","500000","0"
"0","25021","0","2231","2203","0","220","2","500000","0"
"0","25021","0","2241","2204","0","220","2","500000","0"
"0","25021","0","2251","2205","0","220","2","500000","0"
"0","25021","0","2311","2301","0","220","2","500000","0"
"0","25021","0","2321","2302","0","220","2","500000","0"
"0","25021","0","2331","2303","0","220","2","500000","0"
"0","25021","0","2341","2304","0","220","2","500000","0"
"0","25021","0","2351","2305","0","220","2","500000","0"
"0","25021","0","2411","2401","0","220","2","500000","0"
"0","25021","0","2421","2402","0","220","2","500000","0"
"0","25021","0","2431","2403","0","220","2","500000","0"
"0","25021","0","2441","2404","0","220","2","500000","0"
"0","25021","0","2451","2405","0","220","2","500000","0"
"0","25021","0","2511","2501","0","220","2","500000","0"
"0","25021","0","2521","2502","0","220","2","500000","0"
"0","25021","0","2531","2503","0","220","2","500000","0"
"0","25021","0","2541","2504","0","220","2","500000","0"
"0","25021","0","2551","2505","0","220","2","500000","0"
"0","25021","0","2611","2601","0","470","2","510000","0"
"0","25021","0","2621","2602","0","470","2","510000","0"
"0","25021","0","2631","2603","0","470","2","510000","0"
"0","25021","0","2711","2701","0","280","2","510000","0"
"0","25021","0","2721","2702","0","280","2","510000","0"
"0","25021","0","2731","2703","0","280","2","510000","0"
"0","25021","0","2741","2704","0","280","2","510000","0"
"0","25021","0","2751","2705","0","280","2","510000","0"
"0","25021","0","2811","2801","0","280","2","510000","0"
"0","25021","0","2821","2802","0","280","2","510000","0"
"0","25021","0","2831","2803","0","280","2","510000","0"
"0","25021","0","2841","2804","0","280","2","510000","0"
"0","25021","0","2851","2805","0","280","2","510000","0"
"0","25021","0","2911","2901","0","280","2","510000","0"
"0","25021","0","2921","2902","0","280","2","510000","0"
"0","25021","0","2931","2903","0","280","2","510000","0"
"0","25021","0","2941","2904","0","280","2","510000","0"
"0","25021","0","2951","2905","0","280","2","510000","0"
"0","25021","0","3011","3001","0","280","2","510000","0"
"0","25021","0","3021","3002","0","280","2","510000","0"
"0","25021","0","3031","3003","0","280","2","510000","0"
"0","25021","0","3041","3004","0","280","2","510000","0"
"0","25021","0","3051","3005","0","280","2","510000","0"
"0","25021","0","3111","3101","0","280","2","510000","0"
"0","25021","0","3121","3102","0","280","2","510000","0"
"0","25021","0","3131","3103","0","280","2","510000","0"
"0","25021","0","3141","3104","0","280","2","510000","0"
"0","25021","0","3151","3105","0","280","2","510000","0"
"0","25021","0","3211","3201","0","280","2","510000","0"
"0","25021","0","3221","3202","0","280","2","510000","0"
"0","25021","0","3231","3203","0","280","2","510000","0"
"0","25021","0","3241","3204","0","280","2","510000","0"
"0","25021","0","3251","3205","0","280","2","510000","0"
"0","25021","0","3311","3301","0","280","2","510000","0"
"0","25021","0","3321","3302","0","280","2","510000","0"
"0","25021","0","3331","3303","0","280","2","510000","0"
"0","25021","0","3341","3304","0","280","2","510000","0"
"0","25021","0","3351","3305","0","280","2","510000","0"
"0","25021","0","3411","3401","0","280","2","510000","0"
"0","25021","0","3421","3402","0","280","2","510000","0"
"0","25021","0","3431","3403","0","280","2","510000","0"
"0","25021","0","3441","3404","0","280","2","510000","0"
"0","25021","0","3451","3405","0","280","2","510000","0"
"0","25021","0","3511","3501","0","280","2","510000","0"
"0","25021","0","3521","3502","0","280","2","510000","0"
"0","25021","0","3531","3503","0","280","2","510000","0"
"0","25021","0","3541","3504","0","280","2","510000","0"
"0","25021","0","3551","3505","0","280","2","510000","0"
"0","25021","0","3611","3601","0","280","2","510000","0"
"0","25021","0","3621","3602","0","280","2","510000","0"
"0","25021","0","3631","3603","0","280","2","510000","0"
"0","25021","0","3641","3604","0","280","2","510000","0"
"0","25021","0","3651","3605","0","280","2","510000","0"
"0","25021","0","3711","3701","0","280","2","510000","0"
"0","25021","0","3721","3702","0","280","2","510000","0"
"0","25021","0","3731","3703","0","280","2","510000","0"
