68fac764b3ad07acdcbb9ba632bb3469007bf4639ab7737638cc7df05d2ee139,74d6e43d7d2d877cbc06ab1eb68791dabb33f54b6931941baa6b19823e33dccc,95e59ac991c7fc92b419882fad0a81b548dc05718a84c92f06558b56efb53601,f90c621642996ffafd5a530460b7c91370fa02823ee632301deae82ac64c7351,cfc65ea3cbdb61256b5c05e6089c129c23c77692d8ee0bd533d9b76159958c1d,0b58f82f81025291f615814daf55ac168a95693fab0e6b011f701844cee4a29e,43b38dd67d2b5bb2b928bc7627781fc76c0a254b71cb9c77a9d87f196cbab55c,93ee863d86098bd0d059d4768be3441421a0ce9bbde469e803e3343f31884425,bdaac388c0dacefbdc6e013622200ed8f7bd138bf177b55191f86da5dbce499b,88fbfd37ade8fca83879e3ad36e0e722a301775ae7aadb490cdf7de72a789473,c16bc6af594e71959a88fa685290cb4d0f5a704fcd1cbe26efcf96af936192b8,50a781c620c3f66abb78304d7222880658b79f237acb823319550e00d63a46a8,cb94ee8940b59522ff9cdfdc1510e2c63c1e6f4d3d7b739c130f8416258dc83c,f0abd185d957e794a75d5a34361ef50b5e36edabe996a5d466ebb97aad50a772,7bc65289d9ab26fc98d2ec6a3e030f56f2f96efe09cccca715325980dc71c42a,a7e55c7889d98c59ed7577e93744cda35c140aeb41fd98788ca8d376f624d828,06b24d972d2603333c69d0ef0cd1261bd178ce92dcc6e0b3f4733de05ebfad5a,fb2ed4aaa2240b54e420dafcc60b962d3f6213fd729358363462d09c82642001,a065a06cd04ef66c44657dae9246f132813b7abe2dbd1dedad0def61af3b7560,1deaa4e3c1fe7379f5b79967588d90d46d4208a984ee9cb675bfcef85185efac,4273d2f37abff26b29898f2755b6bb46356af64cc4dcba263fda0ec59cfe93a8,577cc5d10414ae596d9b56d6128d21a039885447fc913d006c9eea94000f7a98,85bfcd3434117fa788c80bb1cc7577ee843bb48b4112f15c3ecf6c20ecd1f363,62bfd614b666f9c6a6a6d56b5edf1dfdb46529ca8cf3676c30123b1ee4c038e7,6334fe81a012359a0d1ed7440f6428f81ee0e4b8278bfe6d0f38d63e68687cb5,1e3209af5d715a242cacc92a7404bd7aa9be9c13179826c7171d4a1cddfecc5e,9bccee93fe4828828c05041a4cdaced1c1a49470afb3ee22d7087cfefa81fb6c,9f52945e4ff5edb195cf56b041dd13d4cf7bfa67da8330d457559e8a63aeca3f,3ed00363e516fe9d3e0f37a9b4d51a776285b177d740ed911e39fd99e4bfc94d,e1aa1af09bbff5eba8edc9e518c60de398608e2569aff241f80151eb9ac0b815,e8b6ed4deedde1fa166f4bd6c69c61af7b35ff7ab4a783f851c1bcefbd9a26ec,153e187dc4d31386598d8dbaf566570ffa481a0b4d2261d983db2387cad5db78,e2904cdb8e43100e3821a1e95d8aa299e0f1171669cd0b51c7e87d0e0888c646,d35fca624e5b693daa5f13e5a00a5bbd4c06667b5e317491c5fab58be526c709,eb3a93faa1d97e036a40bb8cc92ba5cdf0b3a589a5e3e3b414bc5706c8f1e5c3,360749c69607dce9d958d6bcc7460cd9f7b5b7f655d2e67942f6d45089d23d4a,91870d778e12e02e8356cc3582730107ea80b2b388c37f8553b331cb843045e7,057f16482a5c5b3189943b90b32183c094add61b83c3f3f63d730c6cf40aee06,ea51db4def24ece4e72b8e6e2d2ce7bbefb7d3c02138d585ed03a903e9af6b57,8e3fd478f87df07d496b38d1da1b609846b406d0e42984a9b4f8aca64966a339,59984140f44985a3857eec5d8eb7966952d53a9c7da4999a9c341719c2e48bfd,3a2452b184e0d9505dc38ae6066cfc6062f714018a48d3b2a8da42d958ecb997,a9ff586a74f70e369202e040b59284d5550ed4d12e7f92992a2dfde6b2464ed3,d0677eeaab54d4b278f05e929aa5d2c692ee57f6ad9ef1888e4f8e5a2268991d,44bcb39c2798f0f7e2ed8ceb96c2dad6be80880693813b60240297786b38cbc8,662dbc1de2706a70b20ec6a19ec720da3782e6d75c8e45d9e5d02fc8e0b9084d,df5cb8c7272e991065f4204e5aab541da507e18dcc69fcca46c46fdcb6e8c0cc
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31078","0","0","1","100001","0","0","0","0","0","0","0","31075","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31079","0","0","1","100002","0","0","0","0","0","0","0","31077","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31063","0","0","1","100003","0","0","0","0","0","0","0","31057","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31083","0","0","1","100004","0","0","0","0","0","0","0","31081","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","31027","0","1","0","0","0","0","0","0","0","31013","0","0","1","100005","0","0","0","0","0","0","0","31056","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31086","0","0","1","100006","0","0","0","0","0","0","0","31084","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31087","0","0","1","100007","0","0","0","0","0","0","0","31088","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","100008","0","0","0","0","0","0","0","31091","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31103","0","0","1","100009","0","0","0","0","0","0","0","31100","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31106","0","0","1","100010","0","0","0","0","0","0","0","31104","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31094","0","0","1","100011","0","0","0","0","0","0","0","31092","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","100012","0","0","0","0","0","0","0","31111","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31096","0","0","1","100013","0","0","0","0","0","0","0","31095","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31103","0","0","1","100014","0","0","0","0","0","0","0","31100","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","100015","0","0","0","0","0","0","0","31115","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31106","0","0","1","100016","0","0","0","0","0","0","0","31104","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31119","0","0","1","100017","0","0","0","0","0","0","0","31120","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31078","0","0","1","100018","0","0","0","0","0","0","0","31075","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31108","0","0","1","100019","0","0","0","0","0","0","0","31107","0"
"0","0","0","5","0","0","0","0","0","0","0","5","0","100000","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","31079","0","0","1","100020","0","0","0","0","0","0","0","31077","0"
