aec42bea05d70f95d11c23b15bc239c15ee57cfc95742515fa01ffe4975b7d4c,db5ed4a6c36d32ed7c4f4e96d557767340ae2fe016cc87e795987b6d7c451176,2800a9566fbb21c8632d0e6c24d314e6cb201cbd6b360eb818f6b54d8c284fb8,fea9f26ec484e03f2f646e57b8ef2ffa3f27c63f17df9dd69cc7d9640cd04bd0,cd06c1d3ffce8d1d065c88fd1b7d2e9744de97be19024afdb2d26006640e3e93,cf3fd59c3b6d58953443244d6056efe613c8f2a9644b02bd31918db71836e834,f15080c7ab4638046234acd3c5c6e96240a412e3f242457fda28323439800d1a,d39f5112073637946658b6ccaa9e31c82a0c1443512fcc50d14b7aef4581e17f,d5225de4be26c9c76cd91104aed4ca6f5365dcdac42c3c1f6adaf2739a1360df,2a25157beac316a457c12c649acf6c96436b637dba940238f08166305b1a743b,07b513e06b6d59f6856c44a9a3d47a580ebddc9ba4c5090d0270e9494cb06eb0,d5c0d6b6eff3481b26563e00dda8b58c98ced81c18f8b752017e94d2c43518fa,37fb08902d0f81b77662800712725a1d72f80c819ff75d658f8e30f4921eb79a,6d6cfa009a28fab397eb2518a789f3613fecbaec7fd003aedd8f73348bfa7f0e,ae2acb6c0b6ffb6dcbb7ff1be69d67261c2fbd4affb265b68d65f0b829175db7,947e734b42092e14119ef3cd9040387f1036e358a632dd883095c187a736cfa4,1cf8ea72491b37946ffe387e254940e57564d92ec144a7e687deaf9cb0e32738,65ba066193a4cf0388be4365f243f5e30cb8ea299869daff704a99d1926f0658,60c5d4f87d823a82b12a92110fe66cf38e2549d2700754374b46781e960f7811,4f177d64ba2273fe1befea8b0933b3c0cb7122cc30ef72aeba9a81693341009a,29153abf084e7d3e35d2618302de9514176748dfdc8af8f5aaf2c2ab2669d374,e591cdf154b9c823ab590c70a8ae1945cde83de4f7ece295620ce027d3729e68,ebc56e49f217a274009cd8b435281e0f060975d432312fd418adad7fa326fcfb,dd83c1a5d5e3e05a09644d7ef0da7c2f843999287b5506b57e006e1ce43f2338,c7c497d19123722642a844e8df00b85c02f8ba379624286a3c6e5899a465b8a8,3f4f1873ae90e105b27d0f74ab19f97898f2fb7ab1afbd27299d2bfc2d9a67dc,14c3fc13729a4322ea9d6225d84dc2d6178c6691ed294e55feab4efb4b403943,a41aa0112a12c2ac715a801ed2086a2b4b1cb837d3ef363a68b61f2dbd275a07,f7eacf73edf1f2314c7c6ea1caa3091180c0b0aa08498c39b72da6f1eba5b54f,8c805a6f9746572e13e36942b3f3c434f3de0582ed4f0b83f61f7941cfe40e9d,bbf923130b56ed549234d042c35c998e168a718ad945c7b4f92e08fab91c4c45,a904ec520d0e1c4bd1d239e7f38a640a933a53ec7ce52cad7824a0bbb66fb197,f362a66bec04536f822e96186e1ab6f5b43b37f948705412147f6f39ee56a9da,37cc8ea10bc8ff33ab83c5ab7d97406ddff0d9eced8246f82656c0ce9ae9566d,87cd5bb615e94827bdf241e00792742bdc5219f737fa79796669edbbfe3ee378,fcd39b4c42de1eaa102b60b38864af312f3070b22a59b87d1c0f814ffceedea6,08ccacd114f285bfc94792023650ee037cc707c3788d9d4e79049f8a44d9ee04,5818ee51308cf7833d454cd045802a5a1ed963c19481ea7867e0679831a61b63,769eadfc8f08193b695dd2904f82f10c8a833e2e762e0ecb187f6fd71af666da,74903fe6441c76582139409844cb3550d8b2a8b2fbbbdc9fa960a4a412119cf2,5d952e3287f030a275a3a2910598ec7502556aaa002b0728f9a9505015995804,38352d421642cbe0a7bd1c3d2d6493a0cb6917546dbd1160b9569ed053e79699,b8e96206f49bf63bab0ef6f31b98417aaf4fdd87c59ca88b1f316ad8dde567e0,6a737b409cb5a00f16b7c90b34f50591ee798921cefc23431de9c1b953f90ae1
"0","0","20001101","1","-820","650001101","bgm_M41","100015","0","8","0","bgm_M41","120","bgm_M41","0","100020","8","650130012","0","0","100014","bgm_M41","20001","0","0","-50","0","0","bgm_M41","90","bgm_M41","0","20001101","650001124","650130013","0","650130011","1","塔爾格姆地區 1-1","0","100016","0","100014","8"
"0","0","20001102","2","-710","650001102","bgm_M41","100015","0","8","0","bgm_M41","120","bgm_M41","0","100020","8","650140012","0","0","100014","bgm_M41","20001","0","0","-140","0","0","bgm_M41","90","bgm_M41","0","20001101","650001125","650140013","0","650140011","1","塔爾格姆地區 1-2","0","100016","0","100014","8"
"0","0","20001103","3","-620","650001103","bgm_M41","100092","0","8","0","bgm_M41","120","bgm_M41","0","100030","8","650150012","0","0","100091","bgm_M41","20001","0","0","0","0","0","bgm_M41","90","bgm_M41","0","20001101","650001126","650150013","0","650150011","1","塔爾格姆地區 1-3","0","100093","0","100091","8"
"0","0","20001104","4","-500","650001104","bgm_M41","100042","0","8","0","bgm_M41","120","bgm_M41","0","100040","8","650160012","0","0","100041","bgm_M41","20001","0","0","-90","0","0","bgm_M41","90","bgm_M41","0","20001101","650001127","650160013","0","650160011","1","塔爾格姆地區 1-4","0","100043","0","100041","8"
"0","0","20001105","5","-425","650001105","bgm_M41","100092","0","8","0","bgm_M41","120","bgm_M41","0","100030","8","650170012","0","0","100091","bgm_M41","20001","0","0","45","0","0","bgm_M41","90","bgm_M41","0","20001101","650001123","650170013","0","650170011","1","塔爾格姆地區 1-5","0","100093","0","100091","8"
"0","0","20001106","6","-280","650001106","bgm_M41","100062","0","9","0","bgm_M41","135","bgm_M41","0","100010","9","650180012","0","0","100061","bgm_M41","20001","0","0","0","0","0","bgm_M41","90","bgm_M41","0","20001101","650001124","650180013","0","650180011","1","塔爾格姆地區 1-6","0","100063","0","100061","9"
"0","0","20001107","7","-220","650001107","bgm_M41","100022","0","9","0","bgm_M41","135","bgm_M41","0","100050","9","650190012","0","0","100021","bgm_M41","20001","0","0","-160","0","0","bgm_M41","90","bgm_M41","0","20001101","650001125","650190013","0","650190011","1","塔爾格姆地區 1-7","0","100023","0","100021","9"
"0","0","20001108","8","-100","650001108","bgm_M41","100042","0","9","0","bgm_M41","135","bgm_M41","0","100040","9","650200012","0","0","100041","bgm_M41","20001","0","0","-10","0","0","bgm_M41","90","bgm_M41","0","20001101","650001126","650200013","0","650200011","1","塔爾格姆地區 1-8","0","100043","0","100041","9"
"0","0","20001109","9","30","650001109","bgm_M41","100015","0","9","0","bgm_M41","135","bgm_M41","0","100020","9","650210012","0","0","100014","bgm_M41","20001","0","0","30","0","0","bgm_M41","90","bgm_M41","0","20001101","650001127","650210013","0","650210011","1","塔爾格姆地區 1-9","0","100016","0","100014","9"
"0","0","20001110","10","140","650001110","bgm_M41","100092","0","9","0","bgm_M41","135","bgm_M41","0","100030","9","650220012","0","0","100091","bgm_M41","20001","0","0","-80","0","0","bgm_M41","90","bgm_M41","0","20001101","650001122","650220013","0","650220011","1","塔爾格姆地區 1-10","0","100093","0","100091","9"
"0","0","20001111","11","260","650001111","bgm_M41","100102","0","10","0","bgm_M41","150","bgm_M41","0","100070","10","650230012","0","0","100101","bgm_M41","20001","0","0","61","0","0","bgm_M41","90","bgm_M41","0","20001101","650001124","650230013","0","650230011","1","塔爾格姆地區 1-11","0","100103","0","100101","10"
"0","0","20001112","12","345","650001112","bgm_M41","100062","0","10","0","bgm_M41","150","bgm_M41","0","100010","10","650240012","0","0","100061","bgm_M41","20001","0","0","-96","0","0","bgm_M41","90","bgm_M41","0","20001101","650001125","650240013","0","650240011","1","塔爾格姆地區 1-12","0","100063","0","100061","10"
"0","0","20001113","13","470","650001113","bgm_M41","100042","0","10","0","bgm_M41","150","bgm_M41","0","100040","10","650250012","0","0","100041","bgm_M41","20001","0","0","20","0","0","bgm_M41","90","bgm_M41","0","20001101","650001126","650250013","0","650250011","1","塔爾格姆地區 1-13","0","100043","0","100041","10"
"0","0","20001114","14","570","650001114","bgm_M41","100092","0","10","0","bgm_M41","150","bgm_M41","0","100030","10","650260012","0","0","100091","bgm_M41","20001","0","0","-100","0","0","bgm_M41","90","bgm_M41","0","20001101","650001127","650260013","0","650260011","1","塔爾格姆地區 1-14","0","100093","0","100091","10"
"0","0","20001115","15","649","650001115","bgm_M41","100092","0","10","0","bgm_M41","150","bgm_M41","0","100030","10","650280012","0","0","100091","bgm_M41","20001","0","0","74","0","0","bgm_M41","90","bgm_M41","0","20001101","650001123","650280013","0","650280011","1","塔爾格姆地區 1-15","0","100093","0","100091","10"
"0","5","20001201","16","-571","650001116","bgm_M41","100368","0","16","0","bgm_M41","240","bgm_M41","54","100020","10","650280022","0","0","100367","bgm_M41","20001","1","2","-12","0","0","bgm_M41","90","bgm_M41","0","20001201","650001121","650280023","0","650280021","1","塔爾格姆地區 1-1","0","100369","31012","100367","16"
"0","5","20001202","17","-319","650001117","bgm_M41","100772","0","16","0","bgm_M41","240","bgm_M41","54","100060","10","650300012","0","0","100771","bgm_M41","20001","1","2","-148","0","0","bgm_M41","90","bgm_M41","0","20001201","650001121","650300013","0","650300011","1","塔爾格姆地區 1-2","0","100773","31038","100771","16"
"0","5","20001203","18","-107","650001118","bgm_M41","100452","0","18","0","bgm_M41","270","bgm_M41","54","100090","10","650330012","0","0","100451","bgm_M41","20001","1","2","34","0","0","bgm_M41","90","bgm_M41","0","20001201","650001121","650330013","0","650330011","1","塔爾格姆地區 1-3","0","100453","31012","100451","18"
"0","5","20001204","19","140","650001119","bgm_M41","100732","0","18","0","bgm_M41","270","bgm_M41","54","100070","10","650350012","0","0","100731","bgm_M41","20001","1","2","110","0","0","bgm_M41","90","bgm_M41","0","20001201","650001121","650350013","0","650350011","1","塔爾格姆地區 1-4","0","100733","31038","100731","18"
"0","5","20001205","20","310","650001120","bgm_M41","100382","0","20","0","bgm_M41","300","bgm_M41","54","100030","10","650380012","0","0","100381","bgm_M41","20001","1","2","-90","0","0","bgm_M41","90","bgm_M41","0","20001201","650001121","650380013","0","650380011","1","塔爾格姆地區 1-5","0","100383","31012","100381","20"
"0","0","20002101","1","-820","650002101","bgm_M41","100062","0","8","0","bgm_M41","120","bgm_M41","0","100010","8","650002012","0","0","100061","bgm_M41","20002","0","0","-120","0","0","bgm_M41","90","bgm_M41","0","20002101","650002124","650002013","0","650002011","1","馬席納地區 1-1","0","100063","0","100061","8"
"0","0","20002102","2","-710","650002102","bgm_M41","100015","0","8","0","bgm_M41","120","bgm_M41","0","100020","8","650002022","0","0","100014","bgm_M41","20002","0","0","20","0","0","bgm_M41","90","bgm_M41","0","20002101","650002125","650002023","0","650002021","1","馬席納地區 1-2","0","100016","0","100014","8"
"0","0","20002103","3","-580","650002103","bgm_M41","100062","0","8","0","bgm_M41","120","bgm_M41","0","100010","8","650002032","0","0","100061","bgm_M41","20002","0","0","-120","0","0","bgm_M41","90","bgm_M41","0","20002101","650002126","650002033","0","650002031","1","馬席納地區 1-3","0","100063","0","100061","8"
"0","0","20002104","4","-510","650002104","bgm_M41","100015","0","8","0","bgm_M41","120","bgm_M41","0","100020","8","650002042","0","0","100014","bgm_M41","20002","0","0","50","0","0","bgm_M41","90","bgm_M41","0","20002101","650002127","650002043","0","650002041","1","馬席納地區 1-4","0","100016","0","100014","8"
