7566935da4b6ddd9abbd06740973d32bfd640b69c9141e9f2375b8075cb6f970,16668ae49bfbd48b8793dd19c1939ff209d2363a0da8c5354872b294b17514ee,92ad16c11806c6d82b0354c5a2ab8d9348ccf1ad98f69f157de91bd8afb7c341,406429f774cdd62850b5f88659545436fc3d477125a5c9d04ce251e96be1d7ff,292e47e988483be05ca19dd36593747e3f57f3665c793b12c3bd2826029c39a5,163fb7f0030fe428b15050786f5637f949f99dbcc0fcbbcb1746c2b46d88df6b,cb8c8e30493618cd7fab5b38d4104889d8594961502cda090709bed182e120b5,246d30af1545e80cb0c5d7571f8071c28335b3dd8cafa934a457f3cf55e64eb5,c844fbe4a2c55b946047874270174d38785be06a658147090b88e5658b4d6823,afeaf159fae489ec214c909b562e2764bb0109996c38234d132e973a903d975b,2f16e37cad73cbbd0909f4f6b350d390e2a928708d25c2b6acbf21f5bb2376bb,c007bb4d2441c5f1453b48109a788ed868a9134254a0d034398ff75998f59127,c506fecf66b6ebc048e1af7d47dce191e6e7743cf1ce5ab4eac0bf5436ee34d5,47156cb1d50f8219841087ed5c49c4b17e38acf1992ebbc798bd34e7aa5a4fd5,d1668d4ad3d2bff2d51619df06ea513742a5febdd5c4ac5d99f2ea64ffef2149,6db28769d8923ffb90073b1f693308b2e7fd604b823e7ffa9d7d2f4bdb7ce2b3,bfd6c8150018b96ae2d7c71b065115f71600cf3b6fc90955dcb431bc9473915e,facad5318b4dc57b6ce1425f6b1c99255b1932b9c0f8c77a094112f94f8a1a99
"0","1","0","50","1","0","0","0","0","0","8","10","91002","0","0","0","0","0"
"0","2","0","10","11","0","0","0","0","0","8","100","91002","0","0","0","0","0"
"0","3","0","5","101","0","0","0","0","0","8","200","91002","0","0","0","0","0"
"0","4","0","3","201","0","0","0","0","0","8","500","91002","0","0","0","0","0"
"0","5","0","2","501","0","0","0","0","0","8","1000","91002","0","0","0","0","0"
"0","6","0","2","1001","0","0","0","0","0","8","2000","91002","0","0","0","0","0"
"0","7","0","1","2001","0","0","0","0","0","8","3999","91002","0","0","0","0","0"
"0","8","0","50","4000","0","0","0","0","0","8","4000","91002","0","0","0","0","0"
"0","9","0","50","4100","0","0","0","0","0","8","4100","91002","0","0","0","0","0"
"0","10","0","50","4200","0","0","0","0","0","8","4200","91002","0","0","0","0","0"
"0","11","0","50","4300","0","0","0","0","0","8","4300","91002","0","0","0","0","0"
"0","12","0","50","4400","0","0","0","0","0","8","4400","91002","0","0","0","0","0"
"0","13","0","50","4500","0","0","0","0","0","8","4500","91002","0","0","0","0","0"
"0","14","0","50","4600","0","0","0","0","0","8","4600","91002","0","0","0","0","0"
"0","15","0","50","4700","0","0","0","0","0","8","4700","91002","0","0","0","0","0"
"0","16","0","50","4800","0","0","0","0","0","8","4800","91002","0","0","0","0","0"
"0","17","0","50","4900","0","0","0","0","0","8","4900","91002","0","0","0","0","0"
"0","18","0","50","5000","0","0","0","0","0","8","5000","91002","0","0","0","0","0"
"0","19","0","50","5100","0","0","0","0","0","8","5100","91002","0","0","0","0","0"
"0","20","0","50","5200","0","0","0","0","0","8","5200","91002","0","0","0","0","0"
"0","21","0","50","5300","0","0","0","0","0","8","5300","91002","0","0","0","0","0"
"0","22","0","50","5400","0","0","0","0","0","8","5400","91002","0","0","0","0","0"
"0","23","0","50","5500","0","0","0","0","0","8","5500","91002","0","0","0","0","0"
"0","24","0","50","5600","0","0","0","0","0","8","5600","91002","0","0","0","0","0"
"0","25","0","50","5700","0","0","0","0","0","8","5700","91002","0","0","0","0","0"
"0","26","0","50","5800","0","0","0","0","0","8","5800","91002","0","0","0","0","0"
"0","27","0","50","5900","0","0","0","0","0","8","5900","91002","0","0","0","0","0"
"0","28","0","50","6000","0","0","0","0","0","8","6000","91002","0","0","0","0","0"
"0","29","0","50","6100","0","0","0","0","0","8","6100","91002","0","0","0","0","0"
"0","30","0","50","6200","0","0","0","0","0","8","6200","91002","0","0","0","0","0"
"0","31","0","50","6300","0","0","0","0","0","8","6300","91002","0","0","0","0","0"
"0","32","0","50","6400","0","0","0","0","0","8","6400","91002","0","0","0","0","0"
"0","33","0","50","6500","0","0","0","0","0","8","6500","91002","0","0","0","0","0"
"0","34","0","50","6600","0","0","0","0","0","8","6600","91002","0","0","0","0","0"
"0","35","0","50","6700","0","0","0","0","0","8","6700","91002","0","0","0","0","0"
"0","36","0","50","6800","0","0","0","0","0","8","6800","91002","0","0","0","0","0"
"0","37","0","50","6900","0","0","0","0","0","8","6900","91002","0","0","0","0","0"
"0","38","0","50","7000","0","0","0","0","0","8","7000","91002","0","0","0","0","0"
"0","39","0","50","7100","0","0","0","0","0","8","7100","91002","0","0","0","0","0"
"0","40","0","50","7200","0","0","0","0","0","8","7200","91002","0","0","0","0","0"
"0","41","0","50","7300","0","0","0","0","0","8","7300","91002","0","0","0","0","0"
"0","42","0","50","7400","0","0","0","0","0","8","7400","91002","0","0","0","0","0"
"0","43","0","50","7500","0","0","0","0","0","8","7500","91002","0","0","0","0","0"
"0","44","0","50","7600","0","0","0","0","0","8","7600","91002","0","0","0","0","0"
"0","45","0","50","7700","0","0","0","0","0","8","7700","91002","0","0","0","0","0"
"0","46","0","50","7800","0","0","0","0","0","8","7800","91002","0","0","0","0","0"
"0","47","0","50","7900","0","0","0","0","0","8","7900","91002","0","0","0","0","0"
"0","48","0","50","8000","0","0","0","0","0","8","8000","91002","0","0","0","0","0"
"0","49","0","15","8100","0","0","0","0","0","8","8100","91002","0","0","0","0","0"
"0","50","0","15","8200","0","0","0","0","0","8","8200","91002","0","0","0","0","0"
"0","51","0","15","8300","0","0","0","0","0","8","8300","91002","0","0","0","0","0"
"0","52","0","15","8400","0","0","0","0","0","8","8400","91002","0","0","0","0","0"
"0","53","0","15","8500","0","0","0","0","0","8","8500","91002","0","0","0","0","0"
"0","54","0","15","8600","0","0","0","0","0","8","8600","91002","0","0","0","0","0"
"0","55","0","15","8700","0","0","0","0","0","8","8700","91002","0","0","0","0","0"
"0","56","0","15","8800","0","0","0","0","0","8","8800","91002","0","0","0","0","0"
"0","57","0","15","8900","0","0","0","0","0","8","8900","91002","0","0","0","0","0"
"0","58","0","15","9000","0","0","0","0","0","8","9000","91002","0","0","0","0","0"
"0","59","0","15","9100","0","0","0","0","0","8","9100","91002","0","0","0","0","0"
"0","60","0","15","9200","0","0","0","0","0","8","9200","91002","0","0","0","0","0"
"0","61","0","15","9300","0","0","0","0","0","8","9300","91002","0","0","0","0","0"
"0","62","0","15","9400","0","0","0","0","0","8","9400","91002","0","0","0","0","0"
"0","63","0","15","9500","0","0","0","0","0","8","9500","91002","0","0","0","0","0"
"0","64","0","15","9600","0","0","0","0","0","8","9600","91002","0","0","0","0","0"
"0","65","0","15","9700","0","0","0","0","0","8","9700","91002","0","0","0","0","0"
"0","66","0","15","9800","0","0","0","0","0","8","9800","91002","0","0","0","0","0"
"0","67","0","15","9900","0","0","0","0","0","8","9900","91002","0","0","0","0","0"
"0","68","0","15","10000","0","0","0","0","0","8","10000","91002","0","0","0","0","0"
"0","69","0","15","10100","0","0","0","0","0","8","10100","91002","0","0","0","0","0"
"0","70","0","15","10200","0","0","0","0","0","8","10200","91002","0","0","0","0","0"
"0","71","0","15","10300","0","0","0","0","0","8","10300","91002","0","0","0","0","0"
"0","72","0","15","10400","0","0","0","0","0","8","10400","91002","0","0","0","0","0"
"0","73","0","15","10500","0","0","0","0","0","8","10500","91002","0","0","0","0","0"
"0","74","0","15","10600","0","0","0","0","0","8","10600","91002","0","0","0","0","0"
"0","75","0","15","10700","0","0","0","0","0","8","10700","91002","0","0","0","0","0"
"0","76","0","15","10800","0","0","0","0","0","8","10800","91002","0","0","0","0","0"
"0","77","0","15","10900","0","0","0","0","0","8","10900","91002","0","0","0","0","0"
"0","78","0","15","11000","0","0","0","0","0","8","11000","91002","0","0","0","0","0"
"0","79","0","15","11100","0","0","0","0","0","8","11100","91002","0","0","0","0","0"
"0","80","0","15","11200","0","0","0","0","0","8","11200","91002","0","0","0","0","0"
"0","81","0","15","11300","0","0","0","0","0","8","11300","91002","0","0","0","0","0"
"0","82","0","15","11400","0","0","0","0","0","8","11400","91002","0","0","0","0","0"
"0","83","0","15","11500","0","0","0","0","0","8","11500","91002","0","0","0","0","0"
"0","84","0","15","11600","0","0","0","0","0","8","11600","91002","0","0","0","0","0"
"0","85","0","15","11700","0","0","0","0","0","8","11700","91002","0","0","0","0","0"
"0","86","0","15","11800","0","0","0","0","0","8","11800","91002","0","0","0","0","0"
"0","87","0","15","11900","0","0","0","0","0","8","11900","91002","0","0","0","0","0"
"0","88","0","15","12000","0","0","0","0","0","8","12000","91002","0","0","0","0","0"
"0","89","0","15","12100","0","0","0","0","0","8","12100","91002","0","0","0","0","0"
"0","90","0","15","12200","0","0","0","0","0","8","12200","91002","0","0","0","0","0"
"0","91","0","15","12300","0","0","0","0","0","8","12300","91002","0","0","0","0","0"
"0","92","0","15","12400","0","0","0","0","0","8","12400","91002","0","0","0","0","0"
"0","93","0","15","12500","0","0","0","0","0","8","12500","91002","0","0","0","0","0"
"0","94","0","15","12600","0","0","0","0","0","8","12600","91002","0","0","0","0","0"
"0","95","0","15","12700","0","0","0","0","0","8","12700","91002","0","0","0","0","0"
"0","96","0","15","12800","0","0","0","0","0","8","12800","91002","0","0","0","0","0"
"0","97","0","15","12900","0","0","0","0","0","8","12900","91002","0","0","0","0","0"
"0","98","0","15","13000","0","0","0","0","0","8","13000","91002","0","0","0","0","0"
"0","99","0","15","13100","0","0","0","0","0","8","13100","91002","0","0","0","0","0"
"0","100","0","15","13200","0","0","0","0","0","8","13200","91002","0","0","0","0","0"
"0","101","0","15","13300","0","0","0","0","0","8","13300","91002","0","0","0","0","0"
"0","102","0","15","13400","0","0","0","0","0","8","13400","91002","0","0","0","0","0"
"0","103","0","15","13500","0","0","0","0","0","8","13500","91002","0","0","0","0","0"
"0","104","0","15","13600","0","0","0","0","0","8","13600","91002","0","0","0","0","0"
"0","105","0","15","13700","0","0","0","0","0","8","13700","91002","0","0","0","0","0"
"0","106","0","15","13800","0","0","0","0","0","8","13800","91002","0","0","0","0","0"
"0","107","0","15","13900","0","0","0","0","0","8","13900","91002","0","0","0","0","0"
"0","108","0","15","14000","0","0","0","0","0","8","14000","91002","0","0","0","0","0"
"0","109","0","15","14100","0","0","0","0","0","8","14100","91002","0","0","0","0","0"
