7a3e648b9b3defe17b3450bdf130ab673ac2ef08a84af01d97b4bb5ad588c309,10a45b0e11d2a79103c08cf3a2a72bf721268a8ff5ad86a7b87f036b3021c700,3ca1befcea2c14cd9d3bef72868d8e8ba7f5079fce71ac0e0daaac8f4e2f7c4f,5c903117e90406357eef3667c2fdb5f78ea6a29fd8fbae8b4b1d5f6ff463c514,94491e8b3107f3af3cc37f32d47c35d3cc7b0265b1189d44f726aff2d88eb7ad,0399b29a01eb56169d95f707db8a3703acb5305458876654dc74052b41958624,16e86784a7066c8b4d556e7aba6487323c904e128fdfc8ec7c5505336fe3b75a,08368ba3355c3ab000fc9ed7796b5a3b930f784e58d9b89bf02f294dc5af567d,d5ee7ba2b8473c2c9ed1384594b97c96622d215645870c496804fd96e862c864,6a92720998560988dd6b1804512d1288f576bcb9f19313d318e9b92429e5a395
"0","0","101","220","0","111","500000","2","25021","0"
"0","0","102","220","0","121","500000","2","25021","0"
"0","0","103","220","0","131","500000","2","25021","0"
"0","0","104","220","0","141","500000","2","25021","0"
"0","0","105","220","0","151","500000","2","25021","0"
"0","0","201","220","0","211","500000","2","25021","0"
"0","0","202","220","0","221","500000","2","25021","0"
"0","0","203","220","0","231","500000","2","25021","0"
"0","0","204","220","0","241","500000","2","25021","0"
"0","0","205","220","0","251","500000","2","25021","0"
"0","0","301","220","0","311","500000","2","25021","0"
"0","0","302","220","0","321","500000","2","25021","0"
"0","0","303","220","0","331","500000","2","25021","0"
"0","0","304","220","0","341","500000","2","25021","0"
"0","0","305","220","0","351","500000","2","25021","0"
"0","0","401","220","0","411","500000","2","25021","0"
"0","0","402","220","0","421","500000","2","25021","0"
"0","0","403","220","0","431","500000","2","25021","0"
"0","0","404","220","0","441","500000","2","25021","0"
"0","0","405","220","0","451","500000","2","25021","0"
"0","0","501","220","0","511","500000","2","25021","0"
"0","0","502","220","0","521","500000","2","25021","0"
"0","0","503","220","0","531","500000","2","25021","0"
"0","0","504","220","0","541","500000","2","25021","0"
"0","0","505","220","0","551","500000","2","25021","0"
"0","0","601","220","0","611","500000","2","25021","0"
"0","0","602","220","0","621","500000","2","25021","0"
"0","0","603","220","0","631","500000","2","25021","0"
"0","0","604","220","0","641","500000","2","25021","0"
"0","0","605","220","0","651","500000","2","25021","0"
"0","0","701","220","0","711","500000","2","25021","0"
"0","0","702","220","0","721","500000","2","25021","0"
"0","0","703","220","0","731","500000","2","25021","0"
"0","0","704","220","0","741","500000","2","25021","0"
"0","0","705","220","0","751","500000","2","25021","0"
"0","0","801","1100","0","811","500000","2","25021","0"
"0","0","901","220","0","911","500000","2","25021","0"
"0","0","902","220","0","921","500000","2","25021","0"
"0","0","903","220","0","931","500000","2","25021","0"
"0","0","904","220","0","941","500000","2","25021","0"
"0","0","905","220","0","951","500000","2","25021","0"
"0","0","1001","1100","0","1011","500000","2","25021","0"
"0","0","1101","220","0","1111","500000","2","25021","0"
"0","0","1102","220","0","1121","500000","2","25021","0"
"0","0","1103","220","0","1131","500000","2","25021","0"
"0","0","1104","220","0","1141","500000","2","25021","0"
"0","0","1105","220","0","1151","500000","2","25021","0"
"0","0","1201","220","0","1211","500000","2","25021","0"
"0","0","1202","220","0","1221","500000","2","25021","0"
"0","0","1203","220","0","1231","500000","2","25021","0"
"0","0","1204","220","0","1241","500000","2","25021","0"
"0","0","1205","220","0","1251","500000","2","25021","0"
"0","0","1301","220","0","1311","500000","2","25021","0"
"0","0","1302","220","0","1321","500000","2","25021","0"
"0","0","1303","220","0","1331","500000","2","25021","0"
"0","0","1304","220","0","1341","500000","2","25021","0"
"0","0","1305","220","0","1351","500000","2","25021","0"
"0","0","1401","220","0","1411","500000","2","25021","0"
"0","0","1402","220","0","1421","500000","2","25021","0"
"0","0","1403","220","0","1431","500000","2","25021","0"
"0","0","1404","220","0","1441","500000","2","25021","0"
"0","0","1405","220","0","1451","500000","2","25021","0"
"0","0","1501","220","0","1511","500000","2","25021","0"
"0","0","1502","220","0","1521","500000","2","25021","0"
"0","0","1503","220","0","1531","500000","2","25021","0"
"0","0","1504","220","0","1541","500000","2","25021","0"
"0","0","1505","220","0","1551","500000","2","25021","0"
"0","0","1601","1100","0","1611","500000","2","25021","0"
"0","0","1701","1100","0","1711","500000","2","25021","0"
"0","0","1801","220","0","1811","500000","2","25021","0"
"0","0","1802","220","0","1821","500000","2","25021","0"
"0","0","1803","220","0","1831","500000","2","25021","0"
"0","0","1804","220","0","1841","500000","2","25021","0"
"0","0","1805","220","0","1851","500000","2","25021","0"
"0","0","1901","220","0","1911","500000","2","25021","0"
"0","0","1902","220","0","1921","500000","2","25021","0"
"0","0","1903","220","0","1931","500000","2","25021","0"
"0","0","1904","220","0","1941","500000","2","25021","0"
"0","0","1905","220","0","1951","500000","2","25021","0"
"0","0","2001","220","0","2011","500000","2","25021","0"
"0","0","2002","220","0","2021","500000","2","25021","0"
"0","0","2003","220","0","2031","500000","2","25021","0"
"0","0","2004","220","0","2041","500000","2","25021","0"
"0","0","2005","220","0","2051","500000","2","25021","0"
"0","0","2101","1100","0","2111","500000","2","25021","0"
"0","0","2201","220","0","2211","500000","2","25021","0"
"0","0","2202","220","0","2221","500000","2","25021","0"
"0","0","2203","220","0","2231","500000","2","25021","0"
"0","0","2204","220","0","2241","500000","2","25021","0"
"0","0","2205","220","0","2251","500000","2","25021","0"
"0","0","2301","220","0","2311","500000","2","25021","0"
"0","0","2302","220","0","2321","500000","2","25021","0"
"0","0","2303","220","0","2331","500000","2","25021","0"
"0","0","2304","220","0","2341","500000","2","25021","0"
"0","0","2305","220","0","2351","500000","2","25021","0"
"0","0","2401","220","0","2411","500000","2","25021","0"
"0","0","2402","220","0","2421","500000","2","25021","0"
"0","0","2403","220","0","2431","500000","2","25021","0"
"0","0","2404","220","0","2441","500000","2","25021","0"
"0","0","2405","220","0","2451","500000","2","25021","0"
"0","0","2501","220","0","2511","500000","2","25021","0"
"0","0","2502","220","0","2521","500000","2","25021","0"
"0","0","2503","220","0","2531","500000","2","25021","0"
"0","0","2504","220","0","2541","500000","2","25021","0"
"0","0","2505","220","0","2551","500000","2","25021","0"
"0","0","2601","470","0","2611","510000","2","25021","0"
"0","0","2602","470","0","2621","510000","2","25021","0"
"0","0","2603","470","0","2631","510000","2","25021","0"
"0","0","2701","280","0","2711","510000","2","25021","0"
"0","0","2702","280","0","2721","510000","2","25021","0"
"0","0","2703","280","0","2731","510000","2","25021","0"
"0","0","2704","280","0","2741","510000","2","25021","0"
"0","0","2705","280","0","2751","510000","2","25021","0"
"0","0","2801","280","0","2811","510000","2","25021","0"
"0","0","2802","280","0","2821","510000","2","25021","0"
"0","0","2803","280","0","2831","510000","2","25021","0"
"0","0","2804","280","0","2841","510000","2","25021","0"
"0","0","2805","280","0","2851","510000","2","25021","0"
"0","0","2901","280","0","2911","510000","2","25021","0"
"0","0","2902","280","0","2921","510000","2","25021","0"
"0","0","2903","280","0","2931","510000","2","25021","0"
"0","0","2904","280","0","2941","510000","2","25021","0"
"0","0","2905","280","0","2951","510000","2","25021","0"
"0","0","3001","280","0","3011","510000","2","25021","0"
"0","0","3002","280","0","3021","510000","2","25021","0"
"0","0","3003","280","0","3031","510000","2","25021","0"
"0","0","3004","280","0","3041","510000","2","25021","0"
"0","0","3005","280","0","3051","510000","2","25021","0"
"0","0","3101","280","0","3111","510000","2","25021","0"
"0","0","3102","280","0","3121","510000","2","25021","0"
"0","0","3103","280","0","3131","510000","2","25021","0"
"0","0","3104","280","0","3141","510000","2","25021","0"
"0","0","3105","280","0","3151","510000","2","25021","0"
"0","0","3201","280","0","3211","510000","2","25021","0"
"0","0","3202","280","0","3221","510000","2","25021","0"
"0","0","3203","280","0","3231","510000","2","25021","0"
"0","0","3204","280","0","3241","510000","2","25021","0"
"0","0","3205","280","0","3251","510000","2","25021","0"
"0","0","3301","280","0","3311","510000","2","25021","0"
"0","0","3302","280","0","3321","510000","2","25021","0"
"0","0","3303","280","0","3331","510000","2","25021","0"
"0","0","3304","280","0","3341","510000","2","25021","0"
"0","0","3305","280","0","3351","510000","2","25021","0"
"0","0","3401","280","0","3411","510000","2","25021","0"
"0","0","3402","280","0","3421","510000","2","25021","0"
"0","0","3403","280","0","3431","510000","2","25021","0"
"0","0","3404","280","0","3441","510000","2","25021","0"
"0","0","3405","280","0","3451","510000","2","25021","0"
"0","0","3501","280","0","3511","510000","2","25021","0"
"0","0","3502","280","0","3521","510000","2","25021","0"
"0","0","3503","280","0","3531","510000","2","25021","0"
"0","0","3504","280","0","3541","510000","2","25021","0"
"0","0","3505","280","0","3551","510000","2","25021","0"
"0","0","3601","280","0","3611","510000","2","25021","0"
"0","0","3602","280","0","3621","510000","2","25021","0"
"0","0","3603","280","0","3631","510000","2","25021","0"
"0","0","3604","280","0","3641","510000","2","25021","0"
"0","0","3605","280","0","3651","510000","2","25021","0"
"0","0","3701","280","0","3711","510000","2","25021","0"
"0","0","3702","280","0","3721","510000","2","25021","0"
"0","0","3703","280","0","3731","510000","2","25021","0"
"0","0","3704","280","0","3741","510000","2","25021","0"
"0","0","3705","280","0","3751","510000","2","25021","0"
"0","0","3801","280","0","3811","510000","2","25021","0"
"0","0","3802","280","0","3821","510000","2","25021","0"
"0","0","3803","280","0","3831","510000","2","25021","0"
"0","0","3804","280","0","3841","510000","2","25021","0"
"0","0","3805","280","0","3851","510000","2","25021","0"
"0","0","3901","280","0","3911","510000","2","25021","0"
"0","0","3902","280","0","3921","510000","2","25021","0"
"0","0","3903","280","0","3931","510000","2","25021","0"
"0","0","3904","280","0","3941","510000","2","25021","0"
"0","0","3905","280","0","3951","510000","2","25021","0"
"0","0","4001","280","0","4011","510000","2","25021","0"
"0","0","4002","280","0","4021","510000","2","25021","0"
"0","0","4003","280","0","4031","510000","2","25021","0"
"0","0","4004","280","0","4041","510000","2","25021","0"
"0","0","4005","280","0","4051","510000","2","25021","0"
"0","0","4101","280","0","4111","510000","2","25021","0"
"0","0","4102","280","0","4121","510000","2","25021","0"
"0","0","4103","280","0","4131","510000","2","25021","0"
"0","0","4104","280","0","4141","510000","2","25021","0"
"0","0","4105","280","0","4151","510000","2","25021","0"
"0","0","4201","280","0","4211","510000","2","25021","0"
"0","0","4202","280","0","4221","510000","2","25021","0"
"0","0","4203","280","0","4231","510000","2","25021","0"
"0","0","4204","280","0","4241","510000","2","25021","0"
"0","0","4205","280","0","4251","510000","2","25021","0"
"0","0","4301","280","0","4311","510000","2","25021","0"
"0","0","4302","280","0","4321","510000","2","25021","0"
"0","0","4303","280","0","4331","510000","2","25021","0"
"0","0","4304","280","0","4341","510000","2","25021","0"
"0","0","4305","280","0","4351","510000","2","25021","0"
"0","0","4401","280","0","4411","510000","2","25021","0"
"0","0","4402","280","0","4421","510000","2","25021","0"
"0","0","4403","280","0","4431","510000","2","25021","0"
"0","0","4404","280","0","4441","510000","2","25021","0"
"0","0","4405","280","0","4451","510000","2","25021","0"
"0","0","4501","280","0","4511","510000","2","25021","0"
"0","0","4502","280","0","4521","510000","2","25021","0"
"0","0","4503","280","0","4531","510000","2","25021","0"
"0","0","4504","280","0","4541","510000","2","25021","0"
"0","0","4505","280","0","4551","510000","2","25021","0"
"0","0","4601","280","0","4611","510000","2","25021","0"
"0","0","4602","280","0","4621","510000","2","25021","0"
"0","0","4603","280","0","4631","510000","2","25021","0"
"0","0","4604","280","0","4641","510000","2","25021","0"
"0","0","4605","280","0","4651","510000","2","25021","0"
"0","0","4701","280","0","4711","510000","2","25021","0"
"0","0","4702","280","0","4721","510000","2","25021","0"
"0","0","4703","280","0","4731","510000","2","25021","0"
"0","0","4704","280","0","4741","510000","2","25021","0"
"0","0","4705","280","0","4751","510000","2","25021","0"
"0","0","4801","280","0","4811","510000","2","25021","0"
"0","0","4802","280","0","4821","510000","2","25021","0"
"0","0","4803","280","0","4831","510000","2","25021","0"
"0","0","4804","280","0","4841","510000","2","25021","0"
"0","0","4805","280","0","4851","510000","2","25021","0"
"0","0","4901","280","0","4911","510000","2","25021","0"
"0","0","4902","280","0","4921","510000","2","25021","0"
"0","0","4903","280","0","4931","510000","2","25021","0"
"0","0","4904","280","0","4941","510000","2","25021","0"
"0","0","4905","280","0","4951","510000","2","25021","0"
"0","0","5001","280","0","5011","510000","2","25021","0"
"0","0","5002","280","0","5021","510000","2","25021","0"
"0","0","5003","280","0","5031","510000","2","25021","0"
"0","0","5004","280","0","5041","510000","2","25021","0"
"0","0","5005","280","0","5051","510000","2","25021","0"
"0","0","5101","280","0","5111","510000","2","25021","0"
"0","0","5102","280","0","5121","510000","2","25021","0"
"0","0","5103","280","0","5131","510000","2","25021","0"
"0","0","5104","280","0","5141","510000","2","25021","0"
"0","0","5105","280","0","5151","510000","2","25021","0"
"0","0","5201","280","0","5211","510000","2","25021","0"
"0","0","5202","280","0","5221","510000","2","25021","0"
"0","0","5203","280","0","5231","510000","2","25021","0"
"0","0","5204","280","0","5241","510000","2","25021","0"
"0","0","5205","280","0","5251","510000","2","25021","0"
"0","0","5301","280","0","5311","510000","2","25021","0"
"0","0","5302","280","0","5321","510000","2","25021","0"
"0","0","5303","280","0","5331","510000","2","25021","0"
"0","0","5304","280","0","5341","510000","2","25021","0"
"0","0","5305","280","0","5351","510000","2","25021","0"
"0","0","5401","640","0","5411","520000","2","25021","0"
"0","0","5402","640","0","5421","520000","2","25021","0"
"0","0","5403","640","0","5431","520000","2","25021","0"
"0","0","5501","380","0","5511","520000","2","25021","0"
"0","0","5502","380","0","5521","520000","2","25021","0"
"0","0","5503","380","0","5531","520000","2","25021","0"
"0","0","5504","380","0","5541","520000","2","25021","0"
"0","0","5505","380","0","5551","520000","2","25021","0"
"0","0","5601","950","0","5611","520000","2","25021","0"
"0","0","5602","950","0","5621","520000","2","25021","0"
"0","0","5701","380","0","5711","520000","2","25021","0"
"0","0","5702","380","0","5721","520000","2","25021","0"
"0","0","5703","380","0","5731","520000","2","25021","0"
"0","0","5704","380","0","5741","520000","2","25021","0"
"0","0","5705","380","0","5751","520000","2","25021","0"
"0","0","5801","380","0","5811","520000","2","25021","0"
"0","0","5802","380","0","5821","520000","2","25021","0"
"0","0","5803","380","0","5831","520000","2","25021","0"
"0","0","5804","380","0","5841","520000","2","25021","0"
"0","0","5805","380","0","5851","520000","2","25021","0"
"0","0","5901","380","0","5911","520000","2","25021","0"
"0","0","5902","380","0","5921","520000","2","25021","0"
"0","0","5903","380","0","5931","520000","2","25021","0"
"0","0","5904","380","0","5941","520000","2","25021","0"
"0","0","5905","380","0","5951","520000","2","25021","0"
"0","0","6001","950","0","6011","520000","2","25021","0"
"0","0","6002","950","0","6021","520000","2","25021","0"
"0","0","6101","380","0","6111","520000","2","25021","0"
"0","0","6102","380","0","6121","520000","2","25021","0"
"0","0","6103","380","0","6131","520000","2","25021","0"
"0","0","6104","380","0","6141","520000","2","25021","0"
"0","0","6105","380","0","6151","520000","2","25021","0"
"0","0","6201","380","0","6211","520000","2","25021","0"
"0","0","6202","380","0","6221","520000","2","25021","0"
"0","0","6203","380","0","6231","520000","2","25021","0"
"0","0","6204","380","0","6241","520000","2","25021","0"
"0","0","6205","380","0","6251","520000","2","25021","0"
"0","0","6301","380","0","6311","520000","2","25021","0"
"0","0","6302","380","0","6321","520000","2","25021","0"
"0","0","6303","380","0","6331","520000","2","25021","0"
"0","0","6304","380","0","6341","520000","2","25021","0"
"0","0","6305","380","0","6351","520000","2","25021","0"
"0","0","6401","380","0","6411","520000","2","25021","0"
"0","0","6402","380","0","6421","520000","2","25021","0"
"0","0","6403","380","0","6431","520000","2","25021","0"
"0","0","6404","380","0","6441","520000","2","25021","0"
"0","0","6405","380","0","6451","520000","2","25021","0"
"0","0","6501","380","0","6511","520000","2","25021","0"
"0","0","6502","380","0","6521","520000","2","25021","0"
"0","0","6503","380","0","6531","520000","2","25021","0"
"0","0","6504","380","0","6541","520000","2","25021","0"
"0","0","6505","380","0","6551","520000","2","25021","0"
"0","0","6601","1900","0","6611","520000","2","25021","0"
"0","0","6701","380","0","6711","520000","2","25021","0"
"0","0","6702","380","0","6721","520000","2","25021","0"
"0","0","6703","380","0","6731","520000","2","25021","0"
"0","0","6704","380","0","6741","520000","2","25021","0"
"0","0","6705","380","0","6751","520000","2","25021","0"
"0","0","6801","380","0","6811","520000","2","25021","0"
"0","0","6802","380","0","6821","520000","2","25021","0"
"0","0","6803","380","0","6831","520000","2","25021","0"
"0","0","6804","380","0","6841","520000","2","25021","0"
"0","0","6805","380","0","6851","520000","2","25021","0"
"0","0","6901","380","0","6911","520000","2","25021","0"
"0","0","6902","380","0","6921","520000","2","25021","0"
"0","0","6903","380","0","6931","520000","2","25021","0"
"0","0","6904","380","0","6941","520000","2","25021","0"
"0","0","6905","380","0","6951","520000","2","25021","0"
"0","0","7001","380","0","7011","520000","2","25021","0"
"0","0","7002","380","0","7021","520000","2","25021","0"
"0","0","7003","380","0","7031","520000","2","25021","0"
"0","0","7004","380","0","7041","520000","2","25021","0"
"0","0","7005","380","0","7051","520000","2","25021","0"
"0","0","7101","380","0","7111","520000","2","25021","0"
"0","0","7102","380","0","7121","520000","2","25021","0"
"0","0","7103","380","0","7131","520000","2","25021","0"
"0","0","7104","380","0","7141","520000","2","25021","0"
"0","0","7105","380","0","7151","520000","2","25021","0"
"0","0","7201","1900","0","7211","520000","2","25021","0"
"0","0","7301","380","0","7311","520000","2","25021","0"
"0","0","7302","380","0","7321","520000","2","25021","0"
"0","0","7303","380","0","7331","520000","2","25021","0"
"0","0","7304","380","0","7341","520000","2","25021","0"
"0","0","7305","380","0","7351","520000","2","25021","0"
"0","0","7401","380","0","7411","520000","2","25021","0"
"0","0","7402","380","0","7421","520000","2","25021","0"
"0","0","7403","380","0","7431","520000","2","25021","0"
"0","0","7404","380","0","7441","520000","2","25021","0"
"0","0","7405","380","0","7451","520000","2","25021","0"
"0","0","7501","380","0","7511","520000","2","25021","0"
"0","0","7502","380","0","7521","520000","2","25021","0"
"0","0","7503","380","0","7531","520000","2","25021","0"
"0","0","7504","380","0","7541","520000","2","25021","0"
"0","0","7505","380","0","7551","520000","2","25021","0"
"0","0","7601","380","0","7611","520000","2","25021","0"
"0","0","7602","380","0","7621","520000","2","25021","0"
"0","0","7603","380","0","7631","520000","2","25021","0"
"0","0","7604","380","0","7641","520000","2","25021","0"
"0","0","7605","380","0","7651","520000","2","25021","0"
"0","0","7701","1900","0","7711","520000","2","25021","0"
"0","0","7801","950","0","7811","520000","2","25021","0"
"0","0","7802","950","0","7821","520000","2","25021","0"
"0","0","7901","380","0","7911","520000","2","25021","0"
"0","0","7902","380","0","7921","520000","2","25021","0"
"0","0","7903","380","0","7931","520000","2","25021","0"
"0","0","7904","380","0","7941","520000","2","25021","0"
"0","0","7905","380","0","7951","520000","2","25021","0"
"0","0","8001","380","0","8011","520000","2","25021","0"
"0","0","8002","380","0","8021","520000","2","25021","0"
"0","0","8003","380","0","8031","520000","2","25021","0"
"0","0","8004","380","0","8041","520000","2","25021","0"
"0","0","8005","380","0","8051","520000","2","25021","0"
"0","0","8101","380","0","8111","520000","2","25021","0"
"0","0","8102","380","0","8121","520000","2","25021","0"
"0","0","8103","380","0","8131","520000","2","25021","0"
"0","0","8104","380","0","8141","520000","2","25021","0"
"0","0","8105","380","0","8151","520000","2","25021","0"
"0","0","8201","460","0","8211","530000","2","25021","0"
"0","0","8202","460","0","8221","530000","2","25021","0"
"0","0","8203","460","0","8231","530000","2","25021","0"
"0","0","8204","460","0","8241","530000","2","25021","0"
"0","0","8205","460","0","8251","530000","2","25021","0"
"0","0","8301","460","0","8311","530000","2","25021","0"
"0","0","8302","460","0","8321","530000","2","25021","0"
"0","0","8303","460","0","8331","530000","2","25021","0"
"0","0","8304","460","0","8341","530000","2","25021","0"
"0","0","8305","460","0","8351","530000","2","25021","0"
"0","0","8401","460","0","8411","530000","2","25021","0"
"0","0","8402","460","0","8421","530000","2","25021","0"
"0","0","8403","460","0","8431","530000","2","25021","0"
"0","0","8404","460","0","8441","530000","2","25021","0"
"0","0","8405","460","0","8451","530000","2","25021","0"
"0","0","8501","460","0","8511","530000","2","25021","0"
"0","0","8502","460","0","8521","530000","2","25021","0"
"0","0","8503","460","0","8531","530000","2","25021","0"
"0","0","8504","460","0","8541","530000","2","25021","0"
"0","0","8505","460","0","8551","530000","2","25021","0"
"0","0","8601","460","0","8611","530000","2","25021","0"
"0","0","8602","460","0","8621","530000","2","25021","0"
"0","0","8603","460","0","8631","530000","2","25021","0"
"0","0","8604","460","0","8641","530000","2","25021","0"
"0","0","8605","460","0","8651","530000","2","25021","0"
"0","0","8701","460","0","8711","530000","2","25021","0"
"0","0","8702","460","0","8721","530000","2","25021","0"
"0","0","8703","460","0","8731","530000","2","25021","0"
"0","0","8704","460","0","8741","530000","2","25021","0"
"0","0","8705","460","0","8751","530000","2","25021","0"
"0","0","8801","460","0","8811","530000","2","25021","0"
"0","0","8802","460","0","8821","530000","2","25021","0"
"0","0","8803","460","0","8831","530000","2","25021","0"
"0","0","8804","460","0","8841","530000","2","25021","0"
"0","0","8805","460","0","8851","530000","2","25021","0"
"0","0","8901","460","0","8911","530000","2","25021","0"
"0","0","8902","460","0","8921","530000","2","25021","0"
"0","0","8903","460","0","8931","530000","2","25021","0"
"0","0","8904","460","0","8941","530000","2","25021","0"
"0","0","8905","460","0","8951","530000","2","25021","0"
"0","0","9001","460","0","9011","530000","2","25021","0"
"0","0","9002","460","0","9021","530000","2","25021","0"
"0","0","9003","460","0","9031","530000","2","25021","0"
"0","0","9004","460","0","9041","530000","2","25021","0"
"0","0","9005","460","0","9051","530000","2","25021","0"
"0","0","9101","460","0","9111","530000","2","25021","0"
"0","0","9102","460","0","9121","530000","2","25021","0"
"0","0","9103","460","0","9131","530000","2","25021","0"
